"spark_size","total_re_emergence_prob_1_year","total_re_emergence_prob_2_year","total_re_emergence_prob_3_year","spark_year","R_naught","sigma_P","gamma","phi","sigma_M","rho","Beta_0","delta","mu_H","N_0","I_0","R_0","C_0","r","omega","epsilon","t_stop_immigration","spark","spark_time_start","spark_time_end"
1,0,0,0,1990,1.20505337252769,0.758666551724138,0.0588235294117647,1.07067735063686,0.500619573692228,0.0268020938795955,0.0706799373708467,0.644077291127363,3.68e-05,5281842,159376.84524756,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
2,0,0,0,1990,1.20505337252769,0.758666551724138,0.0588235294117647,1.07067735063686,0.500619573692228,0.0268020938795955,0.0706799373708467,0.644077291127363,3.68e-05,5281842,159376.84524756,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
5,0,0,0,1990,1.20505337252769,0.758666551724138,0.0588235294117647,1.07067735063686,0.500619573692228,0.0268020938795955,0.0706799373708467,0.644077291127363,3.68e-05,5281842,159376.84524756,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
10,0,0,0,1990,1.20505337252769,0.758666551724138,0.0588235294117647,1.07067735063686,0.500619573692228,0.0268020938795955,0.0706799373708467,0.644077291127363,3.68e-05,5281842,159376.84524756,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
20,0,0,0,1990,1.20505337252769,0.758666551724138,0.0588235294117647,1.07067735063686,0.500619573692228,0.0268020938795955,0.0706799373708467,0.644077291127363,3.68e-05,5281842,159376.84524756,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
50,0.1,0.01,0,1990,1.20505337252769,0.758666551724138,0.0588235294117647,1.07067735063686,0.500619573692228,0.0268020938795955,0.0706799373708467,0.644077291127363,3.68e-05,5281842,159376.84524756,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
100,0.24,0.02,0,1990,1.20505337252769,0.758666551724138,0.0588235294117647,1.07067735063686,0.500619573692228,0.0268020938795955,0.0706799373708467,0.644077291127363,3.68e-05,5281842,159376.84524756,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
200,0.47,0,0,1990,1.20505337252769,0.758666551724138,0.0588235294117647,1.07067735063686,0.500619573692228,0.0268020938795955,0.0706799373708467,0.644077291127363,3.68e-05,5281842,159376.84524756,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
500,0.81,0,0,1990,1.20505337252769,0.758666551724138,0.0588235294117647,1.07067735063686,0.500619573692228,0.0268020938795955,0.0706799373708467,0.644077291127363,3.68e-05,5281842,159376.84524756,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
1000,0.94,0,0,1990,1.20505337252769,0.758666551724138,0.0588235294117647,1.07067735063686,0.500619573692228,0.0268020938795955,0.0706799373708467,0.644077291127363,3.68e-05,5281842,159376.84524756,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
1,0,0,0,1991,1.20505337252769,0.758666551724138,0.0588235294117647,1.07067735063686,0.500619573692228,0.0268020938795955,0.0706799373708467,0.644077291127363,3.68e-05,5281842,159376.84524756,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
2,0,0,0,1991,1.20505337252769,0.758666551724138,0.0588235294117647,1.07067735063686,0.500619573692228,0.0268020938795955,0.0706799373708467,0.644077291127363,3.68e-05,5281842,159376.84524756,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
5,0,0,0,1991,1.20505337252769,0.758666551724138,0.0588235294117647,1.07067735063686,0.500619573692228,0.0268020938795955,0.0706799373708467,0.644077291127363,3.68e-05,5281842,159376.84524756,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
10,0,0,0,1991,1.20505337252769,0.758666551724138,0.0588235294117647,1.07067735063686,0.500619573692228,0.0268020938795955,0.0706799373708467,0.644077291127363,3.68e-05,5281842,159376.84524756,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
20,0.02,0,0,1991,1.20505337252769,0.758666551724138,0.0588235294117647,1.07067735063686,0.500619573692228,0.0268020938795955,0.0706799373708467,0.644077291127363,3.68e-05,5281842,159376.84524756,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
50,0.11,0.01,0.01,1991,1.20505337252769,0.758666551724138,0.0588235294117647,1.07067735063686,0.500619573692228,0.0268020938795955,0.0706799373708467,0.644077291127363,3.68e-05,5281842,159376.84524756,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
100,0.21,0.01,0,1991,1.20505337252769,0.758666551724138,0.0588235294117647,1.07067735063686,0.500619573692228,0.0268020938795955,0.0706799373708467,0.644077291127363,3.68e-05,5281842,159376.84524756,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
200,0.43,0.01,0,1991,1.20505337252769,0.758666551724138,0.0588235294117647,1.07067735063686,0.500619573692228,0.0268020938795955,0.0706799373708467,0.644077291127363,3.68e-05,5281842,159376.84524756,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
500,0.8,0,0,1991,1.20505337252769,0.758666551724138,0.0588235294117647,1.07067735063686,0.500619573692228,0.0268020938795955,0.0706799373708467,0.644077291127363,3.68e-05,5281842,159376.84524756,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
1000,0.95,0,0,1991,1.20505337252769,0.758666551724138,0.0588235294117647,1.07067735063686,0.500619573692228,0.0268020938795955,0.0706799373708467,0.644077291127363,3.68e-05,5281842,159376.84524756,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
1,0,0,0,1992,1.20505337252769,0.758666551724138,0.0588235294117647,1.07067735063686,0.500619573692228,0.0268020938795955,0.0706799373708467,0.644077291127363,3.68e-05,5281842,159376.84524756,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
2,0,0,0,1992,1.20505337252769,0.758666551724138,0.0588235294117647,1.07067735063686,0.500619573692228,0.0268020938795955,0.0706799373708467,0.644077291127363,3.68e-05,5281842,159376.84524756,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
5,0,0,0,1992,1.20505337252769,0.758666551724138,0.0588235294117647,1.07067735063686,0.500619573692228,0.0268020938795955,0.0706799373708467,0.644077291127363,3.68e-05,5281842,159376.84524756,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
10,0,0,0,1992,1.20505337252769,0.758666551724138,0.0588235294117647,1.07067735063686,0.500619573692228,0.0268020938795955,0.0706799373708467,0.644077291127363,3.68e-05,5281842,159376.84524756,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
20,0.01,0,0,1992,1.20505337252769,0.758666551724138,0.0588235294117647,1.07067735063686,0.500619573692228,0.0268020938795955,0.0706799373708467,0.644077291127363,3.68e-05,5281842,159376.84524756,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
50,0.11,0.01,0.01,1992,1.20505337252769,0.758666551724138,0.0588235294117647,1.07067735063686,0.500619573692228,0.0268020938795955,0.0706799373708467,0.644077291127363,3.68e-05,5281842,159376.84524756,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
100,0.28,0.01,0.01,1992,1.20505337252769,0.758666551724138,0.0588235294117647,1.07067735063686,0.500619573692228,0.0268020938795955,0.0706799373708467,0.644077291127363,3.68e-05,5281842,159376.84524756,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
200,0.55,0,0,1992,1.20505337252769,0.758666551724138,0.0588235294117647,1.07067735063686,0.500619573692228,0.0268020938795955,0.0706799373708467,0.644077291127363,3.68e-05,5281842,159376.84524756,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
500,0.84,0,0,1992,1.20505337252769,0.758666551724138,0.0588235294117647,1.07067735063686,0.500619573692228,0.0268020938795955,0.0706799373708467,0.644077291127363,3.68e-05,5281842,159376.84524756,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
1000,0.95,0,0,1992,1.20505337252769,0.758666551724138,0.0588235294117647,1.07067735063686,0.500619573692228,0.0268020938795955,0.0706799373708467,0.644077291127363,3.68e-05,5281842,159376.84524756,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
1,0,0,0,1993,1.20505337252769,0.758666551724138,0.0588235294117647,1.07067735063686,0.500619573692228,0.0268020938795955,0.0706799373708467,0.644077291127363,3.68e-05,5281842,159376.84524756,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
2,0,0,0,1993,1.20505337252769,0.758666551724138,0.0588235294117647,1.07067735063686,0.500619573692228,0.0268020938795955,0.0706799373708467,0.644077291127363,3.68e-05,5281842,159376.84524756,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
5,0,0,0,1993,1.20505337252769,0.758666551724138,0.0588235294117647,1.07067735063686,0.500619573692228,0.0268020938795955,0.0706799373708467,0.644077291127363,3.68e-05,5281842,159376.84524756,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
10,0,0,0,1993,1.20505337252769,0.758666551724138,0.0588235294117647,1.07067735063686,0.500619573692228,0.0268020938795955,0.0706799373708467,0.644077291127363,3.68e-05,5281842,159376.84524756,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
20,0.02,0.01,0,1993,1.20505337252769,0.758666551724138,0.0588235294117647,1.07067735063686,0.500619573692228,0.0268020938795955,0.0706799373708467,0.644077291127363,3.68e-05,5281842,159376.84524756,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
50,0.08,0.01,0,1993,1.20505337252769,0.758666551724138,0.0588235294117647,1.07067735063686,0.500619573692228,0.0268020938795955,0.0706799373708467,0.644077291127363,3.68e-05,5281842,159376.84524756,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
100,0.27,0.01,0,1993,1.20505337252769,0.758666551724138,0.0588235294117647,1.07067735063686,0.500619573692228,0.0268020938795955,0.0706799373708467,0.644077291127363,3.68e-05,5281842,159376.84524756,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
200,0.53,0,0,1993,1.20505337252769,0.758666551724138,0.0588235294117647,1.07067735063686,0.500619573692228,0.0268020938795955,0.0706799373708467,0.644077291127363,3.68e-05,5281842,159376.84524756,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
500,0.84,0,0,1993,1.20505337252769,0.758666551724138,0.0588235294117647,1.07067735063686,0.500619573692228,0.0268020938795955,0.0706799373708467,0.644077291127363,3.68e-05,5281842,159376.84524756,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
1000,0.97,0,0,1993,1.20505337252769,0.758666551724138,0.0588235294117647,1.07067735063686,0.500619573692228,0.0268020938795955,0.0706799373708467,0.644077291127363,3.68e-05,5281842,159376.84524756,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
1,0,0,0,1994,1.20505337252769,0.758666551724138,0.0588235294117647,1.07067735063686,0.500619573692228,0.0268020938795955,0.0706799373708467,0.644077291127363,3.68e-05,5281842,159376.84524756,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
2,0,0,0,1994,1.20505337252769,0.758666551724138,0.0588235294117647,1.07067735063686,0.500619573692228,0.0268020938795955,0.0706799373708467,0.644077291127363,3.68e-05,5281842,159376.84524756,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
5,0,0,0,1994,1.20505337252769,0.758666551724138,0.0588235294117647,1.07067735063686,0.500619573692228,0.0268020938795955,0.0706799373708467,0.644077291127363,3.68e-05,5281842,159376.84524756,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
10,0,0,0,1994,1.20505337252769,0.758666551724138,0.0588235294117647,1.07067735063686,0.500619573692228,0.0268020938795955,0.0706799373708467,0.644077291127363,3.68e-05,5281842,159376.84524756,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
20,0,0.01,0.01,1994,1.20505337252769,0.758666551724138,0.0588235294117647,1.07067735063686,0.500619573692228,0.0268020938795955,0.0706799373708467,0.644077291127363,3.68e-05,5281842,159376.84524756,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
50,0.07,0.01,0.01,1994,1.20505337252769,0.758666551724138,0.0588235294117647,1.07067735063686,0.500619573692228,0.0268020938795955,0.0706799373708467,0.644077291127363,3.68e-05,5281842,159376.84524756,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
100,0.33,0.03,0,1994,1.20505337252769,0.758666551724138,0.0588235294117647,1.07067735063686,0.500619573692228,0.0268020938795955,0.0706799373708467,0.644077291127363,3.68e-05,5281842,159376.84524756,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
200,0.56,0.03,0,1994,1.20505337252769,0.758666551724138,0.0588235294117647,1.07067735063686,0.500619573692228,0.0268020938795955,0.0706799373708467,0.644077291127363,3.68e-05,5281842,159376.84524756,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
500,0.87,0,0,1994,1.20505337252769,0.758666551724138,0.0588235294117647,1.07067735063686,0.500619573692228,0.0268020938795955,0.0706799373708467,0.644077291127363,3.68e-05,5281842,159376.84524756,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
1000,0.98,0,0,1994,1.20505337252769,0.758666551724138,0.0588235294117647,1.07067735063686,0.500619573692228,0.0268020938795955,0.0706799373708467,0.644077291127363,3.68e-05,5281842,159376.84524756,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
1,0,0,0,1995,1.20505337252769,0.758666551724138,0.0588235294117647,1.07067735063686,0.500619573692228,0.0268020938795955,0.0706799373708467,0.644077291127363,3.68e-05,5281842,159376.84524756,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
2,0,0,0,1995,1.20505337252769,0.758666551724138,0.0588235294117647,1.07067735063686,0.500619573692228,0.0268020938795955,0.0706799373708467,0.644077291127363,3.68e-05,5281842,159376.84524756,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
5,0,0,0.01,1995,1.20505337252769,0.758666551724138,0.0588235294117647,1.07067735063686,0.500619573692228,0.0268020938795955,0.0706799373708467,0.644077291127363,3.68e-05,5281842,159376.84524756,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
10,0,0,0,1995,1.20505337252769,0.758666551724138,0.0588235294117647,1.07067735063686,0.500619573692228,0.0268020938795955,0.0706799373708467,0.644077291127363,3.68e-05,5281842,159376.84524756,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
20,0.02,0,0,1995,1.20505337252769,0.758666551724138,0.0588235294117647,1.07067735063686,0.500619573692228,0.0268020938795955,0.0706799373708467,0.644077291127363,3.68e-05,5281842,159376.84524756,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
50,0.16,0.01,0,1995,1.20505337252769,0.758666551724138,0.0588235294117647,1.07067735063686,0.500619573692228,0.0268020938795955,0.0706799373708467,0.644077291127363,3.68e-05,5281842,159376.84524756,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
100,0.37,0.01,0,1995,1.20505337252769,0.758666551724138,0.0588235294117647,1.07067735063686,0.500619573692228,0.0268020938795955,0.0706799373708467,0.644077291127363,3.68e-05,5281842,159376.84524756,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
200,0.56,0.01,0,1995,1.20505337252769,0.758666551724138,0.0588235294117647,1.07067735063686,0.500619573692228,0.0268020938795955,0.0706799373708467,0.644077291127363,3.68e-05,5281842,159376.84524756,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
500,0.89,0,0,1995,1.20505337252769,0.758666551724138,0.0588235294117647,1.07067735063686,0.500619573692228,0.0268020938795955,0.0706799373708467,0.644077291127363,3.68e-05,5281842,159376.84524756,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
1000,0.97,0,0,1995,1.20505337252769,0.758666551724138,0.0588235294117647,1.07067735063686,0.500619573692228,0.0268020938795955,0.0706799373708467,0.644077291127363,3.68e-05,5281842,159376.84524756,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
1,0,0,0,1996,1.20505337252769,0.758666551724138,0.0588235294117647,1.07067735063686,0.500619573692228,0.0268020938795955,0.0706799373708467,0.644077291127363,3.68e-05,5281842,159376.84524756,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
