"spark_size","total_re_emergence_prob_1_year","total_re_emergence_prob_2_year","total_re_emergence_prob_3_year","spark_year","R_naught","sigma_P","gamma","phi","sigma_M","rho","Beta_0","delta","mu_H","N_0","I_0","R_0","C_0","r","omega","epsilon","t_stop_immigration","spark","spark_time_start","spark_time_end"
1,0.02,0,0,1990,1.19748151237465,0.827618965517241,0.0588235294117647,1.04335281186773,0.477353703665318,0.0264815414312181,0.0702343103539147,0.641258378510462,3.68e-05,5281842,121875.772713121,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
2,0.01,0,0,1990,1.19748151237465,0.827618965517241,0.0588235294117647,1.04335281186773,0.477353703665318,0.0264815414312181,0.0702343103539147,0.641258378510462,3.68e-05,5281842,121875.772713121,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
5,0.01,0.01,0,1990,1.19748151237465,0.827618965517241,0.0588235294117647,1.04335281186773,0.477353703665318,0.0264815414312181,0.0702343103539147,0.641258378510462,3.68e-05,5281842,121875.772713121,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
10,0.03,0,0,1990,1.19748151237465,0.827618965517241,0.0588235294117647,1.04335281186773,0.477353703665318,0.0264815414312181,0.0702343103539147,0.641258378510462,3.68e-05,5281842,121875.772713121,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
20,0.04,0.01,0,1990,1.19748151237465,0.827618965517241,0.0588235294117647,1.04335281186773,0.477353703665318,0.0264815414312181,0.0702343103539147,0.641258378510462,3.68e-05,5281842,121875.772713121,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
50,0.14,0,0.01,1990,1.19748151237465,0.827618965517241,0.0588235294117647,1.04335281186773,0.477353703665318,0.0264815414312181,0.0702343103539147,0.641258378510462,3.68e-05,5281842,121875.772713121,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
100,0.26,0,0,1990,1.19748151237465,0.827618965517241,0.0588235294117647,1.04335281186773,0.477353703665318,0.0264815414312181,0.0702343103539147,0.641258378510462,3.68e-05,5281842,121875.772713121,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
200,0.41,0,0,1990,1.19748151237465,0.827618965517241,0.0588235294117647,1.04335281186773,0.477353703665318,0.0264815414312181,0.0702343103539147,0.641258378510462,3.68e-05,5281842,121875.772713121,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
500,0.79,0,0,1990,1.19748151237465,0.827618965517241,0.0588235294117647,1.04335281186773,0.477353703665318,0.0264815414312181,0.0702343103539147,0.641258378510462,3.68e-05,5281842,121875.772713121,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
1000,0.93,0.01,0,1990,1.19748151237465,0.827618965517241,0.0588235294117647,1.04335281186773,0.477353703665318,0.0264815414312181,0.0702343103539147,0.641258378510462,3.68e-05,5281842,121875.772713121,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
1,0,0,0,1991,1.19748151237465,0.827618965517241,0.0588235294117647,1.04335281186773,0.477353703665318,0.0264815414312181,0.0702343103539147,0.641258378510462,3.68e-05,5281842,121875.772713121,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
2,0,0,0,1991,1.19748151237465,0.827618965517241,0.0588235294117647,1.04335281186773,0.477353703665318,0.0264815414312181,0.0702343103539147,0.641258378510462,3.68e-05,5281842,121875.772713121,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
5,0.01,0,0,1991,1.19748151237465,0.827618965517241,0.0588235294117647,1.04335281186773,0.477353703665318,0.0264815414312181,0.0702343103539147,0.641258378510462,3.68e-05,5281842,121875.772713121,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
10,0.01,0,0,1991,1.19748151237465,0.827618965517241,0.0588235294117647,1.04335281186773,0.477353703665318,0.0264815414312181,0.0702343103539147,0.641258378510462,3.68e-05,5281842,121875.772713121,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
20,0.03,0.01,0.01,1991,1.19748151237465,0.827618965517241,0.0588235294117647,1.04335281186773,0.477353703665318,0.0264815414312181,0.0702343103539147,0.641258378510462,3.68e-05,5281842,121875.772713121,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
50,0.14,0,0,1991,1.19748151237465,0.827618965517241,0.0588235294117647,1.04335281186773,0.477353703665318,0.0264815414312181,0.0702343103539147,0.641258378510462,3.68e-05,5281842,121875.772713121,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
100,0.26,0.01,0,1991,1.19748151237465,0.827618965517241,0.0588235294117647,1.04335281186773,0.477353703665318,0.0264815414312181,0.0702343103539147,0.641258378510462,3.68e-05,5281842,121875.772713121,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
200,0.46,0.01,0,1991,1.19748151237465,0.827618965517241,0.0588235294117647,1.04335281186773,0.477353703665318,0.0264815414312181,0.0702343103539147,0.641258378510462,3.68e-05,5281842,121875.772713121,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
500,0.78,0.01,0,1991,1.19748151237465,0.827618965517241,0.0588235294117647,1.04335281186773,0.477353703665318,0.0264815414312181,0.0702343103539147,0.641258378510462,3.68e-05,5281842,121875.772713121,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
1000,0.95,0,0,1991,1.19748151237465,0.827618965517241,0.0588235294117647,1.04335281186773,0.477353703665318,0.0264815414312181,0.0702343103539147,0.641258378510462,3.68e-05,5281842,121875.772713121,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
1,0,0,0,1992,1.19748151237465,0.827618965517241,0.0588235294117647,1.04335281186773,0.477353703665318,0.0264815414312181,0.0702343103539147,0.641258378510462,3.68e-05,5281842,121875.772713121,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
2,0,0,0,1992,1.19748151237465,0.827618965517241,0.0588235294117647,1.04335281186773,0.477353703665318,0.0264815414312181,0.0702343103539147,0.641258378510462,3.68e-05,5281842,121875.772713121,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
5,0,0,0,1992,1.19748151237465,0.827618965517241,0.0588235294117647,1.04335281186773,0.477353703665318,0.0264815414312181,0.0702343103539147,0.641258378510462,3.68e-05,5281842,121875.772713121,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
10,0,0,0,1992,1.19748151237465,0.827618965517241,0.0588235294117647,1.04335281186773,0.477353703665318,0.0264815414312181,0.0702343103539147,0.641258378510462,3.68e-05,5281842,121875.772713121,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
20,0.02,0,0,1992,1.19748151237465,0.827618965517241,0.0588235294117647,1.04335281186773,0.477353703665318,0.0264815414312181,0.0702343103539147,0.641258378510462,3.68e-05,5281842,121875.772713121,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
50,0.11,0,0,1992,1.19748151237465,0.827618965517241,0.0588235294117647,1.04335281186773,0.477353703665318,0.0264815414312181,0.0702343103539147,0.641258378510462,3.68e-05,5281842,121875.772713121,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
100,0.28,0.01,0,1992,1.19748151237465,0.827618965517241,0.0588235294117647,1.04335281186773,0.477353703665318,0.0264815414312181,0.0702343103539147,0.641258378510462,3.68e-05,5281842,121875.772713121,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
200,0.46,0.01,0,1992,1.19748151237465,0.827618965517241,0.0588235294117647,1.04335281186773,0.477353703665318,0.0264815414312181,0.0702343103539147,0.641258378510462,3.68e-05,5281842,121875.772713121,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
500,0.81,0,0,1992,1.19748151237465,0.827618965517241,0.0588235294117647,1.04335281186773,0.477353703665318,0.0264815414312181,0.0702343103539147,0.641258378510462,3.68e-05,5281842,121875.772713121,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
1000,0.95,0,0,1992,1.19748151237465,0.827618965517241,0.0588235294117647,1.04335281186773,0.477353703665318,0.0264815414312181,0.0702343103539147,0.641258378510462,3.68e-05,5281842,121875.772713121,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
1,0,0,0,1993,1.19748151237465,0.827618965517241,0.0588235294117647,1.04335281186773,0.477353703665318,0.0264815414312181,0.0702343103539147,0.641258378510462,3.68e-05,5281842,121875.772713121,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
2,0,0,0,1993,1.19748151237465,0.827618965517241,0.0588235294117647,1.04335281186773,0.477353703665318,0.0264815414312181,0.0702343103539147,0.641258378510462,3.68e-05,5281842,121875.772713121,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
5,0,0,0,1993,1.19748151237465,0.827618965517241,0.0588235294117647,1.04335281186773,0.477353703665318,0.0264815414312181,0.0702343103539147,0.641258378510462,3.68e-05,5281842,121875.772713121,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
10,0,0,0,1993,1.19748151237465,0.827618965517241,0.0588235294117647,1.04335281186773,0.477353703665318,0.0264815414312181,0.0702343103539147,0.641258378510462,3.68e-05,5281842,121875.772713121,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
20,0.01,0,0,1993,1.19748151237465,0.827618965517241,0.0588235294117647,1.04335281186773,0.477353703665318,0.0264815414312181,0.0702343103539147,0.641258378510462,3.68e-05,5281842,121875.772713121,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
50,0.1,0.01,0.01,1993,1.19748151237465,0.827618965517241,0.0588235294117647,1.04335281186773,0.477353703665318,0.0264815414312181,0.0702343103539147,0.641258378510462,3.68e-05,5281842,121875.772713121,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
100,0.26,0.02,0.01,1993,1.19748151237465,0.827618965517241,0.0588235294117647,1.04335281186773,0.477353703665318,0.0264815414312181,0.0702343103539147,0.641258378510462,3.68e-05,5281842,121875.772713121,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
200,0.47,0.01,0,1993,1.19748151237465,0.827618965517241,0.0588235294117647,1.04335281186773,0.477353703665318,0.0264815414312181,0.0702343103539147,0.641258378510462,3.68e-05,5281842,121875.772713121,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
500,0.85,0,0,1993,1.19748151237465,0.827618965517241,0.0588235294117647,1.04335281186773,0.477353703665318,0.0264815414312181,0.0702343103539147,0.641258378510462,3.68e-05,5281842,121875.772713121,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
1000,0.97,0,0,1993,1.19748151237465,0.827618965517241,0.0588235294117647,1.04335281186773,0.477353703665318,0.0264815414312181,0.0702343103539147,0.641258378510462,3.68e-05,5281842,121875.772713121,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
1,0,0,0,1994,1.19748151237465,0.827618965517241,0.0588235294117647,1.04335281186773,0.477353703665318,0.0264815414312181,0.0702343103539147,0.641258378510462,3.68e-05,5281842,121875.772713121,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
2,0,0,0,1994,1.19748151237465,0.827618965517241,0.0588235294117647,1.04335281186773,0.477353703665318,0.0264815414312181,0.0702343103539147,0.641258378510462,3.68e-05,5281842,121875.772713121,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
5,0,0,0,1994,1.19748151237465,0.827618965517241,0.0588235294117647,1.04335281186773,0.477353703665318,0.0264815414312181,0.0702343103539147,0.641258378510462,3.68e-05,5281842,121875.772713121,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
10,0,0,0,1994,1.19748151237465,0.827618965517241,0.0588235294117647,1.04335281186773,0.477353703665318,0.0264815414312181,0.0702343103539147,0.641258378510462,3.68e-05,5281842,121875.772713121,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
20,0.04,0,0.01,1994,1.19748151237465,0.827618965517241,0.0588235294117647,1.04335281186773,0.477353703665318,0.0264815414312181,0.0702343103539147,0.641258378510462,3.68e-05,5281842,121875.772713121,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
50,0.12,0.01,0,1994,1.19748151237465,0.827618965517241,0.0588235294117647,1.04335281186773,0.477353703665318,0.0264815414312181,0.0702343103539147,0.641258378510462,3.68e-05,5281842,121875.772713121,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
100,0.31,0,0,1994,1.19748151237465,0.827618965517241,0.0588235294117647,1.04335281186773,0.477353703665318,0.0264815414312181,0.0702343103539147,0.641258378510462,3.68e-05,5281842,121875.772713121,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
