"spark_size","total_re_emergence_prob_1_year","total_re_emergence_prob_2_year","total_re_emergence_prob_3_year","spark_year","R_naught","sigma_P","gamma","phi","sigma_M","rho","Beta_0","delta","mu_H","N_0","I_0","R_0","C_0","r","omega","epsilon","t_stop_immigration","spark","spark_time_start","spark_time_end"
1,0,0,0,1990,1.19664072719726,0.54696109375,0.0588235294117647,1.13353740785334,0.543406737004969,0.029029998019822,0.0701848826852132,0.666363622728448,3.68e-05,5281842,248276.448275862,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
2,0,0,0,1990,1.19664072719726,0.54696109375,0.0588235294117647,1.13353740785334,0.543406737004969,0.029029998019822,0.0701848826852132,0.666363622728448,3.68e-05,5281842,248276.448275862,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
5,0,0,0,1990,1.19664072719726,0.54696109375,0.0588235294117647,1.13353740785334,0.543406737004969,0.029029998019822,0.0701848826852132,0.666363622728448,3.68e-05,5281842,248276.448275862,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
10,0,0,0,1990,1.19664072719726,0.54696109375,0.0588235294117647,1.13353740785334,0.543406737004969,0.029029998019822,0.0701848826852132,0.666363622728448,3.68e-05,5281842,248276.448275862,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
20,0,0,0,1990,1.19664072719726,0.54696109375,0.0588235294117647,1.13353740785334,0.543406737004969,0.029029998019822,0.0701848826852132,0.666363622728448,3.68e-05,5281842,248276.448275862,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
50,0.02,0,0,1990,1.19664072719726,0.54696109375,0.0588235294117647,1.13353740785334,0.543406737004969,0.029029998019822,0.0701848826852132,0.666363622728448,3.68e-05,5281842,248276.448275862,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
100,0.21,0,0,1990,1.19664072719726,0.54696109375,0.0588235294117647,1.13353740785334,0.543406737004969,0.029029998019822,0.0701848826852132,0.666363622728448,3.68e-05,5281842,248276.448275862,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
200,0.55,0,0,1990,1.19664072719726,0.54696109375,0.0588235294117647,1.13353740785334,0.543406737004969,0.029029998019822,0.0701848826852132,0.666363622728448,3.68e-05,5281842,248276.448275862,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
500,0.92,0,0,1990,1.19664072719726,0.54696109375,0.0588235294117647,1.13353740785334,0.543406737004969,0.029029998019822,0.0701848826852132,0.666363622728448,3.68e-05,5281842,248276.448275862,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
1000,1,0,0,1990,1.19664072719726,0.54696109375,0.0588235294117647,1.13353740785334,0.543406737004969,0.029029998019822,0.0701848826852132,0.666363622728448,3.68e-05,5281842,248276.448275862,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
1,0,0,0,1991,1.19664072719726,0.54696109375,0.0588235294117647,1.13353740785334,0.543406737004969,0.029029998019822,0.0701848826852132,0.666363622728448,3.68e-05,5281842,248276.448275862,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
2,0,0,0,1991,1.19664072719726,0.54696109375,0.0588235294117647,1.13353740785334,0.543406737004969,0.029029998019822,0.0701848826852132,0.666363622728448,3.68e-05,5281842,248276.448275862,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
5,0,0,0,1991,1.19664072719726,0.54696109375,0.0588235294117647,1.13353740785334,0.543406737004969,0.029029998019822,0.0701848826852132,0.666363622728448,3.68e-05,5281842,248276.448275862,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
10,0,0,0,1991,1.19664072719726,0.54696109375,0.0588235294117647,1.13353740785334,0.543406737004969,0.029029998019822,0.0701848826852132,0.666363622728448,3.68e-05,5281842,248276.448275862,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
20,0.01,0,0,1991,1.19664072719726,0.54696109375,0.0588235294117647,1.13353740785334,0.543406737004969,0.029029998019822,0.0701848826852132,0.666363622728448,3.68e-05,5281842,248276.448275862,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
50,0.07,0,0,1991,1.19664072719726,0.54696109375,0.0588235294117647,1.13353740785334,0.543406737004969,0.029029998019822,0.0701848826852132,0.666363622728448,3.68e-05,5281842,248276.448275862,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
100,0.27,0,0,1991,1.19664072719726,0.54696109375,0.0588235294117647,1.13353740785334,0.543406737004969,0.029029998019822,0.0701848826852132,0.666363622728448,3.68e-05,5281842,248276.448275862,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
200,0.6,0,0,1991,1.19664072719726,0.54696109375,0.0588235294117647,1.13353740785334,0.543406737004969,0.029029998019822,0.0701848826852132,0.666363622728448,3.68e-05,5281842,248276.448275862,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
500,0.94,0,0,1991,1.19664072719726,0.54696109375,0.0588235294117647,1.13353740785334,0.543406737004969,0.029029998019822,0.0701848826852132,0.666363622728448,3.68e-05,5281842,248276.448275862,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
1000,1,0,0,1991,1.19664072719726,0.54696109375,0.0588235294117647,1.13353740785334,0.543406737004969,0.029029998019822,0.0701848826852132,0.666363622728448,3.68e-05,5281842,248276.448275862,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
1,0,0,0,1992,1.19664072719726,0.54696109375,0.0588235294117647,1.13353740785334,0.543406737004969,0.029029998019822,0.0701848826852132,0.666363622728448,3.68e-05,5281842,248276.448275862,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
2,0,0,0,1992,1.19664072719726,0.54696109375,0.0588235294117647,1.13353740785334,0.543406737004969,0.029029998019822,0.0701848826852132,0.666363622728448,3.68e-05,5281842,248276.448275862,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
5,0,0,0,1992,1.19664072719726,0.54696109375,0.0588235294117647,1.13353740785334,0.543406737004969,0.029029998019822,0.0701848826852132,0.666363622728448,3.68e-05,5281842,248276.448275862,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
10,0,0,0,1992,1.19664072719726,0.54696109375,0.0588235294117647,1.13353740785334,0.543406737004969,0.029029998019822,0.0701848826852132,0.666363622728448,3.68e-05,5281842,248276.448275862,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
