"spark_size","total_re_emergence_prob_1_year","total_re_emergence_prob_2_year","total_re_emergence_prob_3_year","spark_year","R_naught","sigma_P","gamma","phi","sigma_M","rho","Beta_0","delta","mu_H","N_0","I_0","R_0","C_0","r","omega","epsilon","t_stop_immigration","spark","spark_time_start","spark_time_end"
1,0,0,0,1990,1.20060210199059,0.70318140625,0.0588235294117647,1.0792281471868,0.50540254510073,0.0289951409679956,0.0704022219215625,0.689655172413793,3.68e-05,5281842,178124.573842676,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
2,0,0,0,1990,1.20060210199059,0.70318140625,0.0588235294117647,1.0792281471868,0.50540254510073,0.0289951409679956,0.0704022219215625,0.689655172413793,3.68e-05,5281842,178124.573842676,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
5,0,0,0,1990,1.20060210199059,0.70318140625,0.0588235294117647,1.0792281471868,0.50540254510073,0.0289951409679956,0.0704022219215625,0.689655172413793,3.68e-05,5281842,178124.573842676,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
10,0.01,0,0,1990,1.20060210199059,0.70318140625,0.0588235294117647,1.0792281471868,0.50540254510073,0.0289951409679956,0.0704022219215625,0.689655172413793,3.68e-05,5281842,178124.573842676,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
20,0.01,0,0,1990,1.20060210199059,0.70318140625,0.0588235294117647,1.0792281471868,0.50540254510073,0.0289951409679956,0.0704022219215625,0.689655172413793,3.68e-05,5281842,178124.573842676,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
50,0.08,0.01,0,1990,1.20060210199059,0.70318140625,0.0588235294117647,1.0792281471868,0.50540254510073,0.0289951409679956,0.0704022219215625,0.689655172413793,3.68e-05,5281842,178124.573842676,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
100,0.26,0,0,1990,1.20060210199059,0.70318140625,0.0588235294117647,1.0792281471868,0.50540254510073,0.0289951409679956,0.0704022219215625,0.689655172413793,3.68e-05,5281842,178124.573842676,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
200,0.58,0,0,1990,1.20060210199059,0.70318140625,0.0588235294117647,1.0792281471868,0.50540254510073,0.0289951409679956,0.0704022219215625,0.689655172413793,3.68e-05,5281842,178124.573842676,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
500,0.83,0,0,1990,1.20060210199059,0.70318140625,0.0588235294117647,1.0792281471868,0.50540254510073,0.0289951409679956,0.0704022219215625,0.689655172413793,3.68e-05,5281842,178124.573842676,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
1000,0.95,0,0,1990,1.20060210199059,0.70318140625,0.0588235294117647,1.0792281471868,0.50540254510073,0.0289951409679956,0.0704022219215625,0.689655172413793,3.68e-05,5281842,178124.573842676,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
1,0,0,0,1991,1.20060210199059,0.70318140625,0.0588235294117647,1.0792281471868,0.50540254510073,0.0289951409679956,0.0704022219215625,0.689655172413793,3.68e-05,5281842,178124.573842676,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
2,0,0,0,1991,1.20060210199059,0.70318140625,0.0588235294117647,1.0792281471868,0.50540254510073,0.0289951409679956,0.0704022219215625,0.689655172413793,3.68e-05,5281842,178124.573842676,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
5,0,0,0,1991,1.20060210199059,0.70318140625,0.0588235294117647,1.0792281471868,0.50540254510073,0.0289951409679956,0.0704022219215625,0.689655172413793,3.68e-05,5281842,178124.573842676,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
10,0,0,0,1991,1.20060210199059,0.70318140625,0.0588235294117647,1.0792281471868,0.50540254510073,0.0289951409679956,0.0704022219215625,0.689655172413793,3.68e-05,5281842,178124.573842676,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
20,0,0,0,1991,1.20060210199059,0.70318140625,0.0588235294117647,1.0792281471868,0.50540254510073,0.0289951409679956,0.0704022219215625,0.689655172413793,3.68e-05,5281842,178124.573842676,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
50,0.08,0,0,1991,1.20060210199059,0.70318140625,0.0588235294117647,1.0792281471868,0.50540254510073,0.0289951409679956,0.0704022219215625,0.689655172413793,3.68e-05,5281842,178124.573842676,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
100,0.32,0.01,0,1991,1.20060210199059,0.70318140625,0.0588235294117647,1.0792281471868,0.50540254510073,0.0289951409679956,0.0704022219215625,0.689655172413793,3.68e-05,5281842,178124.573842676,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
200,0.58,0.01,0,1991,1.20060210199059,0.70318140625,0.0588235294117647,1.0792281471868,0.50540254510073,0.0289951409679956,0.0704022219215625,0.689655172413793,3.68e-05,5281842,178124.573842676,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
500,0.88,0,0,1991,1.20060210199059,0.70318140625,0.0588235294117647,1.0792281471868,0.50540254510073,0.0289951409679956,0.0704022219215625,0.689655172413793,3.68e-05,5281842,178124.573842676,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
1000,0.98,0,0,1991,1.20060210199059,0.70318140625,0.0588235294117647,1.0792281471868,0.50540254510073,0.0289951409679956,0.0704022219215625,0.689655172413793,3.68e-05,5281842,178124.573842676,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
1,0,0,0,1992,1.20060210199059,0.70318140625,0.0588235294117647,1.0792281471868,0.50540254510073,0.0289951409679956,0.0704022219215625,0.689655172413793,3.68e-05,5281842,178124.573842676,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
2,0,0,0,1992,1.20060210199059,0.70318140625,0.0588235294117647,1.0792281471868,0.50540254510073,0.0289951409679956,0.0704022219215625,0.689655172413793,3.68e-05,5281842,178124.573842676,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
5,0,0,0,1992,1.20060210199059,0.70318140625,0.0588235294117647,1.0792281471868,0.50540254510073,0.0289951409679956,0.0704022219215625,0.689655172413793,3.68e-05,5281842,178124.573842676,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
10,0,0,0,1992,1.20060210199059,0.70318140625,0.0588235294117647,1.0792281471868,0.50540254510073,0.0289951409679956,0.0704022219215625,0.689655172413793,3.68e-05,5281842,178124.573842676,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
20,0.01,0,0,1992,1.20060210199059,0.70318140625,0.0588235294117647,1.0792281471868,0.50540254510073,0.0289951409679956,0.0704022219215625,0.689655172413793,3.68e-05,5281842,178124.573842676,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
50,0.12,0,0,1992,1.20060210199059,0.70318140625,0.0588235294117647,1.0792281471868,0.50540254510073,0.0289951409679956,0.0704022219215625,0.689655172413793,3.68e-05,5281842,178124.573842676,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
100,0.35,0,0,1992,1.20060210199059,0.70318140625,0.0588235294117647,1.0792281471868,0.50540254510073,0.0289951409679956,0.0704022219215625,0.689655172413793,3.68e-05,5281842,178124.573842676,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
