"E_0","gamma","mu_EI","b_3","sigma_P","sigma_M","rho","b_1","b_2","mu_H","N_0","I_0","R_0","C_0","r","g","epsilon","LL","seed"
62069.7586206897,0.142857142857143,0.1,-3.0716896137534,0.179843359375,0.817463120670751,0.0393013615078884,-0.464829778298798,-2.26345653805709,3.68e-05,5301405,16405.3079544645,0,0,0,0,0,-172.879453128076,288323935
62069.7586206897,0.142857142857143,0.1,-4.83905016563859,0.179843359375,107.178160849303,0.0056254274609899,-4.26705285375958,1.27484269688086,3.67999999999999e-05,5301405,16408.4341231853,0,0,0,0,0,-416.016401713605,268769688
62069.7586206897,0.142857142857143,0.1,-4.25259151680425,0.179843359375,10.3864848784446,0.00938751209059396,-1.01677102439023,-0.170679443083021,3.68e-05,5301405,16404.5777216025,0,0,0,0,0,-274.706629280809,838060812
62069.7586206897,0.142857142857143,0.1,-3.56570725623771,0.179843359375,3.08361652360268,0.0372883610836599,-0.50967525030207,-0.173625917476905,3.68e-05,5301405,16409.2494415428,0,0,0,0,0,-222.649490084208,1067501886
62069.7586206897,0.142857142857143,0.1,-2.76714400524347,0.179843359375,0.631239299534472,0.02773421416485,-0.575503823697074,-2.46851513527643,3.68e-05,5301405,16406.1546836679,0,0,0,0,0,-169.303078338999,1003819928
72414.5517241379,0.142857142857143,0.1,-2.80791479706461,0.57820515625,0.550300704690306,0.0307999434751667,-0.536802534097502,-2.55612200431084,3.67999999999999e-05,5301405,60938.447439956,0,0,0,0,0,-167.554266656697,952972925
72414.5517241379,0.142857142857143,0.1,-2.80797682437606,0.57820515625,0.550827057532378,0.0304299957505077,-0.531680983106832,-2.5531948446973,3.68e-05,5301405,60938.5544880447,0,0,0,0,0,-167.559179564807,86939057
72414.5517241379,0.142857142857143,0.1,-2.80730188399502,0.57820515625,0.54762745732752,0.0307142273645286,-0.52343789240517,-2.56786277090737,3.68e-05,5301405,60940.1953989353,0,0,0,0,0,-167.544827800886,834960112
72414.5517241379,0.142857142857143,0.1,-2.80903246571801,0.57820515625,0.548209567352292,0.0309691040182061,-0.523312697680135,-2.56696722917052,3.68e-05,5301405,60938.9201668477,0,0,0,0,0,-167.562492265187,757607745
72414.5517241379,0.142857142857143,0.1,-2.80513190095203,0.57820515625,0.550333962770615,0.0301083894532365,-0.529244954439541,-2.54991174685645,3.68e-05,5301405,60939.5190487471,0,0,0,0,0,-167.547914649109,1053271110
72414.5517241379,0.142857142857143,0.1,-14.4476913274908,0.07830015625,10.2480778152284,0.656205539445943,5.48568858797421,-6.95423038511323,3.67999999999999e-05,5301405,210937.94644102,0,0,0,0,0,-293.630968290482,702662932
72414.5517241379,0.142857142857143,0.1,-15.0080441925676,0.07830015625,11.2561084513935,0.587596691114065,5.54168923918599,-6.23397684131561,3.68e-05,5301405,210936.860674006,0,0,0,0,0,-300.630599505906,569333136
72414.5517241379,0.142857142857143,0.1,-15.0264437937507,0.07830015625,11.0040464625438,0.43792591008605,5.42173977615236,-6.1950341594335,3.68e-05,5301405,210936.632380463,0,0,0,0,0,-297.848891854688,173991705
72414.5517241379,0.142857142857143,0.1,-14.7680457261852,0.07830015625,9.56568513115184,0.582842381657441,5.39855103675597,-6.25046706194574,3.68e-05,5301405,210939.492870193,0,0,0,0,0,-291.611045222815,93421266
72414.5517241379,0.142857142857143,0.1,-14.4990424986,0.07830015625,8.0602821417366,0.559016929265992,4.72535450236766,-5.7202352782107,3.68e-05,5301405,210935.840082462,0,0,0,0,0,-286.903005173754,289661097
72414.5517241379,0.142857142857143,0.1,-8.30017684647513,0.82815765625,9.11736515958678,0.637460583325609,1.67740342657458,0.800701044927844,3.68e-05,5301405,135939.818767904,0,0,0,0,0,-281.535865090643,685914743
72414.5517241379,0.142857142857143,0.1,-9.38419045980985,0.82815765625,19.9899271462192,0.0474650516683353,4.13899506771185,4.44628050856018,3.68e-05,5301405,135938.979688003,0,0,0,0,0,-351.909366577329,286278656
72414.5517241379,0.142857142857143,0.1,-9.00633891272544,0.82815765625,86.4587493095607,0.0274191837457565,2.03467342750247,4.99968786910297,3.67999999999999e-05,5301405,135938.298835634,0,0,0,0,0,-401.400315728222,1026061288
72414.5517241379,0.142857142857143,0.1,-8.4984917596565,0.82815765625,16.0245567237505,0.201637778574392,3.61524769128871,5.22291639412679,3.68e-05,5301405,135939.634455082,0,0,0,0,0,-325.284746133711,139549492
72414.5517241379,0.142857142857143,0.1,-9.44579164133471,0.82815765625,40.0793964241819,0.020274931695145,3.97798403093885,4.12226334149068,3.68e-05,5301405,135939.411393805,0,0,0,0,0,-371.501581013606,944004036
72414.5517241379,0.142857142857143,0.1,-2.18537976023072,0.32825265625,1.24898273976484,0.351196687082357,-1.09949101398351,-3.06140391501086,3.68e-05,5301405,285937.858077238,0,0,0,0,0,-189.403992847114,671624193
72414.5517241379,0.142857142857143,0.1,-1.11136191947399,0.32825265625,2.08932316358289,0.407329108885247,-1.650539283236,-3.66628879325375,3.68e-05,5301405,285937.027895082,0,0,0,0,0,-209.096154129649,485681356
72414.5517241379,0.142857142857143,0.1,-2.8253463821813,0.32825265625,0.608761402092168,0.0359948297630412,-0.365047100738497,-2.64697341011112,3.68e-05,5301405,285937.705610587,0,0,0,0,0,-169.097209441548,227930547
72414.5517241379,0.142857142857143,0.1,-2.25180978554428,0.32825265625,1.18999630713975,0.315589342958681,-1.03048844385346,-3.05826384138924,3.68e-05,5301405,285936.628352611,0,0,0,0,0,-187.986333647643,708719682
72414.5517241379,0.142857142857143,0.1,-2.83723244079598,0.32825265625,0.615240807881243,0.0366288687244617,-0.353822115846598,-2.65264609333573,3.68e-05,5301405,285937.176359411,0,0,0,0,0,-169.10315331009,603793013
72414.5517241379,0.142857142857143,0.1,-12.2928573639363,0.70318140625,119.198238657002,0.132395168952755,0.940243255790681,-6.58373722295828,3.68e-05,5301405,98438.508787384,0,0,0,0,0,-411.8540897664,983679370
72414.5517241379,0.142857142857143,0.1,-11.8581468115486,0.70318140625,96.4034903638853,0.307958239107826,1.96339872363833,-6.95157726116795,3.68e-05,5301405,98436.2251166759,0,0,0,0,0,-396.846913791961,734096696
72414.5517241379,0.142857142857143,0.1,-12.4936994881257,0.70318140625,71.7422306112912,0.109470829630382,3.04948246171088,-6.98460951135998,3.67999999999999e-05,5301405,98435.2569658521,0,0,0,0,0,-381.060653253657,21218442
72414.5517241379,0.142857142857143,0.1,-12.1141778650365,0.70318140625,104.573786528475,0.14693680188914,1.2073945812468,-7.43384827715308,3.68e-05,5301405,98436.2573595948,0,0,0,0,0,-413.442820288497,960939281
72414.5517241379,0.142857142857143,0.1,-12.2767598770601,0.70318140625,117.813962156193,0.157611175802442,1.08582648956182,-7.95932405373618,3.68000000000001e-05,5301405,98439.2677161196,0,0,0,0,0,-416.986094112484,121538664
72414.5517241379,0.142857142857143,0.1,-2.59955451231083,0.20327640625,1.40427618107754,0.712047238750566,1.92438920904554,-0.78654145401461,3.68e-05,5301405,248437.708613407,0,0,0,0,0,-200.307351515704,729751733
72414.5517241379,0.142857142857143,0.1,-2.60817762357345,0.20327640625,1.38786419300647,0.700269702776096,1.44919865150011,-0.828565225815441,3.68e-05,5301405,248439.135842512,0,0,0,0,0,-199.060003097986,785034601
72414.5517241379,0.142857142857143,0.1,-2.62084402324359,0.20327640625,1.40794485974731,0.773068013158069,1.51016280839645,-0.810980041509263,3.68e-05,5301405,248438.379699994,0,0,0,0,0,-199.329968427504,703422956
72414.5517241379,0.142857142857143,0.1,2.33275491286517,0.20327640625,1.51732635998776,0.57791106122486,4.78559964613303,2.37505422675033,3.68e-05,5301405,248437.225187791,0,0,0,0,0,-196.892925922334,1055338876
72414.5517241379,0.142857142857143,0.1,2.31911646064256,0.20327640625,1.51362880940821,0.590261096885316,4.79598658422381,2.36903509249352,3.68e-05,5301405,248437.098913661,0,0,0,0,0,-196.899177469325,490915638
72414.5517241379,0.142857142857143,0.1,3.32985465596356,0.95313390625,3.45954925169395,0.744904376306915,5.18844482509357,-0.796860593266745,3.68e-05,5301405,23436.8353270103,0,0,0,0,0,-246.1128832514,79252969
72414.5517241379,0.142857142857143,0.1,2.34633518182058,0.95313390625,1.54774263876986,0.72183045129955,4.95719257516022,1.83308345185212,3.68e-05,5301405,23437.4575462816,0,0,0,0,0,-198.60379508879,809502935
72414.5517241379,0.142857142857143,0.1,3.16389197860323,0.95313390625,1.86181170843052,0.734539606701761,4.83867458381317,0.797212861385578,3.68e-05,5301405,23438.1065702149,0,0,0,0,0,-208.759657576142,658119644
72414.5517241379,0.142857142857143,0.1,3.47673948158796,0.95313390625,1.69776742878873,0.668969312911805,4.44521899572274,1.63565617269107,3.67999999999999e-05,5301405,23440.4421990417,0,0,0,0,0,-201.759498144512,96752459
72414.5517241379,0.142857142857143,0.1,2.93040685883115,0.95313390625,1.68885646353405,0.784209390406287,4.7965319917277,1.3501059340276,3.68e-05,5301405,23438.2335088318,0,0,0,0,0,-201.881444944399,677585782
72414.5517241379,0.142857142857143,0.1,-6.2437424913149,0.45322890625,17.8797467902214,0.0648214062427793,-0.832661081163589,0.616240509881724,3.68e-05,5301405,173438.140286526,0,0,0,0,0,-315.812699354584,987416851
72414.5517241379,0.142857142857143,0.1,-4.43136837401805,0.45322890625,1.62890475938515,0.232335332766882,-0.139680641058501,-0.943478710538162,3.68000000000001e-05,5301405,173437.542260749,0,0,0,0,0,-200.237452511602,543656104
72414.5517241379,0.142857142857143,0.1,-7.6025777662114,0.45322890625,11.2600622074763,0.213001877794831,-0.734970908823337,1.29208292805798,3.67999999999999e-05,5301405,173439.162358513,0,0,0,0,0,-303.130438051183,149691215
72414.5517241379,0.142857142857143,0.1,-5.82891181892011,0.45322890625,3.46404880397939,0.186071906226205,0.30575080106673,-0.255875504941116,3.68e-05,5301405,173438.395230715,0,0,0,0,0,-236.001858027163,211820718
72414.5517241379,0.142857142857143,0.1,-7.06489313486453,0.45322890625,19.2656709228396,0.0950136658631391,-0.639232750720001,1.18606877867941,3.68e-05,5301405,173437.357911326,0,0,0,0,0,-321.781500882405,717251323
72414.5517241379,0.142857142857143,0.1,-2.81099072758122,0.14078828125,0.575328324548051,0.0310168514662754,-0.457438516742073,-2.62170367798692,3.68e-05,5301405,154688.240352775,0,0,0,0,0,-166.258287847232,293438242
72414.5517241379,0.142857142857143,0.1,-2.84953657729351,0.14078828125,1.05068455421714,0.0545818509312902,-0.757231763006679,-1.94297858902215,3.68e-05,5301405,154687.646355358,0,0,0,0,0,-182.268595254784,864509684
72414.5517241379,0.142857142857143,0.1,-2.81574037510302,0.14078828125,0.576822078212785,0.0310305937134344,-0.457135821367621,-2.61845578735647,3.68000000000001e-05,5301405,154689.004550609,0,0,0,0,0,-166.258895157812,321632417
72414.5517241379,0.142857142857143,0.1,-2.80751889005962,0.14078828125,0.575678452931006,0.0306815657757765,-0.465492395196594,-2.61890835164781,3.68e-05,5301405,154689.344356908,0,0,0,0,0,-166.262716641153,273582506
72414.5517241379,0.142857142857143,0.1,-2.71318092394006,0.14078828125,1.28921504004922,0.139242813827091,-0.412928861039728,-1.05629833003318,3.68e-05,5301405,154687.428753968,0,0,0,0,0,-192.245638573957,432491012
72414.5517241379,0.142857142857143,0.1,-9.61179001386613,0.64069328125,10.0035965839155,0.836775523708207,2.30178078901991,1.91340423579027,3.68000000000001e-05,5301405,4689.17437271654,0,0,0,0,0,-288.892086112864,94589975
72414.5517241379,0.142857142857143,0.1,-9.20749758804632,0.64069328125,10.0165473441318,0.796306934845496,2.21105955703512,1.64051368809364,3.68e-05,5301405,4688.62485564905,0,0,0,0,0,-288.408695917438,429101735
72414.5517241379,0.142857142857143,0.1,-9.33645229823994,0.64069328125,9.99911615600339,0.880272327158768,2.33840178183464,1.69577637960172,3.68e-05,5301405,4688.12676443672,0,0,0,0,0,-288.498800963428,888322351
72414.5517241379,0.142857142857143,0.1,-8.67077255012516,0.64069328125,9.94034639298669,0.828609858484335,1.91119420649194,1.55066603838608,3.68e-05,5301405,4688.87801982949,0,0,0,0,0,-287.410828784097,1068780215
72414.5517241379,0.142857142857143,0.1,-8.5758682973954,0.64069328125,9.86783513613122,0.889173774085699,2.04570649291393,1.61655659023292,3.68000000000001e-05,5301405,4687.81339508722,0,0,0,0,0,-287.336959797619,275460265
72414.5517241379,0.142857142857143,0.1,-17.0596026583789,0.39074078125,119.908093536327,0.027814994030677,3.62721912398988,-7.0928489182008,3.68e-05,5301405,229688.811992004,0,0,0,0,0,-409.568859182937,781487720
72414.5517241379,0.142857142857143,0.1,-16.8051306665868,0.39074078125,117.279606191664,0.0661921431355282,2.59818041734089,-6.88246818723134,3.68e-05,5301405,229686.970775402,0,0,0,0,0,-415.444909104513,250983332
72414.5517241379,0.142857142857143,0.1,-17.2428580671033,0.39074078125,118.975138673499,0.0218338626143843,4.54779584358038,-6.55332365288629,3.68000000000001e-05,5301405,229687.523169794,0,0,0,0,0,-402.675070162583,446960824
72414.5517241379,0.142857142857143,0.1,-17.2599179928932,0.39074078125,119.691087378177,0.0627208422092988,3.88947254183457,-6.53643468487987,3.68e-05,5301405,229687.750482254,0,0,0,0,0,-403.55488199708,377528879
72414.5517241379,0.142857142857143,0.1,-17.3477579940655,0.39074078125,120.610858714378,0.0487674438010912,3.16422037527286,-6.30676681564707,3.68e-05,5301405,229686.982436797,0,0,0,0,0,-416.982857737255,998192358
72414.5517241379,0.142857142857143,0.1,-2.8270113474232,0.89064578125,0.492773636473198,0.0330162390734673,-0.496923862477353,-2.55903769845935,3.68e-05,5301405,79688.6405495549,0,0,0,0,0,-167.638704421024,759140874
72414.5517241379,0.142857142857143,0.1,-2.82145506470662,0.89064578125,0.508517257169136,0.0331799159117551,-0.515545638861492,-2.55408740553033,3.68e-05,5301405,79688.1007535905,0,0,0,0,0,-167.662919993912,719601440
72414.5517241379,0.142857142857143,0.1,-2.82550702381574,0.89064578125,0.497868065456443,0.0331286825335491,-0.503966230030249,-2.56612838638922,3.68e-05,5301405,79689.1679912438,0,0,0,0,0,-167.643618288862,303673265
72414.5517241379,0.142857142857143,0.1,-2.82452257367111,0.89064578125,0.512178830608297,0.0330378639241688,-0.49881629694339,-2.55555464223703,3.68e-05,5301405,79686.0653448225,0,0,0,0,0,-167.683165442718,299031503
72414.5517241379,0.142857142857143,0.1,-2.83368621258296,0.89064578125,0.508727801156319,0.0327893387174554,-0.502569286250984,-2.54005011427194,3.68000000000001e-05,5301405,79688.3088623882,0,0,0,0,0,-167.649960680809,796858950
72414.5517241379,0.142857142857143,0.1,-7.40778204545314,0.01581203125,15.0983026553597,0.139339932710363,3.79015939629257,5.17741244783165,3.68e-05,5301405,267186.786053172,0,0,0,0,0,-329.112256456319,77829263
72414.5517241379,0.142857142857143,0.1,-6.64137462472746,0.01581203125,11.0616956962168,0.447804369108912,4.35551453881855,5.66460125642271,3.68e-05,5301405,267186.869425241,0,0,0,0,0,-303.907788354967,487096293
72414.5517241379,0.142857142857143,0.1,-6.74255657568696,0.01581203125,9.3333050492507,0.505615071429759,3.82407974742671,5.09145598946126,3.68e-05,5301405,267188.667974505,0,0,0,0,0,-304.200250047063,318005216
72414.5517241379,0.142857142857143,0.1,-8.11353058200643,0.01581203125,16.466007204644,0.388164248303697,2.79411825859952,5.27558979950004,3.68000000000001e-05,5301405,267187.239596505,0,0,0,0,0,-327.436514981844,204336410
72414.5517241379,0.142857142857143,0.1,-8.18967710356561,0.01581203125,12.5716739539411,0.452163950369249,3.37756204072799,6.13635463187762,3.68e-05,5301405,267187.74117339,0,0,0,0,0,-315.429603561593,569655192
72414.5517241379,0.142857142857143,0.1,1.08308802039853,0.51571703125,1.65267138399309,0.464461306245494,6.80018803708483,4.53571774869368,3.68e-05,5301405,117188.494723168,0,0,0,0,0,-200.023561333051,751187260
72414.5517241379,0.142857142857143,0.1,6.65033847456798,0.51571703125,1.89930382087368,0.300735242138968,9.09266092199027,4.04204990971201,3.68e-05,5301405,117188.301046792,0,0,0,0,0,-205.934163456908,190529501
72414.5517241379,0.142857142857143,0.1,3.73023003307171,0.51571703125,1.88844891826558,0.32425879683485,9.0591279833945,4.31106189762173,3.68e-05,5301405,117189.377478929,0,0,0,0,0,-205.743772550731,848362326
72414.5517241379,0.142857142857143,0.1,5.57844060320874,0.51571703125,1.89036339615443,0.288324616555698,8.4628386265185,4.752341985017,3.68e-05,5301405,117185.892968025,0,0,0,0,0,-205.750091037545,666979656
72414.5517241379,0.142857142857143,0.1,5.72869362100454,0.51571703125,1.89140417431376,0.293105756486188,8.77997762633815,4.73005707318378,3.68e-05,5301405,117188.670768725,0,0,0,0,0,-205.733768173947,557111115
72414.5517241379,0.142857142857143,0.1,-0.100040374176898,0.26576453125,0.0106364447523167,0.0989685795637778,5.55833064489376,4.0009489785207,3.68e-05,5301405,192185.346618382,0,0,0,0,0,-706.967873353882,10997260
72414.5517241379,0.142857142857143,0.1,1.13047730509111,0.26576453125,0.054193552107861,0.097260898040287,4.75468692951049,3.60715273116665,3.68e-05,5301405,192187.208966089,0,0,0,0,0,-669.010490993841,454500224
72414.5517241379,0.142857142857143,0.1,1.73591190193241,0.26576453125,0.0331980958763148,0.0857342987670486,4.93590254395503,3.58230441861291,3.67999999999999e-05,5301405,192187.747162959,0,0,0,0,0,-797.369949532296,651738129
72414.5517241379,0.142857142857143,0.1,-0.357330525820168,0.26576453125,0.00603135401496301,0.0911657931000669,6.2274864522416,2.97580631405745,3.68e-05,5301405,192186.863040779,0,0,0,0,0,-783.831032774383,900406048
72414.5517241379,0.142857142857143,0.1,1.13159643408763,0.26576453125,0.0143519430929238,0.0915429742141178,4.79377013444587,3.98589111971321,3.68e-05,5301405,192188.396316742,0,0,0,0,0,-672.756302209069,546703892
72414.5517241379,0.142857142857143,0.1,-13.0240438424998,0.76566953125,118.449850078122,0.141103885948895,-1.39332439828815,-3.76727124771253,3.68e-05,5301405,42187.1036639325,0,0,0,0,0,-416.960994995496,605184550
72414.5517241379,0.142857142857143,0.1,-13.6913270238753,0.76566953125,114.823601797014,0.190654803225889,-0.10113461578004,-4.24203488995173,3.68e-05,5301405,42188.9494187959,0,0,0,0,0,-409.097394741845,1034716929
72414.5517241379,0.142857142857143,0.1,-14.3762079965626,0.76566953125,120.180738313054,0.231085110219169,-0.964827727491791,-5.54663233883406,3.68e-05,5301405,42189.0883442767,0,0,0,0,0,-416.918175055352,841561808
72414.5517241379,0.142857142857143,0.1,-13.2385774223861,0.76566953125,119.979899055541,0.0931991770979812,-0.260690614950669,-4.79514620215055,3.68e-05,5301405,42189.0186349494,0,0,0,0,0,-416.949549523203,878264011
72414.5517241379,0.142857142857143,0.1,-15.0934739772316,0.76566953125,122.239406069771,0.103522464451116,-1.07494225599108,-3.94800706613742,3.67999999999999e-05,5301405,42188.4284422833,0,0,0,0,0,-416.621109543386,632150231
72414.5517241379,0.142857142857143,0.1,-9.67069958636545,0.98437796875,10.0433363726603,0.597389864427616,2.4203080872805,0.613597093501632,3.67999999999999e-05,5301405,107813.30892171,0,0,0,0,0,-290.007656353143,154011599
72414.5517241379,0.142857142857143,0.1,-8.81058930191077,0.98437796875,9.99074272839766,0.610988746771627,2.40254220583586,0.106755116261218,3.68e-05,5301405,107812.629307113,0,0,0,0,0,-288.808968191762,806624192
72414.5517241379,0.142857142857143,0.1,-9.54266421557435,0.98437796875,10.1761584419314,0.68223926778284,2.85750870642275,0.46614537444817,3.68e-05,5301405,107815.583801022,0,0,0,0,0,-290.050252011948,6669991
72414.5517241379,0.142857142857143,0.1,-9.52088334867455,0.98437796875,10.1289228793323,0.60250682511908,2.42764244367469,0.761936200275466,3.68e-05,5301405,107813.461136833,0,0,0,0,0,-289.74062045681,177986630
72414.5517241379,0.142857142857143,0.1,-8.16157750320589,0.98437796875,9.76970763798388,0.592946957333108,1.98887365760249,-0.272128140198282,3.68e-05,5301405,107814.571109945,0,0,0,0,0,-287.422783474801,594638512
72414.5517241379,0.142857142857143,0.1,1.17692010545893,0.48447296875,1.59423956431926,0.354376214385234,5.56648038066771,6.50579016010421,3.68e-05,5301405,257812.33989906,0,0,0,0,0,-198.727376967184,887888771
72414.5517241379,0.142857142857143,0.1,2.44974644087482,0.48447296875,1.52117506199381,0.459003132449656,4.66899340416566,2.81861834220553,3.68e-05,5301405,257815.060737882,0,0,0,0,0,-197.286706503275,433150123
72414.5517241379,0.142857142857143,0.1,1.03738324221092,0.48447296875,1.59443849711026,0.375448762383729,5.73214109184035,6.4280654982407,3.68e-05,5301405,257813.962177714,0,0,0,0,0,-198.626195508387,982360415
72414.5517241379,0.142857142857143,0.1,1.63653874213051,0.48447296875,1.61923055264244,0.325465445550015,5.15438596357138,6.30746796864032,3.68e-05,5301405,257811.181975464,0,0,0,0,0,-199.293856135944,859777908
72414.5517241379,0.142857142857143,0.1,2.3296033510547,0.48447296875,1.64870659183327,0.269304012894471,4.50884796489857,6.62448823101469,3.67999999999999e-05,5301405,257813.268417229,0,0,0,0,0,-200.024237651476,909729295
72414.5517241379,0.142857142857143,0.1,-2.89087921586228,0.73442546875,0.528235125088416,0.060085048976224,-0.562230446169134,-2.80553984663702,3.68e-05,5301405,32813.5503280345,0,0,0,0,0,-169.495374500976,896265155
72414.5517241379,0.142857142857143,0.1,-5.06508827616716,0.73442546875,26.0171505687294,0.270327090213862,-2.82800904044627,-4.45385662086378,3.68e-05,5301405,32813.2223599097,0,0,0,0,0,-389.238960425477,517568341
72414.5517241379,0.142857142857143,0.1,-3.02319172833178,0.73442546875,0.609298042447602,0.193002913449635,-0.452276964572268,-3.08676506852172,3.68e-05,5301405,32812.2297092181,0,0,0,0,0,-172.807481701123,988118674
72414.5517241379,0.142857142857143,0.1,-4.92508288574542,0.73442546875,42.7089401810375,0.225733425380744,-2.45674758029745,-4.71915433774784,3.68e-05,5301405,32811.7017109518,0,0,0,0,0,-387.164870966165,248441511
72414.5517241379,0.142857142857143,0.1,-5.80085159384978,0.73442546875,19.7927199863024,0.524543207157078,-1.39645250919733,-5.35495964148911,3.68e-05,5301405,32810.7885491004,0,0,0,0,0,-368.926549936901,256011879
72414.5517241379,0.142857142857143,0.1,-15.3580999562631,0.23452046875,10.581188190141,0.760815174862381,3.73762634474174,2.30974575202211,3.67999999999999e-05,5301405,182811.134026416,0,0,0,0,0,-296.247899009098,927971599
72414.5517241379,0.142857142857143,0.1,-16.3424514422185,0.23452046875,10.5442526757526,0.891026004426837,4.30405773180793,2.66169738375501,3.68e-05,5301405,182813.592599261,0,0,0,0,0,-296.369475399056,771331221
72414.5517241379,0.142857142857143,0.1,-15.7784531538925,0.23452046875,10.4219836652178,0.732650292903061,3.28756931403817,2.41789035044016,3.68e-05,5301405,182810.474560025,0,0,0,0,0,-296.784403181699,232867827
72414.5517241379,0.142857142857143,0.1,-17.34034689268,0.23452046875,10.6363688162003,0.744694860915873,3.71791371136074,3.02363487039579,3.68e-05,5301405,182811.339177623,0,0,0,0,0,-297.869407757443,769445595
72414.5517241379,0.142857142857143,0.1,-15.3505361902739,0.23452046875,10.4764423634973,0.807249241682272,3.58322922735691,2.27061377896401,3.68e-05,5301405,182811.558484755,0,0,0,0,0,-296.013584981362,537082677
72414.5517241379,0.142857142857143,0.1,2.32260017400195,0.85940171875,1.50316260062573,0.522830961016133,4.81818512751181,2.55475624254274,3.68e-05,5301405,70313.7994229876,0,0,0,0,0,-197.464388505998,452596348
72414.5517241379,0.142857142857143,0.1,0.860572671352972,0.85940171875,1.58964711707711,0.414635926939305,6.03763532161393,6.17142388537392,3.68e-05,5301405,70313.2273219432,0,0,0,0,0,-198.659131289084,1011330321
72414.5517241379,0.142857142857143,0.1,0.852168359788908,0.85940171875,1.59505032740913,0.42407395508729,6.06335672891321,6.04859687053038,3.67999999999999e-05,5301405,70313.8231541181,0,0,0,0,0,-198.682558371043,814546290
72414.5517241379,0.142857142857143,0.1,0.837259786602743,0.85940171875,1.58747666675371,0.413994797725905,6.05875184519244,6.22104227030246,3.68e-05,5301405,70313.1526687942,0,0,0,0,0,-198.654827050226,895992737
72414.5517241379,0.142857142857143,0.1,0.858488813975704,0.85940171875,1.59031976737962,0.42983382009992,6.071616785622,5.96910077935849,3.68e-05,5301405,70313.4503773405,0,0,0,0,0,-198.695074753431,49580776
72414.5517241379,0.142857142857143,0.1,-3.20865595376866,0.35949671875,0.844874202527452,0.350831920928525,-0.199677002453325,-3.15995980446241,3.68e-05,5301405,220313.286628915,0,0,0,0,0,-179.555009859152,805262959
72414.5517241379,0.142857142857143,0.1,-3.00794317582036,0.35949671875,0.739453494868569,0.143982445012808,-0.299117598464171,-3.09130752941376,3.68e-05,5301405,220313.296369815,0,0,0,0,0,-175.141145857704,560008106
72414.5517241379,0.142857142857143,0.1,-3.20897093744599,0.35949671875,0.865706125346593,0.358582710076856,-0.20025515583762,-3.16509920326818,3.68000000000001e-05,5301405,220311.779586383,0,0,0,0,0,-179.651131741928,871409573
72414.5517241379,0.142857142857143,0.1,-3.24485887660869,0.35949671875,0.867012296479839,0.444933464771229,-0.203073845940449,-3.15543085177327,3.68e-05,5301405,220312.666036305,0,0,0,0,0,-180.751159873881,392317776
72414.5517241379,0.142857142857143,0.1,-3.0519733535053,0.35949671875,0.753913410488776,0.170886752823167,-0.241253793369216,-3.14806347459865,3.67999999999999e-05,5301405,220314.461329672,0,0,0,0,0,-176.00183918161,732828008
72414.5517241379,0.142857142857143,0.1,-13.0616461427901,0.60944921875,4.83997593254174,0.615839208571876,1.12559229652749,-0.00744837070850568,3.68e-05,5301405,145312.792329346,0,0,0,0,0,-275.81316063214,798539020
72414.5517241379,0.142857142857143,0.1,-13.835195558379,0.60944921875,95.9090365460647,0.114907803245534,-0.897368455722932,0.512429250690615,3.68e-05,5301405,145313.785323604,0,0,0,0,0,-391.365537667751,334298685
72414.5517241379,0.142857142857143,0.1,-15.0006750673985,0.60944921875,93.6746988380978,0.11224732107302,-0.25861287013028,0.822537902162673,3.68e-05,5301405,145312.663527374,0,0,0,0,0,-389.412482140765,906282349
72414.5517241379,0.142857142857143,0.1,-15.2699226613418,0.60944921875,7.07160222096662,0.33461761856203,0.285645477290877,1.29744332024314,3.68e-05,5301405,145311.950773037,0,0,0,0,0,-306.347758564793,469308645
72414.5517241379,0.142857142857143,0.1,-14.703570687298,0.60944921875,106.522722237057,0.158766481735947,-1.91428269543015,0.109808354837984,3.68e-05,5301405,145314.448576949,0,0,0,0,0,-417.89283361714,1015659172
72414.5517241379,0.142857142857143,0.1,-2.85209777850699,0.10954421875,0.64244029906036,0.0391294549328761,-0.339322144510747,-2.67466154337054,3.68e-05,5301405,295311.634178591,0,0,0,0,0,-168.976659970576,1014721396
72414.5517241379,0.142857142857143,0.1,-3.08582846573595,0.10954421875,0.840886712417746,0.19945320803943,-0.100511810913755,-3.23619033825369,3.68e-05,5301405,295312.465398036,0,0,0,0,0,-177.985746908691,227703925
72414.5517241379,0.142857142857143,0.1,-2.88258233567272,0.10954421875,0.812518279844773,0.0962666882738475,-0.15177643776358,-3.20168945779781,3.68e-05,5301405,295313.635874367,0,0,0,0,0,-174.580111656425,225652970
72414.5517241379,0.142857142857143,0.1,-2.99410169492749,0.10954421875,0.790488486493445,0.12860997496815,-0.177175060267158,-3.14377829377719,3.68e-05,5301405,295312.728174442,0,0,0,0,0,-175.659621760704,308189361
72414.5517241379,0.142857142857143,0.1,-3.1911012055304,0.10954421875,0.954742510412013,0.426725890843912,0.120566905626546,-3.56880162666123,3.67999999999999e-05,5301405,295311.680962128,0,0,0,0,0,-182.823062560432,533136527
72414.5517241379,0.142857142857143,0.1,-14.1630652783987,0.29700859375,10.6752757581254,0.813299119509107,4.62428647440634,0.987184219411643,3.68e-05,5301405,276562.298664008,0,0,0,0,0,-295.937176473754,505974157
