"","time","R_0","combo_num"
"1",151,0.720140181036506,1
"2",181,0.583936798677422,1
"3",212,0.531086608320025,1
"4",243,0.574070498597169,1
"5",273,0.74561991814386,1
"6",304,1.08410266857061,1
"7",334,1.53913264337402,1
"8",365,1.94194661474826,1
"9",396,1.96778780850223,1
"10",424,1.70266208976644,1
"11",455,1.30237906144376,1
"12",485,0.962684185101702,1
"13",516,0.720140181036506,1
"14",546,0.583936798677422,1
"15",577,0.531086608320025,1
"16",608,0.574070498597169,1
"17",638,0.74561991814386,1
"18",669,1.08410266857061,1
"19",699,1.53913264337402,1
"20",730,1.94194661474826,1
"21",761,1.96778780850223,1
"22",790,1.69040570191801,1
"23",821,1.289723290053,1
"24",851,0.953073333048586,1
"25",882,0.71413454432836,1
"26",912,0.580879477024493,1
"27",943,0.530847347496876,1
"28",974,0.577492540371485,1
"29",1004,0.753905100391716,1
"30",1035,1.09773393807323,1
"31",1065,1.55488828684009,1
"32",1096,1.94966244537664,1
"33",1127,1.96198600143703,1
"34",1155,1.69040570191801,1
"35",1186,1.289723290053,1
"36",1216,0.953073333048586,1
"37",1247,0.71413454432836,1
"38",1277,0.580879477024493,1
"39",1308,0.530847347496876,1
"40",1339,0.577492540371485,1
"41",1369,0.753905100391716,1
"42",1400,1.09773393807323,1
"43",1430,1.55488828684009,1
"44",151,0.699521661153083,2
"45",181,0.568521736841465,2
"46",212,0.52022251946154,2
"47",243,0.567091134672797,2
"48",273,0.74317606962073,2
"49",304,1.08934771105972,2
"50",334,1.5539700372252,2
"51",365,1.96003152953833,2
"52",396,1.97262447226577,2
"53",424,1.6905630540935,2
"54",455,1.27880893772057,2
"55",485,0.937685545051323,2
"56",516,0.699521661153083,2
"57",546,0.568521736841465,2
"58",577,0.52022251946154,2
"59",608,0.567091134672797,2
"60",638,0.74317606962073,2
"61",669,1.08934771105972,2
"62",699,1.5539700372252,2
"63",730,1.96003152953833,2
"64",761,1.97262447226577,2
"65",790,1.67777634848269,2
"66",821,1.26596446213087,2
"67",851,0.928153679605268,2
"68",882,0.693691865603331,2
"69",912,0.565627057380235,2
"70",943,0.520114604331905,2
"71",974,0.570639932427764,2
"72",1004,0.75165257187234,2
"73",1035,1.10328625807425,2
"74",1065,1.57000927202661,2
"75",1096,1.9675774670874,2
"76",1127,1.96621155992256,2
"77",1155,1.67777634848269,2
"78",1186,1.26596446213087,2
"79",1216,0.928153679605268,2
"80",1247,0.693691865603331,2
"81",1277,0.565627057380235,2
"82",1308,0.520114604331905,2
"83",1339,0.570639932427764,2
"84",1369,0.75165257187234,2
"85",1400,1.10328625807425,2
"86",1430,1.57000927202661,2
"87",151,0.695709970305512,3
"88",181,0.564219661842423,3
"89",212,0.515772966124901,3
"90",243,0.562655479220162,3
"91",273,0.739275518722448,3
"92",304,1.08768551346646,3
"93",334,1.55706070172798,3
"94",365,1.96855270592297,3
"95",396,1.98154357346896,3
"96",424,1.69581961551412,3
"97",455,1.27939855010605,3
"98",485,0.935300875328705,3
"99",516,0.695709970305512,3
"100",546,0.564219661842423,3
"101",577,0.515772966124901,3
"102",608,0.562655479220162,3
"103",638,0.739275518722448,3
"104",669,1.08768551346646,3
"105",699,1.55706070172798,3
"106",730,1.96855270592297,3
"107",761,1.98154357346896,3
"108",790,1.68287388597421,3
"109",821,1.26642560443377,3
"110",851,0.925700374118914,3
"111",882,0.689853534761631,3
"112",912,0.561316636183985,3
"113",943,0.515662896946264,3
"114",974,0.566209553662334,3
"115",1004,0.747789770715488,3
"116",1035,1.10174050212795,3
"117",1065,1.57329298686321,3
"118",1096,1.97621205021179,3
"119",1127,1.97504621583213,3
"120",1155,1.68287388597421,3
"121",1186,1.26642560443377,3
"122",1216,0.925700374118914,3
"123",1247,0.689853534761631,3
"124",1277,0.561316636183985,3
"125",1308,0.515662896946264,3
"126",1339,0.566209553662334,3
"127",1369,0.747789770715488,3
"128",1400,1.10174050212795,3
"129",1430,1.57329298686321,3
"130",151,0.700926057036662,4
"131",181,0.5688958579996,4
"132",212,0.519642721162163,4
"133",243,0.565530433527917,4
"134",273,0.740358896702839,4
"135",304,1.08477570312681,4
"136",334,1.54786496533388,4
"137",365,1.95425008309339,4
"138",396,1.96999956913462,4
"139",424,1.69109249521654,4
"140",455,1.28115490858579,4
"141",485,0.940040007991293,4
"142",516,0.700926057036662,4
"143",546,0.5688958579996,4
"144",577,0.519642721162163,4
"145",608,0.565530433527917,4
"146",638,0.740358896702839,4
"147",669,1.08477570312681,4
"148",699,1.54786496533388,4
"149",730,1.95425008309339,4
"150",761,1.96999956913462,4
"151",790,1.67839678523561,4
"152",821,1.26833497053463,4
"153",851,0.930487173445566,4
"154",882,0.695060931315169,4
"155",912,0.565968773650357,4
"156",943,0.519504893947926,4
"157",974,0.569043963038834,4
"158",1004,0.748785397684033,4
"159",1035,1.0986539490767,4
"160",1065,1.563873131884,4
"161",1096,1.96185969477213,4
"162",1127,1.96370992998626,4
"163",1155,1.67839678523561,4
"164",1186,1.26833497053463,4
"165",1216,0.930487173445566,4
"166",1247,0.695060931315169,4
"167",1277,0.565968773650357,4
"168",1308,0.519504893947926,4
"169",1339,0.569043963038834,4
"170",1369,0.748785397684033,4
"171",1400,1.0986539490767,4
"172",1430,1.563873131884,4
"173",151,0.697777009233289,5
"174",181,0.566827003174234,5
"175",212,0.518705279841529,5
"176",243,0.565837029823298,5
"177",273,0.742480340913599,5
"178",304,1.09002971883533,5
"179",334,1.55697050051337,5
"180",365,1.96512647721811,5
"181",396,1.97706665946593,5
"182",424,1.6927287498204,5
"183",455,1.2786300461203,5
"184",485,0.936292845442831,5
"185",516,0.697777009233289,5
"186",546,0.566827003174234,5
"187",577,0.518705279841529,5
"188",608,0.565837029823298,5
"189",638,0.742480340913599,5
"190",669,1.09002971883533,5
"191",699,1.55697050051337,5
"192",730,1.96512647721811,5
"193",761,1.97706665946593,5
"194",790,1.67985490533406,5
"195",821,1.2657272930183,5
"196",851,0.926738083234077,5
"197",882,0.691944887928716,5
"198",912,0.563936847199334,5
"199",943,0.518604126177873,5
"200",974,0.569397464835027,5
"201",1004,0.750985729183773,5
"202",1035,1.10403133228668,5
"203",1065,1.57309540926271,5
"204",1096,1.97270137872749,5
"205",1127,1.97058830473099,5
"206",1155,1.67985490533406,5
"207",1186,1.2657272930183,5
"208",1216,0.926738083234077,5
"209",1247,0.691944887928716,5
"210",1277,0.563936847199334,5
"211",1308,0.518604126177873,5
"212",1339,0.569397464835027,5
"213",1369,0.750985729183773,5
"214",1400,1.10403133228668,5
"215",1430,1.57309540926271,5
"216",151,0.69898663972007,6
"217",181,0.569116135451453,6
"218",212,0.521623331851254,6
"219",243,0.569099895982023,6
"220",273,0.745565525598603,6
"221",304,1.09150097854383,6
"222",334,1.55452327825314,6
"223",365,1.95750882045829,6
"224",396,1.96771349092643,6
"225",424,1.68538127741772,6
"226",455,1.27490670924483,6
"227",485,0.93552779365824,6
"228",516,0.69898663972007,6
"229",546,0.569116135451453,6
"230",577,0.521623331851254,6
"231",608,0.569099895982023,6
"232",638,0.745565525598603,6
