"","time","sim_data_S_over_N_median","sim_data_S_over_N_low_Q","sim_data_S_over_N_high_Q","combo_num"
"1",151,0.936344622090187,0.930641384329212,0.943948185818184,1
"2",181,0.920409598776321,0.911423836332133,0.929820569259087,1
"3",212,0.914028327367943,0.903543892234983,0.92470720324101,1
"4",243,0.911426278961513,0.900510045880525,0.922464476551998,1
"5",273,0.910125173861304,0.898977657236472,0.921332547133341,1
"6",304,0.90920657549053,0.897695347365516,0.920445540378667,1
"7",334,0.907843722121224,0.896030930761192,0.919033707880583,1
"8",365,0.902968598771644,0.890613725857095,0.915191676748458,1
"9",396,0.882686454248919,0.862414266507901,0.898071002625399,1
"10",424,0.829218251486215,0.782858039207297,0.863082545584873,1
"11",455,0.739116329765462,0.651178639394936,0.805649766512578,1
"12",485,0.675853012922927,0.581239928557896,0.761075414198561,1
"13",516,0.650206650286534,0.553395248827894,0.738520578321237,1
"14",546,0.642602036829304,0.545783842288317,0.730562735741191,1
"15",577,0.640550869967555,0.54426501807099,0.727968811014041,1
"16",608,0.640250206280103,0.544233093222432,0.72740860234923,1
"17",638,0.640407021970481,0.544556589958705,0.727359451320508,1
"18",669,0.640647967792965,0.544982385629186,0.727457695712377,1
"19",699,0.640906383282649,0.545417041661113,0.727567061825577,1
"20",730,0.641146937031971,0.54583607541123,0.727503693868503,1
"21",761,0.641259104373621,0.5462287450981,0.727006657934459,1
"22",790,0.641233170151703,0.546588938307417,0.726073608429156,1
"23",821,0.64126693254961,0.546985739075353,0.725205732509185,1
"24",851,0.641442295711077,0.54743436750155,0.724585879490362,1
"25",882,0.641770135081876,0.547924566387001,0.724431255798215,1
"26",912,0.642130688927402,0.548434028053885,0.72456241147845,1
"27",151,0.92993476226107,0.922534926072437,0.938509184584547,2
"28",181,0.913326681819885,0.903201752095746,0.925269862708271,2
"29",212,0.906836413909409,0.89563254871735,0.919999605497623,2
"30",243,0.904196581098567,0.89285587718971,0.91797891813315,2
"31",273,0.902890399427921,0.891554793109294,0.91687566768999,2
"32",304,0.90195738928869,0.890331735476208,0.915865050754556,2
"33",334,0.900630914942496,0.888618642075594,0.913965819244974,2
"34",365,0.895768151840421,0.883985196529542,0.909200617328298,2
"35",396,0.874553701883225,0.851984004105189,0.890049624437494,2
"36",424,0.824047936463983,0.754003223637581,0.858261329974291,2
"37",455,0.736976044401837,0.646001540992024,0.809658420267047,2
"38",485,0.678333951605492,0.576141228490776,0.775363649367061,2
"39",516,0.654201925851932,0.551828483736353,0.757730697962601,2
"40",546,0.647869918837676,0.546218690887208,0.751570866516271,2
"41",577,0.646120808818096,0.545037012605788,0.749679982497232,2
"42",608,0.645908674082623,0.5450922801344,0.749153081759517,2
"43",638,0.646060641886376,0.545458441699999,0.74911682278609,2
"44",669,0.646321652638608,0.545896950503005,0.749198430631782,2
"45",699,0.646603757356968,0.546336518445477,0.749257041157162,2
"46",730,0.64685763375859,0.546772039020279,0.749130243363421,2
"47",761,0.646927516929408,0.547193545702629,0.748341992701663,2
"48",790,0.646750650085461,0.547565758999537,0.746729902920999,2
"49",821,0.64655404622668,0.548004944430533,0.744160168222304,2
"50",851,0.646633477105596,0.548478744165567,0.741350537565927,2
"51",882,0.646893792702681,0.548984077519469,0.740013895394255,2
"52",912,0.647236907435966,0.549481386674726,0.739760071737176,2
"53",151,0.930139411701004,0.923817722510144,0.937650314547781,3
"54",181,0.913631776070359,0.905492814766448,0.924180302565407,3
"55",212,0.907219009409031,0.898222828331202,0.918687986678657,3
"56",243,0.904985610849223,0.895457686950273,0.916816571610566,3
"57",273,0.903835754183124,0.894289000135299,0.915931481072807,3
"58",304,0.902954264281481,0.893352343234245,0.915110770947965,3
"59",334,0.901506425680235,0.891967585752143,0.91384505794248,3
"60",365,0.896625483806266,0.885065149843917,0.909184258032641,3
"61",396,0.876296131876585,0.8572931767086,0.893572914932161,3
"62",424,0.824768431062471,0.76633709851241,0.858298660353048,3
"63",455,0.73848026921977,0.626602736604282,0.809293522243974,3
"64",485,0.681834296627055,0.559657911976785,0.770525886904234,3
"65",516,0.658037534198871,0.537627584405862,0.751391733527463,3
"66",546,0.650274376793399,0.532492834247287,0.744889584119059,3
"67",577,0.648662527295487,0.531567952823602,0.742866558547387,3
"68",608,0.648413197817407,0.531685774956471,0.742413417529334,3
"69",638,0.648547206579956,0.53207751026513,0.742366380813622,3
"70",669,0.648798502276784,0.532533998892979,0.742419880539041,3
"71",699,0.649053775778782,0.53300951375123,0.742480379761118,3
"72",730,0.649266635364194,0.533499655349362,0.742363945928376,3
"73",761,0.649394075546602,0.53396425951843,0.741459910736016,3
"74",790,0.649387851151641,0.534388866012407,0.739243743936157,3
"75",821,0.649385511742607,0.534864094720026,0.735225416321041,3
"76",851,0.649541330508806,0.535349756136449,0.732699275079754,3
"77",882,0.649850623707164,0.535865396285538,0.731784184922938,3
"78",912,0.650210424909536,0.536369281393888,0.731691068082884,3
"79",151,0.929626199184069,0.921707751585212,0.936680347305182,4
"80",181,0.912598049139577,0.901906091221686,0.922515584983634,4
"81",212,0.905905432715054,0.894155746657205,0.91727323044618,4
"82",243,0.90345736299523,0.891215465436486,0.915309554960118,4
"83",273,0.90228612670599,0.889763198140903,0.914269671202442,4
"84",304,0.901284564688039,0.888636459343441,0.913419800622645,4
"85",334,0.899910919001672,0.886920345662582,0.912243932309867,4
"86",365,0.895825207810799,0.88160869801811,0.908898914337755,4
"87",396,0.877606456961124,0.856729502389565,0.894330774129473,4
"88",424,0.827625613015975,0.773245396857293,0.860613128761169,4
"89",455,0.74412610563569,0.655704860240421,0.809365183641487,4
"90",485,0.688406655422541,0.592147012282651,0.769960327036317,4
"91",516,0.666092357797812,0.572620985680925,0.75114445008701,4
"92",546,0.659122451418368,0.567285726939352,0.744277424946833,4
"93",577,0.657245938859864,0.566039979611602,0.74248780550878,4
"94",608,0.656920958911473,0.56606660639686,0.742079442141274,4
"95",638,0.657050571375374,0.566384022616979,0.742071310790406,4
"96",669,0.657281381055671,0.566798975231978,0.742190957379187,4
"97",699,0.657517761750043,0.567211373803846,0.742293203501227,4
"98",730,0.657678778748048,0.567599566985654,0.742168498870696,4
"99",761,0.65760887745904,0.567977119953465,0.741268379851417,4
"100",790,0.657296789656407,0.568331067997377,0.739285587537492,4
"101",821,0.65698288282471,0.568725161247804,0.736483124151606,4
"102",851,0.656919811467318,0.569162849982098,0.734508368949408,4
"103",882,0.657133469375949,0.56962683655393,0.733623763950596,4
"104",912,0.657477068451234,0.570090758941744,0.733547071945054,4
"105",151,0.929842931955614,0.924097547125809,0.93443784110949,5
"106",181,0.912898329644636,0.906210824810468,0.919725852638646,5
"107",212,0.906546344559463,0.899052578184325,0.913933253910968,5
"108",243,0.904011841720223,0.896333871746297,0.911669190791227,5
"109",273,0.902924987218147,0.895091566480081,0.910666240653013,5
"110",304,0.901946949176863,0.894074452626723,0.909811544438631,5
"111",334,0.900532247248305,0.892629408309343,0.908492981391513,5
"112",365,0.896062136558017,0.887645985518601,0.9041640202567,5
"113",396,0.875368594893664,0.863010417009206,0.886468785174679,5
"114",424,0.819001582632923,0.790001243824753,0.844076755650661,5
"115",455,0.729412600935383,0.679317480103769,0.771908065757232,5
"116",485,0.672251859181093,0.614888038266785,0.721668449871198,5
"117",516,0.650002330540737,0.59111599196186,0.701150732375435,5
"118",546,0.643587420085617,0.58493112625444,0.694614660091371,5
"119",577,0.642035167307997,0.583385540893724,0.692983047244298,5
"120",608,0.641879324605767,0.583311392818843,0.692712818014005,5
"121",638,0.642071084230239,0.583576718961252,0.692803014987967,5
"122",669,0.642362321211782,0.583950869645054,0.692997001373219,5
"123",699,0.64264666154883,0.584329079955926,0.693167318742094,5
"124",730,0.642889336816468,0.584725740266477,0.69322040211461,5
"125",761,0.6429934942725,0.58506758027213,0.692946809814675,5
"126",790,0.642927037856692,0.58534253371633,0.692273504753425,5
"127",821,0.642897514222229,0.585681521120785,0.691506485878142,5
"128",851,0.643034491059568,0.586068169006007,0.691135486692779,5
"129",882,0.643337223882373,0.586507346017854,0.691135221310275,5
"130",912,0.643707562447931,0.586963408807164,0.691360631705168,5
"131",151,0.930119383983016,0.92560898076985,0.933726961542168,6
"132",181,0.913628864224701,0.907520444626486,0.919249008659221,6
"133",212,0.907215612672101,0.900037788076466,0.913665555821229,6
"134",243,0.904706182117455,0.897362422526169,0.9115668723242,6
"135",273,0.903583817885253,0.896050026731251,0.910576619174139,6
"136",304,0.902634913753785,0.895009574483317,0.909742458356744,6
"137",334,0.901266291822193,0.89328709585106,0.908623062132689,6
"138",365,0.89595572247191,0.887939884647474,0.90443531566084,6
"139",396,0.874948706524165,0.863843731691293,0.885442857258275,6
"140",424,0.820177675523544,0.787982946079448,0.840490351395902,6
"141",455,0.730704753091915,0.676429901000301,0.769018294070012,6
"142",485,0.675059290128909,0.609964288292254,0.718232218321731,6
"143",516,0.652901618672589,0.585849978899355,0.69633204085852,6
"144",546,0.64620701784357,0.578925226475428,0.689678547329997,6
"145",577,0.644519260149061,0.577344464773204,0.687888727678536,6
"146",608,0.644287146816117,0.577295772246792,0.687534151761874,6
"147",638,0.644457152694936,0.577539459809992,0.687614541141851,6
"148",669,0.644736700555133,0.577893447880326,0.687795570905355,6
"149",699,0.645002696069161,0.578273572346796,0.687982254613534,6
"150",730,0.645239097993564,0.578648934977779,0.688095230594721,6
"151",761,0.645327794234411,0.578955188738113,0.687924326167688,6
"152",790,0.645255232636014,0.579205058016844,0.687378163138309,6
"153",821,0.645189779532209,0.579475757959328,0.686557974200981,6
"154",851,0.645315216905455,0.579842426770378,0.68621934866566,6
"155",882,0.64562507934774,0.580283683414506,0.68633736229114,6
"156",912,0.64597898297032,0.580741085346343,0.68660787804333,6
"157",151,0.930121795036808,0.924811752930843,0.933581667596918,7
"158",181,0.912942468403462,0.906686225809006,0.918216531489553,7
"159",212,0.906486963652516,0.899343091860306,0.912522441696857,7
"160",243,0.903985559693617,0.896498761386709,0.910242547946924,7
"161",273,0.902799187935829,0.895036374541338,0.909160269945694,7
"162",304,0.901866132832637,0.89377424967454,0.908230771714871,7
"163",334,0.900477667862844,0.891892131715607,0.906833720508644,7
"164",365,0.895767102916311,0.886118911113785,0.902011782306241,7
"165",396,0.875439485456024,0.858296093972375,0.883354126856484,7
"166",424,0.820174939132003,0.781734525991742,0.83816940090833,7
"167",455,0.729242112953251,0.666981328064555,0.763652484150693,7
"168",485,0.673752752227855,0.601320188746135,0.713047358322583,7
"169",516,0.650413489228374,0.578125383465001,0.691311131815757,7
"170",546,0.643735619786985,0.572170398692155,0.684951533814025,7
"171",577,0.642118307290269,0.570802951520641,0.683244247493779,7
"172",608,0.641933642310763,0.570764493875604,0.682959132949392,7
"173",638,0.642113641358752,0.571065465876473,0.683052466441986,7
"174",669,0.642410115188261,0.571461682604043,0.683269766151918,7
"175",699,0.642713420241935,0.571875393322518,0.683469141732792,7
"176",730,0.64300226147305,0.572297832724374,0.683534472953192,7
"177",761,0.643196594498628,0.572664022576205,0.683217503610923,7
"178",790,0.643263069857515,0.572993502457572,0.682450116851482,7
"179",821,0.643263932997261,0.573376070427421,0.681514782520385,7
"180",851,0.643406452724448,0.573794001620246,0.681040253497389,7
"181",882,0.643697187410832,0.574261737240584,0.681039080084767,7
"182",912,0.644070609148037,0.574730999828777,0.681277580870316,7
"183",151,0.929984296673338,0.924930614632291,0.934340447483863,8
"184",181,0.913467221968951,0.906679978932396,0.919299383112927,8
"185",212,0.906806854191058,0.899068118775477,0.913429694871301,8
"186",243,0.904323111488932,0.896428887395885,0.911068202939199,8
"187",273,0.903173336636118,0.895108752491308,0.909981017286758,8
"188",304,0.902178134889108,0.894011010874915,0.908971645700186,8
"189",334,0.900761164771576,0.892474448167105,0.907393056941491,8
"190",365,0.896242999367824,0.888269102068618,0.903077974309749,8
"191",396,0.876282245303596,0.862651137388853,0.885700248527344,8
"192",424,0.823029136404637,0.785085645245065,0.846759906415467,8
"193",455,0.737006690431786,0.679084354656532,0.783713479943448,8
"194",485,0.683209835544087,0.623200248315672,0.73848341162003,8
"195",516,0.660388445395445,0.602645498752926,0.717220451203759,8
"196",546,0.65393836912485,0.597160573187722,0.710589930408802,8
"197",577,0.652237719876615,0.595947185199256,0.708595638465021,8
"198",608,0.651986994860853,0.595940507471217,0.708140957901265,8
"199",638,0.652123687981516,0.596218644598258,0.708118637327751,8
"200",669,0.652361449844601,0.596592270945249,0.708238488140018,8
"201",699,0.652609674111903,0.596969740611791,0.708325911576167,8
"202",730,0.652835605047887,0.597353563570226,0.70823028706504,8
"203",761,0.652954295840894,0.59770213218634,0.707648128578484,8
"204",790,0.652964599482898,0.597987534131093,0.706573296893205,8
"205",821,0.652787630364296,0.598333702803434,0.705479065529673,8
"206",851,0.652799137101992,0.598711788898405,0.704911879790951,8
"207",882,0.653053458745541,0.599145972374091,0.704850752467724,8
"208",912,0.653393002229631,0.599593343515678,0.705033868137052,8
"209",151,0.923421783864781,0.892177893834946,0.940988712729561,9
"210",181,0.906824814283154,0.862404524503595,0.925834417189539,9
"211",212,0.899320504177168,0.853573744943294,0.921906637911433,9
"212",243,0.89656613055248,0.850515976431996,0.920265021696247,9
"213",273,0.895483830166514,0.848748548340438,0.919383339728668,9
"214",304,0.894684803142837,0.847359473332568,0.918903565753199,9
"215",334,0.893569054215319,0.845573287191596,0.916395158307276,9
"216",365,0.889148055723881,0.839804010848543,0.911081055866342,9
"217",396,0.869291608911983,0.826448068078789,0.901537132054146,9
"218",424,0.828324629927614,0.683379046946088,0.882436139792449,9
"219",455,0.76240221225263,0.502604233712238,0.855614203740786,9
"220",485,0.706538242439779,0.434984364172059,0.843746277831246,9
"221",516,0.686796952401556,0.420582943555173,0.837798163523114,9
"222",546,0.681134628792367,0.418011892815584,0.835278645023462,9
"223",577,0.679692073040993,0.418113877458119,0.834606937115428,9
"224",608,0.679577058899294,0.418611917126471,0.834439991873059,9
"225",638,0.679744412439687,0.419214184180426,0.834440624340443,9
"226",669,0.680022114464052,0.4198456849781,0.834493583382077,9
"227",699,0.680278050258352,0.420488771611085,0.834545849800106,9
"228",730,0.680438120803222,0.421136844211851,0.83450945748204,9
"229",761,0.680287210702048,0.421801410293694,0.833980836129309,9
"230",790,0.679801929022449,0.422419514754954,0.818714760163173,9
"231",821,0.676079438057246,0.423099384347732,0.816401503495854,9
"232",851,0.675977993308555,0.42373239267296,0.814665963170892,9
"233",882,0.676116983535892,0.424392412266081,0.811570058724927,9
"234",912,0.676421984670914,0.425034568056452,0.810207479316776,9
"235",151,0.923367229316452,0.912674788818687,0.93068739054456,10
"236",181,0.905340936507578,0.891391694013131,0.917608569888312,10
"237",212,0.89903097513134,0.882772450759514,0.911951547306348,10
"238",243,0.896798177673881,0.880310605847045,0.909914990917022,10
"239",273,0.895777808781331,0.879178419522796,0.908785953142702,10
"240",304,0.89492061020036,0.878351444199277,0.907945310160199,10
"241",334,0.893648110422638,0.876930252151888,0.906613927954686,10
"242",365,0.889378505604822,0.870897677343944,0.902582648723013,10
"243",396,0.870247052546476,0.841262230149888,0.888954957833998,10
"244",424,0.82519814065519,0.744427758454253,0.860324307982411,10
"245",455,0.739818489145664,0.601786348385351,0.804913149978841,10
"246",485,0.685668492331523,0.540408403961883,0.770978355160293,10
"247",516,0.666146734215952,0.523258096224359,0.753835041577373,10
"248",546,0.660224972011772,0.518884633323099,0.74932914656821,10
"249",577,0.658900968185746,0.518210555126574,0.748094866663894,10
"250",608,0.658710044110982,0.518458550432801,0.747832999897194,10
"251",638,0.65887738468822,0.518889152726992,0.747916464225733,10
"252",669,0.659166307064887,0.519386066734088,0.748088181027721,10
"253",699,0.659448749542165,0.519871943442721,0.748221647108567,10
"254",730,0.659735998829246,0.520369426733913,0.74825283903402,10
"255",761,0.659899375543539,0.520856367619042,0.747936563344335,10
"256",790,0.659907693394758,0.521303866331335,0.747218123585788,10
"257",821,0.659935088060969,0.521798492366457,0.746050724750763,10
"258",851,0.660117947257722,0.522298732794201,0.745405428080235,10
"259",882,0.660432795596155,0.522847106169997,0.745267742155149,10
"260",912,0.660795231292179,0.523365075432306,0.745428335124487,10
"261",151,0.922551907084949,0.914816171117531,0.928030975492889,11
"262",181,0.905262616941523,0.893764238745746,0.912826769131001,11
"263",212,0.898551063735754,0.886841561260392,0.907910035595417,11
"264",243,0.896180250409746,0.884366486952187,0.905895107746172,11
"265",273,0.895081000300881,0.883218055808733,0.904916989641051,11
"266",304,0.894307286218065,0.882321106232625,0.90400292233189,11
"267",334,0.892806003793535,0.880800065980009,0.902763692245304,11
"268",365,0.888365580177023,0.875926817322561,0.898720479440328,11
"269",396,0.868506265559919,0.848497976906233,0.882911560159862,11
"270",424,0.815559031851261,0.761673720851868,0.852272979731759,11
"271",455,0.731071478808199,0.627363598273626,0.805064947673802,11
"272",485,0.675777247475457,0.569092381605505,0.769282240664987,11
"273",516,0.655808797172913,0.546333823316107,0.751433750345933,11
"274",546,0.650030870510922,0.539597120019021,0.745113362529117,11
"275",577,0.64863057218412,0.538468951864448,0.743491913229988,11
"276",608,0.648538537218329,0.538599707461603,0.743111535732161,11
"277",638,0.648723442783766,0.538972364897472,0.743134207781914,11
"278",669,0.64899335232365,0.539418897216846,0.743251320779236,11
"279",699,0.649277657583656,0.539869670270845,0.743360318574312,11
"280",730,0.649541447302893,0.540324394514677,0.743321847745985,11
"281",761,0.649675178512012,0.540768169407864,0.742811571752579,11
"282",790,0.649563207422618,0.541168945708656,0.741255190868768,11
"283",821,0.649430184505409,0.541619262091234,0.738278119232688,11
"284",851,0.649538024857904,0.542087068215741,0.736351623304353,11
"285",882,0.649808756125702,0.542604905476612,0.73564185808474,11
"286",912,0.650153724192139,0.543101859716928,0.735624151658626,11
"287",151,0.928447014303172,0.920475979509401,0.934171436958917,12
"288",181,0.91560090214862,0.904408731882326,0.922966139200997,12
"289",212,0.910848168030423,0.898985733617523,0.919231676651058,12
"290",243,0.909250178573042,0.897372039107363,0.917797756138039,12
"291",273,0.908629500545556,0.896638397498329,0.917170945169108,12
"292",304,0.908145158100773,0.896088614470153,0.916657859935904,12
"293",334,0.907377019872045,0.895216256628475,0.91574496112637,12
"294",365,0.904116345250054,0.891633533972904,0.911978333143241,12
"295",396,0.887358741216349,0.870122938505742,0.898329033235856,12
