"","time","R_0","combo_num"
"1",151,0.720140181036506,1
"2",181,0.583936798677422,1
"3",212,0.531086608320025,1
"4",243,0.574070498597169,1
"5",273,0.74561991814386,1
"6",304,1.08410266857061,1
"7",334,1.53913264337402,1
"8",365,1.94194661474826,1
"9",396,1.96778780850223,1
"10",424,1.70266208976644,1
"11",455,1.30237906144376,1
"12",485,0.962684185101702,1
"13",516,0.720140181036506,1
"14",546,0.583936798677422,1
"15",577,0.531086608320025,1
"16",608,0.574070498597169,1
"17",638,0.74561991814386,1
"18",669,1.08410266857061,1
"19",699,1.53913264337402,1
"20",730,1.94194661474826,1
"21",761,1.96778780850223,1
"22",790,1.69040570191801,1
"23",821,1.289723290053,1
"24",851,0.953073333048586,1
"25",882,0.71413454432836,1
"26",912,0.580879477024493,1
"27",151,0.699521661153083,2
"28",181,0.568521736841465,2
"29",212,0.52022251946154,2
"30",243,0.567091134672797,2
"31",273,0.74317606962073,2
"32",304,1.08934771105972,2
"33",334,1.5539700372252,2
"34",365,1.96003152953833,2
"35",396,1.97262447226577,2
"36",424,1.6905630540935,2
"37",455,1.27880893772057,2
"38",485,0.937685545051323,2
"39",516,0.699521661153083,2
"40",546,0.568521736841465,2
"41",577,0.52022251946154,2
"42",608,0.567091134672797,2
"43",638,0.74317606962073,2
"44",669,1.08934771105972,2
"45",699,1.5539700372252,2
"46",730,1.96003152953833,2
"47",761,1.97262447226577,2
"48",790,1.67777634848269,2
"49",821,1.26596446213087,2
"50",851,0.928153679605268,2
"51",882,0.693691865603331,2
"52",912,0.565627057380235,2
"53",151,0.695709970305512,3
"54",181,0.564219661842423,3
"55",212,0.515772966124901,3
"56",243,0.562655479220162,3
"57",273,0.739275518722448,3
"58",304,1.08768551346646,3
"59",334,1.55706070172798,3
"60",365,1.96855270592297,3
"61",396,1.98154357346896,3
"62",424,1.69581961551412,3
"63",455,1.27939855010605,3
"64",485,0.935300875328705,3
"65",516,0.695709970305512,3
"66",546,0.564219661842423,3
"67",577,0.515772966124901,3
"68",608,0.562655479220162,3
"69",638,0.739275518722448,3
"70",669,1.08768551346646,3
"71",699,1.55706070172798,3
"72",730,1.96855270592297,3
"73",761,1.98154357346896,3
"74",790,1.68287388597421,3
"75",821,1.26642560443377,3
"76",851,0.925700374118914,3
"77",882,0.689853534761631,3
"78",912,0.561316636183985,3
"79",151,0.700926057036662,4
"80",181,0.5688958579996,4
"81",212,0.519642721162163,4
"82",243,0.565530433527917,4
"83",273,0.740358896702839,4
"84",304,1.08477570312681,4
"85",334,1.54786496533388,4
"86",365,1.95425008309339,4
"87",396,1.96999956913462,4
"88",424,1.69109249521654,4
"89",455,1.28115490858579,4
"90",485,0.940040007991293,4
"91",516,0.700926057036662,4
"92",546,0.5688958579996,4
"93",577,0.519642721162163,4
"94",608,0.565530433527917,4
"95",638,0.740358896702839,4
"96",669,1.08477570312681,4
"97",699,1.54786496533388,4
"98",730,1.95425008309339,4
"99",761,1.96999956913462,4
"100",790,1.67839678523561,4
"101",821,1.26833497053463,4
"102",851,0.930487173445566,4
"103",882,0.695060931315169,4
"104",912,0.565968773650357,4
"105",151,0.697777009233289,5
"106",181,0.566827003174234,5
"107",212,0.518705279841529,5
"108",243,0.565837029823298,5
"109",273,0.742480340913599,5
"110",304,1.09002971883533,5
"111",334,1.55697050051337,5
"112",365,1.96512647721811,5
"113",396,1.97706665946593,5
"114",424,1.6927287498204,5
"115",455,1.2786300461203,5
"116",485,0.936292845442831,5
"117",516,0.697777009233289,5
"118",546,0.566827003174234,5
"119",577,0.518705279841529,5
"120",608,0.565837029823298,5
"121",638,0.742480340913599,5
"122",669,1.09002971883533,5
"123",699,1.55697050051337,5
"124",730,1.96512647721811,5
"125",761,1.97706665946593,5
"126",790,1.67985490533406,5
"127",821,1.2657272930183,5
"128",851,0.926738083234077,5
"129",882,0.691944887928716,5
"130",912,0.563936847199334,5
"131",151,0.69898663972007,6
"132",181,0.569116135451453,6
"133",212,0.521623331851254,6
"134",243,0.569099895982023,6
"135",273,0.745565525598603,6
"136",304,1.09150097854383,6
"137",334,1.55452327825314,6
"138",365,1.95750882045829,6
"139",396,1.96771349092643,6
"140",424,1.68538127741772,6
"141",455,1.27490670924483,6
"142",485,0.93552779365824,6
"143",516,0.69898663972007,6
"144",546,0.569116135451453,6
"145",577,0.521623331851254,6
"146",608,0.569099895982023,6
"147",638,0.745565525598603,6
"148",669,1.09150097854383,6
"149",699,1.55452327825314,6
"150",730,1.95750882045829,6
"151",761,1.96771349092643,6
"152",790,1.67261582882518,6
"153",821,1.26211767831174,6
"154",851,0.926053618469152,6
"155",882,0.693201663840342,6
"156",912,0.566252182927886,6
"157",151,0.701835804568944,7
"158",181,0.569944390121073,7
"159",212,0.521051943467566,7
"160",243,0.567597518296752,7
"161",273,0.743640235184114,7
"162",304,1.09016070529784,7
"163",334,1.55577961659656,7
"164",365,1.96359388145036,7
"165",396,1.977727811082,7
"166",424,1.69603300631704,7
"167",455,1.28356972722597,7
"168",485,0.941235667932359,7
"169",516,0.701835804568944,7
"170",546,0.569944390121073,7
"171",577,0.521051943467566,7
"172",608,0.567597518296752,7
"173",638,0.743640235184114,7
"174",669,1.09016070529784,7
"175",699,1.55577961659656,7
"176",730,1.96359388145036,7
"177",761,1.977727811082,7
"178",790,1.68323923893233,7
"179",821,1.27068957290415,7
"180",851,0.931661308177146,7
"181",882,0.695970829549476,7
"182",912,0.567025731780072,7
"183",151,0.699016713992199,8
"184",181,0.569651575769242,8
"185",212,0.522354369702536,8
"186",243,0.569764342939127,8
"187",273,0.745695460172198,8
"188",304,1.09008619182321,8
"189",334,1.55032409151356,8
"190",365,1.9503259164748,8
"191",396,1.96024216910032,8
"192",424,1.67982126822512,8
"193",455,1.27196763149172,8
"194",485,0.934465586008203,8
"195",516,0.699016713992199,8
"196",546,0.569651575769242,8
"197",577,0.522354369702536,8
"198",608,0.569764342939127,8
"199",638,0.745695460172198,8
"200",669,1.09008619182321,8
"201",699,1.55032409151356,8
"202",730,1.9503259164748,8
"203",761,1.96024216910032,8
"204",790,1.66714150043846,8
"205",821,1.25925482215627,8
"206",851,0.925038984187825,8
"207",882,0.693255699012376,8
"208",912,0.566798194366482,8
"209",151,0.70277882899088,9
"210",181,0.556670672098326,9
"211",212,0.498090143258103,9
"212",243,0.537405459321909,9
"213",273,0.709105927520197,9
"214",304,1.06022552977192,9
"215",334,1.55009845625265,9
"216",365,2.00216970630132,9
"217",396,2.04725722161398,9
"218",424,1.76527448768967,9
"219",455,1.33155534026988,9
"220",485,0.963933814587315,9
"221",516,0.70277882899088,9
"222",546,0.556670672098326,9
"223",577,0.498090143258103,9
"224",608,0.537405459321909,9
"225",638,0.709105927520197,9
"226",669,1.06022552977192,9
"227",699,1.55009845625265,9
"228",730,2.00216970630132,9
"229",761,2.04725722161398,9
"230",790,1.75204304532084,9
"231",821,1.31783232354027,9
"232",851,0.953559591011161,9
"233",882,0.696334521624373,9
"234",912,0.553376632189605,9
"235",151,0.688796335008388,10
"236",181,0.557311653884436,10
"237",212,0.509413193048987,10
