"","time","R_eff_median","R_eff_low_Q","R_eff_high_Q","combo_num"
"104",912,0.372111490134577,0.32265356770766,0.415164736723552,4
"105",151,0.648823020116701,0.644814022673265,0.652029242083791,5
"106",181,0.517455424395233,0.513664766071368,0.521325448793031,5
"107",212,0.470230375344032,0.466343319159349,0.474062004226368,5
"108",243,0.51152337544406,0.507178895718941,0.515856187098717,5
"109",273,0.670404052329136,0.664587891429018,0.676151780818555,5
"110",304,0.983148979415643,0.974567724214561,0.991721621977581,5
"111",334,1.40210214372662,1.38979765662835,1.41449677195002,5
"112",365,1.76087542978279,1.74433662853897,1.77679665595441,5
"113",396,1.7306620637078,1.70622912224069,1.75260787982612,5
"114",424,1.38634752507116,1.33725781781604,1.428792991345,5
"115",455,0.932648867574734,0.868595740915405,0.986984845719798,5
"116",485,0.629424606086899,0.575715270977569,0.675693006396221,5
"117",516,0.453556682199383,0.412467148981116,0.489246861058661,5
"118",546,0.364802728607767,0.331554757358134,0.393726346140481,5
"119",577,0.333027031126597,0.302605160244781,0.359453965446289,5
"120",608,0.363199090539911,0.330059185974705,0.391962563465571,5
"121",638,0.476725157510032,0.433294241243589,0.514392618754234,5
"122",669,0.700194020380891,0.636523802252847,0.755387326560579,5
"123",699,1.00058189428493,0.909783140083492,1.07924106720139,5
"124",730,1.26335885769923,1.14906003410861,1.36226576674321,5
"125",761,1.27124099977965,1.15671760649043,1.37000203446787,5
"126",790,1.08002413831546,0.983290526564047,1.16291904279285,5
"127",821,0.813732930364698,0.741313086299053,0.87525863247514,5
"128",851,0.595924551697944,0.543131691589131,0.640501576192716,5
"129",882,0.44515390327966,0.405830759809693,0.478227483253127,5
"130",912,0.363010413285255,0.331010294184086,0.389883734921552,5
"131",151,0.65014102274879,0.646988311163037,0.652662671264391,6
"132",181,0.519960928444462,0.51648452828901,0.523159443325715,6
"133",212,0.473224830589498,0.469480709808479,0.476589271425197,6
"134",243,0.514868194137337,0.510688861317819,0.51877261222036,6
"135",273,0.673680944104011,0.668064009142527,0.678894535672366,6
"136",304,0.985226891630081,0.976903826354637,0.992984783519255,6
"137",334,1.40103943054249,1.38863558466362,1.41247570124292,6
"138",365,1.75384122947884,1.73815015623415,1.77044010794007,6
"139",396,1.72164837369623,1.69979696490119,1.74229785567156,6
"140",424,1.38231209848337,1.32805170424676,1.41654670209289,6
"141",455,0.931580392193973,0.862385019119103,0.980426582641875,6
"142",485,0.631536728282796,0.570638544836371,0.671926202540792,6
"143",516,0.456369508503748,0.409501308130934,0.486726793369115,6
"144",546,0.367766840696741,0.329475687607053,0.39250718956022,6
"145",577,0.336196283921258,0.301156343340877,0.358818810074598,6
"146",608,0.366663748235606,0.32853896393651,0.391275614251771,6
"147",638,0.480485035774779,0.43059351090717,0.512661696775666,6
"148",669,0.703730739559048,0.630771263855443,0.750729538681306,6
"149",699,1.00267170557555,0.898939729411699,1.06948442982182,6
"150",730,1.26306122562695,1.1327103941678,1.34695248320445,6
"151",761,1.26982020678485,1.13921793552184,1.35363797733663,6
"152",790,1.07926411573927,0.968787548174582,1.14971959605392,6
"153",821,0.814305426613652,0.731366598273561,0.866516956424951,6
"154",851,0.597596491668503,0.536965177452643,0.635475910895379,6
"155",882,0.447548379220906,0.402253614842338,0.47577020149601,6
"156",912,0.365787009232479,0.328845907293277,0.38879320975752,6
"157",151,0.652792778366768,0.649066000693034,0.655221040808699,7
