"b_3","gamma","sigma_P","sigma_M","rho","b_1","b_2","mu_H","N_0","I_0","R_0","C_0","r","g","epsilon","LL","seed"
-13.8620689655172,0.0588235294117647,0.23452046875,5.17143596035254,0.730930864374834,9.01808054204236,8.89334210959102,3.68e-05,5301405,215624.367289877,0,0,0,0,0,-273.595389617717,132411198
-13.8620689655172,0.0588235294117647,0.23452046875,6.4489492413556,0.745983843522884,8.3022256717454,7.47991479648484,3.68e-05,5301405,215626.105194352,0,0,0,0,0,-281.429342004724,260270738
-13.8620689655172,0.0588235294117647,0.23452046875,4.96704199313535,0.741053853069416,9.77195673334688,9.66990885802162,3.68e-05,5301405,215625.27121791,0,0,0,0,0,-268.105754657431,746733517
-13.8620689655172,0.0588235294117647,0.73442546875,3.60069236435757,0.949359688295819,0.529389404966649,-1.67869740638581,3.68000000000001e-05,5301405,515625.653864506,0,0,0,0,0,-254.269877704906,370949876
-13.8620689655172,0.0588235294117647,0.73442546875,3.51566709411528,0.958827654370934,0.633511020058219,-1.82079345099325,3.68e-05,5301405,515626.717459733,0,0,0,0,0,-254.047581313529,908801991
-13.8620689655172,0.0588235294117647,0.73442546875,3.50946249804787,0.95728747989587,0.482432211591404,-1.60763316585624,3.68e-05,5301405,515625.532003785,0,0,0,0,0,-254.087644688051,838053833
-13.8620689655172,0.0588235294117647,0.73442546875,3.54492339692625,0.957157244830137,0.633767659659168,-1.80271223168598,3.68e-05,5301405,515626.061162629,0,0,0,0,0,-254.143335636009,720400036
-13.8620689655172,0.0588235294117647,0.73442546875,3.61548144451213,0.966624319654043,0.659479769730042,-1.87215592427973,3.68e-05,5301405,515624.802295507,0,0,0,0,0,-253.96670681893,34411092
-13.8620689655172,0.0588235294117647,0.48447296875,8.14448173874523,0.849197026720566,-0.624160327529534,2.58700092812638,3.68e-05,5301405,65625.1423452671,0,0,0,0,0,-283.521901433676,269403992
-13.8620689655172,0.0588235294117647,0.48447296875,7.15599500966897,0.869375770703524,0.011708972457699,2.68779634495669,3.67999999999999e-05,5301405,65627.2807972068,0,0,0,0,0,-284.521678188051,209318135
-13.8620689655172,0.0588235294117647,0.48447296875,6.6949358709826,0.823536331146788,0.0914595656078471,2.31370092465611,3.68000000000001e-05,5301405,65625.8178300753,0,0,0,0,0,-289.837029985808,610125680
-13.8620689655172,0.0588235294117647,0.48447296875,7.01541880861938,0.825875045023405,-0.234563848045175,2.38503351401961,3.68e-05,5301405,65623.7756158804,0,0,0,0,0,-292.307984535139,662221490
-13.8620689655172,0.0588235294117647,0.48447296875,9.85002301216223,0.789719705454567,-0.974926698775186,2.38654934470233,3.68e-05,5301405,65625.9631421484,0,0,0,0,0,-290.667655590935,56583637
-13.8620689655172,0.0588235294117647,0.98437796875,0.0109218271136926,0.357067409009187,4.0829766048405,-5.48690105649356,3.68e-05,5301405,365624.959676634,0,0,0,0,0,-933.736901788903,501427709
-13.8620689655172,0.0588235294117647,0.98437796875,0.0156785578257323,0.560168161424724,4.03516541680343,-5.20979487547549,3.68e-05,5301405,365623.269287323,0,0,0,0,0,-935.374583225082,850588165
-13.8620689655172,0.0588235294117647,0.98437796875,0.0103231002356604,0.590847552667703,4.25393423337713,-6.40873577397156,3.68e-05,5301405,365625.728539907,0,0,0,0,0,-926.403831904016,534100366
-13.8620689655172,0.0588235294117647,0.98437796875,0.0465676155608613,0.513410906305199,4.09723507738703,-6.00680351796816,3.68e-05,5301405,365625.460142567,0,0,0,0,0,-930.362963526728,488456016
-13.8620689655172,0.0588235294117647,0.98437796875,0.0188239055026273,0.529898814229121,4.17941313914773,-5.56882708623883,3.68e-05,5301405,365626.244446139,0,0,0,0,0,-931.40431404088,663893233
-13.8620689655172,0.0588235294117647,0.35949671875,4.35982478492701,0.843574735017647,0.823564601311015,-2.59281376092201,3.68e-05,5301405,290627.096614132,0,0,0,0,0,-264.046564244905,930834631
-13.8620689655172,0.0588235294117647,0.35949671875,4.29386449685643,0.854904345560004,0.878199973575593,-2.60322321527794,3.67999999999999e-05,5301405,290623.78835969,0,0,0,0,0,-263.712237111233,182577341
-13.8620689655172,0.0588235294117647,0.35949671875,4.23637391928327,0.89379127493043,0.940011693864201,-2.670686173919,3.68e-05,5301405,290624.681984382,0,0,0,0,0,-262.939469931648,522752411
-13.8620689655172,0.0588235294117647,0.35949671875,4.42825450011752,0.788192302266,0.728959869393598,-2.44009608060121,3.68000000000001e-05,5301405,290625.367544796,0,0,0,0,0,-265.323742471381,796783804
-13.8620689655172,0.0588235294117647,0.35949671875,4.486205082243,0.810073557391339,0.82223533285596,-2.55195020820093,3.68e-05,5301405,290627.645919473,0,0,0,0,0,-264.855541513283,1003583280
-13.8620689655172,0.0588235294117647,0.85940171875,6.1239504397599,0.770462454974857,1.26494055086362,1.28201275433957,3.68e-05,5301405,590625.400036476,0,0,0,0,0,-282.747803914992,941453919
-13.8620689655172,0.0588235294117647,0.85940171875,7.17611600560632,0.717488060806063,3.36182037596869,1.5872679388554,3.68e-05,5301405,590625.176892986,0,0,0,0,0,-290.208190778019,645570175
-13.8620689655172,0.0588235294117647,0.85940171875,8.31188177028519,0.655869220002735,2.36196978094774,1.34593800139276,3.68e-05,5301405,590625.857947585,0,0,0,0,0,-283.713389601826,121200731
-13.8620689655172,0.0588235294117647,0.85940171875,8.50202492796894,0.681732097832191,2.84707183896688,1.77411057950195,3.68e-05,5301405,590625.95760571,0,0,0,0,0,-287.469307443715,902746814
-13.8620689655172,0.0588235294117647,0.85940171875,6.47423440204696,0.666854127804261,2.16501280493265,1.87340322726068,3.68e-05,5301405,590624.42119728,0,0,0,0,0,-292.303522744991,846737551
-13.8620689655172,0.0588235294117647,0.10954421875,13.1983718463776,0.608980754236021,7.78537376521432,-1.95696134350355,3.68e-05,5301405,140624.861182934,0,0,0,0,0,-317.056061072286,473879620
-13.8620689655172,0.0588235294117647,0.10954421875,11.7813006769907,0.738007573394747,6.47082648035348,-1.2798828782296,3.68e-05,5301405,140625.272407536,0,0,0,0,0,-310.737231082247,637053686
-13.8620689655172,0.0588235294117647,0.10954421875,8.74742877875216,0.831039558209621,6.89919535505371,-0.0119114049004342,3.68e-05,5301405,140625.976682006,0,0,0,0,0,-301.571457501412,660217467
-13.8620689655172,0.0588235294117647,0.10954421875,9.07296117065112,0.812815712323906,7.24000591515355,-0.313582777793531,3.68e-05,5301405,140626.541853117,0,0,0,0,0,-303.462367777885,869165110
-13.8620689655172,0.0588235294117647,0.10954421875,10.763521247464,0.737664986791938,7.32620603925587,-0.889620855066762,3.68e-05,5301405,140626.326868568,0,0,0,0,0,-307.617119347552,905684302
-13.8620689655172,0.0588235294117647,0.60944921875,5.96838292668633,0.658853381707109,0.400188876387701,2.02556189759707,3.68e-05,5301405,440624.720436349,0,0,0,0,0,-284.039403200106,226903916
-13.8620689655172,0.0588235294117647,0.60944921875,5.65247634198686,0.805350805145026,0.397388173132532,1.49807960027381,3.68e-05,5301405,440625.438114716,0,0,0,0,0,-273.95519161879,805578319
-13.8620689655172,0.0588235294117647,0.60944921875,5.98350664805446,0.71077908898433,-0.170992417758791,1.73913228904844,3.67999999999999e-05,5301405,440627.702880712,0,0,0,0,0,-281.678381312571,241988323
-13.8620689655172,0.0588235294117647,0.60944921875,6.47672356273811,0.695763023991494,1.02646013226829,1.45672776387769,3.68e-05,5301405,440624.301605266,0,0,0,0,0,-291.247546928964,888990132
-13.8620689655172,0.0588235294117647,0.60944921875,7.72444514262686,0.652218242327017,1.70047264706764,1.53794552356946,3.67999999999999e-05,5301405,440624.459526915,0,0,0,0,0,-283.579481470639,254361318
-13.8620689655172,0.0588235294117647,0.42198484375,7.96457746518562,0.508025007649657,1.48698967352491,2.25701462919189,3.68e-05,5301405,253127.794583402,0,0,0,0,0,-289.754090344111,711086788
-13.8620689655172,0.0588235294117647,0.42198484375,8.60413502586818,0.374432998136415,2.90975550626801,1.98232272386556,3.68e-05,5301405,253126.595776286,0,0,0,0,0,-301.509111485598,198696658
-13.8620689655172,0.0588235294117647,0.42198484375,6.62940553765936,0.708166903644546,1.90893227365169,1.93685466312897,3.68e-05,5301405,253128.291523042,0,0,0,0,0,-294.002889970743,232347324
-13.8620689655172,0.0588235294117647,0.42198484375,7.30927238482616,0.604358544947864,2.15385693504195,1.8775809943919,3.68e-05,5301405,253126.364373599,0,0,0,0,0,-294.246443640685,437854103
-13.8620689655172,0.0588235294117647,0.42198484375,7.44306466601989,0.616671971548695,0.785354167084741,1.96032413717366,3.68e-05,5301405,253125.302637187,0,0,0,0,0,-285.59439688022,116180933
-13.8620689655172,0.0588235294117647,0.92188984375,10.6669075308181,0.778595316060982,5.66334837323588,-0.74904796840911,3.68e-05,5301405,553127.264254438,0,0,0,0,0,-306.72723944446,46849533
-13.8620689655172,0.0588235294117647,0.92188984375,9.55800592831193,0.886822775176202,7.09435165349508,-0.571457796653793,3.68e-05,5301405,553125.731896456,0,0,0,0,0,-302.784586772244,940074599
-13.8620689655172,0.0588235294117647,0.92188984375,8.80006482169266,0.840099812117036,6.34516833660553,-0.577700645510686,3.68e-05,5301405,553124.375047285,0,0,0,0,0,-303.315487129246,974611931
-13.8620689655172,0.0588235294117647,0.92188984375,10.2708211351025,0.836788921910645,4.85026232455129,-0.183245557477298,3.67999999999999e-05,5301405,553124.24639316,0,0,0,0,0,-304.29475667686,360487187
-13.8620689655172,0.0588235294117647,0.92188984375,12.0338102458673,0.90999264530334,3.39403311454686,-1.07560657170086,3.68000000000001e-05,5301405,553126.232188769,0,0,0,0,0,-304.246699963451,1056902859
-13.8620689655172,0.0588235294117647,0.17203234375,9.30385337893058,0.814104407265605,2.77320635705169,1.74119421146023,3.68e-05,5301405,103126.485501695,0,0,0,0,0,-297.881120943986,651727648
-13.8620689655172,0.0588235294117647,0.17203234375,10.9769766330804,0.927085281818237,-0.0246464060699251,1.89207529593025,3.68e-05,5301405,103127.654922629,0,0,0,0,0,-294.628991804113,316216838
-13.8620689655172,0.0588235294117647,0.17203234375,7.80354482568294,0.848624806346466,3.92402267638967,2.29386924158977,3.68e-05,5301405,103127.991461516,0,0,0,0,0,-291.574656604616,816910624
-13.8620689655172,0.0588235294117647,0.17203234375,11.1085441654842,0.893575164642298,-0.21156686398035,1.92404387018693,3.68000000000001e-05,5301405,103124.546754339,0,0,0,0,0,-294.762381538601,636977876
-13.8620689655172,0.0588235294117647,0.17203234375,9.1433252117966,0.87018026138703,2.1265910325269,1.77915145466994,3.68e-05,5301405,103126.655643669,0,0,0,0,0,-297.028467419778,781693075
-13.8620689655172,0.0588235294117647,0.67193734375,3.97286196664253,0.859512748418948,1.39258455946769,-3.04836992798973,3.68000000000001e-05,5301405,403125.412858073,0,0,0,0,0,-260.804096908829,674072769
-13.8620689655172,0.0588235294117647,0.67193734375,4.00606723780572,0.902653659621987,1.52994306577311,-3.25260749422964,3.68e-05,5301405,403126.283311074,0,0,0,0,0,-260.266483336951,1062559558
-13.8620689655172,0.0588235294117647,0.67193734375,4.14048063158014,0.842439685101269,1.31059796254169,-2.98432882607847,3.68000000000001e-05,5301405,403124.94288047,0,0,0,0,0,-260.904323875707,56562312
-13.8620689655172,0.0588235294117647,0.67193734375,4.0929271249646,0.873709986825217,1.8511130007447,-3.78256429132356,3.68e-05,5301405,403125.353340421,0,0,0,0,0,-262.921874157925,792127267
-13.8620689655172,0.0588235294117647,0.67193734375,4.1724637235955,0.874560592088495,1.65740276540751,-3.45144799884985,3.68e-05,5301405,403122.676945403,0,0,0,0,0,-261.672150612556,543575052
-13.8620689655172,0.0588235294117647,0.04705609375,4.3328633195951,0.969538185685213,0.43159568169737,-2.18725631661217,3.68e-05,5301405,178125.342158487,0,0,0,0,0,-265.209268366234,102883098
-13.8620689655172,0.0588235294117647,0.04705609375,4.385839998247,0.952694406631449,0.467700511812803,-2.19962075814469,3.68e-05,5301405,178124.568043279,0,0,0,0,0,-265.708945368039,270900826
-13.8620689655172,0.0588235294117647,0.04705609375,4.34195048973652,0.953625795747669,0.489622051140183,-2.26710201929692,3.68e-05,5301405,178124.745617303,0,0,0,0,0,-265.697390807677,657089739
-13.8620689655172,0.0588235294117647,0.04705609375,4.51672099138337,0.954339079691999,0.753240116344312,-2.59837957385572,3.68e-05,5301405,178125.344644651,0,0,0,0,0,-266.147754291478,421478082
-13.8620689655172,0.0588235294117647,0.04705609375,4.24628165897039,0.969647003063188,0.649536863291621,-2.47406636132584,3.68e-05,5301405,178126.53962446,0,0,0,0,0,-265.622601712536,813270437
-13.8620689655172,0.0588235294117647,0.54696109375,4.81186422415286,0.738703803676862,-1.23317523336033,0.328828181060194,3.68e-05,5301405,478124.523634778,0,0,0,0,0,-267.137155327528,362053260
-13.8620689655172,0.0588235294117647,0.54696109375,4.59530242512261,0.679325727417226,-0.982004533863267,0.0188371028240957,3.68e-05,5301405,478122.690373133,0,0,0,0,0,-267.46273812404,226243100
-13.8620689655172,0.0588235294117647,0.54696109375,4.35551147385635,0.817032025466219,-0.873736877161113,-0.113191707002392,3.68e-05,5301405,478125.215909676,0,0,0,0,0,-262.746119717352,413119559
-13.8620689655172,0.0588235294117647,0.54696109375,4.40431783568707,0.824683164885145,-1.14010032424407,0.217043675020065,3.68e-05,5301405,478124.218379296,0,0,0,0,0,-264.065704118145,170149370
-13.8620689655172,0.0588235294117647,0.54696109375,4.15769368578633,0.755377099771013,-0.782383745549503,-0.270606164295746,3.68e-05,5301405,478125.737469739,0,0,0,0,0,-263.960883132207,804321143
-13.8620689655172,0.0588235294117647,0.29700859375,5.27363129491686,0.962690473128911,-0.268439608143508,-1.31209365482273,3.68000000000001e-05,5301405,28125.7593481445,0,0,0,0,0,-280.879892008165,262169905
-13.8620689655172,0.0588235294117647,0.29700859375,5.4425859132396,0.951966040262135,-0.275918294543952,-1.32672188977868,3.68e-05,5301405,28125.0167322163,0,0,0,0,0,-281.021351077809,8560606
-13.8620689655172,0.0588235294117647,0.29700859375,5.45156057888924,0.96312623647889,-0.283024600513206,-1.28163069468443,3.67999999999999e-05,5301405,28125.7624552723,0,0,0,0,0,-280.684874017274,375668217
-13.8620689655172,0.0588235294117647,0.29700859375,5.3520518388274,0.971988846320193,-0.437480841156803,-1.12066127070776,3.68e-05,5301405,28124.6269655327,0,0,0,0,0,-280.468741487639,783710871
-13.8620689655172,0.0588235294117647,0.29700859375,5.72226288231493,0.949852255000084,-0.262210088116774,-1.31967618979557,3.68e-05,5301405,28126.4906137117,0,0,0,0,0,-281.034394305051,76363492
-13.8620689655172,0.0588235294117647,0.79691359375,6.66717354871053,0.925156202439007,7.34326389312355,6.80006573501439,3.68e-05,5301405,328124.2937026,0,0,0,0,0,-283.915889380776,367219793
-13.8620689655172,0.0588235294117647,0.79691359375,6.24682635238847,0.866150139111375,7.62961541904979,7.32683883864889,3.68e-05,5301405,328125.570370673,0,0,0,0,0,-281.478766115059,368604761
-13.8620689655172,0.0588235294117647,0.79691359375,5.47002295049856,0.853471980477852,7.4560228704069,8.23928026132575,3.68e-05,5301405,328124.584771565,0,0,0,0,0,-277.964038424706,838574570
-13.8620689655172,0.0588235294117647,0.79691359375,5.94669593590972,0.865157349080509,7.61065723791659,7.71463943711141,3.68e-05,5301405,328123.534959961,0,0,0,0,0,-279.659344003053,879140634
-13.8620689655172,0.0588235294117647,0.79691359375,6.80837806912113,0.889930148667174,7.73990266574923,6.56054729994097,3.68e-05,5301405,328124.767001502,0,0,0,0,0,-284.441410456636,805650515
-13.8620689655172,0.0588235294117647,0.398551796875,8.724341228184,0.541174103834336,-0.631947068790736,2.22740428512517,3.68e-05,5301405,145314.821101684,0,0,0,0,0,-289.272160766423,447268412
-13.8620689655172,0.0588235294117647,0.398551796875,6.66132320194726,0.840997393598538,-0.455057721419566,2.17823580537004,3.68e-05,5301405,145313.253320172,0,0,0,0,0,-286.156580197342,981627265
-13.8620689655172,0.0588235294117647,0.398551796875,7.21464792739305,0.683337321600004,-0.953223007525444,2.01141350328212,3.68e-05,5301405,145314.654796975,0,0,0,0,0,-287.147723244719,21863499
-13.8620689655172,0.0588235294117647,0.398551796875,7.39507128868128,0.655924528913879,-0.443821127596892,2.29883719105166,3.68e-05,5301405,145314.117104113,0,0,0,0,0,-288.108699510442,689766332
-13.8620689655172,0.0588235294117647,0.398551796875,6.83213688385946,0.713197743528231,-1.16479238398156,2.27916208236441,3.68e-05,5301405,145312.015568047,0,0,0,0,0,-284.514684777094,302766281
-13.8620689655172,0.0588235294117647,0.898456796875,7.14632907536281,0.828484309375817,1.06057862947111,0.88622433409013,3.68e-05,5301405,445313.496278552,0,0,0,0,0,-283.582075238193,900087862
-13.8620689655172,0.0588235294117647,0.898456796875,7.69741587221057,0.844524941683351,0.788726140472198,0.442601371134886,3.68e-05,5301405,445311.440779909,0,0,0,0,0,-286.287516762502,494454735
-13.8620689655172,0.0588235294117647,0.898456796875,8.25975969787826,0.849879538827829,1.47330732390053,1.03978723728712,3.68e-05,5301405,445313.998969772,0,0,0,0,0,-281.021836430089,209550405
-13.8620689655172,0.0588235294117647,0.898456796875,8.74130994013655,0.83684197599578,0.645252120812776,0.593163090050366,3.68e-05,5301405,445313.248543243,0,0,0,0,0,-281.763121989791,609662889
-13.8620689655172,0.0588235294117647,0.898456796875,7.20281627509043,0.829131103118541,1.24791454127623,1.10137135394412,3.67999999999999e-05,5301405,445313.219232825,0,0,0,0,0,-286.532536368815,580808592
-13.8620689655172,0.0588235294117647,0.148599296875,8.96266442386474,0.824150434180992,6.95128973866327,0.879746970193614,3.68e-05,5301405,295314.370712147,0,0,0,0,0,-303.036917176424,281233870
-13.8620689655172,0.0588235294117647,0.148599296875,8.61399648430798,0.7889076675357,6.86824871680091,0.425394399748038,3.68000000000001e-05,5301405,295312.892032006,0,0,0,0,0,-302.853184246743,873497431
-13.8620689655172,0.0588235294117647,0.148599296875,9.7169285342153,0.828501276768525,6.82705672413884,0.704299212319978,3.68e-05,5301405,295314.060579698,0,0,0,0,0,-302.68085581737,414378234
-13.8620689655172,0.0588235294117647,0.148599296875,9.02333490881893,0.804756086758576,5.97267726250286,0.84054804763307,3.68e-05,5301405,295313.86282881,0,0,0,0,0,-300.733278584532,510487100
-13.8620689655172,0.0588235294117647,0.148599296875,9.05944017889446,0.920310347872822,6.48475796504895,0.326019087077093,3.68e-05,5301405,295313.377388872,0,0,0,0,0,-300.115004754238,1047927784
-13.8620689655172,0.0588235294117647,0.648504296875,3.57633585298745,0.95782231470552,1.00011679497637,-2.36236623413194,3.68000000000001e-05,5301405,595314.841890861,0,0,0,0,0,-253.901524960274,427166389
-13.8620689655172,0.0588235294117647,0.648504296875,3.62084588520747,0.947848678248469,0.917425473119997,-2.31640406880639,3.68e-05,5301405,595312.574201207,0,0,0,0,0,-254.090964120636,1066936361
-13.8620689655172,0.0588235294117647,0.648504296875,3.66752047421934,0.955206115635952,0.901322329650251,-2.24491043780316,3.68e-05,5301405,595312.931273437,0,0,0,0,0,-253.807881043716,726309543
-13.8620689655172,0.0588235294117647,0.648504296875,3.48800133673402,0.961827704111999,0.942622517506925,-2.30925661790178,3.68e-05,5301405,595312.241941688,0,0,0,0,0,-253.793864291902,958154146
-13.8620689655172,0.0588235294117647,0.648504296875,3.56856857646347,0.944423195658957,0.903757834316784,-2.29123996259814,3.68e-05,5301405,595311.278065636,0,0,0,0,0,-254.089821034108,758500771
-13.8620689655172,0.0588235294117647,0.023623046875,9.47160222168305,0.847260375270022,5.07455894531141,-0.0708519067525954,3.67999999999999e-05,5301405,70312.2222241807,0,0,0,0,0,-302.817114429362,91896418
-13.8620689655172,0.0588235294117647,0.023623046875,9.0957021016066,0.770942016735794,6.11851865043381,0.231307135417564,3.68e-05,5301405,70314.5577308511,0,0,0,0,0,-300.910035030342,374829130
-13.8620689655172,0.0588235294117647,0.023623046875,10.0909508772236,0.881562267402338,5.50234429243632,-0.116427691816216,3.68e-05,5301405,70314.2817075121,0,0,0,0,0,-302.35709078212,333291195
-13.8620689655172,0.0588235294117647,0.023623046875,9.41017120047322,0.828408018737877,5.53142348838294,0.148307769400699,3.68e-05,5301405,70312.1057882097,0,0,0,0,0,-300.740878981117,17057625
-13.8620689655172,0.0588235294117647,0.023623046875,8.90541761979301,0.801952009020954,6.18699181207891,-0.231303821939279,3.68e-05,5301405,70312.8584171284,0,0,0,0,0,-302.631330130231,246764331
-13.8620689655172,0.0588235294117647,0.523528046875,7.66073477769654,0.618171507385825,0.377855465274329,1.59797938625686,3.68e-05,5301405,370315.153336303,0,0,0,0,0,-284.83694589363,346497348
-13.8620689655172,0.0588235294117647,0.523528046875,6.38712495058011,0.699311437142142,0.219957714286215,1.47206474574236,3.68e-05,5301405,370313.73492059,0,0,0,0,0,-288.297004806866,1040613844
-13.8620689655172,0.0588235294117647,0.523528046875,7.45594597809903,0.674819533305273,0.815260246492092,1.74904049269405,3.68e-05,5301405,370314.781799783,0,0,0,0,0,-281.082010303981,537976071
-13.8620689655172,0.0588235294117647,0.523528046875,5.96226022595673,0.755776629843011,0.158057960762711,1.72246289454497,3.68e-05,5301405,370313.400789313,0,0,0,0,0,-276.750775402634,430339462
-13.8620689655172,0.0588235294117647,0.523528046875,6.40734390873721,0.689616899900453,-0.0819263486656421,1.41133427928177,3.68e-05,5301405,370312.80061414,0,0,0,0,0,-284.391457504076,352799219
-13.8620689655172,0.0588235294117647,0.273575546875,0.0208175321734268,0.125220006147126,-3.40895596280319,-1.84358039818773,3.68e-05,5301405,220313.546098114,0,0,0,0,0,-985.441754304415,324548246
-13.8620689655172,0.0588235294117647,0.273575546875,0.0206435034232578,0.124980621989371,-3.18790599413587,-1.89067834952214,3.68e-05,5301405,220312.852710199,0,0,0,0,0,-985.443117636258,239686138
-13.8620689655172,0.0588235294117647,0.273575546875,0.0180656713612547,0.120544944247838,-3.00593940414559,-1.87933459731483,3.68e-05,5301405,220313.514976287,0,0,0,0,0,-985.441323761965,740221587
-13.8620689655172,0.0588235294117647,0.273575546875,0.0214250675856091,0.135091155429515,-3.16075017891517,-2.0007056407682,3.68e-05,5301405,220313.057482538,0,0,0,0,0,-985.435747808486,806244710
-13.8620689655172,0.0588235294117647,0.273575546875,0.0202385874962967,0.131428378760542,-3.18950719108906,-1.95621890458326,3.68e-05,5301405,220313.319298528,0,0,0,0,0,-985.437670130171,509986238
-13.8620689655172,0.0588235294117647,0.773480546875,8.73934774591812,0.916805912836824,4.57333773690803,3.1319473346129,3.68e-05,5301405,520314.44373326,0,0,0,0,0,-300.023231883518,961253028
-13.8620689655172,0.0588235294117647,0.773480546875,7.12024613300839,0.833101364516808,6.7550045159391,7.46940381451693,3.68e-05,5301405,520312.134022347,0,0,0,0,0,-284.920686549014,818454243
-13.8620689655172,0.0588235294117647,0.773480546875,8.70276970115513,0.925350549323026,4.45369315254696,3.6450157295883,3.68e-05,5301405,520312.637186725,0,0,0,0,0,-300.908694101108,690653654
-13.8620689655172,0.0588235294117647,0.773480546875,7.09904388341952,0.841588673057876,6.35817622647333,7.17195209476965,3.68e-05,5301405,520311.199615464,0,0,0,0,0,-287.776577785158,779910508
-13.8620689655172,0.0588235294117647,0.773480546875,8.36529701956079,0.928687728260274,4.50122342083672,3.31845069350815,3.68e-05,5301405,520312.201931222,0,0,0,0,0,-300.261228605906,175320394
-13.0344827586207,0.0588235294117647,0.26576453125,5.73851495792526,0.781375902239125,2.99822474859745,1.67589740661,3.68e-05,5301405,346876.467543095,0,0,0,0,0,-280.811609595512,1011327419
-13.0344827586207,0.0588235294117647,0.26576453125,6.08263291867911,0.807092978947998,3.17883552011702,1.73546537169878,3.68e-05,5301405,346874.243437299,0,0,0,0,0,-281.082462947429,814255045
-13.0344827586207,0.0588235294117647,0.26576453125,5.42895475856468,0.792703453297449,2.44052136650826,1.66022034659785,3.68000000000001e-05,5301405,346877.191027404,0,0,0,0,0,-278.663900157848,660029924
-13.0344827586207,0.0588235294117647,0.26576453125,5.24030813546532,0.87336201642248,1.91671267340473,1.62624136102694,3.68000000000001e-05,5301405,346876.423376844,0,0,0,0,0,-274.535366940093,318272529
-13.0344827586207,0.0588235294117647,0.26576453125,7.11269699860025,0.807179323877039,2.69869431975278,1.52113644644741,3.68e-05,5301405,346875.553981573,0,0,0,0,0,-281.937687569256,718225798
-13.0344827586207,0.0588235294117647,0.76566953125,5.53290583755294,0.783095933657784,1.73115136856878,-3.647163582095,3.68e-05,5301405,46874.1728286756,0,0,0,0,0,-278.265446526945,261753205
-13.0344827586207,0.0588235294117647,0.76566953125,40.7355967084363,0.35237844103342,-0.546981652686692,-5.83469716587172,3.67999999999999e-05,5301405,46876.1842848032,0,0,0,0,0,-375.805901888588,303460796
-13.0344827586207,0.0588235294117647,0.76566953125,8.59951203177745,0.536823685626183,1.37209411437897,-3.76159808208596,3.68e-05,5301405,46874.6208312319,0,0,0,0,0,-288.976771848634,794023187
-13.0344827586207,0.0588235294117647,0.76566953125,5.61771101308958,0.688346949567594,0.900982305601251,-2.57508907224155,3.68e-05,5301405,46876.8675081819,0,0,0,0,0,-276.532002279007,72567315
-13.0344827586207,0.0588235294117647,0.76566953125,16.4782537232467,0.558848706915177,0.412727333443169,-4.00067090862129,3.68e-05,5301405,46876.1904264008,0,0,0,0,0,-322.7857265154,711376319
-13.0344827586207,0.0588235294117647,0.01581203125,9.68777457764627,0.791285067367151,4.09463862391839,5.66433443447977,3.68000000000001e-05,5301405,496874.424098345,0,0,0,0,0,-300.188680561472,437623784
-13.0344827586207,0.0588235294117647,0.01581203125,8.87657610370958,0.780874051445686,4.58253020961598,6.42435423020248,3.68e-05,5301405,496874.584777651,0,0,0,0,0,-295.359597413096,95177206
-13.0344827586207,0.0588235294117647,0.01581203125,8.5302902290054,0.880244461919509,4.45587352123099,5.79326268333138,3.68e-05,5301405,496875.074353292,0,0,0,0,0,-296.111194725352,926281248
-13.0344827586207,0.0588235294117647,0.01581203125,9.10667167222922,0.908447977566172,4.14285492512974,3.4397800277072,3.67999999999999e-05,5301405,496874.420186245,0,0,0,0,0,-298.138096290939,297766462
-13.0344827586207,0.0588235294117647,0.01581203125,9.3796651061244,0.813368108375121,4.31331596624359,3.28113748625296,3.68e-05,5301405,496876.028057748,0,0,0,0,0,-299.423400342872,922990018
-13.0344827586207,0.0588235294117647,0.51571703125,8.45254535501398,0.87144807543549,6.10018699274834,0.102427620868608,3.68e-05,5301405,196876.027404047,0,0,0,0,0,-299.203097456754,131827777
-13.0344827586207,0.0588235294117647,0.51571703125,9.0523803402703,0.871294287560544,6.65094718541807,-0.213059677459298,3.68e-05,5301405,196876.932973779,0,0,0,0,0,-300.066659512106,958737176
-13.0344827586207,0.0588235294117647,0.51571703125,9.03028977068821,0.866296973373952,7.142310413036,0.107652332190979,3.68e-05,5301405,196876.254839115,0,0,0,0,0,-300.707015156747,410143351
-13.0344827586207,0.0588235294117647,0.51571703125,8.66678144886451,0.849594363271145,6.9551336841242,0.663980085878162,3.68e-05,5301405,196874.537343613,0,0,0,0,0,-300.050698834276,1023189702
-13.0344827586207,0.0588235294117647,0.51571703125,9.21046384729298,0.869089032617474,7.33232337606329,-0.70130925748017,3.68e-05,5301405,196878.173038404,0,0,0,0,0,-302.829710494567,987286761
-13.0344827586207,0.0588235294117647,0.14078828125,3.43162820385651,0.9685831782176,0.314030670818628,-2.06867595421298,3.68e-05,5301405,421875.995185043,0,0,0,0,0,-249.244612440804,328934121
-13.0344827586207,0.0588235294117647,0.14078828125,3.49481276522218,0.960029189216688,0.34012386433244,-2.09665191136363,3.68000000000001e-05,5301405,421875.274167208,0,0,0,0,0,-249.393820749812,644927527
-13.0344827586207,0.0588235294117647,0.14078828125,3.4370701448404,0.969382698044597,0.46729579633365,-2.25716471603643,3.68e-05,5301405,421877.666749872,0,0,0,0,0,-249.238568369103,332348050
