"I_0","gamma","phi","sigma_P","sigma_M","rho","Beta_0","delta","mu_H","N_0","R_0","C_0","r","omega","epsilon","LL","seed"
351724.551724138,0.0588235294117647,1.17920195903278,0.26576453125,0.596857521812661,0.0343344635269367,0.0709711717472839,0.70175397059694,3.68e-05,5281842,0,0,0,0.01721420632104,0,-168.019454186619,289385715
351724.551724138,0.0588235294117647,1.18171797673812,0.26576453125,0.595851808052461,0.0338286005506978,0.071039908600386,0.698317576384788,3.68e-05,5281842,0,0,0,0.01721420632104,0,-167.991898811487,987015061
351724.551724138,0.0588235294117647,1.17721541267938,0.26576453125,0.609612005219689,0.0360806185319279,0.0706336998538332,0.71581536723496,3.68e-05,5281842,0,0,0,0.01721420632104,0,-168.065554623285,580271932
351724.551724138,0.0588235294117647,1.1826555932416,0.26576453125,0.601881130552878,0.0343537450949777,0.0711303897272172,0.703419466945429,3.68e-05,5281842,0,0,0,0.01721420632104,0,-168.026541732918,135862205
351724.551724138,0.0588235294117647,0.803502113884871,0.26576453125,1.45430960828694,0.511179857831266,10.8664257639919,0.738416793054274,3.68000000000001e-05,5281842,0,0,0,0.01721420632104,0,-194.988280773224,171622860
351724.551724138,0.0588235294117647,1.77667632621914,0.76566953125,6.24874835760325,0.493097606141383,0.474355020814628,0.333782646405631,3.68e-05,5281842,0,0,0,0.01721420632104,0,-388.639115165444,336551463
351724.551724138,0.0588235294117647,1.21929251248793,0.76566953125,0.691538874213826,0.107661965689193,0.0589222310187115,0.739313631930338,3.67999999999999e-05,5281842,0,0,0,0.01721420632104,0,-173.730365995176,311489686
351724.551724138,0.0588235294117647,1.85919685161218,0.76566953125,2.67613871224051,0.339401092788169,1.02392737713162,0.759108535239773,3.68e-05,5281842,0,0,0,0.01721420632104,0,-287.373254026491,256645955
351724.551724138,0.0588235294117647,1.72653545333122,0.76566953125,2.56234440845279,0.303405484607549,1.24680836927832,0.767445987853704,3.68e-05,5281842,0,0,0,0.01721420632104,0,-420.065313080044,795820391
351724.551724138,0.0588235294117647,1.94352163450257,0.76566953125,1.79219280452088,0.437391025954824,2.14350801665627,0.912591354073763,3.68e-05,5281842,0,0,0,0.01721420632104,0,-295.517278922421,76988145
351724.551724138,0.0588235294117647,1.16126783937601,0.51571703125,0.575104104440667,0.0338453198369597,0.0711247166165994,0.694631558461339,3.68e-05,5281842,0,0,0,0.01721420632104,0,-168.68966602581,319770627
351724.551724138,0.0588235294117647,1.26327035008529,0.51571703125,0.789768927809944,0.17117330174773,0.0567258933074225,0.696776980975272,3.68e-05,5281842,0,0,0,0.01721420632104,0,-177.285713060258,75916937
351724.551724138,0.0588235294117647,1.2274578268285,0.51571703125,0.684893743906487,0.0575323164782747,0.0630540861690456,0.687323827152538,3.68e-05,5281842,0,0,0,0.01721420632104,0,-171.575962224201,588877704
351724.551724138,0.0588235294117647,1.28440753830464,0.51571703125,0.766270407349272,0.0835661667001721,0.0593373742475433,0.619715269265646,3.68e-05,5281842,0,0,0,0.01721420632104,0,-175.576915068118,148302893
351724.551724138,0.0588235294117647,1.1593541507106,0.51571703125,0.586280263628309,0.033328336100471,0.0713905802768475,0.694581434150636,3.68000000000001e-05,5281842,0,0,0,0.01721420632104,0,-168.685467250219,1041051139
351724.551724138,0.0588235294117647,1.18087373554492,0.01581203125,0.610025837756326,0.0350052208335463,0.0708052469422201,0.710066489911592,3.68e-05,5281842,0,0,0,0.01721420632104,0,-167.154420069487,176150663
351724.551724138,0.0588235294117647,1.18565250748591,0.01581203125,0.604619613266698,0.0336975894097495,0.0708720142586388,0.696434378370941,3.68e-05,5281842,0,0,0,0.01721420632104,0,-167.117155090176,358475251
351724.551724138,0.0588235294117647,1.18518279748814,0.01581203125,0.601641045833304,0.0337165732052246,0.0708732642413597,0.697291467974228,3.68e-05,5281842,0,0,0,0.01721420632104,0,-167.107307073958,692839460
351724.551724138,0.0588235294117647,1.18259133772846,0.01581203125,0.60582612098588,0.0333640874639572,0.0709799577513548,0.695983736902775,3.68e-05,5281842,0,0,0,0.01721420632104,0,-167.123336336053,211877566
351724.551724138,0.0588235294117647,1.18140092788917,0.01581203125,0.607807650678502,0.033739981226873,0.071062228741219,0.696596973148975,3.68e-05,5281842,0,0,0,0.01721420632104,0,-167.168983001387,720675049
351724.551724138,0.0588235294117647,1.11761381219296,0.89064578125,0.510589593655447,0.0321558394180113,0.0721381019774917,0.681972391737266,3.68e-05,5281842,0,0,0,0.01721420632104,0,-169.066488785126,21669340
351724.551724138,0.0588235294117647,1.11482686080835,0.89064578125,0.504129383061254,0.0314160933313871,0.072685559946288,0.681195641830914,3.68e-05,5281842,0,0,0,0.01721420632104,0,-169.077526086324,959160503
351724.551724138,0.0588235294117647,1.11931786533602,0.89064578125,0.51671958607677,0.0313820160035722,0.0726752921080191,0.684770952555076,3.68000000000001e-05,5281842,0,0,0,0.01721420632104,0,-169.035540258837,358242060
351724.551724138,0.0588235294117647,1.12057920903354,0.89064578125,0.517436597257938,0.0321052689691399,0.0723176466780582,0.678600494632974,3.68e-05,5281842,0,0,0,0.01721420632104,0,-169.061249823594,1065264054
351724.551724138,0.0588235294117647,1.12179992123907,0.89064578125,0.519426645939565,0.0316717852954697,0.0727799414453073,0.685117069463988,3.68e-05,5281842,0,0,0,0.01721420632104,0,-169.048583328312,985953369
351724.551724138,0.0588235294117647,0.943984024391764,0.39074078125,1.14170952701702,0.337398364944721,0.154718575321231,0.91474155939841,3.68e-05,5281842,0,0,0,0.01721420632104,0,-189.447117241087,786570941
351724.551724138,0.0588235294117647,1.17403869304651,0.39074078125,0.594227406716647,0.0345326376198252,0.0709801415059949,0.700541043651083,3.68e-05,5281842,0,0,0,0.01721420632104,0,-168.391013650175,889989251
351724.551724138,0.0588235294117647,0.927464802077948,0.39074078125,1.1328127241492,0.279982329975191,0.143764490582242,0.87720887784358,3.67999999999999e-05,5281842,0,0,0,0.01721420632104,0,-188.70156608715,108682060
351724.551724138,0.0588235294117647,1.26810295713445,0.39074078125,1.72913700330751,0.522288972001922,0.34916353603625,0.928974512311501,3.68e-05,5281842,0,0,0,0.01721420632104,0,-202.223980220414,882461507
351724.551724138,0.0588235294117647,1.04506698832788,0.39074078125,1.21466934078742,0.327298197826494,0.197720557156453,0.892032444712401,3.68e-05,5281842,0,0,0,0.01721420632104,0,-191.091460457424,873329687
351724.551724138,0.0588235294117647,1.18240258527368,0.14078828125,0.602741769027806,0.033450007451771,0.0710465645218011,0.696237523622823,3.68e-05,5281842,0,0,0,0.01721420632104,0,-167.536289639214,234064312
351724.551724138,0.0588235294117647,1.18296977389628,0.14078828125,0.602376041356617,0.0335512937403783,0.0710114093855833,0.697340723446608,3.68e-05,5281842,0,0,0,0.01721420632104,0,-167.523078125099,619048149
351724.551724138,0.0588235294117647,1.18807317899684,0.14078828125,0.602280242927728,0.0334923459745345,0.0709646971803509,0.697922213207825,3.68e-05,5281842,0,0,0,0.01721420632104,0,-167.522750477085,136112244
351724.551724138,0.0588235294117647,1.18148064931428,0.14078828125,0.607912558176244,0.0335026823886576,0.0710792349308593,0.695423479281826,3.68e-05,5281842,0,0,0,0.01721420632104,0,-167.551645054026,482323177
351724.551724138,0.0588235294117647,1.18625812675992,0.14078828125,0.6050406732297,0.0335132334884229,0.0709945509176572,0.69642730623818,3.68e-05,5281842,0,0,0,0.01721420632104,0,-167.530078444775,901802700
351724.551724138,0.0588235294117647,0.654533619723685,0.64069328125,1.44575035794691,0.48073020892263,12.4415546299545,0.721924904657771,3.68e-05,5281842,0,0,0,0.01721420632104,0,-194.988434365663,340390213
351724.551724138,0.0588235294117647,0.684640373584047,0.64069328125,1.44473822994772,0.45828445046314,12.2502282528686,0.712176306038798,3.68e-05,5281842,0,0,0,0.01721420632104,0,-195.000538770846,879667263
351724.551724138,0.0588235294117647,0.643476527959982,0.64069328125,1.44508951232736,0.486235783839031,12.5449031667447,0.726057073728549,3.68e-05,5281842,0,0,0,0.01721420632104,0,-194.988504283902,857791814
351724.551724138,0.0588235294117647,0.644735573179402,0.64069328125,1.44504311234762,0.480931891747319,12.5189681162256,0.725472650049136,3.68e-05,5281842,0,0,0,0.01721420632104,0,-194.988476702548,871252596
351724.551724138,0.0588235294117647,0.645546589874999,0.64069328125,1.447306118718,0.480667014643472,12.5153550232705,0.723053654081906,3.68e-05,5281842,0,0,0,0.01721420632104,0,-194.990295508314,174278903
351724.551724138,0.0588235294117647,0.860975444503779,0.07830015625,1.07766609035568,0.208334917021271,0.122505972986438,0.92913813245037,3.68e-05,5281842,0,0,0,0.01721420632104,0,-185.47665638974,291677481
351724.551724138,0.0588235294117647,1.18565036736941,0.07830015625,0.608778477441083,0.0335377992489101,0.0709529080958436,0.69508959538166,3.67999999999999e-05,5281842,0,0,0,0.01721420632104,0,-167.294950183221,210450865
351724.551724138,0.0588235294117647,0.947728552565648,0.07830015625,1.20958677368741,0.485562730242961,0.163608718039652,0.964803021877067,3.68e-05,5281842,0,0,0,0.01721420632104,0,-189.849089112044,988013716
351724.551724138,0.0588235294117647,1.07405243415222,0.07830015625,0.830454237165777,0.0894342291093928,0.0720498483780475,0.924335328258485,3.68e-05,5281842,0,0,0,0.01721420632104,0,-176.292853999946,300289042
351724.551724138,0.0588235294117647,0.873489808453425,0.07830015625,1.14237396106859,0.35036467586141,0.134177412451083,0.959590597808398,3.68e-05,5281842,0,0,0,0.01721420632104,0,-188.071260148918,198603645
351724.551724138,0.0588235294117647,1.77066230396884,0.57820515625,3.03433729415734,0.268939308627878,1.03490741628819,0.778510961567729,3.68e-05,5281842,0,0,0,0.01721420632104,0,-396.834828912605,822869522
351724.551724138,0.0588235294117647,1.73124186094779,0.57820515625,2.40523836322096,0.150435068540267,0.795109085750494,0.782085543408198,3.68e-05,5281842,0,0,0,0.01721420632104,0,-311.139497786594,1000672149
351724.551724138,0.0588235294117647,1.15362104431348,0.57820515625,0.579441471669776,0.03312667441193,0.0716649128181093,0.694344423850012,3.68e-05,5281842,0,0,0,0.01721420632104,0,-168.787786952407,205797298
351724.551724138,0.0588235294117647,1.64138053066386,0.57820515625,2.53389998536642,0.383775498518878,0.812834393619134,0.857903243176135,3.68e-05,5281842,0,0,0,0.01721420632104,0,-234.177501899195,707563919
351724.551724138,0.0588235294117647,1.88178033387949,0.57820515625,2.37336488784017,0.0805208303075762,1.79426997173243,0.903906070924211,3.68e-05,5281842,0,0,0,0.01721420632104,0,-358.768815492505,483492366
351724.551724138,0.0588235294117647,1.34951310783852,0.82815765625,2.29006393716988,0.0719323258647255,0.284666223349605,0.0794376712574725,3.67999999999999e-05,5281842,0,0,0,0.01721420632104,0,-520.548388014631,653851330
351724.551724138,0.0588235294117647,0.317711989236201,0.82815765625,0.323600168130617,0.50147965525175,0.851640205470383,0.0925330432811637,3.68000000000001e-05,5281842,0,0,0,0.01721420632104,0,-842.90680481449,678684441
351724.551724138,0.0588235294117647,0.71393497019287,0.82815765625,3.8772782894967,0.0958387578514631,0.296736113541653,0.213142361511177,3.68000000000001e-05,5281842,0,0,0,0.01721420632104,0,-475.278419961176,351642945
351724.551724138,0.0588235294117647,1.64801272986375,0.82815765625,10.8679759617039,0.23315455283927,0.395242447561386,0.0770867526968367,3.68e-05,5281842,0,0,0,0.01721420632104,0,-429.946405242292,1065616240
351724.551724138,0.0588235294117647,0.157241798014093,0.82815765625,0.379722382795485,0.0516572249988262,0.237693025360611,0.117124866772081,3.67999999999999e-05,5281842,0,0,0,0.01721420632104,0,-840.851024414861,126681802
351724.551724138,0.0588235294117647,1.17998007336061,0.32825265625,0.595856482571604,0.0330867829835844,0.0712749929173741,0.693250190590207,3.68e-05,5281842,0,0,0,0.01721420632104,0,-168.214806737102,468657387
351724.551724138,0.0588235294117647,1.17802248132217,0.32825265625,0.589861388749702,0.0334766200589689,0.0711745464603652,0.694685561183126,3.68e-05,5281842,0,0,0,0.01721420632104,0,-168.217997279983,760345102
351724.551724138,0.0588235294117647,1.17753469122858,0.32825265625,0.594724824431837,0.033177481050112,0.071141219323034,0.694003068066276,3.68e-05,5281842,0,0,0,0.01721420632104,0,-168.198934496169,383799817
351724.551724138,0.0588235294117647,1.17710899164254,0.32825265625,0.593964872701056,0.0334879356701931,0.0711998966293693,0.69537905379003,3.68000000000001e-05,5281842,0,0,0,0.01721420632104,0,-168.214926137182,1044958675
351724.551724138,0.0588235294117647,1.17558181168737,0.32825265625,0.593656324166039,0.03359980501305,0.0712182080960605,0.696033483509376,3.68e-05,5281842,0,0,0,0.01721420632104,0,-168.217772911773,719897878
351724.551724138,0.0588235294117647,1.14209281199711,0.70318140625,0.558878784887518,0.0322611549044803,0.0721074688102556,0.689978703624227,3.68e-05,5281842,0,0,0,0.01721420632104,0,-168.966691595482,301741674
351724.551724138,0.0588235294117647,1.14415741156796,0.70318140625,0.548941090812735,0.0322009318753409,0.0721980538064221,0.687483084387634,3.68e-05,5281842,0,0,0,0.01721420632104,0,-168.973778081239,970001426
351724.551724138,0.0588235294117647,1.13934495907595,0.70318140625,0.548913142527914,0.0327748540474431,0.0720093808369266,0.693332299054313,3.68e-05,5281842,0,0,0,0.01721420632104,0,-168.969351753186,1022611870
351724.551724138,0.0588235294117647,1.14481889393892,0.70318140625,0.554741749953665,0.0330632245996022,0.0717514746274694,0.689749910773598,3.68e-05,5281842,0,0,0,0.01721420632104,0,-168.960280277748,803944298
351724.551724138,0.0588235294117647,1.14330780108034,0.70318140625,0.557566364497608,0.0325430954720226,0.0720852009303702,0.687112901477168,3.68e-05,5281842,0,0,0,0.01721420632104,0,-169.000206588322,751936439
351724.551724138,0.0588235294117647,1.17171736516736,0.20327640625,0.608363732548774,0.0394571626005408,0.0704381283839657,0.738745694666929,3.68e-05,5281842,0,0,0,0.01721420632104,0,-168.1770338005,526493502
351724.551724138,0.0588235294117647,1.18253778282941,0.20327640625,0.603441142090505,0.0335148206461376,0.0711048844256297,0.696476390901963,3.68e-05,5281842,0,0,0,0.01721420632104,0,-167.800046610742,721311829
351724.551724138,0.0588235294117647,1.16970445286959,0.20327640625,0.625895652356056,0.0399962986816583,0.0703385123056427,0.746708865616008,3.68e-05,5281842,0,0,0,0.01721420632104,0,-168.309177277673,1042132616
351724.551724138,0.0588235294117647,1.17540212504918,0.20327640625,0.618897468676091,0.0380294975292249,0.0705583541557109,0.726248452809744,3.68e-05,5281842,0,0,0,0.01721420632104,0,-168.01002869773,997384679
351724.551724138,0.0588235294117647,1.27071554829838,0.20327640625,0.741174459065573,0.0782896905956688,0.0615345575675253,0.771108321812873,3.67999999999999e-05,5281842,0,0,0,0.01721420632104,0,-174.545261490296,91429340
