"I_0","gamma","phi","sigma_P","sigma_M","rho","Beta_0","delta","mu_H","N_0","R_0","C_0","r","omega","epsilon","LL","seed"
6e+05,0.0588235294117647,1.19794162786897,0.26576453125,0.688448064973001,0.0487404976095649,0.0773291550758264,0.763832254356298,3.68e-05,5281842,0,0,0,0.01721420632104,0,-172.271694806581,207213220
6e+05,0.0588235294117647,1.1965232319952,0.26576453125,0.692882795573389,0.0479558201158984,0.0774999161849204,0.761049145238444,3.68e-05,5281842,0,0,0,0.01721420632104,0,-172.296260890778,320787939
6e+05,0.0588235294117647,1.19840096733656,0.26576453125,0.689986246472787,0.0481631079524861,0.0773792152368889,0.75866262996333,3.68e-05,5281842,0,0,0,0.01721420632104,0,-172.299885128769,215029574
6e+05,0.0588235294117647,1.19598188123414,0.26576453125,0.690616411552675,0.0482004091204579,0.0776424247094711,0.759672195653857,3.68e-05,5281842,0,0,0,0.01721420632104,0,-172.324283237397,1052158620
6e+05,0.0588235294117647,1.10372795297691,0.26576453125,0.944219479359937,0.23109722052353,0.0679110492124167,0.914559277004788,3.68e-05,5281842,0,0,0,0.01721420632104,0,-180.791393184086,574160300
6e+05,0.0588235294117647,1.80939169719236,0.76566953125,5.56246286108933,0.39831997631976,0.593776241645529,0.591756355656497,3.68e-05,5281842,0,0,0,0.01721420632104,0,-284.255876170528,127334137
6e+05,0.0588235294117647,0.967135093783876,0.76566953125,1.12764756364345,0.391968093741486,0.0819147498454919,0.788013662884512,3.68e-05,5281842,0,0,0,0.01721420632104,0,-188.182553698048,403390640
6e+05,0.0588235294117647,1.6908179791261,0.76566953125,2.6910462054644,0.394086677425239,1.13094887688375,0.819587612065719,3.68e-05,5281842,0,0,0,0.01721420632104,0,-252.186649677921,43508097
6e+05,0.0588235294117647,1.61497182313529,0.76566953125,5.88017665216811,0.678764193622111,3.83625637875722,0.632319553223951,3.68000000000001e-05,5281842,0,0,0,0.01721420632104,0,-265.8474868425,199293939
6e+05,0.0588235294117647,1.76360904294325,0.76566953125,3.80864522604703,0.500464383613846,1.87487077279603,0.88509510356166,3.68e-05,5281842,0,0,0,0.01721420632104,0,-272.2858101614,12861562
6e+05,0.0588235294117647,1.47378945466602,0.51571703125,1.5856390936365,0.651937777064981,0.0691837579698073,0.0356684355851405,3.68e-05,5281842,0,0,0,0.01721420632104,0,-206.043414067311,743233775
6e+05,0.0588235294117647,1.4995594597926,0.51571703125,1.65340002979124,0.436812130726325,0.07474236912163,0.0346313125320103,3.68e-05,5281842,0,0,0,0.01721420632104,0,-207.741331048671,149389789
6e+05,0.0588235294117647,1.25352783549982,0.51571703125,1.05122403912396,0.248517843437917,0.063085752695404,0.581001014228548,3.68e-05,5281842,0,0,0,0.01721420632104,0,-184.957315297698,310649965
6e+05,0.0588235294117647,1.25969019910468,0.51571703125,1.02390454003356,0.207919731095535,0.0640442008833083,0.569391923514575,3.68e-05,5281842,0,0,0,0.01721420632104,0,-184.470023881014,372242759
6e+05,0.0588235294117647,2.07561596071832,0.51571703125,1.86583888082699,0.378905625583469,0.0800614321248299,0.0116900407005085,3.68e-05,5281842,0,0,0,0.01721420632104,0,-212.547806311378,492384824
6e+05,0.0588235294117647,1.18800334170161,0.01581203125,0.709483414010742,0.0559408677206157,0.0774221593931067,0.797142519473481,3.68e-05,5281842,0,0,0,0.01721420632104,0,-171.952605185869,295962525
6e+05,0.0588235294117647,1.19681938267222,0.01581203125,0.704202180783122,0.0505862683320828,0.0777982070534735,0.766933250941468,3.68e-05,5281842,0,0,0,0.01721420632104,0,-171.809414086567,885320385
6e+05,0.0588235294117647,1.19602784916966,0.01581203125,0.707803230591635,0.0503680543994261,0.0779416515439328,0.76855535501774,3.68e-05,5281842,0,0,0,0.01721420632104,0,-171.829630249668,701812625
6e+05,0.0588235294117647,1.19769224642226,0.01581203125,0.708386008127537,0.050504084230071,0.0778919214704528,0.76778779171025,3.68e-05,5281842,0,0,0,0.01721420632104,0,-171.827053830098,964887837
6e+05,0.0588235294117647,1.19446825990218,0.01581203125,0.70284884984517,0.0501973493379138,0.0780399827546682,0.767134545221949,3.68e-05,5281842,0,0,0,0.01721420632104,0,-171.827849236323,233966050
6e+05,0.0588235294117647,1.14805390942806,0.89064578125,0.580473846903134,0.0372720843679802,0.0781743404352565,0.724198911463136,3.68000000000001e-05,5281842,0,0,0,0.01721420632104,0,-172.207846040453,58985638
6e+05,0.0588235294117647,1.15684845529657,0.89064578125,0.580936967628076,0.038535155080503,0.0767784619724964,0.720004611144044,3.68e-05,5281842,0,0,0,0.01721420632104,0,-172.165463390141,623561752
6e+05,0.0588235294117647,1.1524299777113,0.89064578125,0.58241639936253,0.0381872435461841,0.0768328155788551,0.719671642480074,3.68e-05,5281842,0,0,0,0.01721420632104,0,-172.152819624845,463938157
6e+05,0.0588235294117647,1.1578844891808,0.89064578125,0.583281798974098,0.0366661366832264,0.0780146610474975,0.723795366096015,3.68000000000001e-05,5281842,0,0,0,0.01721420632104,0,-172.135997062626,49346691
6e+05,0.0588235294117647,1.14298244926242,0.89064578125,0.580486351121247,0.0377415352365616,0.0775505768509175,0.72550008844129,3.68e-05,5281842,0,0,0,0.01721420632104,0,-172.202433851767,485681526
6e+05,0.0588235294117647,1.08281175582237,0.39074078125,1.22749895034553,0.496704913941174,0.175964933050581,0.888734156968181,3.68e-05,5281842,0,0,0,0.01721420632104,0,-191.718542203661,427507684
6e+05,0.0588235294117647,1.0183575395002,0.39074078125,1.04980279970065,0.235764044791534,0.0751530668927572,0.858795462486859,3.68e-05,5281842,0,0,0,0.01721420632104,0,-183.027259598547,245583806
6e+05,0.0588235294117647,1.02348763862628,0.39074078125,1.06291633974782,0.312341379461056,0.0720116263262884,0.877256498007551,3.68e-05,5281842,0,0,0,0.01721420632104,0,-183.725616111855,17530752
6e+05,0.0588235294117647,1.05136207746215,0.39074078125,0.973566523385416,0.209769188688832,0.072204313831177,0.889825832566184,3.68e-05,5281842,0,0,0,0.01721420632104,0,-181.264349176689,566902315
6e+05,0.0588235294117647,1.18629272878199,0.39074078125,0.684238406050746,0.0494761665139319,0.0770091629642445,0.766872860629295,3.68e-05,5281842,0,0,0,0.01721420632104,0,-172.517454126297,1022521462
6e+05,0.0588235294117647,1.19521625334796,0.14078828125,0.703807109233053,0.0493402167849221,0.0779718651253476,0.76350175111672,3.68e-05,5281842,0,0,0,0.01721420632104,0,-172.0679288533,618946321
6e+05,0.0588235294117647,1.19619146438191,0.14078828125,0.700488734321381,0.049345836677319,0.0778786646092053,0.763643879942019,3.68e-05,5281842,0,0,0,0.01721420632104,0,-172.061401015455,584452184
6e+05,0.0588235294117647,1.19522271407732,0.14078828125,0.698286953340327,0.0493569113837612,0.0781871242681335,0.764618446654096,3.68e-05,5281842,0,0,0,0.01721420632104,0,-172.111980673651,253062617
6e+05,0.0588235294117647,1.1980003889268,0.14078828125,0.705849928105675,0.049627458070388,0.0778446497600271,0.764003795178708,3.67999999999999e-05,5281842,0,0,0,0.01721420632104,0,-172.068558952584,449447908
6e+05,0.0588235294117647,1.19425724827086,0.14078828125,0.707197407886912,0.0496980231553648,0.0778382963533789,0.766234115315402,3.68e-05,5281842,0,0,0,0.01721420632104,0,-172.048786326089,382148347
6e+05,0.0588235294117647,0.6507807600699,0.64069328125,1.44494070313525,0.48271914287072,12.5077550762079,0.72349060594991,3.68e-05,5281842,0,0,0,0.01721420632104,0,-194.960216045681,189413636
6e+05,0.0588235294117647,0.957045241694546,0.64069328125,1.54036633958072,0.392541607440037,8.97692879909447,0.862801013528074,3.68e-05,5281842,0,0,0,0.01721420632104,0,-198.178645701284,240174095
6e+05,0.0588235294117647,1.85752051704798,0.64069328125,4.16907706297287,0.351437706173032,1.49914953894285,0.878981389421595,3.68e-05,5281842,0,0,0,0.01721420632104,0,-267.115047111759,861285035
6e+05,0.0588235294117647,0.663498753952954,0.64069328125,1.43885744893164,0.454240363624457,12.4259590540748,0.714758510245884,3.68e-05,5281842,0,0,0,0.01721420632104,0,-194.966960156733,618217809
6e+05,0.0588235294117647,1.08243105828202,0.64069328125,1.53269669345814,0.423733503407667,11.2220521749796,0.58807699051016,3.68000000000001e-05,5281842,0,0,0,0.01721420632104,0,-196.612876509255,356963176
6e+05,0.0588235294117647,1.16184624653199,0.07830015625,1.56272631701221,0.530246692325991,0.22500743375784,0.97552179755828,3.68e-05,5281842,0,0,0,0.01721420632104,0,-195.03890110197,565525785
6e+05,0.0588235294117647,1.20041756341348,0.07830015625,0.886967770529745,0.211329195663221,0.0650827514089887,0.866325776890112,3.67999999999999e-05,5281842,0,0,0,0.01721420632104,0,-179.458574564471,254568511
6e+05,0.0588235294117647,1.16731165261087,0.07830015625,0.741674490168817,0.066851768915236,0.0770655325465959,0.839906161627738,3.68e-05,5281842,0,0,0,0.01721420632104,0,-172.961577139681,947753314
6e+05,0.0588235294117647,1.14390174356069,0.07830015625,0.948789456346589,0.352064930443566,0.0647569398091625,0.932640042711863,3.68e-05,5281842,0,0,0,0.01721420632104,0,-182.25646721466,311133795
6e+05,0.0588235294117647,1.16566695296331,0.07830015625,0.920344639617265,0.301566206631917,0.0646248642369261,0.909789908827268,3.68e-05,5281842,0,0,0,0.01721420632104,0,-181.283896942754,314006105
6e+05,0.0588235294117647,1.52642539072099,0.57820515625,2.1646397669467,0.316919783836922,0.787328325781919,0.941608498591533,3.68e-05,5281842,0,0,0,0.01721420632104,0,-233.043119708164,570549099
6e+05,0.0588235294117647,1.17628069563457,0.57820515625,0.644183695531484,0.0424531467643839,0.0772539527796477,0.742101794482646,3.68e-05,5281842,0,0,0,0.01721420632104,0,-172.506555273464,107662269
6e+05,0.0588235294117647,0.721515017963035,0.57820515625,1.45113435237203,0.369543470237141,12.2406592920714,0.68976254764426,3.68000000000001e-05,5281842,0,0,0,0.01721420632104,0,-195.25600679854,824068952
6e+05,0.0588235294117647,1.36375878981607,0.57820515625,1.27915782408325,0.249970099977568,0.294376964557712,0.811396729032634,3.68000000000001e-05,5281842,0,0,0,0.01721420632104,0,-200.7572661177,905090439
6e+05,0.0588235294117647,1.58384652839158,0.57820515625,2.65953967905099,0.210342009122104,0.753404082654097,0.842694010581296,3.68e-05,5281842,0,0,0,0.01721420632104,0,-245.138086806231,1034579673
6e+05,0.0588235294117647,0.642865616678515,0.82815765625,3.7977991447392,0.282194826108934,0.234798127581829,0.0601388285486061,3.68000000000001e-05,5281842,0,0,0,0.01721420632104,0,-402.391491090877,938459519
6e+05,0.0588235294117647,-0.0748065605567808,0.82815765625,7.19136520620911,0.168405632057551,0.236159116228879,0.0730330964315912,3.68e-05,5281842,0,0,0,0.01721420632104,0,-374.118349589334,739539781
6e+05,0.0588235294117647,0.00221843739365128,0.82815765625,11.3009988497249,0.0958576690830604,0.181979384022785,0.0372752423439223,3.68e-05,5281842,0,0,0,0.01721420632104,0,-323.394285214778,721429141
6e+05,0.0588235294117647,0.155059574129515,0.82815765625,0.0695348500219756,0.0646016438798181,0.234053369146808,0.126616035968776,3.68e-05,5281842,0,0,0,0.01721420632104,0,-943.079900712385,370528138
6e+05,0.0588235294117647,0.523677359729346,0.82815765625,0.18295599578159,0.142319662838,0.321371152244947,0.0728543834964274,3.68e-05,5281842,0,0,0,0.01721420632104,0,-881.166287281649,952807962
6e+05,0.0588235294117647,1.19455651543825,0.32825265625,0.689460527228387,0.0469557189183656,0.0775030303584136,0.755747507328595,3.68e-05,5281842,0,0,0,0.01721420632104,0,-172.403085901754,404101256
6e+05,0.0588235294117647,1.19455625379384,0.32825265625,0.685884443045415,0.0472013891298863,0.0771980751937978,0.759725559919033,3.68e-05,5281842,0,0,0,0.01721420632104,0,-172.375286325666,101749228
6e+05,0.0588235294117647,1.19478638209784,0.32825265625,0.684023784932729,0.0474192150994933,0.0773553514871175,0.758470858164654,3.68e-05,5281842,0,0,0,0.01721420632104,0,-172.395434154361,71662565
6e+05,0.0588235294117647,1.19510504352342,0.32825265625,0.687668912696671,0.0471002849453,0.0774949339630205,0.758351365682425,3.68e-05,5281842,0,0,0,0.01721420632104,0,-172.390157752419,641144527
