"I_0","gamma","phi","sigma_P","sigma_M","rho","Beta_0","delta","mu_H","N_0","R_0","C_0","r","omega","epsilon","LL","seed"
372414.172413793,0.0588235294117647,1.05761790686054,0.07830015625,0.951630576772602,0.137309468916228,0.0729878505979202,0.959948938049874,3.68e-05,5281842,0,0,0,0.01721420632104,0,-180.08986543437,999269452
372414.172413793,0.0588235294117647,0.896493680610489,0.07830015625,1.1792845069717,0.439940983892253,0.140998640454181,0.947615571632195,3.68e-05,5281842,0,0,0,0.01721420632104,0,-189.138286500635,912372896
372414.172413793,0.0588235294117647,1.0496137664129,0.07830015625,0.935959999745601,0.130348360765049,0.0731257793607048,0.9401505090624,3.67999999999999e-05,5281842,0,0,0,0.01721420632104,0,-179.358316050628,753919612
372414.172413793,0.0588235294117647,0.889964103711926,0.07830015625,1.12294879201373,0.29038185552917,0.133046268914832,0.932243867875512,3.68e-05,5281842,0,0,0,0.01721420632104,0,-187.108649456018,204875447
372414.172413793,0.0588235294117647,0.908035739135434,0.07830015625,1.19317026434727,0.504297219524538,0.146063721829059,0.959034287373584,3.68e-05,5281842,0,0,0,0.01721420632104,0,-189.818334362139,565853582
372414.172413793,0.0588235294117647,1.4429483534609,0.57820515625,1.72348031677777,0.283669667786306,0.496410950151603,0.767742611266181,3.68e-05,5281842,0,0,0,0.01721420632104,0,-229.400936831526,43746294
372414.172413793,0.0588235294117647,1.14771140620449,0.57820515625,0.750854512862301,0.0723181387446663,0.0654901024812867,0.799791832181672,3.68e-05,5281842,0,0,0,0.01721420632104,0,-172.960744811285,592555312
372414.172413793,0.0588235294117647,1.15906142043207,0.57820515625,0.574764854459465,0.0334403215738518,0.0723926251248739,0.696148074601971,3.67999999999999e-05,5281842,0,0,0,0.01721420632104,0,-169.117184031603,429655697
372414.172413793,0.0588235294117647,0.944500077920588,0.57820515625,1.0218207548038,0.146756791028017,0.124393011966378,0.850421612263393,3.68e-05,5281842,0,0,0,0.01721420632104,0,-185.738872168968,403791172
372414.172413793,0.0588235294117647,1.70158164207217,0.57820515625,2.9729464893399,0.316017610946215,1.27497814198959,0.923289462949356,3.68e-05,5281842,0,0,0,0.01721420632104,0,-251.173552460799,754904001
