"I_0","gamma","phi","sigma_P","sigma_M","rho","Beta_0","delta","mu_H","N_0","R_0","C_0","r","omega","epsilon","LL","seed"
393103.793103448,0.0588235294117647,1.17624507151367,0.445417890625,0.664861590028181,0.0570491488177954,0.0679284428739249,0.784303368508856,3.68e-05,5281842,0,0,0,0.01721420632104,0,-171.090741302442,785393542
393103.793103448,0.0588235294117647,1.68397443836862,0.445417890625,2.74265072339505,0.50651903288556,1.05775149935959,0.935319762518807,3.68e-05,5281842,0,0,0,0.01721420632104,0,-240.118159324787,56425311
393103.793103448,0.0588235294117647,1.16999521568431,0.445417890625,0.604417854731184,0.0375982972433516,0.0717154938009774,0.721982036414579,3.68e-05,5281842,0,0,0,0.01721420632104,0,-169.180023464032,652263466
393103.793103448,0.0588235294117647,1.38696846307137,0.445417890625,1.61333001335833,0.563150070614669,0.413903052061478,0.862962145154266,3.68e-05,5281842,0,0,0,0.01721420632104,0,-206.055851840211,512824970
393103.793103448,0.0588235294117647,1.17603922650088,0.445417890625,0.666536658434107,0.0579903383460317,0.067870047396846,0.789512835301377,3.68000000000001e-05,5281842,0,0,0,0.01721420632104,0,-171.234453855536,17798599
393103.793103448,0.0588235294117647,1.12005107641807,0.945322890625,0.519816702112986,0.0327413057983196,0.0731483957170909,0.691324044176144,3.68e-05,5281842,0,0,0,0.01721420632104,0,-169.528365866755,510519407
393103.793103448,0.0588235294117647,1.11102420429082,0.945322890625,0.510483359884296,0.0318260363571432,0.0739975010624841,0.688631712429731,3.68e-05,5281842,0,0,0,0.01721420632104,0,-169.551063229367,265439410
393103.793103448,0.0588235294117647,1.12319211991205,0.945322890625,0.519190113026739,0.0323330123167138,0.0738925709713249,0.693941082829101,3.68e-05,5281842,0,0,0,0.01721420632104,0,-169.532332976013,955311602
393103.793103448,0.0588235294117647,1.11652018920011,0.945322890625,0.514828155229844,0.031608999060067,0.0740582629505548,0.689325815586422,3.68e-05,5281842,0,0,0,0.01721420632104,0,-169.535891387376,742130135
393103.793103448,0.0588235294117647,1.11959800141834,0.945322890625,0.515449064850391,0.0322427684064274,0.0739524651346491,0.689912476336871,3.68e-05,5281842,0,0,0,0.01721420632104,0,-169.576622443904,792443932
393103.793103448,0.0588235294117647,1.44487703504124,0.695370390625,3.44281552035316,0.1100503092063,0.938613890921819,0.929774812450018,3.67999999999999e-05,5281842,0,0,0,0.01721420632104,0,-261.415422838704,471338452
393103.793103448,0.0588235294117647,1.54841679150484,0.695370390625,2.40310938715742,0.29686863361083,0.637699785719306,0.849595440830841,3.67999999999999e-05,5281842,0,0,0,0.01721420632104,0,-224.364437010696,416318030
393103.793103448,0.0588235294117647,1.83348849279757,0.695370390625,4.06066306927471,0.125516958762422,1.12714123261837,0.79698912958867,3.68e-05,5281842,0,0,0,0.01721420632104,0,-306.950925575149,202221444
393103.793103448,0.0588235294117647,0.589025615854351,0.695370390625,1.4451758671361,0.405365111307166,13.2866311353323,0.717706687752798,3.68e-05,5281842,0,0,0,0.01721420632104,0,-195.133431226137,145125929
393103.793103448,0.0588235294117647,0.640954790230946,0.695370390625,1.43977385645911,0.477462798487267,12.6209998538319,0.73688302593945,3.68e-05,5281842,0,0,0,0.01721420632104,0,-195.012143428927,894052751
393103.793103448,0.0588235294117647,1.27249953265634,0.195465390625,0.832094151920122,0.151107397377143,0.058696403295586,0.707546571213641,3.68000000000001e-05,5281842,0,0,0,0.01721420632104,0,-177.466249486757,827062611
393103.793103448,0.0588235294117647,2.06928504048377,0.195465390625,4.93734887694057,0.574022888089132,8.32969875810087,0.315504006512783,3.68e-05,5281842,0,0,0,0.01721420632104,0,-233.876848324083,207189141
393103.793103448,0.0588235294117647,1.30022507457872,0.195465390625,0.793557752732069,0.0615396949145409,0.0631282883311544,0.607517695902496,3.67999999999999e-05,5281842,0,0,0,0.01721420632104,0,-175.589198938266,97670126
393103.793103448,0.0588235294117647,1.42639762417643,0.195465390625,1.30487929035949,0.110216952226502,0.0684101420849634,0.293087402859176,3.67999999999999e-05,5281842,0,0,0,0.01721420632104,0,-189.09232251519,358404411
393103.793103448,0.0588235294117647,1.2636887951356,0.195465390625,0.30053167554797,0.107389793313435,0.0604133119191073,0.727030740643062,3.67999999999999e-05,5281842,0,0,0,0.01721420632104,0,-209.136794526715,733476913
393103.793103448,0.0588235294117647,1.14353920646254,0.820346640625,0.544790923561413,0.0327874906945436,0.073071936236455,0.686779439179894,3.68e-05,5281842,0,0,0,0.01721420632104,0,-169.570077773024,719824689
393103.793103448,0.0588235294117647,1.12703345757337,0.820346640625,0.546032575341887,0.0321511609566104,0.0735756189570841,0.691653648251037,3.68e-05,5281842,0,0,0,0.01721420632104,0,-169.564415446465,3954863
393103.793103448,0.0588235294117647,1.14390150079252,0.820346640625,0.543954063635097,0.0332629876150035,0.0727836350433416,0.688759960932149,3.68e-05,5281842,0,0,0,0.01721420632104,0,-169.567108951267,411385933
393103.793103448,0.0588235294117647,1.13696356744116,0.820346640625,0.540653486127583,0.0326297327442819,0.0734305164736541,0.693053399862099,3.68000000000001e-05,5281842,0,0,0,0.01721420632104,0,-169.559823046309,247695914
393103.793103448,0.0588235294117647,1.14268735725561,0.820346640625,0.537644045748478,0.0329829434987293,0.0731869591806825,0.689926250373636,3.68e-05,5281842,0,0,0,0.01721420632104,0,-169.580144959547,8570274
393103.793103448,0.0588235294117647,1.18304039351055,0.320441640625,0.615939036292848,0.0354545359840899,0.0721182115596651,0.707338975356787,3.68e-05,5281842,0,0,0,0.01721420632104,0,-168.835500895884,988068241
393103.793103448,0.0588235294117647,1.1776283271079,0.320441640625,0.610583021778815,0.0354328969970191,0.0722188876668679,0.708630723048386,3.68000000000001e-05,5281842,0,0,0,0.01721420632104,0,-168.848576163823,834857541
393103.793103448,0.0588235294117647,1.18230063790794,0.320441640625,0.614915758172778,0.0352404575164154,0.0718429332573645,0.704728642338041,3.68e-05,5281842,0,0,0,0.01721420632104,0,-168.807460818605,962259011
393103.793103448,0.0588235294117647,1.18264867541419,0.320441640625,0.613930709740603,0.0355517314429932,0.0720264218509671,0.708790068205228,3.68e-05,5281842,0,0,0,0.01721420632104,0,-168.83418067914,658194022
393103.793103448,0.0588235294117647,0.872050690130652,0.320441640625,1.15308713205163,0.387443491334657,0.125933463606638,0.944291000211176,3.68e-05,5281842,0,0,0,0.01721420632104,0,-189.225107810617,297333835
393103.793103448,0.0588235294117647,1.17135658074932,0.070489140625,0.646946561247321,0.0457020197927149,0.071236752756717,0.777586209770973,3.68e-05,5281842,0,0,0,0.01721420632104,0,-168.910684231056,769844263
393103.793103448,0.0588235294117647,1.27928276040392,0.070489140625,0.768508086034692,0.0849344767400694,0.0617563170224351,0.772450137191475,3.68e-05,5281842,0,0,0,0.01721420632104,0,-175.43073841475,131289373
393103.793103448,0.0588235294117647,0.87738569525531,0.070489140625,1.12542997935655,0.295145178151366,0.124802690928073,0.900767012372686,3.68e-05,5281842,0,0,0,0.01721420632104,0,-187.458785238375,990454440
393103.793103448,0.0588235294117647,1.20259278872617,0.070489140625,0.840386560302849,0.260716885357955,0.0586103425474151,0.86353063044071,3.68e-05,5281842,0,0,0,0.01721420632104,0,-179.020039794825,627856572
393103.793103448,0.0588235294117647,1.2460815943849,0.070489140625,0.815195130787097,0.151254537914316,0.059603176894573,0.807548608806279,3.68e-05,5281842,0,0,0,0.01721420632104,0,-177.146120503906,571999561
393103.793103448,0.0588235294117647,2.17091913936059,0.570394140625,1.43388165440492,0.288803757766899,0.0670140634462345,0.0149037606257624,3.68e-05,5281842,0,0,0,0.01721420632104,0,-201.661733310426,511187249
393103.793103448,0.0588235294117647,1.2773133261978,0.570394140625,1.05721458528512,0.139465549069272,0.0603651979369995,0.413987488064239,3.68e-05,5281842,0,0,0,0.01721420632104,0,-185.375662205761,848040407
393103.793103448,0.0588235294117647,1.39357647751703,0.570394140625,1.30349061960269,0.256592233068013,0.0612582991965423,0.231396800220036,3.68e-05,5281842,0,0,0,0.01721420632104,0,-192.849039883869,685933706
393103.793103448,0.0588235294117647,1.50194632000639,0.570394140625,1.34402260332147,0.194080350299359,0.0669057704958288,0.133241730160411,3.68e-05,5281842,0,0,0,0.01721420632104,0,-195.830578918026,282564840
393103.793103448,0.0588235294117647,1.67961814042936,0.570394140625,1.45937058742019,0.321306704815192,0.0660790329261278,0.0671415334223751,3.68e-05,5281842,0,0,0,0.01721420632104,0,-199.016027329517,913056863
413793.413793103,0.0588235294117647,1.18650768421571,0.60944921875,0.633127656836694,0.053967940115267,0.0674359340265206,0.748979551944741,3.68e-05,5281842,0,0,0,0.01721420632104,0,-170.884328912598,227077352
413793.413793103,0.0588235294117647,1.8580332290366,0.60944921875,2.97735652581653,0.193179027583428,1.16978560458797,0.809465361209941,3.68e-05,5281842,0,0,0,0.01721420632104,0,-309.515204625565,412428705
413793.413793103,0.0588235294117647,1.15853295281889,0.60944921875,0.583211416239016,0.0350432006681189,0.0726950689940151,0.70308145089835,3.68e-05,5281842,0,0,0,0.01721420632104,0,-169.708601345234,472155455
413793.413793103,0.0588235294117647,1.85981427149462,0.60944921875,3.47398167156652,0.408058135237066,1.7940321150016,0.875305402184331,3.68e-05,5281842,0,0,0,0.01721420632104,0,-311.648399792417,320196810
413793.413793103,0.0588235294117647,0.966164125399086,0.60944921875,1.0985457343609,0.251192335326304,0.140555933749637,0.851278406380391,3.68e-05,5281842,0,0,0,0.01721420632104,0,-188.663789294459,925569535
413793.413793103,0.0588235294117647,1.18835274078665,0.10954421875,0.625888342397701,0.0371300425806469,0.0723943826550115,0.716364323776161,3.67999999999999e-05,5281842,0,0,0,0.01721420632104,0,-168.438664548525,685233066
413793.413793103,0.0588235294117647,1.1848924782809,0.10954421875,0.628345304306596,0.0373378654326026,0.0724405211238514,0.718060495848558,3.68e-05,5281842,0,0,0,0.01721420632104,0,-168.447121003597,699519076
413793.413793103,0.0588235294117647,1.18890881324265,0.10954421875,0.624896514659514,0.0366650599008107,0.0725240291356378,0.715292264454463,3.68e-05,5281842,0,0,0,0.01721420632104,0,-168.446058283711,788179858
413793.413793103,0.0588235294117647,1.18982389088506,0.10954421875,0.626878359999361,0.0369717072467079,0.0723920006800701,0.7173801499051,3.68000000000001e-05,5281842,0,0,0,0.01721420632104,0,-168.425315569837,560170705
413793.413793103,0.0588235294117647,1.18795708164896,0.10954421875,0.626462954901541,0.0370544138164824,0.0723768198651121,0.716759434512816,3.68e-05,5281842,0,0,0,0.01721420632104,0,-168.431078760318,890484761
413793.413793103,0.0588235294117647,1.18145152662193,0.35949671875,0.619623361076255,0.0358189428410179,0.0725618790788349,0.711422094150051,3.68e-05,5281842,0,0,0,0.01721420632104,0,-169.264314417822,483169662
