"I_0","gamma","phi","sigma_P","sigma_M","rho","Beta_0","delta","mu_H","N_0","R_0","C_0","r","omega","epsilon","LL","seed"
144828.344827586,0.0588235294117647,1.01906219363397,0.445417890625,0.797849801227396,0.0726744764025659,0.0690168559289653,0.857475036769245,3.67999999999999e-05,5281842,0,0,0,0.01721420632104,0,-176.517533549441,689147551
144828.344827586,0.0588235294117647,1.73000025397872,0.445417890625,3.20145960553421,0.51828899492213,1.59301759260119,0.927351968294865,3.68e-05,5281842,0,0,0,0.01721420632104,0,-265.145274706032,833419713
144828.344827586,0.0588235294117647,1.02874583818202,0.445417890625,0.838123612540072,0.0759539718168373,0.0691389859481264,0.862275867685268,3.68e-05,5281842,0,0,0,0.01721420632104,0,-176.915489821568,369585948
144828.344827586,0.0588235294117647,1.35504078207551,0.445417890625,1.78837749806246,0.517844899981616,0.553140020630497,0.938181025120739,3.68e-05,5281842,0,0,0,0.01721420632104,0,-212.850100896348,245318319
144828.344827586,0.0588235294117647,1.06070331710944,0.445417890625,0.726214881647345,0.052943056128135,0.0688636233737386,0.808737682855735,3.68e-05,5281842,0,0,0,0.01721420632104,0,-173.536164887118,403090216
144828.344827586,0.0588235294117647,1.03543684764112,0.945322890625,0.458507453557465,0.0259441437619333,0.0714942927943613,0.644486404343127,3.68e-05,5281842,0,0,0,0.01721420632104,0,-167.351163307835,249250118
144828.344827586,0.0588235294117647,1.03356014149636,0.945322890625,0.455939996727292,0.0267419965466544,0.0711455017840009,0.650186273783802,3.68e-05,5281842,0,0,0,0.01721420632104,0,-167.344733319648,603457828
144828.344827586,0.0588235294117647,1.0379945522888,0.945322890625,0.442302872810361,0.0273549358691786,0.070744652110808,0.64834791463453,3.68e-05,5281842,0,0,0,0.01721420632104,0,-167.321881295425,969549089
144828.344827586,0.0588235294117647,1.03615987575794,0.945322890625,0.450210285886456,0.0259366587171588,0.0715981365977901,0.643694707364863,3.68000000000001e-05,5281842,0,0,0,0.01721420632104,0,-167.320473933763,160111506
144828.344827586,0.0588235294117647,1.0431566529212,0.945322890625,0.44137199721009,0.0253502633123338,0.071858575626221,0.645142267016727,3.68000000000001e-05,5281842,0,0,0,0.01721420632104,0,-167.387120717803,711214299
