"I_0","gamma","phi","sigma_P","sigma_M","rho","Beta_0","delta","mu_H","N_0","R_0","C_0","r","omega","epsilon","LL","seed"
227586.827586207,0.0588235294117647,1.15563120694563,0.26576453125,0.572736625330319,0.0284575751863121,0.0689543163396631,0.655355762969683,3.68e-05,5281842,0,0,0,0.01721420632104,0,-166.765834765386,101887973
227586.827586207,0.0588235294117647,1.14973086080647,0.26576453125,0.576245648884829,0.0324196323113715,0.0684636273855706,0.690745874792591,3.68e-05,5281842,0,0,0,0.01721420632104,0,-167.09211412955,521295829
227586.827586207,0.0588235294117647,1.12230675054257,0.26576453125,0.676082816630779,0.0482194166480236,0.0683343772039261,0.793048293159303,3.67999999999999e-05,5281842,0,0,0,0.01721420632104,0,-170.695010317544,928260318
227586.827586207,0.0588235294117647,1.15823624909178,0.26576453125,0.567622109366829,0.0279489592819859,0.0690814168619653,0.648219772192334,3.67999999999999e-05,5281842,0,0,0,0.01721420632104,0,-166.776596767239,169983133
227586.827586207,0.0588235294117647,1.10567163857753,0.26576453125,0.720929593079757,0.0533074358197313,0.0687973887621762,0.819544206874916,3.68e-05,5281842,0,0,0,0.01721420632104,0,-171.979993128538,83649005
227586.827586207,0.0588235294117647,1.21582131211825,0.76566953125,0.722561349123549,0.227195992818076,0.0541289640157308,0.768644252148159,3.67999999999999e-05,5281842,0,0,0,0.01721420632104,0,-175.323310601114,855993518
227586.827586207,0.0588235294117647,0.879258273974551,0.76566953125,0.966269982777897,0.110180478038008,0.10979895624245,0.856282046878903,3.68e-05,5281842,0,0,0,0.01721420632104,0,-185.550148725134,447601312
227586.827586207,0.0588235294117647,1.15128823420228,0.76566953125,1.36475667987676,0.289989887222396,0.250489528791446,0.812864941046565,3.67999999999999e-05,5281842,0,0,0,0.01721420632104,0,-194.786321441547,585955460
227586.827586207,0.0588235294117647,0.649841948126448,0.76566953125,1.44331344058734,0.460613354196765,12.6164165893807,0.721132688523759,3.68e-05,5281842,0,0,0,0.01721420632104,0,-195.054440933505,705975670
227586.827586207,0.0588235294117647,1.22026147099322,0.76566953125,0.63428117671961,0.128889333794124,0.0554168560135096,0.716008132302504,3.68e-05,5281842,0,0,0,0.01721420632104,0,-173.267306237928,373769578
227586.827586207,0.0588235294117647,1.13395289398468,0.51571703125,0.550529678546134,0.0303932408071199,0.0691918312591422,0.667684055072727,3.68e-05,5281842,0,0,0,0.01721420632104,0,-167.435634790136,232561053
227586.827586207,0.0588235294117647,1.30306709017852,0.51571703125,0.82223570797453,0.0691128525381442,0.0570103589016736,0.544036117192123,3.68e-05,5281842,0,0,0,0.01721420632104,0,-176.321250263841,552583647
227586.827586207,0.0588235294117647,1.28950838419662,0.51571703125,0.733043878773715,0.0817436068850794,0.0563926400186495,0.615825676231698,3.68e-05,5281842,0,0,0,0.01721420632104,0,-174.505312389099,1017785930
227586.827586207,0.0588235294117647,1.33089848862031,0.51571703125,0.864488288977325,0.100206013871322,0.0554661171359336,0.525747482229146,3.68e-05,5281842,0,0,0,0.01721420632104,0,-178.351153555919,208863961
227586.827586207,0.0588235294117647,1.31340865787326,0.51571703125,1.12777141459838,0.303301631002145,0.0531634700021833,0.361929922898916,3.68e-05,5281842,0,0,0,0.01721420632104,0,-187.431448738035,1054391015
227586.827586207,0.0588235294117647,1.16895310168151,0.01581203125,0.577324491428315,0.0277576349981691,0.0686787286218524,0.647544955615134,3.68000000000001e-05,5281842,0,0,0,0.01721420632104,0,-165.840379338342,168036631
227586.827586207,0.0588235294117647,1.16787717064629,0.01581203125,0.578399499989685,0.0278834650808399,0.068762153280544,0.647621506570748,3.68000000000001e-05,5281842,0,0,0,0.01721420632104,0,-165.870828005605,336915246
227586.827586207,0.0588235294117647,1.16435596020845,0.01581203125,0.57716253813479,0.0280612351978973,0.0689606803243642,0.648800502568384,3.68e-05,5281842,0,0,0,0.01721420632104,0,-165.982626158455,367731619
227586.827586207,0.0588235294117647,1.16709455240319,0.01581203125,0.575030399890638,0.0277798683368219,0.0687628372189399,0.648608505891151,3.68e-05,5281842,0,0,0,0.01721420632104,0,-165.860068070256,23256777
227586.827586207,0.0588235294117647,1.16752429158645,0.01581203125,0.577882925948236,0.0280094855521592,0.0687549713245419,0.651651895167917,3.68e-05,5281842,0,0,0,0.01721420632104,0,-165.872796490114,699285680
