"I_0","gamma","phi","sigma_P","sigma_M","rho","Beta_0","delta","mu_H","N_0","R_0","C_0","r","omega","epsilon","LL","seed"
124138.724137931,0.0588235294117647,1.12400264815084,0.07830015625,0.602005912759327,0.0246535145861231,0.0679154193189089,0.595028767281128,3.68e-05,5281842,0,0,0,0.01721420632104,0,-167.539515423891,802272312
124138.724137931,0.0588235294117647,1.12195737175,0.07830015625,0.596625849164824,0.024832752793446,0.0679009255780178,0.594674904769966,3.67999999999999e-05,5281842,0,0,0,0.01721420632104,0,-167.517900797323,781318932
124138.724137931,0.0588235294117647,1.12517600753973,0.07830015625,0.601828795368077,0.0251765627364676,0.0677689160491529,0.602015305566737,3.67999999999999e-05,5281842,0,0,0,0.01721420632104,0,-167.498192920459,937452987
124138.724137931,0.0588235294117647,1.11463182344892,0.07830015625,0.600019635905499,0.0248937347377617,0.0680874467256131,0.595458790741694,3.68e-05,5281842,0,0,0,0.01721420632104,0,-167.587701286299,400010095
124138.724137931,0.0588235294117647,1.11629058085794,0.07830015625,0.604078332552691,0.0247809367184668,0.0678961691029961,0.597365890823245,3.68e-05,5281842,0,0,0,0.01721420632104,0,-167.516273784504,990635234
124138.724137931,0.0588235294117647,1.07890247965376,0.57820515625,0.531270863579827,0.0255652852578194,0.0693760105894859,0.625868062412006,3.68e-05,5281842,0,0,0,0.01721420632104,0,-167.82346321676,528891203
124138.724137931,0.0588235294117647,1.06793042203516,0.57820515625,0.530721428677395,0.0251365349508032,0.069405025714959,0.622348879065966,3.68e-05,5281842,0,0,0,0.01721420632104,0,-167.84640598621,961539185
124138.724137931,0.0588235294117647,1.07296749731566,0.57820515625,0.527591406438385,0.0257992138359847,0.0697266413793624,0.624943689277485,3.67999999999999e-05,5281842,0,0,0,0.01721420632104,0,-167.8768846147,360260226
124138.724137931,0.0588235294117647,1.07708226269745,0.57820515625,0.5280261667602,0.0250378669820118,0.0697020597931606,0.619319210755679,3.68e-05,5281842,0,0,0,0.01721420632104,0,-167.816115833543,860531382
124138.724137931,0.0588235294117647,1.08627808786191,0.57820515625,0.529320244349793,0.0253611204060452,0.0694190905064094,0.623216839725003,3.68e-05,5281842,0,0,0,0.01721420632104,0,-167.819818378648,455653882
124138.724137931,0.0588235294117647,0.257396961609578,0.82815765625,3.32157107713209,0.144840952104352,0.280217082541373,0.0690908288820147,3.68e-05,5281842,0,0,0,0.01721420632104,0,-461.025757534931,35341499
124138.724137931,0.0588235294117647,0.874552347044468,0.82815765625,1.65047754152869,0.383479986590719,14.6095264355939,0.325049482873218,3.68e-05,5281842,0,0,0,0.01721420632104,0,-199.962344595339,736202492
124138.724137931,0.0588235294117647,1.78091422254575,0.82815765625,7.80165342222038,0.308991098868328,0.374539004334156,0.329920608187451,3.67999999999999e-05,5281842,0,0,0,0.01721420632104,0,-309.57303911592,309180393
124138.724137931,0.0588235294117647,-0.0481097656389689,0.82815765625,5.72731967681853,0.217422723150469,0.213424535375245,0.19795003062714,3.68e-05,5281842,0,0,0,0.01721420632104,0,-336.313862557992,286138625
124138.724137931,0.0588235294117647,1.10100229928024,0.82815765625,1.62005929531015,0.0656728576601795,0.301727702629692,0.171283409432136,3.68e-05,5281842,0,0,0,0.01721420632104,0,-543.088655925845,615769920
124138.724137931,0.0588235294117647,1.28958438180607,0.32825265625,0.701538945583708,0.240105425366444,0.0528909802389647,0.729053001689243,3.68e-05,5281842,0,0,0,0.01721420632104,0,-175.859050556696,625869625
124138.724137931,0.0588235294117647,1.28410216466766,0.32825265625,0.712186492237477,0.237351728348889,0.0531396568659217,0.724333553936971,3.68e-05,5281842,0,0,0,0.01721420632104,0,-175.718648136847,904315543
124138.724137931,0.0588235294117647,1.28777472375866,0.32825265625,0.695847786760478,0.236188575796731,0.0531289638296895,0.734341173408147,3.68e-05,5281842,0,0,0,0.01721420632104,0,-175.777380933592,732160688
124138.724137931,0.0588235294117647,1.27957679868089,0.32825265625,0.700359789689089,0.246212860814794,0.0528904784020836,0.730412566064897,3.68e-05,5281842,0,0,0,0.01721420632104,0,-175.847490208177,614466271
124138.724137931,0.0588235294117647,1.28901125777174,0.32825265625,0.699503558546584,0.245026718887138,0.0529005344219752,0.723788814467566,3.68e-05,5281842,0,0,0,0.01721420632104,0,-175.782755237712,363253051
124138.724137931,0.0588235294117647,1.05794064965088,0.70318140625,0.505484210438848,0.0256274170024308,0.070205965648392,0.636107843823548,3.68e-05,5281842,0,0,0,0.01721420632104,0,-167.705929278498,963578845
124138.724137931,0.0588235294117647,1.05655721631787,0.70318140625,0.515605089699178,0.02589203966969,0.0700931546893891,0.6330470459133,3.68e-05,5281842,0,0,0,0.01721420632104,0,-167.759385462975,525066730
124138.724137931,0.0588235294117647,1.05473563271298,0.70318140625,0.508732623358304,0.0261013652923364,0.0695273575724608,0.632400675701275,3.68e-05,5281842,0,0,0,0.01721420632104,0,-167.675086322393,25401041
124138.724137931,0.0588235294117647,1.0589452247819,0.70318140625,0.511618914095208,0.0255589861447478,0.0700436467697275,0.630114762751965,3.68e-05,5281842,0,0,0,0.01721420632104,0,-167.728368338172,124677109
124138.724137931,0.0588235294117647,1.06375974313113,0.70318140625,0.502033727447402,0.0256452818584476,0.0700728744864081,0.62930673713838,3.68e-05,5281842,0,0,0,0.01721420632104,0,-167.713141011386,851778062
124138.724137931,0.0588235294117647,1.08856381131265,0.20327640625,0.667544459916749,0.0376258425093294,0.067886438814558,0.7072797400356,3.68e-05,5281842,0,0,0,0.01721420632104,0,-170.039143762927,937939787
124138.724137931,0.0588235294117647,0.766766360133106,0.20327640625,1.12207635505274,0.194359047020424,0.147128490389634,0.949215066056412,3.68e-05,5281842,0,0,0,0.01721420632104,0,-188.215479141232,695149393
124138.724137931,0.0588235294117647,1.10982292717975,0.20327640625,0.59163194175694,0.025278440735731,0.0681568512148772,0.605371449953689,3.68e-05,5281842,0,0,0,0.01721420632104,0,-167.891742681109,509571681
124138.724137931,0.0588235294117647,0.745762597074315,0.20327640625,1.09526608206832,0.138579341021004,0.138130855003342,0.90580016310488,3.68e-05,5281842,0,0,0,0.01721420632104,0,-187.636291002476,240194700
124138.724137931,0.0588235294117647,0.797436496539657,0.20327640625,1.14716114292455,0.255513810586698,0.157594004493963,0.948171513981217,3.68e-05,5281842,0,0,0,0.01721420632104,0,-189.060080432077,234552124
124138.724137931,0.0588235294117647,1.0880812292929,0.45322890625,0.56102402520804,0.0268032018287637,0.068758621465663,0.633082833870945,3.67999999999999e-05,5281842,0,0,0,0.01721420632104,0,-168.007084382542,93790036
124138.724137931,0.0588235294117647,1.08921277964087,0.45322890625,0.551560542244714,0.0266957182712277,0.0688683744292606,0.63354824402704,3.68e-05,5281842,0,0,0,0.01721420632104,0,-167.975149816753,830391886
124138.724137931,0.0588235294117647,1.08890409854759,0.45322890625,0.560316243933201,0.0260930933081706,0.0688317625163664,0.624952862990514,3.68e-05,5281842,0,0,0,0.01721420632104,0,-167.961664405128,54730806
124138.724137931,0.0588235294117647,1.08737373317116,0.45322890625,0.554407086417116,0.0251491009398209,0.0689417139008777,0.612238904677111,3.68000000000001e-05,5281842,0,0,0,0.01721420632104,0,-167.905014829407,943248389
124138.724137931,0.0588235294117647,0.729894159159106,0.45322890625,1.04009075341962,0.0762584829769514,0.110778523670668,0.778502483400419,3.68e-05,5281842,0,0,0,0.01721420632104,0,-186.864138110828,291624326
124138.724137931,0.0588235294117647,0.599151357378089,0.95313390625,1.43980483640432,0.475464033885402,13.1522821777784,0.741878189857467,3.68e-05,5281842,0,0,0,0.01721420632104,0,-195.146330888362,172314760
124138.724137931,0.0588235294117647,0.620040127781095,0.95313390625,1.43433120316547,0.463032867333231,13.0006744669811,0.741573752292905,3.67999999999999e-05,5281842,0,0,0,0.01721420632104,0,-195.149265363083,296684918
124138.724137931,0.0588235294117647,0.614533199682542,0.95313390625,1.43793164400295,0.452141543552145,13.0884104655233,0.732196902516289,3.68e-05,5281842,0,0,0,0.01721420632104,0,-195.141859851302,99551114
124138.724137931,0.0588235294117647,0.61501722779177,0.95313390625,1.43617858823189,0.47674937005242,13.0532671982455,0.741697910097275,3.68e-05,5281842,0,0,0,0.01721420632104,0,-195.142613297449,985344808
124138.724137931,0.0588235294117647,0.624753533772474,0.95313390625,1.43976210639859,0.468449761538477,12.9493989193776,0.739777038792341,3.68e-05,5281842,0,0,0,0.01721420632104,0,-195.146762972831,293062707
124138.724137931,0.0588235294117647,0.998452242646181,0.445417890625,1.33057902590872,0.645937500137824,0.2344281354924,0.909652923041852,3.68e-05,5281842,0,0,0,0.01721420632104,0,-194.733828046169,456877196
124138.724137931,0.0588235294117647,0.971117433836566,0.445417890625,1.26113358667704,0.443279885723897,0.20780565005941,0.832525023883046,3.68e-05,5281842,0,0,0,0.01721420632104,0,-193.673527779541,210113892
124138.724137931,0.0588235294117647,1.14789672999312,0.445417890625,1.45803956866372,0.643128714397236,0.290298474674255,0.84835437410245,3.68000000000001e-05,5281842,0,0,0,0.01721420632104,0,-197.324936182896,366352009
124138.724137931,0.0588235294117647,0.94705588599444,0.445417890625,1.25035198747792,0.435186387667358,0.2127347520907,0.915128839142383,3.68e-05,5281842,0,0,0,0.01721420632104,0,-192.742008495822,176227398
124138.724137931,0.0588235294117647,0.746773441966652,0.445417890625,1.04976600972564,0.114294421241493,0.125650760971052,0.910392199269789,3.68e-05,5281842,0,0,0,0.01721420632104,0,-187.780972098255,706007606
124138.724137931,0.0588235294117647,1.02393864959954,0.945322890625,0.444528002833933,0.02621425157514,0.0709681444731869,0.64403687571455,3.67999999999999e-05,5281842,0,0,0,0.01721420632104,0,-167.38138613622,927821945
124138.724137931,0.0588235294117647,1.01563982723755,0.945322890625,0.444170852402914,0.0265908238501766,0.0710662119903798,0.652959759406842,3.68e-05,5281842,0,0,0,0.01721420632104,0,-167.455085418276,927028492
124138.724137931,0.0588235294117647,1.01692365983141,0.945322890625,0.434242834245655,0.0259882952989274,0.0712459767358467,0.642334809436193,3.68e-05,5281842,0,0,0,0.01721420632104,0,-167.435332487954,771983233
124138.724137931,0.0588235294117647,1.06176499169106,0.945322890625,0.45767831313588,0.0327442424367518,0.0664669265605968,0.64778852227929,3.68000000000001e-05,5281842,0,0,0,0.01721420632104,0,-167.798302611228,487092295
124138.724137931,0.0588235294117647,1.02255178595386,0.945322890625,0.441800693255897,0.0263526099673592,0.071743438497699,0.654255554439432,3.68e-05,5281842,0,0,0,0.01721420632104,0,-167.427338506769,983433065
124138.724137931,0.0588235294117647,1.16399028652442,0.695370390625,2.59862698431537,0.105507256770298,0.526947900668768,0.91384161473741,3.67999999999999e-05,5281842,0,0,0,0.01721420632104,0,-227.086946584089,1054852738
124138.724137931,0.0588235294117647,1.61983513256135,0.695370390625,5.52613473747682,0.102083811551569,1.36977586645739,0.930293791186376,3.68e-05,5281842,0,0,0,0.01721420632104,0,-271.446241979132,816523145
124138.724137931,0.0588235294117647,1.59947872152353,0.695370390625,2.98219970020527,0.170063760831612,1.17028714522729,0.852709773415763,3.68e-05,5281842,0,0,0,0.01721420632104,0,-281.399660956157,369421678
124138.724137931,0.0588235294117647,1.06215051651361,0.695370390625,0.506622167269505,0.0261298400526812,0.069531651223904,0.629184556803859,3.68e-05,5281842,0,0,0,0.01721420632104,0,-167.704240675463,230606141
124138.724137931,0.0588235294117647,0.661208965046736,0.695370390625,1.43940649664981,0.431068352850395,12.5422204268532,0.732188660208099,3.68e-05,5281842,0,0,0,0.01721420632104,0,-195.111961488285,952457611
124138.724137931,0.0588235294117647,1.27654980482904,0.195465390625,0.715543538851499,0.284862302947271,0.0529905818215133,0.739965101801126,3.67999999999999e-05,5281842,0,0,0,0.01721420632104,0,-176.33849821029,802366799
124138.724137931,0.0588235294117647,1.28763794574174,0.195465390625,0.713006402484507,0.285880519632326,0.0529780250747171,0.737214234064844,3.68e-05,5281842,0,0,0,0.01721420632104,0,-176.293675161908,181646314
124138.724137931,0.0588235294117647,1.1182980338625,0.195465390625,0.590248989012338,0.0246818669542787,0.0682233785346687,0.600134375050129,3.68e-05,5281842,0,0,0,0.01721420632104,0,-167.8812371336,823486036
124138.724137931,0.0588235294117647,1.11959765500471,0.195465390625,0.59928703960166,0.0246511841281061,0.0680332271769979,0.597326110496146,3.68e-05,5281842,0,0,0,0.01721420632104,0,-167.865582193103,723653285
124138.724137931,0.0588235294117647,1.28153677636259,0.195465390625,0.713505791730677,0.268855388424766,0.0530207164419222,0.731296729940582,3.67999999999999e-05,5281842,0,0,0,0.01721420632104,0,-176.421766418321,769092589
