"I_0","gamma","phi","sigma_P","sigma_M","rho","Beta_0","delta","mu_H","N_0","R_0","C_0","r","omega","epsilon","LL","seed"
144828.344827586,0.0588235294117647,1.45632928133231,0.79691359375,1.87162322895294,0.534154914536267,0.474509614131289,0.651863592604772,3.68e-05,5281842,0,0,0,0.01721420632104,0,-212.961003871781,739204625
144828.344827586,0.0588235294117647,1.05447493572445,0.79691359375,0.484094260964123,0.0264286486377514,0.0703514843653317,0.643025393616721,3.68e-05,5281842,0,0,0,0.01721420632104,0,-167.439880071902,7162957
144828.344827586,0.0588235294117647,0.853066652453795,0.79691359375,1.29992872873164,0.34628028350943,0.146008959853545,0.676693824540144,3.68e-05,5281842,0,0,0,0.01721420632104,0,-194.242821045101,984063587
144828.344827586,0.0588235294117647,1.6167908814186,0.79691359375,3.34407903763074,0.304843515707597,0.903943811856227,0.798337639281886,3.68e-05,5281842,0,0,0,0.01721420632104,0,-241.905161012334,252293634
144828.344827586,0.0588235294117647,1.78475085704433,0.79691359375,3.21380800392185,0.310221100127188,1.85091176704157,0.900038738052818,3.68e-05,5281842,0,0,0,0.01721420632104,0,-262.975172341461,845953368
144828.344827586,0.0588235294117647,1.11505617296406,0.29700859375,0.572660754720662,0.0253569903886948,0.0685438697577467,0.618446948773311,3.68e-05,5281842,0,0,0,0.01721420632104,0,-167.430006526171,83048448
144828.344827586,0.0588235294117647,1.12335924843975,0.29700859375,0.571036251700203,0.0257414920029568,0.0684239117727119,0.620661774790333,3.68e-05,5281842,0,0,0,0.01721420632104,0,-167.428721830076,51930838
144828.344827586,0.0588235294117647,1.12377910302017,0.29700859375,0.574683104048631,0.0256980744431968,0.0682484582620977,0.616680624004077,3.68e-05,5281842,0,0,0,0.01721420632104,0,-167.421108436511,441981678
144828.344827586,0.0588235294117647,1.12185189104779,0.29700859375,0.569826030876983,0.0254931858765949,0.068549108936336,0.616886540757873,3.68e-05,5281842,0,0,0,0.01721420632104,0,-167.429503233477,700615536
144828.344827586,0.0588235294117647,1.12316465323048,0.29700859375,0.571415492418119,0.0256280212706933,0.0682216500365146,0.615969491042827,3.68e-05,5281842,0,0,0,0.01721420632104,0,-167.408187480538,689687478
144828.344827586,0.0588235294117647,0.823907786905617,0.04705609375,1.03232921617174,0.0942526381163582,0.0720531237555165,0.880878837485929,3.68e-05,5281842,0,0,0,0.01721420632104,0,-180.258125805212,991636394
144828.344827586,0.0588235294117647,0.757277662120163,0.04705609375,1.08928548905073,0.156146205756294,0.138169740401586,0.926883991530726,3.68e-05,5281842,0,0,0,0.01721420632104,0,-186.648654372188,448191663
144828.344827586,0.0588235294117647,0.786634082625863,0.04705609375,1.11686306539799,0.204719222521201,0.147957429695376,0.938592519467277,3.68e-05,5281842,0,0,0,0.01721420632104,0,-187.256163122701,654960085
144828.344827586,0.0588235294117647,1.06592723253732,0.04705609375,0.759449308732159,0.0585912399847693,0.0682618360886562,0.810124171058328,3.68e-05,5281842,0,0,0,0.01721420632104,0,-173.294257766617,354157325
144828.344827586,0.0588235294117647,1.01450501764732,0.04705609375,0.860980546281526,0.0793415130534409,0.0689924030239647,0.869001319820703,3.68e-05,5281842,0,0,0,0.01721420632104,0,-176.49352949632,456826330
144828.344827586,0.0588235294117647,1.09454650368506,0.54696109375,0.536400066178107,0.0261257105330533,0.0689514834577673,0.62684783842882,3.68e-05,5281842,0,0,0,0.01721420632104,0,-167.543406677393,340517502
144828.344827586,0.0588235294117647,1.10052499999707,0.54696109375,0.537064627401878,0.0261596444540368,0.0692722061705772,0.626420847121146,3.68e-05,5281842,0,0,0,0.01721420632104,0,-167.517166217926,336396617
144828.344827586,0.0588235294117647,1.09639900267786,0.54696109375,0.53497089089208,0.0257277125279501,0.0695371746799698,0.628421524946321,3.68e-05,5281842,0,0,0,0.01721420632104,0,-167.538973884702,706523821
144828.344827586,0.0588235294117647,1.09287494368522,0.54696109375,0.527742089149464,0.0257875896886677,0.0692824685690756,0.62851826286486,3.68e-05,5281842,0,0,0,0.01721420632104,0,-167.51781412832,77819784
144828.344827586,0.0588235294117647,1.10116703518871,0.54696109375,0.530859478500543,0.0262479911414914,0.0690100293447974,0.629366843312577,3.68e-05,5281842,0,0,0,0.01721420632104,0,-167.516257833613,518301427
144828.344827586,0.0588235294117647,1.86543233575612,0.42198484375,0.0147313747528448,0.398762159039666,3.17520309884436,0.289816642704663,3.68e-05,5281842,0,0,0,0.01721420632104,0,-522.284807230582,171821193
144828.344827586,0.0588235294117647,2.08152659321941,0.42198484375,0.0122870023599204,0.0911601467111794,2.39073266347177,0.918251223441949,3.68e-05,5281842,0,0,0,0.01721420632104,0,-586.372141688602,290048938
144828.344827586,0.0588235294117647,3.30985338071316,0.42198484375,0.0184761570507361,0.276142346698543,3.49170985406996,0.546190493013981,3.68000000000001e-05,5281842,0,0,0,0.01721420632104,0,-516.936821049112,591969982
144828.344827586,0.0588235294117647,1.72010761027697,0.42198484375,0.0671519381076825,0.417432854538888,2.15252545682265,0.673076204168413,3.68e-05,5281842,0,0,0,0.01721420632104,0,-555.698417843634,423149090
144828.344827586,0.0588235294117647,3.11629454981941,0.42198484375,0.335451741738024,0.35559584825958,3.61868282269841,0.571787012413267,3.67999999999999e-05,5281842,0,0,0,0.01721420632104,0,-454.806620934511,796555198
144828.344827586,0.0588235294117647,1.03715043709564,0.92188984375,0.447924931594371,0.0266015529569833,0.0712506794632813,0.648228842967739,3.68e-05,5281842,0,0,0,0.01721420632104,0,-167.361390260439,119285881
144828.344827586,0.0588235294117647,1.04330285056154,0.92188984375,0.450923527968335,0.028353694218219,0.0694163068512164,0.64841891861541,3.68000000000001e-05,5281842,0,0,0,0.01721420632104,0,-167.370121059926,784657867
144828.344827586,0.0588235294117647,1.0462245163514,0.92188984375,0.455876456518592,0.0305140674948228,0.0686889323930845,0.656578764149291,3.68e-05,5281842,0,0,0,0.01721420632104,0,-167.48993906582,882062492
144828.344827586,0.0588235294117647,1.07210188148486,0.92188984375,0.806201793619854,0.179970468105179,0.058908808117849,0.925381758404215,3.68e-05,5281842,0,0,0,0.01721420632104,0,-180.973292180448,1007058550
144828.344827586,0.0588235294117647,1.05760440059727,0.92188984375,0.473492579785341,0.0300084344804772,0.068438829612563,0.648201817500439,3.67999999999999e-05,5281842,0,0,0,0.01721420632104,0,-167.454888020668,191614979
144828.344827586,0.0588235294117647,1.07829088592934,0.67193734375,0.512061380179994,0.0264111930873743,0.069948333263193,0.641103298787055,3.68e-05,5281842,0,0,0,0.01721420632104,0,-167.517355771227,908868336
144828.344827586,0.0588235294117647,1.07780311792853,0.67193734375,0.51520827390962,0.0262179449695189,0.0696567435272431,0.634863354004839,3.68e-05,5281842,0,0,0,0.01721420632104,0,-167.511674485979,883295501
144828.344827586,0.0588235294117647,1.07713269823333,0.67193734375,0.508572670829124,0.0264883369615211,0.0696395488941727,0.637599050634148,3.68e-05,5281842,0,0,0,0.01721420632104,0,-167.488653709635,286024599
144828.344827586,0.0588235294117647,1.07402633215018,0.67193734375,0.512930278208147,0.0260947341323255,0.0693479309085228,0.630671464769676,3.68000000000001e-05,5281842,0,0,0,0.01721420632104,0,-167.51651967317,128764490
