"I_0","gamma","phi","sigma_P","sigma_M","rho","Beta_0","delta","mu_H","N_0","R_0","C_0","r","omega","epsilon","LL","seed"
455172.655172414,0.0588235294117647,1.15392634440261,0.79691359375,1.75109447103272,0.28699496543929,0.131104617911068,0.439526803891911,3.68e-05,5281842,0,0,0,0.01721420632104,0,-198.09279656085,302208194
455172.655172414,0.0588235294117647,1.199932561049,0.79691359375,0.740568176217508,0.136201732004534,0.0604821399302698,0.778710153181083,3.68e-05,5281842,0,0,0,0.01721420632104,0,-175.726652839644,896940941
455172.655172414,0.0588235294117647,1.68952227572895,0.79691359375,2.70706451063325,0.549932560921971,1.05001196815018,0.803242558013493,3.68e-05,5281842,0,0,0,0.01721420632104,0,-265.506405270185,570617466
455172.655172414,0.0588235294117647,1.60744345636019,0.79691359375,3.48341504080206,0.342096155027779,0.273168033757645,0.504763133805794,3.68e-05,5281842,0,0,0,0.01721420632104,0,-227.690038933299,484415259
455172.655172414,0.0588235294117647,1.34685826723279,0.79691359375,2.80167688400484,0.362913433358936,0.265650536925148,0.387390140673516,3.68e-05,5281842,0,0,0,0.01721420632104,0,-236.727964095428,413081227
455172.655172414,0.0588235294117647,1.18470849295323,0.29700859375,0.631911269483851,0.0385448206507263,0.0736342848230825,0.72342217850802,3.68e-05,5281842,0,0,0,0.01721420632104,0,-169.806083779913,17005562
455172.655172414,0.0588235294117647,1.18553815460798,0.29700859375,0.633912079740558,0.0394052440541679,0.0734912895653315,0.727554836185942,3.68e-05,5281842,0,0,0,0.01721420632104,0,-169.795789464631,289536194
455172.655172414,0.0588235294117647,1.1831743904044,0.29700859375,0.635196008946414,0.0392127735295312,0.0733421098112409,0.726888984449427,3.68000000000001e-05,5281842,0,0,0,0.01721420632104,0,-169.785459365576,271005557
455172.655172414,0.0588235294117647,1.18578563753285,0.29700859375,0.635716124342125,0.038562159238684,0.0734723095321122,0.723535249981426,3.68e-05,5281842,0,0,0,0.01721420632104,0,-169.778161209361,829664082
455172.655172414,0.0588235294117647,1.18923187748072,0.29700859375,0.635125046769035,0.0384656584618343,0.0733841680732461,0.722182337008248,3.68000000000001e-05,5281842,0,0,0,0.01721420632104,0,-169.765584920721,685697127
