"I_0","gamma","phi","sigma_P","sigma_M","rho","Beta_0","delta","mu_H","N_0","R_0","C_0","r","omega","epsilon","LL","seed"
165517.965517241,0.0588235294117647,1.13751727141665,0.26576453125,0.568220675263793,0.0262118374917202,0.0684714984481137,0.625379020324175,3.68e-05,5281842,0,0,0,0.01721420632104,0,-167.021910688676,1000866514
165517.965517241,0.0588235294117647,1.13337263795645,0.26576453125,0.565468134561201,0.0256776640286748,0.0684830646177658,0.623688529137983,3.68000000000001e-05,5281842,0,0,0,0.01721420632104,0,-167.00933522856,768346009
165517.965517241,0.0588235294117647,0.976629648793507,0.26576453125,0.907154615533923,0.0844563217600187,0.070284323494147,0.89705218874323,3.68000000000001e-05,5281842,0,0,0,0.01721420632104,0,-178.011175156461,102808884
165517.965517241,0.0588235294117647,1.13987768809171,0.26576453125,0.577484379126804,0.029270264547033,0.0680186804427948,0.656013796814942,3.68e-05,5281842,0,0,0,0.01721420632104,0,-167.256677366165,169149976
165517.965517241,0.0588235294117647,1.13326709088763,0.26576453125,0.575078296232312,0.0263070625789764,0.0682436234684768,0.626929120986907,3.68e-05,5281842,0,0,0,0.01721420632104,0,-167.027711424356,838998139
165517.965517241,0.0588235294117647,1.6138643544872,0.76566953125,2.68144039720772,0.309990112675312,0.637108394612105,0.672317022176429,3.68e-05,5281842,0,0,0,0.01721420632104,0,-258.750321454903,146493222
165517.965517241,0.0588235294117647,1.43526762076141,0.76566953125,2.3226680397154,0.565140702572391,0.692754932352829,0.848152516897158,3.68e-05,5281842,0,0,0,0.01721420632104,0,-217.04037617855,530516417
165517.965517241,0.0588235294117647,0.860143273405182,0.76566953125,1.00195596601039,0.0821364520752382,0.122767254638538,0.77335691608011,3.68e-05,5281842,0,0,0,0.01721420632104,0,-186.341092586423,516675102
165517.965517241,0.0588235294117647,1.19069693155215,0.76566953125,0.562791192017435,0.0827636663367737,0.056821270222395,0.699274994951463,3.68000000000001e-05,5281842,0,0,0,0.01721420632104,0,-171.578748346303,60557801
165517.965517241,0.0588235294117647,1.37788774210298,0.76566953125,1.89941075891909,0.328903049346788,0.466575478165125,0.642038151398944,3.68000000000001e-05,5281842,0,0,0,0.01721420632104,0,-251.528136151702,386386983
165517.965517241,0.0588235294117647,1.25193628934623,0.51571703125,0.61275472945258,0.0908650735041073,0.0552598660208969,0.670544434934804,3.68e-05,5281842,0,0,0,0.01721420632104,0,-173.768562173863,573582360
165517.965517241,0.0588235294117647,1.24464054700253,0.51571703125,0.620503457088463,0.0874964155058792,0.0557850128740192,0.687828733695141,3.68e-05,5281842,0,0,0,0.01721420632104,0,-173.697772541996,151237972
165517.965517241,0.0588235294117647,1.22394658500203,0.51571703125,0.606393488017945,0.0590598583056271,0.0577604536996217,0.661824255589662,3.68e-05,5281842,0,0,0,0.01721420632104,0,-172.573352871057,458426688
165517.965517241,0.0588235294117647,1.11186594318133,0.51571703125,0.539979915150504,0.0265468061832702,0.0691271243666561,0.634510882358807,3.68e-05,5281842,0,0,0,0.01721420632104,0,-167.291098990302,524368900
165517.965517241,0.0588235294117647,1.25657178906731,0.51571703125,0.624292036545021,0.0941814169648238,0.0553142558056219,0.681418038112954,3.68e-05,5281842,0,0,0,0.01721420632104,0,-173.77330890386,255924157
165517.965517241,0.0588235294117647,1.1484777358268,0.01581203125,0.579460056532954,0.0255992780720414,0.0681162413345731,0.617118537199016,3.68e-05,5281842,0,0,0,0.01721420632104,0,-166.281349851309,58170767
165517.965517241,0.0588235294117647,1.14708540265943,0.01581203125,0.578024244105791,0.0256641116107066,0.0681353709577067,0.61876919233905,3.68e-05,5281842,0,0,0,0.01721420632104,0,-166.294494935817,820889445
165517.965517241,0.0588235294117647,1.14949067879985,0.01581203125,0.585117490682279,0.0258438161175858,0.0681112659357152,0.618889287177391,3.67999999999999e-05,5281842,0,0,0,0.01721420632104,0,-166.303133216308,622154835
165517.965517241,0.0588235294117647,1.1446559807455,0.01581203125,0.583413759160797,0.0257592457881831,0.0679921360376086,0.617674902035029,3.68e-05,5281842,0,0,0,0.01721420632104,0,-166.224443646321,581852416
165517.965517241,0.0588235294117647,1.14126019210312,0.01581203125,0.579395281925979,0.0259508899613525,0.0681902664047938,0.619415773482994,3.68e-05,5281842,0,0,0,0.01721420632104,0,-166.293743251853,1026671852
165517.965517241,0.0588235294117647,1.05704914209952,0.89064578125,0.471288362211056,0.0275412070171718,0.0701552499104448,0.646784293724334,3.68e-05,5281842,0,0,0,0.01721420632104,0,-167.410085633461,976229568
165517.965517241,0.0588235294117647,1.04831927602453,0.89064578125,0.461762745963716,0.027455341865459,0.0706632676590824,0.656693941709819,3.67999999999999e-05,5281842,0,0,0,0.01721420632104,0,-167.397508953484,125068755
165517.965517241,0.0588235294117647,1.0581982446925,0.89064578125,0.465003571286444,0.0274135324570022,0.0707424591819013,0.64985393774404,3.68e-05,5281842,0,0,0,0.01721420632104,0,-167.365578540565,211526930
165517.965517241,0.0588235294117647,1.05580591288904,0.89064578125,0.460345042755944,0.0270312674337395,0.0705863987499123,0.642009431833129,3.68e-05,5281842,0,0,0,0.01721420632104,0,-167.421051087719,666729053
165517.965517241,0.0588235294117647,1.06139113638877,0.89064578125,0.476985157068457,0.0273137316386454,0.0709304187271989,0.646270139282699,3.68e-05,5281842,0,0,0,0.01721420632104,0,-167.454459326522,781858901
165517.965517241,0.0588235294117647,1.12543875957993,0.39074078125,0.558765400473256,0.0261463190329943,0.068784721370222,0.630119292429559,3.67999999999999e-05,5281842,0,0,0,0.01721420632104,0,-167.219335593325,508009383
165517.965517241,0.0588235294117647,1.27896473576539,0.39074078125,0.673659256105395,0.0757787122946388,0.0562473545183323,0.674166908886372,3.68e-05,5281842,0,0,0,0.01721420632104,0,-175.232772360399,145340643
165517.965517241,0.0588235294117647,0.838799586285621,0.39074078125,1.13725677769189,0.225691312159022,0.150096716983236,0.86991115759169,3.68e-05,5281842,0,0,0,0.01721420632104,0,-189.285992941794,995498210
165517.965517241,0.0588235294117647,0.800190266642674,0.39074078125,1.08649383136232,0.168570246935261,0.13741389194808,0.922948671858039,3.68e-05,5281842,0,0,0,0.01721420632104,0,-187.774569808255,750037277
165517.965517241,0.0588235294117647,1.12507430429097,0.39074078125,0.558268738832566,0.0259933376230348,0.068764364916455,0.627271187966777,3.68e-05,5281842,0,0,0,0.01721420632104,0,-167.210537812887,551658011
165517.965517241,0.0588235294117647,1.14844165720874,0.14078828125,0.5807065686205,0.025934945421246,0.0679743630705448,0.618441487791689,3.68000000000001e-05,5281842,0,0,0,0.01721420632104,0,-166.655496691349,814190256
