"I_0","gamma","phi","sigma_P","sigma_M","rho","Beta_0","delta","mu_H","N_0","R_0","C_0","r","omega","epsilon","LL","seed"
268966.068965517,0.0588235294117647,1.23129317396234,0.79691359375,0.685025666484667,0.16591366502697,0.0553101140648578,0.730073646470582,3.68000000000001e-05,5281842,0,0,0,0.01721420632104,0,-174.714534571747,988966769
268966.068965517,0.0588235294117647,1.1085325876042,0.79691359375,4.52648578273694,0.459670424049118,0.353334181812477,0.326208384413815,3.68e-05,5281842,0,0,0,0.01721420632104,0,-332.586858425833,690672235
268966.068965517,0.0588235294117647,1.3232792366013,0.79691359375,1.65354201292164,0.618587721189035,0.368880691402513,0.808704137710982,3.67999999999999e-05,5281842,0,0,0,0.01721420632104,0,-201.374311679054,560576568
268966.068965517,0.0588235294117647,1.21658766148468,0.79691359375,1.55586985661399,0.438402978862018,0.179940724094053,0.54210320104111,3.68000000000001e-05,5281842,0,0,0,0.01721420632104,0,-198.677768715472,242128875
268966.068965517,0.0588235294117647,1.2547990076045,0.79691359375,0.800370895174557,0.310653215258926,0.0534002164217314,0.703265589214007,3.68e-05,5281842,0,0,0,0.01721420632104,0,-178.536427137861,99923301
268966.068965517,0.0588235294117647,1.16394128446182,0.29700859375,0.576629398712926,0.0298351027323752,0.0697969353307269,0.663999568546978,3.68e-05,5281842,0,0,0,0.01721420632104,0,-167.153227124969,597769974
268966.068965517,0.0588235294117647,1.1631228986119,0.29700859375,0.581015770553132,0.0298287785709808,0.0697976280610808,0.669228587063985,3.68000000000001e-05,5281842,0,0,0,0.01721420632104,0,-167.138009896194,844720060
268966.068965517,0.0588235294117647,1.16322566981873,0.29700859375,0.576169645056278,0.0298392911493831,0.0695251649259584,0.667645582852859,3.68e-05,5281842,0,0,0,0.01721420632104,0,-167.109565931716,255773663
268966.068965517,0.0588235294117647,1.16123015050061,0.29700859375,0.57804393599431,0.0300051254769303,0.0697586899909921,0.670866213822838,3.67999999999999e-05,5281842,0,0,0,0.01721420632104,0,-167.142107175328,78689790
268966.068965517,0.0588235294117647,1.15626318515917,0.29700859375,0.57710983003477,0.0299059786562852,0.0698266024540436,0.671738665413912,3.68e-05,5281842,0,0,0,0.01721420632104,0,-167.135845532193,894184351
268966.068965517,0.0588235294117647,0.908466577921191,0.04705609375,1.17312221409109,0.368123395657956,0.160792689460473,0.940283360701453,3.68e-05,5281842,0,0,0,0.01721420632104,0,-188.708767426503,961111048
268966.068965517,0.0588235294117647,1.17267449821324,0.04705609375,0.588470344825434,0.0302765378250339,0.0692510045349576,0.67506049551003,3.68e-05,5281842,0,0,0,0.01721420632104,0,-166.14267615231,211005582
