"sigma_M","gamma","phi","sigma_P","rho","Beta_0","delta","mu_H","N_0","I_0","R_0","C_0","r","omega","epsilon","LL","seed"
1e-04,0.0588235294117647,1.79603623744934,0.07830015625,0.724087820230488,0.913826229406401,0.443652594799304,3.67999999999999e-05,5281842,253126.216062612,0,0,0,0.01721420632104,0,-845.897903843468,1033497415
1e-04,0.0588235294117647,1.73651926762819,0.07830015625,0.148512342074368,0.137646136822824,0.923381817197148,3.67999999999999e-05,5281842,253124.19577187,0,0,0,0.01721420632104,0,-924.052846655153,931844636
1e-04,0.0588235294117647,2.1539432415355,0.07830015625,0.597218470974063,0.537758970966921,0.693099886955073,3.68e-05,5281842,253122.150385294,0,0,0,0.01721420632104,0,-716.673852891181,169980870
1e-04,0.0588235294117647,1.81119780618126,0.07830015625,0.247616539176864,0.105142735535269,0.911328552828048,3.67999999999999e-05,5281842,253123.304155298,0,0,0,0.01721420632104,0,-912.632234290077,617355806
1e-04,0.0588235294117647,1.53398725142375,0.07830015625,0.809118404664278,0.873616816154614,0.485496589422988,3.67999999999999e-05,5281842,253124.254170261,0,0,0,0.01721420632104,0,-840.740380417285,465501239
1e-04,0.0588235294117647,1.88006867735479,0.57820515625,0.418337384233223,2.34434375348472,0.798029873114264,3.68e-05,5281842,553125.362715861,0,0,0,0.01721420632104,0,-538.326667362595,248352835
1e-04,0.0588235294117647,2.16470895377859,0.57820515625,0.362473555317732,3.06955813759081,0.649781016862567,3.68e-05,5281842,553126.216231875,0,0,0,0.01721420632104,0,-541.291550899368,586029243
1e-04,0.0588235294117647,2.27660264647858,0.57820515625,0.213794933022471,3.23785534303872,0.761056022858212,3.68e-05,5281842,553125.241624724,0,0,0,0.01721420632104,0,-584.143825887267,187969885
9.99999999999999e-05,0.0588235294117647,2.1858817741482,0.57820515625,0.110107241710442,3.13889995592996,0.851213541284455,3.68e-05,5281842,553125.99643101,0,0,0,0.01721420632104,0,-604.787558315815,331091963
1e-04,0.0588235294117647,2.2014057161793,0.57820515625,0.349349129057823,3.08426899766607,0.494890199871643,3.68000000000001e-05,5281842,553126.052339595,0,0,0,0.01721420632104,0,-525.819472029342,394880040
