"sigma_M","gamma","phi","sigma_P","rho","Beta_0","delta","mu_H","N_0","I_0","R_0","C_0","r","omega","epsilon","LL","seed"
0.965520689655172,0.0588235294117647,1.17648273120354,0.79691359375,0.0371976472310019,0.0718510714730549,0.704990524651756,3.68000000000001e-05,5281842,384375.169039006,0,0,0,0.01721420632104,0,-174.449374103996,95266506
0.965520689655172,0.0588235294117647,1.17764987032407,0.79691359375,0.0376527781301278,0.0718776055946573,0.705805332726878,3.68e-05,5281842,384375.08862169,0,0,0,0.01721420632104,0,-174.466465419454,388336564
0.965520689655172,0.0588235294117647,1.17659666669216,0.79691359375,0.0383454614237718,0.0717239855349026,0.709231368533237,3.68e-05,5281842,384375.219011987,0,0,0,0.01721420632104,0,-174.457272825586,370504960
0.965520689655172,0.0588235294117647,1.17542875098145,0.79691359375,0.0368692306439772,0.072166719607704,0.703443363195341,3.68e-05,5281842,384374.982128222,0,0,0,0.01721420632104,0,-174.46976585877,827614311
0.965520689655172,0.0588235294117647,1.17984155154425,0.79691359375,0.0377176656175947,0.0721234059325317,0.708035321675551,3.68000000000001e-05,5281842,384375.596463214,0,0,0,0.01721420632104,0,-174.468647875839,894444106
0.965520689655172,0.0588235294117647,2.30849987960563,0.29700859375,0.217630353761727,0.210261712735889,0.066388529751283,3.68000000000001e-05,5281842,84375.9115797006,0,0,0,0.01721420632104,0,-557.384654749629,332151502
0.965520689655172,0.0588235294117647,1.92855172662812,0.29700859375,0.202176333761262,0.354097498596386,0.276346182612731,3.68000000000001e-05,5281842,84374.5337860651,0,0,0,0.01721420632104,0,-609.088524001446,698344558
0.965520689655172,0.0588235294117647,1.78742347813823,0.29700859375,0.465277119051713,0.175214615349205,0.142663245920388,3.68e-05,5281842,84374.2421270803,0,0,0,0.01721420632104,0,-446.1081866313,453465760
0.965520689655172,0.0588235294117647,2.22981260209527,0.29700859375,0.231689019064922,0.158447495638651,0.0948718035615279,3.68e-05,5281842,84376.1567686414,0,0,0,0.01721420632104,0,-483.416672553148,722631651
0.965520689655172,0.0588235294117647,2.52677524230825,0.29700859375,0.280842490801697,0.218577170086904,0.138327648969355,3.68e-05,5281842,84376.2378267335,0,0,0,0.01721420632104,0,-536.794406642037,782805808
0.965520689655172,0.0588235294117647,1.90904280858025,0.04705609375,0.467527159859787,2.38963311312529,0.986585575462877,3.67999999999999e-05,5281842,534376.225440075,0,0,0,0.01721420632104,0,-365.923749727116,455224139
0.965520689655172,0.0588235294117647,1.89589517013343,0.04705609375,0.379821601627855,2.02397427641703,0.97557211597531,3.68e-05,5281842,534374.411164921,0,0,0,0.01721420632104,0,-364.478964022618,928486220
0.965520689655172,0.0588235294117647,0.686483193224883,0.04705609375,0.500522198624306,11.8693104080522,0.712754924593368,3.68e-05,5281842,534374.365980917,0,0,0,0.01721420632104,0,-201.897009909939,83704086
0.965520689655172,0.0588235294117647,1.90741978991093,0.04705609375,0.380538146774873,2.09533199589229,0.970616716209029,3.67999999999999e-05,5281842,534374.589557496,0,0,0,0.01721420632104,0,-381.603203913879,824218418
0.965520689655172,0.0588235294117647,1.95088683310113,0.04705609375,0.537831758112295,2.38441193919273,0.9784644594834,3.68e-05,5281842,534375.734109191,0,0,0,0.01721420632104,0,-355.303248728606,499688297
0.965520689655172,0.0588235294117647,1.82119020887898,0.54696109375,0.152982906556871,0.65180011877296,0.616838585056093,3.68000000000001e-05,5281842,234375.379163878,0,0,0,0.01721420632104,0,-525.82816731747,376456575
0.965520689655172,0.0588235294117647,1.70588553755641,0.54696109375,0.122782415204281,0.397905273285639,0.409521908128455,3.68e-05,5281842,234377.119504837,0,0,0,0.01721420632104,0,-600.560352439293,213695530
0.965520689655172,0.0588235294117647,2.01369076819221,0.54696109375,0.0828347394017184,0.498300725190889,0.483440812379081,3.68000000000001e-05,5281842,234375.106552447,0,0,0,0.01721420632104,0,-625.731765565778,1060286939
0.965520689655172,0.0588235294117647,1.75885774799552,0.54696109375,0.176640903438376,0.853679325524699,0.734565195590678,3.68e-05,5281842,234377.58874869,0,0,0,0.01721420632104,0,-480.828573408871,785117745
0.965520689655172,0.0588235294117647,1.6517332235048,0.54696109375,0.0773934854336495,0.498069485170946,0.562412866628489,3.68e-05,5281842,234373.932812052,0,0,0,0.01721420632104,0,-570.760125029755,913729160
0.965520689655172,0.0588235294117647,0.699324112506968,0.42198484375,0.459186355107419,11.8286456650973,0.720025057004776,3.68e-05,5281842,309374.087755555,0,0,0,0.01721420632104,0,-201.818735758533,89463848
0.965520689655172,0.0588235294117647,0.681972666928306,0.42198484375,0.472774643448806,11.9925911186097,0.719200789881321,3.68e-05,5281842,309377.02805359,0,0,0,0.01721420632104,0,-201.791714403255,512516310
0.965520689655172,0.0588235294117647,0.680963166207443,0.42198484375,0.52139416500351,11.8236752365998,0.737648394189123,3.68e-05,5281842,309374.069347087,0,0,0,0.01721420632104,0,-201.854781228597,747630870
0.965520689655172,0.0588235294117647,0.733106799579805,0.42198484375,0.481579570304901,11.5256129815834,0.727938966336699,3.68e-05,5281842,309374.275611283,0,0,0,0.01721420632104,0,-201.836036390274,1034683369
0.965520689655172,0.0588235294117647,2.04443236629796,0.42198484375,0.39735280412922,11.5729345901266,0.684778444083632,3.68e-05,5281842,309375.791296453,0,0,0,0.01721420632104,0,-230.347053628137,551324993
0.965520689655172,0.0588235294117647,2.60517473695359,0.92188984375,0.441618970177268,0.203754821026694,0.945215371107393,3.68000000000001e-05,5281842,9377.04174158578,0,0,0,0.01721420632104,0,-546.409137938795,247311050
0.965520689655172,0.0588235294117647,1.25346182841836,0.92188984375,0.576644386704098,0.0980540360914166,0.90208407368322,3.68e-05,5281842,9374.75350688172,0,0,0,0.01721420632104,0,-207.224077677615,589762232
0.965520689655172,0.0588235294117647,1.27023905845225,0.92188984375,0.817589001929431,0.0526675913214653,0.606265866510037,3.67999999999999e-05,5281842,9375.17649748256,0,0,0,0.01721420632104,0,-178.653742057938,640827755
0.965520689655172,0.0588235294117647,1.27077997424183,0.92188984375,0.754254331017369,0.052701422718033,0.601005792938791,3.68e-05,5281842,9376.04784709626,0,0,0,0.01721420632104,0,-178.825645157745,106660755
0.965520689655172,0.0588235294117647,1.21303243860383,0.92188984375,0.544144839850477,0.132085436909867,0.901991038197482,3.67999999999999e-05,5281842,9377.04427765393,0,0,0,0.01721420632104,0,-266.780785344734,284202244
0.965520689655172,0.0588235294117647,1.19100165030105,0.67193734375,0.0410915550623118,0.0732201123886564,0.725868470476125,3.68e-05,5281842,459375.672381067,0,0,0,0.01721420632104,0,-174.604731048251,578967907
0.965520689655172,0.0588235294117647,1.18946502783949,0.67193734375,0.0403568933766578,0.07343217319411,0.7243872531639,3.68e-05,5281842,459374.884070615,0,0,0,0.01721420632104,0,-174.602128622597,536393169
0.965520689655172,0.0588235294117647,1.18988595399493,0.67193734375,0.0409144683215884,0.073052370904386,0.722187652204089,3.68e-05,5281842,459375.072607865,0,0,0,0.01721420632104,0,-174.603681676105,619660503
0.965520689655172,0.0588235294117647,1.19200438121215,0.67193734375,0.0408976925817112,0.0730865951244651,0.723357479948285,3.68e-05,5281842,459374.918228922,0,0,0,0.01721420632104,0,-174.589795381476,245630932
0.965520689655172,0.0588235294117647,1.1894592368484,0.67193734375,0.0409535523192947,0.073014005099928,0.722199383144444,3.67999999999999e-05,5281842,459376.247460284,0,0,0,0.01721420632104,0,-174.610835639369,908409031
0.965520689655172,0.0588235294117647,1.14228472447234,0.17203234375,0.0257089073577906,0.0676917329883222,0.6122224044594,3.68e-05,5281842,159375.106876189,0,0,0,0.01721420632104,0,-172.140715953816,119536799
0.965520689655172,0.0588235294117647,1.13855546150215,0.17203234375,0.0258925326437155,0.0677403097399444,0.612962891203813,3.68e-05,5281842,159375.124890697,0,0,0,0.01721420632104,0,-172.138950549819,36061919
0.965520689655172,0.0588235294117647,1.91065785950784,0.17203234375,0.391653849686843,1.8738470199723,0.93032076640104,3.67999999999999e-05,5281842,159375.875316007,0,0,0,0.01721420632104,0,-380.707459211739,303527028
0.965520689655172,0.0588235294117647,1.13906739768463,0.17203234375,0.0257294525829326,0.0678231607430453,0.611314548285333,3.68000000000001e-05,5281842,159375.877200051,0,0,0,0.01721420632104,0,-172.152213467298,1065174192
0.965520689655172,0.0588235294117647,1.13941662792371,0.17203234375,0.0260545633893302,0.0676672135513115,0.613730514784435,3.68000000000001e-05,5281842,159375.271809791,0,0,0,0.01721420632104,0,-172.143602307081,517740324
0.965520689655172,0.0588235294117647,0.916074784650748,0.26576453125,0.691996791149707,7.97139194686867,0.94368764228322,3.68e-05,5281842,215624.634419483,0,0,0,0.01721420632104,0,-209.472464166542,768735268
0.965520689655172,0.0588235294117647,1.91332763854958,0.26576453125,0.423451129471015,2.78421473709856,0.989051640765757,3.67999999999999e-05,5281842,215626.500741721,0,0,0,0.01721420632104,0,-358.417429266037,248649864
0.965520689655172,0.0588235294117647,0.272758065079929,0.26576453125,0.544201448491409,21.0340339360543,0.963190904301947,3.68e-05,5281842,215624.13147385,0,0,0,0.01721420632104,0,-206.557135109796,521270971
0.965520689655172,0.0588235294117647,1.87457368334189,0.26576453125,0.369354451039975,2.72674550231233,0.993954215693574,3.67999999999999e-05,5281842,215628.411958059,0,0,0,0.01721420632104,0,-359.58916059098,20116123
0.965520689655172,0.0588235294117647,1.91070568207614,0.26576453125,0.41523482402079,2.79609447569849,0.986503488342001,3.68e-05,5281842,215624.49002848,0,0,0,0.01721420632104,0,-357.424581189961,286907299
0.965520689655172,0.0588235294117647,0.651187613545802,0.76566953125,0.439447318063367,12.3607406724468,0.73613040341993,3.68e-05,5281842,515624.478146667,0,0,0,0.01721420632104,0,-201.412114166328,423422546
0.965520689655172,0.0588235294117647,1.91809124628509,0.76566953125,0.283777094460369,0.649370394459867,0.606248124673775,3.68000000000001e-05,5281842,515625.311453848,0,0,0,0.01721420632104,0,-474.225000132556,732878159
0.965520689655172,0.0588235294117647,0.668138683332735,0.76566953125,0.437917571434417,12.2472396692319,0.731220213227016,3.68e-05,5281842,515626.548279925,0,0,0,0.01721420632104,0,-201.425369164984,985669159
0.965520689655172,0.0588235294117647,1.19173806745009,0.76566953125,0.0436457458947005,0.0745363608355495,0.736381867476851,3.68e-05,5281842,515625.346005408,0,0,0,0.01721420632104,0,-175.226879525269,549204080
0.965520689655172,0.0588235294117647,0.694973451304713,0.76566953125,0.429609254340669,12.0355449614924,0.740713133037461,3.68e-05,5281842,515624.416252953,0,0,0,0.01721420632104,0,-201.452077700453,853932294
0.965520689655172,0.0588235294117647,1.03742457336494,0.51571703125,0.0250259201226917,0.0689873921990413,0.56607177332495,3.68e-05,5281842,65625.3869797554,0,0,0,0.01721420632104,0,-174.927053110694,194808549
0.965520689655172,0.0588235294117647,1.03374534855872,0.51571703125,0.0242822027945246,0.0691638099480097,0.563008902146862,3.68e-05,5281842,65626.1570875867,0,0,0,0.01721420632104,0,-174.952167534295,888839581
0.965520689655172,0.0588235294117647,1.02895687461965,0.51571703125,0.0248857592045339,0.0689502280236425,0.568975701371511,3.67999999999999e-05,5281842,65625.2109424916,0,0,0,0.01721420632104,0,-174.926386848692,937935436
0.965520689655172,0.0588235294117647,1.02907564521699,0.51571703125,0.0249857306380366,0.0690676549974137,0.573829790157991,3.68e-05,5281842,65625.2726718191,0,0,0,0.01721420632104,0,-174.932403700758,765721862
0.965520689655172,0.0588235294117647,1.02932999958706,0.51571703125,0.0244764794867855,0.0689078559817111,0.565456699202916,3.68000000000001e-05,5281842,65625.3988826468,0,0,0,0.01721420632104,0,-174.917834547516,484636132
0.965520689655172,0.0588235294117647,1.80511676237823,0.01581203125,0.606660958963599,1.09210782402666,0.909621882077782,3.68e-05,5281842,365626.186355835,0,0,0,0.01721420632104,0,-360.373761273071,235409109
