"sigma_M","gamma","phi","sigma_P","rho","Beta_0","delta","mu_H","N_0","I_0","R_0","C_0","r","omega","epsilon","LL","seed"
0.344893103448276,0.0588235294117647,1.09264924446936,0.79691359375,0.0303508628364532,0.0733644936435055,0.688924251706267,3.68e-05,5281842,384376.039129426,0,0,0,0.01721420632104,0,-172.455270019557,186219100
0.344893103448276,0.0588235294117647,1.08779662800917,0.79691359375,0.02967264400109,0.0740440197037834,0.676258194993787,3.68000000000001e-05,5281842,384374.488825496,0,0,0,0.01721420632104,0,-172.474496586967,302617168
0.344893103448276,0.0588235294117647,1.08627395991893,0.79691359375,0.0289120788584385,0.0745815438420404,0.676676706026496,3.68e-05,5281842,384374.486552396,0,0,0,0.01721420632104,0,-172.51004269467,4187888
0.344893103448276,0.0588235294117647,1.09167580566132,0.79691359375,0.030540957031694,0.0737617758818339,0.685484783928725,3.68000000000001e-05,5281842,384376.970106215,0,0,0,0.01721420632104,0,-172.402335011758,247771325
0.344893103448276,0.0588235294117647,1.09192092225476,0.79691359375,0.0303681135314126,0.073145362246859,0.677582998724132,3.68000000000001e-05,5281842,384374.504346667,0,0,0,0.01721420632104,0,-172.42874402071,59862854
0.344893103448276,0.0588235294117647,1.60083703872923,0.29700859375,0.00533293865084948,0.482386353871261,0.734853153313687,3.67999999999999e-05,5281842,84376.6704912217,0,0,0,0.01721420632104,0,-797.205716436853,830164716
0.344893103448276,0.0588235294117647,1.44487133143995,0.29700859375,0.00362122224821045,0.282125802509719,0.617878733711424,3.68e-05,5281842,84378.1334860074,0,0,0,0.01721420632104,0,-798.687790621289,905370381
0.344893103448276,0.0588235294117647,0.869124389988245,0.29700859375,0.0166381832013365,0.0839690401486382,0.66584185020981,3.67999999999999e-05,5281842,84375.2940205619,0,0,0,0.01721420632104,0,-279.980534995938,437817304
0.344893103448276,0.0588235294117647,1.28774104451226,0.29700859375,0.00383417938460606,0.244315136247967,0.575916784094524,3.68e-05,5281842,84375.5442594519,0,0,0,0.01721420632104,0,-786.48968734535,320442024
0.344893103448276,0.0588235294117647,1.62576316693143,0.29700859375,0.00469499722093964,0.384977715694586,0.726144194161025,3.68e-05,5281842,84376.2022309046,0,0,0,0.01721420632104,0,-787.20726681283,730990978
0.344893103448276,0.0588235294117647,3.36191547623727,0.04705609375,0.371189740624383,3.58499157101382,0.643444093106652,3.68e-05,5281842,534377.014690408,0,0,0,0.01721420632104,0,-457.421710204583,124327016
0.344893103448276,0.0588235294117647,2.78181833845731,0.04705609375,0.248809656546067,3.44166386159364,0.83244662085862,3.68e-05,5281842,534376.05911309,0,0,0,0.01721420632104,0,-489.302982094895,116676781
0.344893103448276,0.0588235294117647,2.26067128365296,0.04705609375,0.0969383475388747,2.88877573786548,0.898621622106401,3.67999999999999e-05,5281842,534373.884066213,0,0,0,0.01721420632104,0,-536.565391543875,671921226
0.344893103448276,0.0588235294117647,2.80077867309618,0.04705609375,0.409432546785627,3.40013711262531,0.691919355160369,3.68e-05,5281842,534373.997670331,0,0,0,0.01721420632104,0,-465.248043817311,426554463
0.344893103448276,0.0588235294117647,2.22375803279272,0.04705609375,0.105761516113035,2.7986122917325,0.883539819727169,3.68e-05,5281842,534375.263231868,0,0,0,0.01721420632104,0,-535.497301175449,847185635
0.344893103448276,0.0588235294117647,1.93352767294353,0.54696109375,0.00694690561087201,1.07204111773751,0.784249128539707,3.68e-05,5281842,234376.363462123,0,0,0,0.01721420632104,0,-735.177568007531,662953570
0.344893103448276,0.0588235294117647,1.7209054515767,0.54696109375,0.00598436240231632,0.439770386218829,0.640296448824213,3.68e-05,5281842,234375.825481532,0,0,0,0.01721420632104,0,-798.76369488566,367252810
0.344893103448276,0.0588235294117647,1.6573779287057,0.54696109375,0.0110868232349242,0.629539727756417,0.733450161371797,3.68000000000001e-05,5281842,234377.662786249,0,0,0,0.01721420632104,0,-673.570641774815,860621930
0.344893103448276,0.0588235294117647,1.62812694968626,0.54696109375,0.00261672395705351,0.225630115527392,0.549721604240352,3.68e-05,5281842,234376.682288624,0,0,0,0.01721420632104,0,-785.590425994289,554352676
0.344893103448276,0.0588235294117647,1.56003578192769,0.54696109375,0.00385311546413107,0.251616799950641,0.487172242662321,3.68e-05,5281842,234373.423350979,0,0,0,0.01721420632104,0,-793.214376918166,238587316
0.344893103448276,0.0588235294117647,2.41295939954908,0.42198484375,0.095693239163984,3.52589963005023,0.82609376144749,3.68e-05,5281842,309376.865536431,0,0,0,0.01721420632104,0,-541.154953335022,813342564
0.344893103448276,0.0588235294117647,2.40545464751021,0.42198484375,0.0562152712714552,3.60872552906074,0.884751425339231,3.67999999999999e-05,5281842,309374.503117535,0,0,0,0.01721420632104,0,-558.189258786013,317027341
0.344893103448276,0.0588235294117647,1.95533615101333,0.42198484375,0.133177427741002,1.6829033857203,0.811695062675256,3.68e-05,5281842,309373.512267119,0,0,0,0.01721420632104,0,-563.138625877313,624681856
0.344893103448276,0.0588235294117647,2.60077230905001,0.42198484375,0.101060199416191,3.38140345675811,0.83155609790333,3.68e-05,5281842,309373.582147635,0,0,0,0.01721420632104,0,-540.29324419598,659496787
0.344893103448276,0.0588235294117647,2.74025412679331,0.42198484375,0.241967544816362,3.48685589336345,0.840870045779237,3.68e-05,5281842,309374.262856207,0,0,0,0.01721420632104,0,-491.083930284297,724545067
