"sigma_M","gamma","phi","sigma_P","rho","Beta_0","delta","mu_H","N_0","I_0","R_0","C_0","r","omega","epsilon","LL","seed"
0.517289655172414,0.0588235294117647,1.17132155153296,0.07830015625,0.0290261564024409,0.0691569340580766,0.662811518100746,3.68e-05,5281842,253125.429028678,0,0,0,0.01721420632104,0,-166.342378049401,790455252
0.517289655172414,0.0588235294117647,1.17052870018592,0.07830015625,0.0288212349820774,0.0691964627306697,0.66195933262186,3.68e-05,5281842,253125.61682399,0,0,0,0.01721420632104,0,-166.346884755102,478256857
0.517289655172414,0.0588235294117647,1.16606457338778,0.07830015625,0.0290434696967821,0.0692306348597576,0.66214529870246,3.68e-05,5281842,253126.4626461,0,0,0,0.01721420632104,0,-166.361583058447,532726825
0.517289655172414,0.0588235294117647,1.16753752535804,0.07830015625,0.0290161331057676,0.0693512604726846,0.662046000065478,3.68000000000001e-05,5281842,253124.914035342,0,0,0,0.01721420632104,0,-166.397187490156,156002464
0.517289655172414,0.0588235294117647,1.16977239702404,0.07830015625,0.0289762216204618,0.0691648751773001,0.660848251644928,3.68e-05,5281842,253126.941045142,0,0,0,0.01721420632104,0,-166.338922557744,330697418
0.517289655172414,0.0588235294117647,2.0657545678948,0.57820515625,0.0394236340771494,0.395602621547677,0.422916628719794,3.68e-05,5281842,553124.199317954,0,0,0,0.01721420632104,0,-775.914813057618,933295972
0.517289655172414,0.0588235294117647,2.05216763773851,0.57820515625,0.072015373354003,0.527063115109883,0.592521733380485,3.68e-05,5281842,553124.367245693,0,0,0,0.01721420632104,0,-681.492060698171,188535988
0.517289655172414,0.0588235294117646,2.05493334195383,0.57820515625,0.0698588145114923,0.617198212830165,0.594693071620643,3.67999999999999e-05,5281842,553126.026617707,0,0,0,0.01721420632104,0,-695.110094195632,723177531
0.517289655172414,0.0588235294117647,2.2407154305227,0.57820515625,0.0548486639516678,0.553963272552058,0.604765719718446,3.68e-05,5281842,553125.844506839,0,0,0,0.01721420632104,0,-707.949346106565,60003578
0.517289655172414,0.0588235294117647,1.74726051438931,0.57820515625,0.12037452982935,0.727239627088967,0.736220010611196,3.68e-05,5281842,553124.096092616,0,0,0,0.01721420632104,0,-596.986934837603,108963104
