"sigma_M","gamma","phi","sigma_P","rho","Beta_0","delta","mu_H","N_0","I_0","R_0","C_0","r","omega","epsilon","LL","seed"
0.13801724137931,0.0588235294117646,-3.06556390504956,0.79691359375,0.405501081096956,0.963860546413304,0.6240028744221,3.68e-05,5281842,384373.437078918,0,0,0,0.01721420632104,0,-726.632657538801,488718382
0.13801724137931,0.0588235294117647,0.965261959571595,0.79691359375,0.0205917470434901,0.0824707763327001,0.670131488391811,3.68e-05,5281842,384375.022205123,0,0,0,0.01721420632104,0,-189.294189137348,892700416
0.13801724137931,0.0588235294117647,0.985605986684409,0.79691359375,0.0221698520770141,0.0829746027301732,0.698734520856677,3.68e-05,5281842,384376.692545862,0,0,0,0.01721420632104,0,-187.785798733262,166276184
0.13801724137931,0.0588235294117647,1.02444184996274,0.79691359375,0.0204067139661137,0.0862178881581422,0.651450927285488,3.67999999999999e-05,5281842,384376.416842545,0,0,0,0.01721420632104,0,-189.964452682615,70532809
0.13801724137931,0.0588235294117647,1.0153443617825,0.79691359375,0.0238120067118279,0.0822579494785753,0.674384768428853,3.68e-05,5281842,384377.456758661,0,0,0,0.01721420632104,0,-188.070180592001,822143189
0.13801724137931,0.0588235294117646,1.91536286063105,0.29700859375,0.748776641038774,0.868394122325221,0.222598387678724,3.68e-05,5281842,84376.3366099406,0,0,0,0.01721420632104,0,-642.967631418063,221275690
0.13801724137931,0.0588235294117646,2.45283928551374,0.29700859375,0.777439402652602,0.719733928578136,0.0600534004007562,3.68e-05,5281842,84376.506891807,0,0,0,0.01721420632104,0,-844.894002055535,1002196402
0.13801724137931,0.0588235294117646,2.0069387606353,0.29700859375,0.781898822998927,0.893339307710895,0.101948586211447,3.68e-05,5281842,84374.2387568228,0,0,0,0.01721420632104,0,-610.354071613202,589727833
0.13801724137931,0.0588235294117646,1.85061429469475,0.29700859375,0.703928653781497,0.885473859499966,0.131655268447882,3.68e-05,5281842,84374.3417778127,0,0,0,0.01721420632104,0,-842.913340406035,447378848
0.13801724137931,0.0588235294117647,1.47679176053928,0.29700859375,0.683218304556903,1.6661563613156,0.211346826890138,3.68000000000001e-05,5281842,84374.7416476886,0,0,0,0.01721420632104,0,-533.26106631249,873600498
0.13801724137931,0.0588235294117647,1.98991225057439,0.04705609375,0.244462512881194,2.07747506724646,0.882864251407145,3.68000000000001e-05,5281842,534375.266664194,0,0,0,0.01721420632104,0,-553.095328368447,300766147
0.13801724137931,0.0588235294117647,2.2080304944273,0.04705609375,0.321010388952004,2.131602127989,0.756571428049911,3.68e-05,5281842,534376.423517626,0,0,0,0.01721420632104,0,-556.009758274563,402273068
