"sigma_M","gamma","phi","sigma_P","rho","Beta_0","delta","mu_H","N_0","I_0","R_0","C_0","r","omega","epsilon","LL","seed"
0.13801724137931,0.0588235294117647,0.914149270513504,0.445417890625,0.0195470284100745,0.0795587428948581,0.66788256864341,3.68e-05,5281842,145315.620221619,0,0,0,0.01721420632104,0,-211.26952847559,871927734
0.13801724137931,0.0588235294117647,0.787370808800438,0.445417890625,0.0152697834829354,0.0940419997299305,0.696204626550482,3.68e-05,5281842,145313.736665687,0,0,0,0.01721420632104,0,-335.885464630688,901757080
0.13801724137931,0.0588235294117647,0.894537594762801,0.445417890625,0.018689328094035,0.0857038187649737,0.661876184699472,3.68e-05,5281842,145313.774405169,0,0,0,0.01721420632104,0,-223.850608563498,1003406412
0.13801724137931,0.0588235294117647,0.938007863335806,0.445417890625,0.0213007400460684,0.0761539177866963,0.671378923262523,3.68e-05,5281842,145313.324443186,0,0,0,0.01721420632104,0,-200.379467681168,891296844
0.13801724137931,0.0588235294117647,0.880615034234873,0.445417890625,0.0231608914910866,0.0760171236179556,0.713683572840786,3.68e-05,5281842,145313.826314273,0,0,0,0.01721420632104,0,-210.122751358507,163221758
0.13801724137931,0.0588235294117647,1.74561475712248,0.945322890625,0.582997292754256,3.29718533431829,0.343346659340307,3.67999999999999e-05,5281842,445312.750978451,0,0,0,0.01721420632104,0,-466.846479837565,874720811
0.13801724137931,0.0588235294117647,2.65539279287346,0.945322890625,0.489076621592348,2.92848177093861,0.399385495974834,3.68e-05,5281842,445313.801445467,0,0,0,0.01721420632104,0,-470.476609219916,78505861
0.13801724137931,0.0588235294117647,3.37381420864923,0.945322890625,0.45344039971215,3.55484263431188,0.470857691673031,3.68e-05,5281842,445310.284823242,0,0,0,0.01721420632104,0,-464.598498867815,801671918
0.13801724137931,0.0588235294117647,2.27082965338042,0.945322890625,0.511260412372745,3.23981912891423,0.46887674225236,3.68e-05,5281842,445313.680341093,0,0,0,0.01721420632104,0,-470.858288746936,999941542
0.13801724137931,0.0588235294117647,3.01310980572404,0.945322890625,0.48223047277976,3.57910357027722,0.403934291642224,3.68e-05,5281842,445314.081146274,0,0,0,0.01721420632104,0,-463.708589277365,215676210
0.13801724137931,0.0588235294117647,2.29177940367766,0.695370390625,0.383646068438165,3.11751412976475,0.639864087644784,3.68e-05,5281842,295315.316424237,0,0,0,0.01721420632104,0,-496.956259178381,580437998
0.13801724137931,0.0588235294117647,3.08338771906121,0.695370390625,0.315400457763657,3.78644654118717,0.603209282219343,3.68e-05,5281842,295314.655003396,0,0,0,0.01721420632104,0,-485.39837821766,370191240
0.13801724137931,0.0588235294117647,2.27290417770958,0.695370390625,0.365383576014111,3.24346897342093,0.584285959160384,3.68e-05,5281842,295312.415933385,0,0,0,0.01721420632104,0,-495.245456149939,408945304
0.13801724137931,0.0588235294117646,1.74875611285511,0.695370390625,0.569351353667957,1.42438780781271,0.713191270910249,3.68e-05,5281842,295313.157073205,0,0,0,0.01721420632104,0,-535.792175983901,686334094
0.13801724137931,0.0588235294117647,2.53429600850076,0.695370390625,0.470419376765423,2.50726114490078,0.505788264635521,3.68e-05,5281842,295312.765439253,0,0,0,0.01721420632104,0,-483.601911158573,872202249
0.13801724137931,0.0588235294117646,1.70268427822529,0.195465390625,0.847894874544359,0.900387979434796,0.424898994392669,3.68e-05,5281842,595312.658519438,0,0,0,0.01721420632104,0,-581.226632418112,655480476
0.13801724137931,0.0588235294117647,1.4627459801859,0.195465390625,0.777433519796513,1.8370714398111,0.0974340670919887,3.68000000000001e-05,5281842,595312.871891754,0,0,0,0.01721420632104,0,-500.88121262691,771752732
0.13801724137931,0.0588235294117646,1.72851557691651,0.195465390625,0.730321915986692,1.07766611409614,0.640767912050376,3.68e-05,5281842,595312.448532328,0,0,0,0.01721420632104,0,-549.690692221575,1057463830
0.13801724137931,0.0588235294117646,1.62942684946389,0.195465390625,0.851047732758696,1.0200245958973,0.477223246246734,3.68e-05,5281842,595311.18925809,0,0,0,0.01721420632104,0,-575.930799241491,721358112
0.13801724137931,0.0588235294117647,1.71217443169433,0.195465390625,0.781296852581215,1.06487148117027,0.6553385851838,3.68000000000001e-05,5281842,595313.902166525,0,0,0,0.01721420632104,0,-538.982133834322,627446811
0.13801724137931,0.0588235294117647,0.928678265873316,0.820346640625,0.021439813610144,0.0786808762451677,0.688495314921577,3.68e-05,5281842,70312.357339969,0,0,0,0.01721420632104,0,-177.795881873788,1004244685
0.13801724137931,0.0588235294117647,1.06603319972327,0.820346640625,0.0118095583632288,0.146243256381334,0.190735237570563,3.68e-05,5281842,70314.1007758137,0,0,0,0.01721420632104,0,-620.377899033414,1030175390
0.13801724137931,0.0588235294117647,0.849749951026085,0.820346640625,0.022507150713008,0.0764529944888168,0.663043206640925,3.68e-05,5281842,70313.5996149219,0,0,0,0.01721420632104,0,-177.829588543562,96181330
0.13801724137931,0.0588235294117647,0.904094097795958,0.820346640625,0.0206909495270512,0.0797327702915828,0.678014584942524,3.68e-05,5281842,70314.2781852597,0,0,0,0.01721420632104,0,-178.006673613196,1027996175
0.13801724137931,0.0588235294117647,0.908691393869409,0.820346640625,0.0220016054221722,0.0751474589136177,0.67042118769585,3.67999999999999e-05,5281842,70312.0880147172,0,0,0,0.01721420632104,0,-177.227512368646,436720391
0.13801724137931,0.0588235294117646,1.51898679709085,0.320441640625,0.0218062604459752,0.380816234323914,0.66253879609344,3.68e-05,5281842,370312.397411023,0,0,0,0.01721420632104,0,-844.101057658939,83720221
0.13801724137931,0.0588235294117647,2.06873791108908,0.320441640625,0.0604402366613618,2.14784362972763,0.905568389375745,3.68e-05,5281842,370312.910299536,0,0,0,0.01721420632104,0,-580.162124801523,419207401
0.13801724137931,0.0588235294117646,1.84639722996928,0.320441640625,0.0126446759675216,0.54439695277874,0.715924051858875,3.68e-05,5281842,370314.19642413,0,0,0,0.01721420632104,0,-829.220149120963,590827558
0.13801724137931,0.0588235294117647,1.01362470229377,0.320441640625,0.0231936214804543,0.0813572714890216,0.667661201324327,3.68e-05,5281842,370314.668158197,0,0,0,0.01721420632104,0,-252.289120669976,824304004
0.13801724137931,0.0588235294117647,2.09017813683876,0.320441640625,0.0286993137000273,1.48705507401856,0.839732442704006,3.68e-05,5281842,370313.541068238,0,0,0,0.01721420632104,0,-653.752890724914,108307336
0.13801724137931,0.0588235294117647,2.1146069278132,0.070489140625,0.0436559990358467,2.25019197650949,0.907010132818119,3.68e-05,5281842,220313.547697615,0,0,0,0.01721420632104,0,-595.432789971897,746301700
0.13801724137931,0.0588235294117646,2.03448200938424,0.0704891406249999,0.00254324046953002,0.570536338034801,0.77162675595088,3.68e-05,5281842,220312.391572016,0,0,0,0.01721420632104,0,-798.758928877039,315370428
0.13801724137931,0.0588235294117646,2.03682863926792,0.0704891406249999,0.00236722145469626,0.49652254647253,0.736350537743231,3.68e-05,5281842,220313.069719913,0,0,0,0.01721420632104,0,-796.483752291908,669365441
0.13801724137931,0.0588235294117647,1.99378050109395,0.070489140625,0.0201107056344019,1.44290412024201,0.862100203075734,3.68e-05,5281842,220314.676135539,0,0,0,0.01721420632104,0,-764.148249109452,836043307
0.13801724137931,0.0588235294117647,1.27931825316027,0.070489140625,0.00391626946715046,0.22346470317029,0.619922206248912,3.68e-05,5281842,220313.595023005,0,0,0,0.01721420632104,0,-816.382303458216,516221746
0.13801724137931,0.0588235294117646,2.31962156705603,0.570394140625,0.120631865641552,0.144072411471336,0.984141119700134,3.68e-05,5281842,520313.999793054,0,0,0,0.01721420632104,0,-911.166114484993,135296776
0.13801724137931,0.0588235294117646,2.28013196623232,0.570394140625,0.1397708275752,0.149708633097363,0.989341393282803,3.68e-05,5281842,520314.309238324,0,0,0,0.01721420632104,0,-913.87238407902,857271278
0.13801724137931,0.0588235294117646,2.24304936118648,0.570394140625,0.174291523484579,0.153942280260194,0.990219531164421,3.68e-05,5281842,520311.45508026,0,0,0,0.01721420632104,0,-918.510487112272,30920062
0.13801724137931,0.0588235294117646,2.31272203020724,0.570394140625,0.160559337112653,0.137349882411605,0.989143655848841,3.68e-05,5281842,520313.148347869,0,0,0,0.01721420632104,0,-914.989753523979,1013723659
0.13801724137931,0.0588235294117646,2.32164237415003,0.570394140625,0.12256063660746,0.133844851846139,0.987073680716406,3.68e-05,5281842,520311.424094469,0,0,0,0.01721420632104,0,-915.217968247258,970809571
0.172496551724138,0.0588235294117647,2.1013981069958,0.60944921875,0.333971946557231,2.6222116485273,0.738322198943844,3.68e-05,5281842,346875.00153715,0,0,0,0.01721420632104,0,-512.743860943026,1056672797
0.172496551724138,0.0588235294117647,2.51842122229126,0.60944921875,0.315588463076455,2.94748755345007,0.763136329521919,3.68e-05,5281842,346874.1737,0,0,0,0.01721420632104,0,-508.678376632527,664969904
0.172496551724138,0.0588235294117647,3.36208666018902,0.60944921875,0.366019691788257,3.60983028136295,0.72292569271955,3.68e-05,5281842,346873.607882687,0,0,0,0.01721420632104,0,-481.617510096413,825775183
0.172496551724138,0.0588235294117647,3.32573027450494,0.60944921875,0.359785842956413,3.74342488293695,0.607138921208446,3.68e-05,5281842,346877.841759888,0,0,0,0.01721420632104,0,-472.58430907264,87026885
0.172496551724138,0.0588235294117647,2.9131049048056,0.60944921875,0.359724810588589,3.44720130380493,0.729688818577764,3.68e-05,5281842,346876.120601327,0,0,0,0.01721420632104,0,-486.343930376645,79610318
0.172496551724138,0.0588235294117647,0.849900558376065,0.10954421875,0.0535918792415992,0.0547839166937207,0.586103389588031,3.68000000000001e-05,5281842,46874.9571140796,0,0,0,0.01721420632104,0,-388.634572199389,281668504
0.172496551724138,0.0588235294117647,0.839182936987346,0.10954421875,0.0725111400857982,0.054989708764236,0.57804956246643,3.68e-05,5281842,46876.1648069754,0,0,0,0.01721420632104,0,-353.214117099796,883493529
0.172496551724138,0.0588235294117647,2.62447960009436,0.10954421875,0.223780126362103,0.033172782396775,0.103656668178845,3.68e-05,5281842,46874.4649604358,0,0,0,0.01721420632104,0,-533.21290661914,278017256
0.172496551724138,0.0588235294117647,1.51338077810473,0.10954421875,0.299389290971105,0.0351956790628339,0.204927938601608,3.68e-05,5281842,46875.3103331559,0,0,0,0.01721420632104,0,-480.220127742288,548548525
0.172496551724138,0.0588235294117647,0.977882398099202,0.10954421875,0.130139527285249,0.0544334984647521,0.674812008381022,3.68e-05,5281842,46875.61255817,0,0,0,0.01721420632104,0,-335.894725984629,349178494
0.172496551724138,0.0588235294117647,-2.18207447004907,0.35949671875,0.0217845581782256,0.0279978399388843,0.581818228743221,3.68000000000001e-05,5281842,496874.08787912,0,0,0,0.01721420632104,0,-812.355352313878,980952919
0.172496551724138,0.0588235294117647,-1.60943271232188,0.35949671875,0.0929345619877904,0.180472232489031,0.881738724742669,3.68000000000001e-05,5281842,496876.187327475,0,0,0,0.01721420632104,0,-947.627035504604,517967333
0.172496551724138,0.0588235294117647,-1.79076842648161,0.35949671875,0.0142539992322236,0.036382968335614,0.285661057900584,3.68e-05,5281842,496874.023933243,0,0,0,0.01721420632104,0,-807.57434585157,365018533
0.172496551724138,0.0588235294117647,-2.17404909822246,0.35949671875,0.0168125191299896,0.0361506304974529,0.32328097648825,3.68000000000001e-05,5281842,496874.317221631,0,0,0,0.01721420632104,0,-812.259171846903,954960714
