"sigma_M","gamma","phi","sigma_P","rho","Beta_0","delta","mu_H","N_0","I_0","R_0","C_0","r","omega","epsilon","LL","seed"
0.758644827586207,0.0588235294117647,1.11500823048807,0.445417890625,0.0255739700856737,0.0685113933794044,0.615890833770803,3.68e-05,5281842,145313.344412398,0,0,0,0.01721420632104,0,-169.487063598806,580721570
0.758644827586207,0.0588235294117647,1.11779032118825,0.445417890625,0.0256333107464189,0.0684280189120852,0.61706047171774,3.68e-05,5281842,145313.47835104,0,0,0,0.01721420632104,0,-169.483327543917,690358224
0.758644827586207,0.0588235294117647,1.11461626770822,0.445417890625,0.0261106293512347,0.0685466578887113,0.61934612409039,3.68e-05,5281842,145314.007192519,0,0,0,0.01721420632104,0,-169.499187587506,828582295
0.758644827586207,0.0588235294117647,1.11271969443477,0.445417890625,0.0258508105796944,0.0684575194569073,0.616703970359385,3.67999999999999e-05,5281842,145313.645908536,0,0,0,0.01721420632104,0,-169.489086873996,303166771
0.758644827586207,0.0588235294117647,1.11941157238593,0.445417890625,0.0260725946346493,0.068383465280956,0.618972766208367,3.68e-05,5281842,145313.115005546,0,0,0,0.01721420632104,0,-169.477384181729,62678474
0.758644827586207,0.0588235294117647,2.54544780161398,0.945322890625,0.26802058905509,7.28758372897815,0.703177747679103,3.68e-05,5281842,445310.426958866,0,0,0,0.01721420632104,0,-362.578042472404,77281670
0.758644827586207,0.0588235294117647,1.50363986658942,0.945322890625,0.129467005060005,0.469716442152807,0.454322551936389,3.67999999999999e-05,5281842,445311.653751593,0,0,0,0.01721420632104,0,-577.540880612955,1016922001
0.758644827586207,0.0588235294117647,1.95955492581812,0.945322890625,0.134731590590957,0.424979762581098,0.398484856115319,3.68e-05,5281842,445313.411357529,0,0,0,0.01721420632104,0,-607.704695067099,752653557
0.758644827586207,0.0588235294117647,2.10107989652648,0.945322890625,0.155912006170483,1.1368928323882,0.672239810461866,3.67999999999999e-05,5281842,445311.262079258,0,0,0,0.01721420632104,0,-543.522938040447,184412046
0.758644827586207,0.0588235294117647,1.91565410851063,0.945322890625,0.168410380343019,0.932343253989352,0.630258615881657,3.67999999999999e-05,5281842,445311.405693204,0,0,0,0.01721420632104,0,-535.718915528394,356607119
0.758644827586207,0.0588235294117647,2.15232994722328,0.695370390625,0.255793382896287,6.45165954974808,0.873961182621432,3.68e-05,5281842,295312.504583917,0,0,0,0.01721420632104,0,-400.180924410751,453464484
0.758644827586207,0.0588235294117647,2.65356963865849,0.695370390625,0.335163001953979,4.37047892353421,0.787592103243086,3.68e-05,5281842,295315.445963283,0,0,0,0.01721420632104,0,-425.90985786417,486469746
