"sigma_M","gamma","phi","sigma_P","rho","Beta_0","delta","mu_H","N_0","I_0","R_0","C_0","r","omega","epsilon","LL","seed"
0.275934482758621,0.0588235294117647,1.8070846154347,0.26576453125,0.22666089583371,2.14014288907661,0.92350701786592,3.67999999999999e-05,5281842,215628.3548411,0,0,0,0.01721420632104,0,-535.382695772074,147484337
0.275934482758621,0.0588235294117647,1.80620098176007,0.26576453125,0.143452949452511,2.00859716235268,0.943574253763128,3.67999999999999e-05,5281842,215625.593654248,0,0,0,0.01721420632104,0,-549.332565124707,133721958
0.275934482758621,0.0588235294117647,1.76005436050329,0.26576453125,0.136574696306267,1.79963304584261,0.95520173111686,3.68000000000001e-05,5281842,215624.328271163,0,0,0,0.01721420632104,0,-552.880446543642,4601640
0.275934482758621,0.0588235294117647,2.18211562809472,0.26576453125,0.176326206944906,2.69540211146944,0.883845797404467,3.67999999999999e-05,5281842,215624.024972954,0,0,0,0.01721420632104,0,-529.859539615853,902315777
0.275934482758621,0.0588235294117646,1.17405254561061,0.26576453125,0.00331029454354383,0.209905923389049,0.51164191945158,3.68e-05,5281842,215622.665022521,0,0,0,0.01721420632104,0,-799.144427266804,1068202324
0.275934482758621,0.0588235294117647,1.0925897015448,0.76566953125,0.0284910074710719,0.0780966585661047,0.697774726441299,3.68e-05,5281842,515625.316467233,0,0,0,0.01721420632104,0,-179.913903036525,216749693
0.275934482758621,0.0588235294117647,1.10058966758802,0.76566953125,0.0315723029208782,0.0746874937955886,0.685881757614336,3.68e-05,5281842,515624.914118618,0,0,0,0.01721420632104,0,-179.844974351613,451568001
0.275934482758621,0.0588235294117647,1.09008247016495,0.76566953125,0.0296337355999286,0.0776078870857643,0.708567224965374,3.68e-05,5281842,515625.399528576,0,0,0,0.01721420632104,0,-179.94812068871,553870946
0.275934482758621,0.0588235294117647,1.08906301006014,0.76566953125,0.0291664240351794,0.0779043996891582,0.684397241594381,3.68e-05,5281842,515625.660388281,0,0,0,0.01721420632104,0,-179.948963280319,738426770
0.275934482758621,0.0588235294117647,1.08583588337881,0.76566953125,0.0298011685419164,0.0770319020659259,0.701593945370256,3.68e-05,5281842,515625.290651908,0,0,0,0.01721420632104,0,-180.064410756789,554852459
0.275934482758621,0.0588235294117647,0.971586416289697,0.51571703125,0.0222193829750417,0.0717277298906993,0.602793332733967,3.68000000000001e-05,5281842,65624.9013271853,0,0,0,0.01721420632104,0,-180.505135228943,666535721
0.275934482758621,0.0588235294117647,0.995245275248983,0.51571703125,0.0231966885974612,0.0710653961087368,0.624228097848344,3.68e-05,5281842,65625.3197297701,0,0,0,0.01721420632104,0,-180.067188139489,258098903
0.275934482758621,0.0588235294117647,0.973112721200419,0.51571703125,0.0227118705693261,0.0728342924520779,0.64677264486009,3.68000000000001e-05,5281842,65625.6837592038,0,0,0,0.01721420632104,0,-180.312009831734,330876665
0.275934482758621,0.0588235294117647,0.96852367231481,0.51571703125,0.0224614253297017,0.0723494216211867,0.626863450059817,3.68e-05,5281842,65625.2540231226,0,0,0,0.01721420632104,0,-180.137721537437,182397762
0.275934482758621,0.0588235294117647,0.972542722427833,0.51571703125,0.0230648460133604,0.072418764494468,0.628643701232489,3.68e-05,5281842,65626.5946547976,0,0,0,0.01721420632104,0,-180.372060712399,809624863
0.275934482758621,0.0588235294117647,2.69160614751756,0.01581203125,0.433281961492429,3.3793032011897,0.406976678457156,3.68e-05,5281842,365624.037178656,0,0,0,0.01721420632104,0,-457.251968966005,759518084
0.275934482758621,0.0588235294117647,1.52596336888615,0.01581203125,0.550828501027471,3.16640498512244,0.299092636646679,3.68e-05,5281842,365625.528641846,0,0,0,0.01721420632104,0,-460.612487457173,857817831
0.275934482758621,0.0588235294117647,1.76092547786333,0.01581203125,0.579956228994035,3.47018341401784,0.259261247967901,3.68e-05,5281842,365625.495674517,0,0,0,0.01721420632104,0,-460.845676282386,171289860
0.275934482758621,0.0588235294117647,3.04675016306828,0.01581203125,0.469959822029322,3.52846375588264,0.422414228948246,3.68e-05,5281842,365624.808449814,0,0,0,0.01721420632104,0,-455.149344036435,320121908
0.275934482758621,0.0588235294117647,1.70450738688021,0.01581203125,0.602896537174394,2.81677196155177,0.374695826441395,3.68e-05,5281842,365626.05650807,0,0,0,0.01721420632104,0,-468.257201173055,156565840
0.275934482758621,0.0588235294117647,1.04748451519755,0.89064578125,0.0277383451349367,0.0731531405281292,0.658642546284136,3.68e-05,5281842,290625.793842567,0,0,0,0.01721420632104,0,-171.964783209178,939141272
0.275934482758621,0.0588235294117647,1.50998196202033,0.89064578125,0.00543063614240637,0.483043448033766,0.585290347391817,3.68000000000001e-05,5281842,290627.679763462,0,0,0,0.01721420632104,0,-622.589770840989,540113607
0.275934482758621,0.0588235294117646,1.4525464308688,0.89064578125,0.00246383870522503,0.169073994202647,0.156900131813532,3.68e-05,5281842,290624.366946455,0,0,0,0.01721420632104,0,-795.259508723235,607398388
0.275934482758621,0.0588235294117647,1.02723176905938,0.89064578125,0.0273463801942623,0.0729113589434157,0.674761227723841,3.68e-05,5281842,290623.560839689,0,0,0,0.01721420632104,0,-171.92297599495,1062563036
0.275934482758621,0.0588235294117647,1.03561313234324,0.89064578125,0.0265705623053986,0.0736194927896957,0.667608559863428,3.68e-05,5281842,290626.343463585,0,0,0,0.01721420632104,0,-171.843535221357,671353756
0.275934482758621,0.0588235294117647,1.15105163069079,0.39074078125,0.0334624060393362,0.0771048019594354,0.725386674407736,3.68e-05,5281842,590625.688740375,0,0,0,0.01721420632104,0,-195.100365860749,297553514
0.275934482758621,0.0588235294117647,1.16673925874082,0.39074078125,0.0353526392850811,0.0769393133968692,0.730847553418544,3.68e-05,5281842,590625.455888014,0,0,0,0.01721420632104,0,-195.06803508241,215799911
0.275934482758621,0.0588235294117646,2.01785680399946,0.39074078125,0.00282299840363747,0.185862449605963,0.408252883130497,3.67999999999999e-05,5281842,590624.01669243,0,0,0,0.01721420632104,0,-790.989216078318,29923846
0.275934482758621,0.0588235294117647,1.17116828298003,0.39074078125,0.0405177069267201,0.0757992720818251,0.739039852399983,3.68e-05,5281842,590626.94352784,0,0,0,0.01721420632104,0,-195.685919889295,233657671
0.275934482758621,0.0588235294117647,1.14668734936565,0.39074078125,0.0326281640396601,0.0769001007799073,0.729765135399101,3.68e-05,5281842,590626.575990493,0,0,0,0.01721420632104,0,-195.351427636166,388387620
0.275934482758621,0.0588235294117647,2.07708812082976,0.14078828125,0.0307700449591737,2.76285162394848,0.930640686585482,3.68e-05,5281842,140625.922549994,0,0,0,0.01721420632104,0,-580.741790862253,422403311
0.275934482758621,0.0588235294117647,1.33619956675226,0.14078828125,0.00406350329281104,0.26628355553112,0.640897215639922,3.68e-05,5281842,140625.689403369,0,0,0,0.01721420632104,0,-799.295048215663,1016229717
0.275934482758621,0.0588235294117647,2.08772188219366,0.14078828125,0.0288898050258537,2.31253764897361,0.920160353833846,3.68e-05,5281842,140628.260705534,0,0,0,0.01721420632104,0,-595.745486867813,925233890
0.275934482758621,0.0588235294117647,1.49441109582903,0.14078828125,0.00514693745728426,0.354066175864844,0.721435106264985,3.68000000000001e-05,5281842,140624.400291494,0,0,0,0.01721420632104,0,-812.252240331914,501438780
0.275934482758621,0.0588235294117647,2.258377113439,0.14078828125,0.469859833232088,3.03578197247377,0.602339389611164,3.68e-05,5281842,140624.856745212,0,0,0,0.01721420632104,0,-473.689733242442,364661483
0.275934482758621,0.0588235294117647,1.08454175638595,0.64069328125,0.0306905175431368,0.0734469618771342,0.69561675853913,3.68e-05,5281842,440626.441643448,0,0,0,0.01721420632104,0,-180.512482801032,618049944
0.275934482758621,0.0588235294117647,1.10411315289492,0.64069328125,0.0306377552535444,0.0741882225252225,0.692325170235443,3.68e-05,5281842,440625.361043671,0,0,0,0.01721420632104,0,-180.507128197008,438421994
0.275934482758621,0.0588235294117647,1.10882678267893,0.64069328125,0.0281751063672277,0.0751589839345374,0.680449595324024,3.68e-05,5281842,440626.257968788,0,0,0,0.01721420632104,0,-180.533715745026,140783533
0.275934482758621,0.0588235294117647,1.10918376632536,0.64069328125,0.0290034425849561,0.0749022306305694,0.680605989687207,3.68e-05,5281842,440626.291253766,0,0,0,0.01721420632104,0,-180.714384953509,514423490
0.275934482758621,0.0588235294117647,1.10201323095444,0.64069328125,0.0311796118014277,0.0743048774797419,0.696734413420216,3.68e-05,5281842,440626.047919569,0,0,0,0.01721420632104,0,-180.734993248819,631628761
0.275934482758621,0.0588235294117647,1.22780244333583,0.07830015625,0.048247621602715,0.0626367091031702,0.750963737265874,3.68e-05,5281842,253126.502647569,0,0,0,0.01721420632104,0,-209.850178527348,355159465
0.275934482758621,0.0588235294117647,1.23994011375735,0.07830015625,0.0571996050211578,0.0603414883367308,0.709782311748605,3.68000000000001e-05,5281842,253125.947139576,0,0,0,0.01721420632104,0,-213.831251171755,29080162
0.275934482758621,0.0588235294117647,1.18669471753445,0.07830015625,0.0283421233470863,0.0700222424532862,0.660014184189529,3.68e-05,5281842,253125.828915659,0,0,0,0.01721420632104,0,-183.394977567838,902345607
0.275934482758621,0.0588235294117647,1.1838487468742,0.07830015625,0.0283934051622716,0.0699624123445099,0.663851216818642,3.67999999999999e-05,5281842,253127.87661889,0,0,0,0.01721420632104,0,-183.409957023819,896438801
0.275934482758621,0.0588235294117647,1.16139956677457,0.07830015625,0.0287701315293521,0.0695804010861023,0.667334138545793,3.68e-05,5281842,253124.868913312,0,0,0,0.01721420632104,0,-182.983526624132,493726230
0.275934482758621,0.0588235294117646,2.12841531179071,0.57820515625,0.00292850486697789,0.337965622172771,0.629492370659366,3.67999999999999e-05,5281842,553125.372340924,0,0,0,0.01721420632104,0,-792.063214210549,992517273
0.275934482758621,0.0588235294117646,2.09344877443363,0.57820515625,0.00262888768191407,0.233568449349809,0.499815054557064,3.68e-05,5281842,553126.493421049,0,0,0,0.01721420632104,0,-791.351577378368,1025828911
0.275934482758621,0.0588235294117646,2.15257189498465,0.57820515625,0.002604432246728,0.255218122065906,0.537327186739487,3.67999999999999e-05,5281842,553123.349995185,0,0,0,0.01721420632104,0,-791.411147426616,778659262
0.275934482758621,0.0588235294117646,2.06798546059998,0.57820515625,0.00281627164872507,0.250882049592602,0.525184832061626,3.68e-05,5281842,553125.437903021,0,0,0,0.01721420632104,0,-791.516316368471,428598788
