"sigma_M","gamma","phi","sigma_P","rho","Beta_0","delta","mu_H","N_0","I_0","R_0","C_0","r","omega","epsilon","LL","seed"
1,0.0588235294117647,1.87233184895594,0.26576453125,0.478262689315292,2.81911484578249,0.990924641635284,3.68e-05,5281842,215625.652120657,0,0,0,0.01721420632104,0,-350.935169679371,428700522
1,0.0588235294117647,1.88925950457907,0.26576453125,0.296786136315107,2.35957053525663,0.979245635598541,3.68e-05,5281842,215623.329260579,0,0,0,0.01721420632104,0,-359.262558113704,610764720
1,0.0588235294117647,1.87667152692685,0.26576453125,0.350314593723456,2.28074661316453,0.979326906734652,3.68e-05,5281842,215625.608357601,0,0,0,0.01721420632104,0,-354.953396297473,164485330
1,0.0588235294117647,1.86851213038254,0.26576453125,0.341026411060441,2.61650860693254,0.979007454264655,3.68e-05,5281842,215623.69065047,0,0,0,0.01721420632104,0,-371.908918132734,420773076
1,0.0588235294117647,0.236958145262579,0.26576453125,0.52257557645029,22.2912080366306,0.968425968443027,3.68e-05,5281842,215624.837759365,0,0,0,0.01721420632104,0,-205.238330579788,486722055
1,0.0588235294117647,2.06023979604291,0.76566953125,0.26506685773188,3.07925718015212,0.734350451890884,3.68e-05,5281842,515624.300267806,0,0,0,0.01721420632104,0,-429.840336779337,647829050
1,0.0588235294117647,1.86459032833122,0.76566953125,0.204762486004278,9.82140862587927,0.77966126909503,3.67999999999999e-05,5281842,515624.234361613,0,0,0,0.01721420632104,0,-251.674850031134,174506884
1,0.0588235294117647,0.708036390788741,0.76566953125,0.406101167285953,12.160765816139,0.729388679619628,3.68e-05,5281842,515626.771064962,0,0,0,0.01721420632104,0,-200.321266674063,410261428
1,0.0588235294117647,0.664033548002245,0.76566953125,0.454509849183298,12.1997229527484,0.741653093779833,3.68000000000001e-05,5281842,515626.691438448,0,0,0,0.01721420632104,0,-200.198130594543,395037177
1,0.0588235294117647,2.04919122728259,0.76566953125,0.444866507196386,4.77039552954702,0.87140598480583,3.67999999999999e-05,5281842,515625.633436623,0,0,0,0.01721420632104,0,-358.630520108969,761556407
1,0.0588235294117647,1.03803590650495,0.51571703125,0.0249098979135415,0.0688704715334765,0.562476200318575,3.68e-05,5281842,65626.1584792168,0,0,0,0.01721420632104,0,-175.494068512964,329033314
1,0.0588235294117647,1.02488437093251,0.51571703125,0.0245683290550421,0.0689903123878437,0.566596863006893,3.68e-05,5281842,65625.9599616121,0,0,0,0.01721420632104,0,-175.51021589357,149886095
1,0.0588235294117647,1.03011668738042,0.51571703125,0.0244136432624068,0.0689667511091151,0.559676781146941,3.68e-05,5281842,65625.9579086727,0,0,0,0.01721420632104,0,-175.507746117838,417024097
1,0.0588235294117647,1.02832181697853,0.51571703125,0.0245329589956773,0.0689884549434058,0.564761649570307,3.68e-05,5281842,65626.2087381192,0,0,0,0.01721420632104,0,-175.505059327695,616134917
1,0.0588235294117647,1.03046982395829,0.51571703125,0.0245701029729946,0.0691172798984886,0.565705193491096,3.68e-05,5281842,65625.4296080666,0,0,0,0.01721420632104,0,-175.513563041191,777000674
1,0.0588235294117647,1.27473594472463,0.01581203125,0.387170584795978,0.0573494014611295,0.314200134655998,3.68e-05,5281842,365625.989011811,0,0,0,0.01721420632104,0,-193.14631803613,577134400
1,0.0588235294117647,1.77672877155455,0.01581203125,0.690002363432143,0.826049844018074,0.856194896700335,3.68e-05,5281842,365626.828939894,0,0,0,0.01721420632104,0,-372.455919563039,36834367
1,0.0588235294117647,1.72176727339069,0.01581203125,0.528133936750829,0.88137249080085,0.905446581212865,3.68e-05,5281842,365624.719610324,0,0,0,0.01721420632104,0,-346.111649445667,90686485
1,0.0588235294117647,1.67403616575979,0.01581203125,0.601421561336707,0.776373120481608,0.864196815626443,3.68e-05,5281842,365625.767050205,0,0,0,0.01721420632104,0,-418.898655874334,491951427
1,0.0588235294117647,1.88740494653118,0.01581203125,0.481480567813902,1.48450280312099,0.930055434861741,3.68e-05,5281842,365624.221109211,0,0,0,0.01721420632104,0,-368.214782921361,508607819
1,0.0588235294117647,1.16209050317305,0.89064578125,0.0343707152738919,0.0707550794945826,0.684890420402002,3.68e-05,5281842,290625.759599658,0,0,0,0.01721420632104,0,-174.897780789222,911462459
1,0.0588235294117647,1.1600490559312,0.89064578125,0.0338432250412703,0.0706122709014876,0.681326993508109,3.68e-05,5281842,290625.229463051,0,0,0,0.01721420632104,0,-174.899558956448,378196013
1,0.0588235294117647,1.16516385512807,0.89064578125,0.0340694629846545,0.0706719187879279,0.679160106046703,3.68000000000001e-05,5281842,290624.41079442,0,0,0,0.01721420632104,0,-174.9023396474,798512968
