"rho","gamma","phi","sigma_P","sigma_M","Beta_0","delta","mu_H","N_0","I_0","R_0","C_0","r","omega","epsilon","LL","seed"
0.0523793103448276,0.0588235294117647,1.13419836891733,0.445417890625,0.649616041336142,0.0643010403260114,0.725470987711571,3.68e-05,5281842,145313.511519692,0,0,0,0.01721420632104,0,-172.40466641285,519574904
0.0523793103448276,0.0588235294117647,1.13914204849601,0.445417890625,0.659052114710648,0.0643335898143856,0.726149592025763,3.67999999999999e-05,5281842,145313.507761609,0,0,0,0.01721420632104,0,-172.407045752754,432842963
0.0523793103448276,0.0588235294117647,1.13503958881817,0.445417890625,0.653920682843293,0.0643072121086389,0.727560820714895,3.68e-05,5281842,145313.978047422,0,0,0,0.01721420632104,0,-172.414295069937,753724675
0.0523793103448276,0.0588235294117647,1.13694814119087,0.445417890625,0.653568833391348,0.0646126086003042,0.725122431847615,3.68e-05,5281842,145312.576853369,0,0,0,0.01721420632104,0,-172.340559142903,291929437
0.0523793103448276,0.0588235294117647,1.12775312401794,0.445417890625,0.653853275658154,0.0647963102272415,0.733344749882439,3.68000000000001e-05,5281842,145312.787572173,0,0,0,0.01721420632104,0,-172.329300881315,659728638
0.0523793103448276,0.0588235294117647,0.17909878900843,0.945322890625,2.35445151122825,21.3258072500603,0.305852777829656,3.68e-05,5281842,445313.894513311,0,0,0,0.01721420632104,0,-216.830068982984,1010081777
0.0523793103448276,0.0588235294117647,1.81291507605985,0.945322890625,5.89043001185003,1.83514803598075,0.840021255018666,3.68e-05,5281842,445312.774348732,0,0,0,0.01721420632104,0,-307.891205585814,536924714
0.0523793103448276,0.0588235294117647,1.97925289845776,0.945322890625,3.88993441803421,2.28672447783621,0.811616219206562,3.68e-05,5281842,445311.210836553,0,0,0,0.01721420632104,0,-433.167293469432,234984754
0.0523793103448276,0.0588235294117647,0.300639750273066,0.945322890625,2.33917907465414,19.7838789328232,0.418385217167125,3.68e-05,5281842,445313.656906628,0,0,0,0.01721420632104,0,-217.177013020675,485158648
0.0523793103448276,0.0588235294117647,1.98479047232593,0.945322890625,9.33691601252478,0.604471201661771,0.414536969640096,3.68e-05,5281842,445312.292685961,0,0,0,0.01721420632104,0,-432.986703577452,836706030
0.0523793103448276,0.0588235294117647,1.17227030445004,0.695370390625,0.571168049247327,0.063941675521105,0.716582267067228,3.67999999999999e-05,5281842,295312.156694394,0,0,0,0.01721420632104,0,-169.893869824898,1018748612
0.0523793103448276,0.0588235294117647,0.183678336277031,0.695370390625,2.38297163619254,20.992636175755,0.533703051984117,3.68e-05,5281842,295312.681164784,0,0,0,0.01721420632104,0,-217.853585155705,1004121820
0.0523793103448276,0.0588235294117647,1.82872446349759,0.695370390625,6.62007175818647,2.07723390724424,0.925583184653157,3.68e-05,5281842,295314.022301539,0,0,0,0.01721420632104,0,-311.221055169447,666868806
