"rho","gamma","phi","sigma_P","sigma_M","Beta_0","delta","mu_H","N_0","I_0","R_0","C_0","r","omega","epsilon","LL","seed"
0.124310344827586,0.0588235294117647,1.28465169149168,0.26576453125,0.719384861284839,0.055645391263929,0.726471822206589,3.67999999999999e-05,5281842,215625.149764352,0,0,0,0.01721420632104,0,-176.070792552667,678362496
0.124310344827586,0.0588235294117647,1.28536742265266,0.26576453125,0.715116766378191,0.0555057966167901,0.725137444205816,3.68e-05,5281842,215626.637765399,0,0,0,0.01721420632104,0,-176.196580183776,631522954
0.124310344827586,0.0588235294117647,1.2910428954805,0.26576453125,0.720613691195558,0.0554873124838063,0.7206477153199,3.68e-05,5281842,215624.419972297,0,0,0,0.01721420632104,0,-176.14607174087,222886807
0.124310344827586,0.0588235294117647,1.28774383610369,0.26576453125,0.722562685216752,0.0553936966988959,0.713031139133548,3.68e-05,5281842,215625.662166715,0,0,0,0.01721420632104,0,-176.201892994805,88732959
0.124310344827586,0.0588235294117647,1.29161823525008,0.26576453125,0.717068319852485,0.0555500747118153,0.718467047342534,3.68e-05,5281842,215625.309406422,0,0,0,0.01721420632104,0,-176.061114349866,488200879
0.124310344827586,0.0588235294117647,1.19912712968572,0.76566953125,0.713315509270914,0.0628847236239266,0.807103658541438,3.67999999999999e-05,5281842,515624.346828785,0,0,0,0.01721420632104,0,-175.698275543912,307763935
0.124310344827586,0.0588235294117647,1.96536232071011,0.76566953125,4.62671142896362,1.60780109826313,0.794479462813984,3.67999999999999e-05,5281842,515625.394898062,0,0,0,0.01721420632104,0,-397.884429996385,312819266
0.124310344827586,0.0588235294117647,1.19074989013284,0.76566953125,0.707322638066092,0.0627724492360622,0.807356434535157,3.68e-05,5281842,515623.998745544,0,0,0,0.01721420632104,0,-175.724741574968,812443999
0.124310344827586,0.0588235294117647,1.58891848294645,0.76566953125,3.96086710459105,0.884460877727299,0.876573272806299,3.68000000000001e-05,5281842,515623.87146825,0,0,0,0.01721420632104,0,-249.600496876732,492672552
0.124310344827586,0.0588235294117647,1.19685489069558,0.76566953125,0.70922862796526,0.0630488222168024,0.807571471010452,3.68e-05,5281842,515625.005818568,0,0,0,0.01721420632104,0,-175.707268020421,692908544
0.124310344827586,0.0588235294117647,1.28040719224075,0.51571703125,0.632275521658869,0.0530652360481374,0.620626437970578,3.68e-05,5281842,65625.5727431953,0,0,0,0.01721420632104,0,-177.269436831182,935556349
0.124310344827586,0.0588235294117647,1.26726649323494,0.51571703125,0.593500882236883,0.0525171118916569,0.617197823828843,3.68e-05,5281842,65625.222621883,0,0,0,0.01721420632104,0,-177.855999983858,537453175
0.124310344827586,0.0588235294117647,1.24974716266576,0.51571703125,0.615774207653756,0.0529086048049654,0.625686072208769,3.68e-05,5281842,65627.9027933742,0,0,0,0.01721420632104,0,-177.508533259805,150295010
0.124310344827586,0.0588235294117647,1.26848799341906,0.51571703125,0.642723531437894,0.0528907209800607,0.607244971158212,3.68e-05,5281842,65625.1783169147,0,0,0,0.01721420632104,0,-177.244415614182,844728150
