"rho","gamma","phi","sigma_P","sigma_M","Beta_0","delta","mu_H","N_0","I_0","R_0","C_0","r","omega","epsilon","LL","seed"
0.134586206896552,0.0588235294117647,0.282608409985937,0.60944921875,1.82011914323405,21.6718128668732,0.832194681792544,3.67999999999999e-05,5281842,346874.184331391,0,0,0,0.01721420632104,0,-204.56117158156,200061794
0.134586206896552,0.0588235294117647,1.77635223672392,0.60944921875,5.10242260529453,2.14464467856422,0.941711045179733,3.68000000000001e-05,5281842,346874.383731323,0,0,0,0.01721420632104,0,-292.474465604758,476398904
0.134586206896552,0.0588235294117647,1.87462226032062,0.60944921875,3.84834950847725,3.18013678419883,0.971160909362332,3.68e-05,5281842,346875.529686598,0,0,0,0.01721420632104,0,-306.541604684702,953140861
0.134586206896552,0.0588235294117647,0.960812394179701,0.60944921875,2.08555388214425,8.96656292641115,0.886902372362582,3.68e-05,5281842,346874.86853296,0,0,0,0.01721420632104,0,-214.376332779357,434752781
0.134586206896552,0.0588235294117647,1.84198043485989,0.60944921875,6.4133461547526,2.25298573405263,0.946934175029226,3.68e-05,5281842,346875.73088158,0,0,0,0.01721420632104,0,-290.708843139417,400463118
0.134586206896552,0.0588235294117647,1.38392753945698,0.10954421875,0.989997033376729,0.053616304219957,0.578879097199076,3.68e-05,5281842,46874.1780480085,0,0,0,0.01721420632104,0,-185.784861973129,156728252
0.134586206896552,0.0588235294117647,1.4257510966625,0.10954421875,0.988141508750823,0.0531733149912974,0.55392628613141,3.68e-05,5281842,46874.9833882332,0,0,0,0.01721420632104,0,-186.391863653248,308471351
0.134586206896552,0.0588235294117647,1.41681091409054,0.10954421875,0.984530280929841,0.0531789714753861,0.557622022872583,3.67999999999999e-05,5281842,46874.7703682793,0,0,0,0.01721420632104,0,-186.456646500462,970691092
0.134586206896552,0.0588235294117647,1.40360682868527,0.10954421875,1.02233989375318,0.05336114794601,0.561872159578836,3.68e-05,5281842,46876.7307996112,0,0,0,0.01721420632104,0,-186.026813176854,1035764146
0.134586206896552,0.0588235294117647,1.38736379048658,0.10954421875,0.986344848238811,0.0534128954126359,0.56664096326675,3.68e-05,5281842,46876.7855434539,0,0,0,0.01721420632104,0,-186.01255786068,912349595
0.134586206896552,0.0588235294117647,1.23007121083535,0.35949671875,0.778798705475141,0.0625709256952173,0.809992537207768,3.68e-05,5281842,496874.026643849,0,0,0,0.01721420632104,0,-176.509748190842,794989746
0.134586206896552,0.0588235294117647,1.23302993226253,0.35949671875,0.776206770910109,0.062365814935763,0.805403538823641,3.68e-05,5281842,496874.299984518,0,0,0,0.01721420632104,0,-176.538805821257,357689951
0.134586206896552,0.0588235294117647,1.22939261846905,0.35949671875,0.781298898811205,0.0625051426056707,0.806128870704628,3.68e-05,5281842,496875.727747052,0,0,0,0.01721420632104,0,-176.54168291935,849115042
0.134586206896552,0.0588235294117647,1.22443539400015,0.35949671875,0.776513820130456,0.062552306416228,0.81128708805681,3.68e-05,5281842,496875.625802373,0,0,0,0.01721420632104,0,-176.545893483375,695721180
0.134586206896552,0.0588235294117647,1.23036722655453,0.35949671875,0.783552918283343,0.0623151878299316,0.806136969438981,3.68e-05,5281842,496876.086852047,0,0,0,0.01721420632104,0,-176.563108551863,414731389
0.134586206896552,0.0588235294117647,1.64737615102535,0.85940171875,5.02197006594164,1.188160868211,0.793037340027464,3.68e-05,5281842,196875.42462185,0,0,0,0.01721420632104,0,-282.117601346223,16686946
0.134586206896552,0.0588235294117647,1.0327914170703,0.85940171875,2.44467463316923,8.47261164454973,0.923337215430412,3.68000000000001e-05,5281842,196874.492659011,0,0,0,0.01721420632104,0,-216.813028595583,596412178
0.134586206896552,0.0588235294117647,1.79344423207088,0.85940171875,3.75801003655645,1.61985138919292,0.74838993805973,3.68e-05,5281842,196875.471142429,0,0,0,0.01721420632104,0,-438.540222023601,491794367
0.134586206896552,0.0588235294117647,0.825406078346688,0.85940171875,1.80872140662428,12.0506423295725,0.738106264980563,3.68e-05,5281842,196874.962583864,0,0,0,0.01721420632104,0,-205.3363255175,623158408
0.134586206896552,0.0588235294117647,0.480492664749102,0.85940171875,1.68765839466784,15.959201912005,0.568644077630721,3.68e-05,5281842,196874.517140408,0,0,0,0.01721420632104,0,-202.539617115127,417183382
0.134586206896552,0.0588235294117647,1.24889726142157,0.23452046875,0.788668645755546,0.060303109023373,0.788598671512031,3.68000000000001e-05,5281842,421874.523896563,0,0,0,0.01721420632104,0,-176.454219554413,296674138
0.134586206896552,0.0588235294117647,1.24826026720259,0.23452046875,0.773682852137967,0.0603330280805616,0.788773998960031,3.68e-05,5281842,421875.044173143,0,0,0,0.01721420632104,0,-176.462218852277,98187673
0.134586206896552,0.0588235294117647,1.24699890489809,0.23452046875,0.781242316399672,0.0603249625541731,0.787613522509465,3.68e-05,5281842,421875.073582083,0,0,0,0.01721420632104,0,-176.470731524846,973005641
0.134586206896552,0.0588235294117647,1.25079251192497,0.23452046875,0.780094607668377,0.0604091569505805,0.791217114133202,3.67999999999999e-05,5281842,421874.481924447,0,0,0,0.01721420632104,0,-176.416628676607,31295815
0.134586206896552,0.0588235294117647,1.24927449918147,0.23452046875,0.775029294846237,0.0602879867407788,0.784309974444745,3.68e-05,5281842,421874.647357886,0,0,0,0.01721420632104,0,-176.476970736293,813166467
0.134586206896552,0.0588235294117647,1.22420941918979,0.73442546875,0.578562430985419,0.0536425127259405,0.684403782825506,3.68e-05,5281842,121875.015978972,0,0,0,0.01721420632104,0,-172.855802771631,654126218
0.134586206896552,0.0588235294117647,1.21371687074806,0.73442546875,0.563831928267991,0.0535020183521954,0.681564075797056,3.68e-05,5281842,121877.590924139,0,0,0,0.01721420632104,0,-172.961737794434,843445168
0.134586206896552,0.0588235294117647,0.836659253970226,0.73442546875,1.90817531353681,11.1186597031944,0.811047585410776,3.68e-05,5281842,121876.074460157,0,0,0,0.01721420632104,0,-208.59134110778,150897906
0.134586206896552,0.0588235294117647,1.21443124349973,0.73442546875,0.570404935261572,0.0537252465234968,0.687416558142182,3.68e-05,5281842,121874.975943635,0,0,0,0.01721420632104,0,-172.865762805418,384142888
0.134586206896552,0.0588235294117647,1.22288782841569,0.73442546875,0.573594691086667,0.0537346421016807,0.685763666720305,3.68e-05,5281842,121875.985727405,0,0,0,0.01721420632104,0,-172.871775615922,974561869
0.134586206896552,0.0588235294117647,1.37936023331332,0.98437796875,6.24359548930329,0.35913613112497,0.0320114366683998,3.68e-05,5281842,571874.426833473,0,0,0,0.01721420632104,0,-453.106431972835,445252567
0.134586206896552,0.0588235294117647,0.775961446343386,0.98437796875,8.14338052233299,0.231330240733565,0.0095125679422794,3.68e-05,5281842,571875.951543191,0,0,0,0.01721420632104,0,-318.326211126258,119938396
0.134586206896552,0.0588235294117647,0.71718057279755,0.98437796875,7.58848567592291,0.249684737054651,0.0339680724231876,3.68e-05,5281842,571873.837597904,0,0,0,0.01721420632104,0,-352.832054852521,627365023
0.134586206896552,0.0588235294117647,1.43851652710204,0.98437796875,10.9156808218827,0.226771731267513,0.0430851447058005,3.68e-05,5281842,571875.413319089,0,0,0,0.01721420632104,0,-308.577340155088,308632308
0.134586206896552,0.0588235294117647,1.04809474682311,0.98437796875,8.77707273405327,0.302589036202559,0.0333354842948423,3.68e-05,5281842,571875.800049432,0,0,0,0.01721420632104,0,-392.614662561637,277004684
0.134586206896552,0.0588235294117647,1.24740081231542,0.48447296875,0.691148688196014,0.0562730277395948,0.753310077332698,3.68e-05,5281842,271874.262764296,0,0,0,0.01721420632104,0,-174.730842152566,357433838
0.134586206896552,0.0588235294117647,1.24127162154812,0.48447296875,0.688103859427209,0.056448341925601,0.753535676200541,3.68e-05,5281842,271876.464487501,0,0,0,0.01721420632104,0,-174.724129082681,274209060
0.134586206896552,0.0588235294117647,1.24531585332121,0.48447296875,0.690941626239105,0.0562327763203757,0.749915150363836,3.68e-05,5281842,271875.481378484,0,0,0,0.01721420632104,0,-174.745717982086,980764363
0.134586206896552,0.0588235294117647,1.23313572641281,0.48447296875,0.691784950483364,0.0564224658757327,0.754379318124445,3.67999999999999e-05,5281842,271876.008719708,0,0,0,0.01721420632104,0,-174.765591010674,233185448
0.134586206896552,0.0588235294117647,1.24682372139995,0.48447296875,0.691119309325939,0.0562499358770481,0.75195821493194,3.68e-05,5281842,271873.713410313,0,0,0,0.01721420632104,0,-174.740999471877,768294896
0.134586206896552,0.0588235294117647,1.20622704019111,0.79691359375,0.67681318701671,0.0588513944762472,0.781074772612106,3.68e-05,5281842,384374.604712288,0,0,0,0.01721420632104,0,-174.799909901185,193039742
0.134586206896552,0.0588235294117647,1.20667944487284,0.79691359375,0.66887442373446,0.058872251887255,0.783670583171662,3.68e-05,5281842,384376.289107363,0,0,0,0.01721420632104,0,-174.814180281064,824114118
0.134586206896552,0.0588235294117647,1.19772781745086,0.79691359375,0.671932154365354,0.0589096030553681,0.782813626057339,3.68000000000001e-05,5281842,384374.810290677,0,0,0,0.01721420632104,0,-174.820756875786,524570844
0.134586206896552,0.0588235294117647,1.20208668592352,0.79691359375,0.680256567786285,0.0590344297992473,0.783637554663393,3.68e-05,5281842,384376.345145353,0,0,0,0.01721420632104,0,-174.785916138054,464772643
0.134586206896552,0.0588235294117647,1.20143672583268,0.79691359375,0.665274690109976,0.0588829229607899,0.783333782071709,3.68000000000001e-05,5281842,384374.860780593,0,0,0,0.01721420632104,0,-174.809044797199,765940319
0.134586206896552,0.0588235294117647,1.31962102346124,0.29700859375,0.724284296653739,0.053192420495091,0.640016524786009,3.68e-05,5281842,84376.0190733832,0,0,0,0.01721420632104,0,-179.369037587006,132288673
