"rho","gamma","phi","sigma_P","sigma_M","Beta_0","delta","mu_H","N_0","I_0","R_0","C_0","r","omega","epsilon","LL","seed"
0.0369655172413793,0.0588235294117647,1.12312300797121,0.445417890625,0.584202103909229,0.0663125319803056,0.680256166233873,3.68e-05,5281842,145314.271577327,0,0,0,0.01721420632104,0,-169.044491602272,806845603
0.0369655172413793,0.0588235294117647,1.11921189472764,0.445417890625,0.585531864954583,0.0664369252507109,0.679235599025289,3.68e-05,5281842,145312.272719503,0,0,0,0.01721420632104,0,-169.028891724726,516773974
0.0369655172413793,0.0588235294117647,1.12062970996711,0.445417890625,0.582597166311184,0.0659741808850191,0.675910375466386,3.68e-05,5281842,145311.85667311,0,0,0,0.01721420632104,0,-169.084536413574,783058242
0.0369655172413793,0.0588235294117647,1.11953209468642,0.445417890625,0.57873382179964,0.0664855660740257,0.677430201097079,3.68e-05,5281842,145313.398247771,0,0,0,0.01721420632104,0,-168.998268750386,204510059
0.0369655172413793,0.0588235294117647,1.12212842611897,0.445417890625,0.582149407155832,0.0662858678800645,0.67742632783525,3.68e-05,5281842,145313.999269414,0,0,0,0.01721420632104,0,-169.029320566233,245977162
0.0369655172413793,0.0588235294117647,1.13311980068658,0.945322890625,0.533291196508771,0.0731901242890577,0.704277259261419,3.68e-05,5281842,445311.110227273,0,0,0,0.01721420632104,0,-170.264976402273,110896682
0.0369655172413793,0.0588235294117647,1.11096191111596,0.945322890625,15.6707972826123,0.546933221530385,0.598630937034089,3.67999999999999e-05,5281842,445313.432843916,0,0,0,0.01721420632104,0,-402.098058814038,508015120
0.0369655172413793,0.0588235294117647,1.61186184735348,0.945322890625,17.3759699943357,0.414201166466591,0.371183276854576,3.67999999999999e-05,5281842,445312.199672844,0,0,0,0.01721420632104,0,-320.219618392723,904856525
0.0369655172413793,0.0588235294117647,1.85003675503992,0.945322890625,5.45313054496822,2.0955434783042,0.844301783669586,3.68e-05,5281842,445312.440038074,0,0,0,0.01721420632104,0,-352.281874831722,1052678869
0.0369655172413793,0.0588235294117647,1.60814111801027,0.945322890625,7.56299559074519,0.577840809482815,0.632837039953605,3.68e-05,5281842,445312.877366594,0,0,0,0.01721420632104,0,-285.194884747382,541298623
0.0369655172413793,0.0588235294117647,1.70271719594846,0.695370390625,9.75696711753024,1.56967563204092,0.941742341495394,3.68e-05,5281842,295312.802836207,0,0,0,0.01721420632104,0,-299.88450397278,765123872
0.0369655172413793,0.0588235294117647,1.38682307359706,0.695370390625,6.25972999948812,0.762333016842568,0.927201962972694,3.68e-05,5281842,295313.307898142,0,0,0,0.01721420632104,0,-269.26801715343,251280925
0.0369655172413793,0.0588235294117647,2.02784318413034,0.695370390625,8.55657771701539,3.64876804974931,0.937246613905515,3.68e-05,5281842,295311.169940956,0,0,0,0.01721420632104,0,-357.830881297542,490995215
0.0369655172413793,0.0588235294117647,0.462683976343894,0.695370390625,2.96629106170722,17.5632547176706,0.671874939870459,3.68e-05,5281842,295311.658962605,0,0,0,0.01721420632104,0,-227.957942927427,567201893
0.0369655172413793,0.0588235294117647,1.72425653439017,0.695370390625,7.4930336434342,1.17410074847882,0.870672240971544,3.68e-05,5281842,295311.779668343,0,0,0,0.01721420632104,0,-295.301234278637,422901308
0.0369655172413793,0.0588235294117647,1.20008532952154,0.195465390625,0.698358791204863,0.0801702771161224,0.727369329221961,3.68e-05,5281842,595312.250734953,0,0,0,0.01721420632104,0,-173.322983572846,584901630
