"rho","gamma","phi","sigma_P","sigma_M","Beta_0","delta","mu_H","N_0","I_0","R_0","C_0","r","omega","epsilon","LL","seed"
0.000999999999999999,0.0588235294117647,0.769088451923548,0.26576453125,9.01592962698133,0.114298872663961,0.970567220701797,3.67999999999999e-05,5281842,215626.005619812,0,0,0,0.01721420632104,0,-283.976804062919,804412004
0.001,0.0588235294117647,0.768711503714209,0.26576453125,8.88057766377023,0.097416201275162,0.96460864333276,3.68e-05,5281842,215626.259492998,0,0,0,0.01721420632104,0,-282.59870501604,556406494
0.001,0.0588235294117647,0.788476206673162,0.26576453125,7.78735826229487,0.078593477054243,0.853627384099414,3.68000000000001e-05,5281842,215625.476600698,0,0,0,0.01721420632104,0,-269.771328633181,372925355
0.001,0.0588235294117647,0.75498614876582,0.26576453125,7.58061789766982,0.105525767282475,0.936336282303606,3.68e-05,5281842,215626.025482753,0,0,0,0.01721420632104,0,-280.063025749137,264314094
0.001,0.0588235294117647,0.828827260699512,0.26576453125,6.83956385294932,0.0819795576095269,0.817235959155901,3.68000000000001e-05,5281842,215625.288683974,0,0,0,0.01721420632104,0,-266.150696671844,907746694
0.001,0.0588235294117647,1.23160136686449,0.76566953125,5.57690825260772,0.179620366504325,0.702528276951634,3.68e-05,5281842,515624.853955235,0,0,0,0.01721420632104,0,-277.464980195804,578453838
0.001,0.0588235294117647,1.11514744051031,0.76566953125,5.50837288671116,0.129920626090499,0.555505914583023,3.68e-05,5281842,515625.944350865,0,0,0,0.01721420632104,0,-261.344027771882,641561928
0.001,0.0588235294117647,1.16924384967086,0.76566953125,4.64523831503828,0.105281788863778,0.605987816903167,3.68e-05,5281842,515624.723372127,0,0,0,0.01721420632104,0,-253.84024519238,258605887
0.000999999999999999,0.0588235294117647,1.12422700988034,0.76566953125,6.84734517607516,0.183919173554594,0.723197151003132,3.68e-05,5281842,515625.124773452,0,0,0,0.01721420632104,0,-276.554399377703,116681214
0.001,0.0588235294117647,0.96208264469516,0.76566953125,5.19346644486542,0.122808176546641,0.646699405720089,3.68e-05,5281842,515625.180131632,0,0,0,0.01721420632104,0,-259.592715602439,1064092452
0.001,0.0588235294117647,0.889417058277772,0.51571703125,3.89509926424966,0.0767101991115297,0.427461242904849,3.68e-05,5281842,65625.1158373261,0,0,0,0.01721420632104,0,-238.817225035725,414704302
0.001,0.0588235294117647,0.800768265467228,0.51571703125,3.34829813892434,0.0818757732820739,0.309216400728114,3.68e-05,5281842,65626.079073384,0,0,0,0.01721420632104,0,-238.534757465339,272625808
0.001,0.0588235294117647,0.810694380370843,0.51571703125,3.66070204830968,0.0772339961546966,0.309373657144223,3.68000000000001e-05,5281842,65626.8811595149,0,0,0,0.01721420632104,0,-237.565245964255,908660443
0.001,0.0588235294117647,0.854440523036584,0.51571703125,5.52495549098655,0.121343489544851,0.559413514450412,3.68e-05,5281842,65626.6442460738,0,0,0,0.01721420632104,0,-266.89776601804,339373031
0.001,0.0588235294117647,0.625189157538749,0.51571703125,6.50952124601427,0.108333048772963,0.609852784419664,3.68e-05,5281842,65626.3777495918,0,0,0,0.01721420632104,0,-261.131415212918,134968103
0.001,0.0588235294117647,1.15230266496698,0.01581203125,4.78169727885043,0.0791785557639974,0.519096302339688,3.68000000000001e-05,5281842,365624.751662121,0,0,0,0.01721420632104,0,-253.524644415735,9455373
0.000999999999999999,0.0588235294117647,1.14752164512547,0.01581203125,4.86938775358117,0.0792418228174047,0.525807163200743,3.68e-05,5281842,365628.105513735,0,0,0,0.01721420632104,0,-253.559888404926,578733383
0.001,0.0588235294117647,1.18783413367659,0.01581203125,4.92536784531276,0.0786924383824848,0.502721536033288,3.68e-05,5281842,365626.992866477,0,0,0,0.01721420632104,0,-253.815783684979,753028596
0.000999999999999999,0.0588235294117647,1.19998072778773,0.01581203125,4.79591634647529,0.0770768467206768,0.533164782561203,3.68e-05,5281842,365624.04132067,0,0,0,0.01721420632104,0,-253.512286110768,887257556
0.001,0.0588235294117647,1.16366310874018,0.01581203125,4.60450711111841,0.0782885877868464,0.548610300504883,3.68e-05,5281842,365626.206898272,0,0,0,0.01721420632104,0,-254.360125837115,164082022
0.000999999999999999,0.0588235294117647,1.30643343601837,0.89064578125,12.1625454130939,0.16072206044315,0.105420038499258,3.68e-05,5281842,290626.832990063,0,0,0,0.01721420632104,0,-320.075571690358,76880775
0.001,0.0588235294117647,1.06550498683062,0.89064578125,5.29734760181307,0.132635057937966,0.517365672680419,3.68000000000001e-05,5281842,290624.844004476,0,0,0,0.01721420632104,0,-256.0945948134,1035090552
0.001,0.0588235294117647,1.56206106927263,0.89064578125,8.1187910201724,0.173280932896715,0.183734777265897,3.68e-05,5281842,290624.344644141,0,0,0,0.01721420632104,0,-308.447404540003,321429135
0.000999999999999999,0.0588235294117647,1.89175688728505,0.89064578125,4.90084457180667,0.124477419118536,0.105655168471857,3.68e-05,5281842,290626.048019235,0,0,0,0.01721420632104,0,-289.193725887648,619119486
0.001,0.0588235294117647,1.36801087527177,0.89064578125,10.0545630805238,0.195679333284804,0.301911210787942,3.67999999999999e-05,5281842,290625.503389233,0,0,0,0.01721420632104,0,-305.134714962569,916878669
0.001,0.0588235294117647,1.20208781798002,0.39074078125,5.42758644774494,0.0998589692760215,0.663848511875854,3.68e-05,5281842,590624.170497576,0,0,0,0.01721420632104,0,-263.071362754011,1009761755
0.001,0.0588235294117647,1.21689197796254,0.39074078125,4.73097676541251,0.104268090112957,0.605439610079716,3.68e-05,5281842,590626.552351224,0,0,0,0.01721420632104,0,-265.801882090787,861448651
