"rho","gamma","phi","sigma_P","sigma_M","Beta_0","delta","mu_H","N_0","I_0","R_0","C_0","r","omega","epsilon","LL","seed"
0.129448275862069,0.0588235294117647,1.27771676423362,0.445417890625,0.643659510880572,0.0540907333446446,0.691891087401708,3.68e-05,5281842,145313.189339728,0,0,0,0.01721420632104,0,-175.005706756162,988714390
0.129448275862069,0.0588235294117647,1.27114974325181,0.445417890625,0.65578402590329,0.0538746478279554,0.693098749863126,3.68e-05,5281842,145312.501931053,0,0,0,0.01721420632104,0,-175.17215331406,39934215
0.129448275862069,0.0588235294117647,1.26653245166094,0.445417890625,0.652277427781854,0.0539457374445808,0.684342068657097,3.68e-05,5281842,145313.378554679,0,0,0,0.01721420632104,0,-175.075648088378,74826648
0.129448275862069,0.0588235294117647,1.26777953874748,0.445417890625,0.652219834078533,0.0539013425375181,0.693235755708383,3.68e-05,5281842,145312.553404929,0,0,0,0.01721420632104,0,-175.166709907394,972981774
0.129448275862069,0.0588235294117647,1.26188954537181,0.445417890625,0.646792688677861,0.0538527817504856,0.693617113035158,3.68e-05,5281842,145313.956025439,0,0,0,0.01721420632104,0,-175.165265650114,639790367
0.129448275862069,0.0588235294117647,1.75247533193806,0.945322890625,7.62203610008541,1.02855752828544,0.662341654768964,3.68e-05,5281842,445313.129289325,0,0,0,0.01721420632104,0,-370.444914318008,818710969
0.129448275862069,0.0588235294117647,1.85827283583079,0.945322890625,4.76124633561583,1.93644332027401,0.849255765797007,3.68e-05,5281842,445314.329229996,0,0,0,0.01721420632104,0,-283.714742460416,462151829
0.129448275862069,0.0588235294117647,1.73093867768569,0.945322890625,4.96476567275854,1.49089711114449,0.882714169648327,3.68e-05,5281842,445312.56289039,0,0,0,0.01721420632104,0,-261.64647456811,437306339
0.129448275862069,0.0588235294117647,1.40233418155619,0.945322890625,5.32150324997867,6.68682940072169,0.803964158468107,3.67999999999999e-05,5281842,445312.958893833,0,0,0,0.01721420632104,0,-238.6861892261,781985750
0.129448275862069,0.0588235294117647,1.69700753916975,0.945322890625,4.53115343529281,1.23533000692801,0.836344675147064,3.68e-05,5281842,445314.744657446,0,0,0,0.01721420632104,0,-262.264994669928,536388373
0.129448275862069,0.0588235294117647,1.21692454232399,0.695370390625,0.657634557522507,0.0569838435550986,0.756644852517194,3.68e-05,5281842,295313.006136723,0,0,0,0.01721420632104,0,-173.974012187789,769503813
0.129448275862069,0.0588235294117647,1.79939881027106,0.695370390625,5.05063907905194,1.71365990834074,0.856748472528501,3.68e-05,5281842,295313.20002693,0,0,0,0.01721420632104,0,-322.8190215437,111675221
0.129448275862069,0.0588235294117647,1.82994848149792,0.695370390625,4.682809261455,2.58628946329442,0.938051113888667,3.68e-05,5281842,295312.914605571,0,0,0,0.01721420632104,0,-295.305608328514,709145832
0.129448275862069,0.0588235294117647,1.81144993422749,0.695370390625,3.54204953270098,1.92027147635873,0.916903476976978,3.68e-05,5281842,295312.890448975,0,0,0,0.01721420632104,0,-296.422589780316,203847101
0.129448275862069,0.0588235294117647,0.943793863472785,0.695370390625,2.15445072510965,9.17162024854669,0.903251452252305,3.68e-05,5281842,295314.063328749,0,0,0,0.01721420632104,0,-215.859484401365,978324398
0.129448275862069,0.0588235294117647,1.22680918998062,0.195465390625,0.821147892727137,0.0665481856097449,0.822257682376476,3.67999999999999e-05,5281842,595310.912413613,0,0,0,0.01721420632104,0,-177.115184576189,453329488
0.129448275862069,0.0588235294117647,1.22409974665111,0.195465390625,0.81971991993125,0.0666065134767726,0.821106946799007,3.68e-05,5281842,595313.193384596,0,0,0,0.01721420632104,0,-177.125668801405,873841915
0.129448275862069,0.0588235294117647,1.22969980409793,0.195465390625,0.816916155144606,0.0664476765984084,0.813083331515532,3.68e-05,5281842,595312.438760046,0,0,0,0.01721420632104,0,-177.108605510874,840984586
0.129448275862069,0.0588235294117647,1.22600991471889,0.195465390625,0.818823065607441,0.0665337112185111,0.817710622173547,3.68000000000001e-05,5281842,595313.095350548,0,0,0,0.01721420632104,0,-177.111352182052,722581954
0.129448275862069,0.0588235294117647,1.22818889399117,0.195465390625,0.818339845469922,0.0665594246235999,0.819110327848649,3.68e-05,5281842,595311.749991858,0,0,0,0.01721420632104,0,-177.093066206193,624143487
0.129448275862069,0.0588235294117647,0.74139896892389,0.820346640625,5.14413666947205,0.233859523293367,0.140884159827157,3.68e-05,5281842,70313.8861825086,0,0,0,0.01721420632104,0,-298.660878556631,178093978
0.129448275862069,0.0588235294117647,1.12805701605899,0.820346640625,8.30278285161334,0.262112087665347,0.218763110050875,3.68e-05,5281842,70312.636930252,0,0,0,0.01721420632104,0,-301.790891843018,24156263
