"rho","gamma","phi","sigma_P","sigma_M","Beta_0","delta","mu_H","N_0","I_0","R_0","C_0","r","omega","epsilon","LL","seed"
0.088344827586207,0.0588235294117647,1.89469873364107,0.60944921875,4.23110100371297,2.01184140222311,0.905143548578494,3.68000000000001e-05,5281842,346876.753460118,0,0,0,0.01721420632104,0,-330.336728016666,534972387
0.0883448275862069,0.0588235294117647,2.00003337590992,0.60944921875,7.90632620835209,2.2918454801205,0.855579013310131,3.68e-05,5281842,346876.692374733,0,0,0,0.01721420632104,0,-371.077474146065,630440094
0.0883448275862069,0.0588235294117647,0.880960296416051,0.60944921875,2.33323470336398,10.6134409486344,0.809717667953373,3.67999999999999e-05,5281842,346873.247980688,0,0,0,0.01721420632104,0,-217.749023416701,538752482
0.0883448275862069,0.0588235294117647,1.94067907899234,0.60944921875,7.22032090735497,2.48528990221044,0.953854858399077,3.68e-05,5281842,346875.252083312,0,0,0,0.01721420632104,0,-309.822381682162,230886375
0.0883448275862069,0.0588235294117647,0.332193102674441,0.60944921875,1.94652820637135,18.1032319838079,0.482289447834098,3.68e-05,5281842,346875.986345221,0,0,0,0.01721420632104,0,-208.545867199623,897102613
0.0883448275862069,0.0588235294117647,1.44501855151044,0.10954421875,1.11440957720851,0.0543541362731608,0.501678881945919,3.68e-05,5281842,46876.8361362247,0,0,0,0.01721420632104,0,-188.798498784136,177654604
0.0883448275862069,0.0588235294117647,1.42472188018127,0.10954421875,1.12803555929467,0.0544300739400904,0.502591895731092,3.68e-05,5281842,46875.0666316381,0,0,0,0.01721420632104,0,-188.693818547984,93556719
0.0883448275862069,0.0588235294117647,1.43349131855447,0.10954421875,1.13715577841423,0.0544439126708815,0.516858718244319,3.68e-05,5281842,46877.3105098508,0,0,0,0.01721420632104,0,-188.78259815007,927848106
0.0883448275862069,0.0588235294117647,1.4427066340481,0.10954421875,1.13088909912124,0.0545804385191202,0.503454744561371,3.68e-05,5281842,46874.7286053217,0,0,0,0.01721420632104,0,-188.394553557704,22794001
0.0883448275862069,0.0588235294117647,1.43927237334442,0.10954421875,1.12003875367053,0.054545416853669,0.505906083383763,3.68e-05,5281842,46875.7890402613,0,0,0,0.01721420632104,0,-188.507382906821,530611887
