"rho","gamma","phi","sigma_P","sigma_M","Beta_0","delta","mu_H","N_0","I_0","R_0","C_0","r","omega","epsilon","LL","seed"
0.0780689655172414,0.0588235294117647,1.11655427613693,0.26576453125,0.765264855854159,0.0672489678399867,0.833152268112783,3.68e-05,5281842,215626.08302868,0,0,0,0.01721420632104,0,-175.305946260411,879039283
0.0780689655172414,0.0588235294117647,-0.36465094015954,0.26576453125,2.13314469189293,128.607574960912,0.955184620494396,3.68e-05,5281842,215627.485751709,0,0,0,0.01721420632104,0,-211.352214955264,186817504
0.0780689655172414,0.0588235294117647,0.899524162380978,0.26576453125,0.992266937063205,0.0748238607984194,0.964920104375499,3.67999999999999e-05,5281842,215623.597306143,0,0,0,0.01721420632104,0,-182.981621010367,473311924
0.0780689655172414,0.0588235294117647,1.12046697739698,0.26576453125,0.776107427119385,0.0669785384274105,0.82988496048445,3.68e-05,5281842,215626.320988265,0,0,0,0.01721420632104,0,-175.394224369957,247405934
0.0780689655172414,0.0588235294117647,1.11621906134628,0.26576453125,0.767212412971603,0.0672522517966168,0.831413438555984,3.68e-05,5281842,215625.863022193,0,0,0,0.01721420632104,0,-175.326389605106,700354242
0.0780689655172414,0.0588235294117647,0.83331302157614,0.76566953125,2.24061556147007,12.1000921503225,0.723715433647523,3.68e-05,5281842,515624.295439514,0,0,0,0.01721420632104,0,-215.339772259173,555948599
0.0780689655172414,0.0588235294117647,1.18646476693762,0.76566953125,0.656342788477579,0.0665872444108737,0.780155125134696,3.67999999999999e-05,5281842,515625.181936612,0,0,0,0.01721420632104,0,-173.454466695372,256353232
0.0780689655172414,0.0588235294117647,1.92889128386305,0.76566953125,6.22926963237729,2.35169352449009,0.886042209201331,3.68e-05,5281842,515624.850235375,0,0,0,0.01721420632104,0,-325.390567573576,540202771
0.0780689655172414,0.0588235294117647,1.88080165647438,0.76566953125,8.96580049394761,2.10347240177704,0.898764601345104,3.68e-05,5281842,515623.4568357,0,0,0,0.01721420632104,0,-305.507634790573,1044781576
0.0780689655172414,0.0588235294117647,1.9289367948785,0.76566953125,4.77985439950018,2.1403358254373,0.885730732448809,3.68e-05,5281842,515626.048800937,0,0,0,0.01721420632104,0,-340.890043295267,26838209
0.0780689655172414,0.0588235294117647,1.25125997001451,0.51571703125,0.648204820093628,0.0539563465958814,0.574944175764706,3.68000000000001e-05,5281842,65625.5407598693,0,0,0,0.01721420632104,0,-179.229324589603,435962302
