"rho","gamma","phi","sigma_P","sigma_M","Beta_0","delta","mu_H","N_0","I_0","R_0","C_0","r","omega","epsilon","LL","seed"
0.134586206896552,0.0588235294117647,1.28892169992821,0.07830015625,0.767764431372709,0.056356049909846,0.734556065084954,3.68e-05,5281842,253125.208354815,0,0,0,0.01721420632104,0,-176.903998163396,890412329
0.134586206896552,0.0588235294117647,1.28471354434503,0.07830015625,0.766103781355464,0.0562867938939295,0.73443858287958,3.68e-05,5281842,253124.531952741,0,0,0,0.01721420632104,0,-177.070199773775,822477694
0.134586206896552,0.0588235294117647,1.28676412866939,0.07830015625,0.770045453709857,0.0563811380832146,0.73795481806013,3.68e-05,5281842,253125.808738952,0,0,0,0.01721420632104,0,-176.91665713538,959761489
0.134586206896552,0.0588235294117647,1.28803479792607,0.07830015625,0.76922871848555,0.0562577312338013,0.732254676622746,3.68e-05,5281842,253124.590187605,0,0,0,0.01721420632104,0,-177.072014002884,870964322
0.134586206896552,0.0588235294117647,1.30470059438076,0.07830015625,0.771145303739396,0.0562062217337006,0.733386154016662,3.68000000000001e-05,5281842,253124.905335092,0,0,0,0.01721420632104,0,-177.015640079974,968624771
0.134586206896552,0.0588235294117647,1.90687930912624,0.57820515625,2.92992298585963,1.59387361160167,0.87868152747189,3.67999999999999e-05,5281842,553123.986439258,0,0,0,0.01721420632104,0,-330.250824235331,1062704050
0.134586206896552,0.0588235294117647,1.78332711575506,0.57820515625,3.10597543686841,1.38287288429934,0.843248432671585,3.68e-05,5281842,553126.502677667,0,0,0,0.01721420632104,0,-396.464489178607,542539590
0.134586206896552,0.0588235294117647,1.25940329867979,0.57820515625,0.862827765805107,0.0628605636788191,0.669827132966177,3.68e-05,5281842,553127.347389613,0,0,0,0.01721420632104,0,-179.013351417497,968692499
0.134586206896552,0.0588235294117647,1.69773331889905,0.57820515625,2.98013070199474,0.863759299919324,0.806740481405331,3.67999999999999e-05,5281842,553124.241151185,0,0,0,0.01721420632104,0,-289.625660201172,317579232
0.134586206896552,0.0588235294117647,1.97102721161124,0.57820515625,2.30527944854598,1.68188808321774,0.852277024318294,3.68e-05,5281842,553124.742983391,0,0,0,0.01721420632104,0,-404.710997355112,740326092
0.134586206896552,0.0588235294117647,1.86363349934096,0.82815765625,0.250761787158843,2.16949683928592,0.753118425559867,3.68e-05,5281842,103124.307127524,0,0,0,0.01721420632104,0,-550.191127569909,723566464
0.134586206896552,0.0588235294117647,2.21806992036775,0.82815765625,0.829117473735109,3.27212565077629,0.764876681519455,3.68e-05,5281842,103125.734674552,0,0,0,0.01721420632104,0,-451.283546076035,599416155
0.134586206896552,0.0588235294117647,2.1355155671269,0.82815765625,0.203311518925187,3.65119244799199,0.770279039781042,3.68e-05,5281842,103126.495050749,0,0,0,0.01721420632104,0,-528.463670819119,422941234
0.134586206896552,0.0588235294117647,1.34754620178168,0.82815765625,4.89539821230473,0.583366323080513,0.554631390022823,3.68e-05,5281842,103123.80719505,0,0,0,0.01721420632104,0,-340.682658048269,152044673
0.134586206896552,0.0588235294117647,0.743697610978763,0.82815765625,5.39607616695422,0.238563372900138,0.43394755532252,3.68e-05,5281842,103125.726569046,0,0,0,0.01721420632104,0,-246.029185530669,781042228
0.134586206896552,0.0588235294117647,1.2504128931287,0.32825265625,0.759676608189067,0.059740619157774,0.787543709853742,3.68e-05,5281842,403123.909643505,0,0,0,0.01721420632104,0,-176.044384086843,157335389
0.134586206896552,0.0588235294117647,1.2423828993325,0.32825265625,0.759741896867687,0.0597450543077032,0.787087953835418,3.68e-05,5281842,403125.00739569,0,0,0,0.01721420632104,0,-176.066870902252,20278862
0.134586206896552,0.0588235294117647,1.24290949630145,0.32825265625,0.758083567002164,0.0597955160487155,0.78778401104653,3.68e-05,5281842,403123.940140724,0,0,0,0.01721420632104,0,-176.069361179113,590501097
0.134586206896552,0.0588235294117647,1.23846303045627,0.32825265625,0.753862503565911,0.0596849790021588,0.78520482026899,3.68e-05,5281842,403125.257880641,0,0,0,0.01721420632104,0,-176.112722287912,744565821
0.134586206896552,0.0588235294117647,1.24745017522238,0.32825265625,0.756808597524724,0.059683309423883,0.787497202082142,3.68e-05,5281842,403126.325647104,0,0,0,0.01721420632104,0,-176.060329437071,442600957
0.134586206896552,0.0588235294117647,1.22034203353969,0.70318140625,0.606597715818064,0.054509789028915,0.712136512068077,3.68e-05,5281842,178127.995098927,0,0,0,0.01721420632104,0,-173.111452941657,1056946700
0.134586206896552,0.0588235294117647,1.23269397116848,0.70318140625,0.614128403602517,0.0544034898831673,0.715843882046326,3.67999999999999e-05,5281842,178126.996168167,0,0,0,0.01721420632104,0,-173.160799536845,452775632
0.134586206896552,0.0588235294117647,1.62626888685386,0.70318140625,2.86120216876599,0.701619246985382,0.690250271070243,3.68e-05,5281842,178125.461838225,0,0,0,0.01721420632104,0,-284.425301440739,730661008
0.134586206896552,0.0588235294117647,1.57214585170897,0.70318140625,3.72007881614194,0.397957214059593,0.656919113606468,3.68e-05,5281842,178126.860664712,0,0,0,0.01721420632104,0,-236.187353888596,565939291
0.134586206896552,0.0588235294117647,1.22608557690754,0.70318140625,0.60146094014721,0.0545240244406149,0.710551843525189,3.68e-05,5281842,178124.834213028,0,0,0,0.01721420632104,0,-173.080504363679,15355603
0.134586206896552,0.0588235294117647,1.24335699858584,0.20327640625,0.79825704440113,0.0620115676792388,0.796952546053848,3.68e-05,5281842,478125.73433705,0,0,0,0.01721420632104,0,-176.767614314924,137668450
0.134586206896552,0.0588235294117647,1.24652061082457,0.20327640625,0.793923608998742,0.0619704291339264,0.798673052281662,3.68e-05,5281842,478126.235548119,0,0,0,0.01721420632104,0,-176.76892395836,589465381
0.134586206896552,0.0588235294117647,1.242089384948,0.20327640625,0.797014758325247,0.0621344594922309,0.800616875145712,3.68e-05,5281842,478125.314037409,0,0,0,0.01721420632104,0,-176.738667721372,798895896
0.134586206896552,0.0588235294117647,1.2447699821977,0.20327640625,0.797276078089108,0.0620599603710359,0.796945151915789,3.68e-05,5281842,478125.328232347,0,0,0,0.01721420632104,0,-176.725529973696,1025360912
0.134586206896552,0.0588235294117647,1.2470944982294,0.20327640625,0.79041830384662,0.0620248168667476,0.796999403507816,3.68e-05,5281842,478125.100626516,0,0,0,0.01721420632104,0,-176.739724857458,319031413
0.134586206896552,0.0588235294117647,1.31665505907523,0.45322890625,0.776758575064638,0.0523035310896432,0.523200880260401,3.68e-05,5281842,28122.7561988993,0,0,0,0.01721420632104,0,-185.294362285611,151438102
0.134586206896552,0.0588235294117647,1.31350494750589,0.45322890625,0.729791527046038,0.052049302185658,0.527456736773947,3.68000000000001e-05,5281842,28125.9150513716,0,0,0,0.01721420632104,0,-186.105074189221,1055578989
0.134586206896552,0.0588235294117647,1.23951261198886,0.45322890625,0.758669335452381,0.0527030223957299,0.534346063307041,3.68e-05,5281842,28126.1435980282,0,0,0,0.01721420632104,0,-184.950360865571,145203779
0.134586206896552,0.0588235294117647,1.33311807288052,0.45322890625,0.812119586995253,0.0526955571451786,0.511652862326947,3.68e-05,5281842,28126.857512514,0,0,0,0.01721420632104,0,-184.955105671164,900989315
0.134586206896552,0.0588235294117647,1.32846710458115,0.45322890625,0.859556398889931,0.0527601625315878,0.526618518641763,3.68e-05,5281842,28127.4842383494,0,0,0,0.01721420632104,0,-185.070064226161,282780543
0.134586206896552,0.0588235294117647,1.19001252207459,0.95313390625,0.627469178442224,0.057869645355705,0.772893553941385,3.68e-05,5281842,328124.463592387,0,0,0,0.01721420632104,0,-173.982128393213,945692655
0.134586206896552,0.0588235294117647,1.82433105605773,0.95313390625,2.2159607795678,3.89794814511461,0.950564838321346,3.68e-05,5281842,328125.700983647,0,0,0,0.01721420632104,0,-302.757710503276,338018423
0.134586206896552,0.0588235294117647,1.19478461881501,0.95313390625,0.619866746941016,0.0578124417461677,0.76504774196164,3.68e-05,5281842,328126.304817647,0,0,0,0.01721420632104,0,-173.981175880281,654907590
0.134586206896552,0.0588235294117647,1.18844909030585,0.95313390625,0.622534736546299,0.057883468471846,0.767128058326141,3.68e-05,5281842,328126.129153832,0,0,0,0.01721420632104,0,-173.961197685055,987013320
0.134586206896552,0.0588235294117647,1.18978940221935,0.95313390625,0.629399236243823,0.058004907042038,0.76390984685974,3.68e-05,5281842,328123.209087291,0,0,0,0.01721420632104,0,-173.96496799887,861452227
0.134586206896552,0.0588235294117647,1.27347645757481,0.445417890625,0.65692596110174,0.05384177363046,0.691201430441407,3.67999999999999e-05,5281842,145313.774714357,0,0,0,0.01721420632104,0,-175.067235159222,577680516
0.134586206896552,0.0588235294117647,1.26848095265558,0.445417890625,0.654828919423392,0.0538781146082971,0.696650839717727,3.68e-05,5281842,145312.94563265,0,0,0,0.01721420632104,0,-175.091119526621,801204808
0.134586206896552,0.0588235294117647,1.2724887048162,0.445417890625,0.654779404622782,0.0537620929005275,0.690304767194506,3.68e-05,5281842,145314.18757423,0,0,0,0.01721420632104,0,-175.088306495137,287877876
0.134586206896552,0.0588235294117647,1.26691408883595,0.445417890625,0.670163311755581,0.05395656239487,0.69063903258655,3.68e-05,5281842,145313.613739665,0,0,0,0.01721420632104,0,-175.064972257786,1059222005
0.134586206896552,0.0588235294117647,1.27218231738002,0.445417890625,0.643396663486374,0.0540034533354396,0.699018813495655,3.68e-05,5281842,145311.869360533,0,0,0,0.01721420632104,0,-175.010256050587,11131334
0.134586206896552,0.0588235294117647,1.95952547661709,0.945322890625,9.43529702877695,0.710663225228224,0.584109871502875,3.68e-05,5281842,445312.982096784,0,0,0,0.01721420632104,0,-307.82989492193,449979752
0.134586206896552,0.0588235294117647,2.06217257344459,0.945322890625,9.01751414469348,0.992018627638938,0.61724705836434,3.68e-05,5281842,445313.219552636,0,0,0,0.01721420632104,0,-337.738903037709,699694583
0.134586206896552,0.0588235294117647,0.458270830458835,0.945322890625,1.6765578048013,16.3541256403604,0.581533809073344,3.68e-05,5281842,445311.730097361,0,0,0,0.01721420632104,0,-202.464067129038,734029922
0.134586206896552,0.0588235294117647,1.31591792036422,0.945322890625,4.02151172597066,7.03862979179336,0.830009820901126,3.68e-05,5281842,445312.783072123,0,0,0,0.01721420632104,0,-227.765727770779,396547510
0.134586206896552,0.0588235294117647,0.736704324942157,0.945322890625,1.70420049357699,13.578832292215,0.644766726972877,3.68e-05,5281842,445312.708175194,0,0,0,0.01721420632104,0,-203.187875969339,21263209
0.134586206896552,0.0588235294117647,1.97255479694635,0.695370390625,3.96597392081368,1.93086684230129,0.827982420469782,3.68e-05,5281842,295311.73111546,0,0,0,0.01721420632104,0,-411.670127066401,149265697
0.134586206896552,0.0588235294117647,1.71056877370498,0.695370390625,4.11002473277583,1.42642378170288,0.919432471180694,3.68e-05,5281842,295312.473163243,0,0,0,0.01721420632104,0,-267.783739591009,595714584
0.134586206896552,0.0588235294117647,1.09036697600386,0.695370390625,2.25743581706321,8.7779082852552,0.842063363089369,3.68e-05,5281842,295312.637841209,0,0,0,0.01721420632104,0,-212.233216098388,355357142
