"rho","gamma","phi","sigma_P","sigma_M","Beta_0","delta","mu_H","N_0","I_0","R_0","C_0","r","omega","epsilon","LL","seed"
0.0421034482758621,0.0588235294117647,1.16555919124554,0.07830015625,0.626614189917815,0.0679721628238839,0.731226175260938,3.68000000000001e-05,5281842,253125.532660627,0,0,0,0.01721420632104,0,-168.292596924045,641354373
0.0421034482758621,0.0588235294117647,1.16485480838251,0.07830015625,0.614391442727425,0.0680670916956097,0.732406174510455,3.68000000000001e-05,5281842,253125.164403533,0,0,0,0.01721420632104,0,-168.22895218102,462714360
0.0421034482758621,0.0588235294117647,1.16800437839034,0.07830015625,0.620927836867861,0.0679125396187721,0.731557839911287,3.68e-05,5281842,253125.107875075,0,0,0,0.01721420632104,0,-168.294575620611,151887450
0.0421034482758621,0.0588235294117647,1.17010329162758,0.07830015625,0.619439621303689,0.0680117341587158,0.730859214685052,3.68e-05,5281842,253125.084556754,0,0,0,0.01721420632104,0,-168.209981245981,613505575
0.0421034482758621,0.0588235294117647,1.16566086545753,0.07830015625,0.621090298886411,0.0681222843966598,0.732023179409268,3.67999999999999e-05,5281842,253125.827293768,0,0,0,0.01721420632104,0,-168.186925729305,313804252
0.0421034482758621,0.0588235294117647,1.76584640563301,0.57820515625,8.88136896540989,1.12497757629611,0.889640893884322,3.68e-05,5281842,553123.515976729,0,0,0,0.01721420632104,0,-297.130234301411,815875310
0.0421034482758621,0.0588235294117647,1.8556671114233,0.57820515625,4.16595953649602,1.4762581424793,0.832699481543247,3.68e-05,5281842,553124.846029342,0,0,0,0.01721420632104,0,-433.041742516348,595269025
0.0421034482758621,0.0588235294117647,1.74617246802728,0.57820515625,8.17687269220121,1.07301224630687,0.888834420457599,3.68e-05,5281842,553123.78833315,0,0,0,0.01721420632104,0,-291.08006855454,595612170
0.0421034482758621,0.0588235294117647,1.72402883589881,0.57820515625,3.66310473514152,1.12174947807467,0.833394111736929,3.68e-05,5281842,553123.166245425,0,0,0,0.01721420632104,0,-404.410483259984,199625460
0.0421034482758621,0.0588235294117647,1.74734965482548,0.57820515625,5.1627501959632,0.888803123268627,0.788009170936695,3.68000000000001e-05,5281842,553122.37322569,0,0,0,0.01721420632104,0,-322.590950358282,183672179
0.0421034482758621,0.0588235294117647,2.27250983774867,0.82815765625,0.260179242504578,2.14493105866237,0.766318760109099,3.68e-05,5281842,103126.655015212,0,0,0,0.01721420632104,0,-622.174769550004,487423898
0.0421034482758621,0.0588235294117647,1.78197865666439,0.82815765625,4.7068120042738,7.22992137861789,0.661320501150273,3.68e-05,5281842,103125.560768634,0,0,0,0.01721420632104,0,-254.825474834292,972313179
