"rho","gamma","phi","sigma_P","sigma_M","Beta_0","delta","mu_H","N_0","I_0","R_0","C_0","r","omega","epsilon","LL","seed"
0.0164137931034483,0.0588235294117647,0.826654585261257,0.26576453125,1.89520937267105,0.0792613078293648,0.949271516798892,3.68e-05,5281842,215622.247227709,0,0,0,0.01721420632104,0,-209.600283588663,963978596
0.0164137931034483,0.0588235294117647,0.823232311673564,0.26576453125,2.36066499098803,0.113042394719191,0.969621519138776,3.68e-05,5281842,215626.219236111,0,0,0,0.01721420632104,0,-221.3599299593,558179621
0.0164137931034483,0.0588235294117647,0.87101189137616,0.26576453125,1.81580185443531,0.0800566876921963,0.932515450660619,3.68e-05,5281842,215627.040858083,0,0,0,0.01721420632104,0,-207.410334190588,70271526
0.0164137931034483,0.0588235294117647,0.772667836347957,0.26576453125,2.10726288823106,0.0844236907231372,0.949218230106718,3.67999999999999e-05,5281842,215626.279937911,0,0,0,0.01721420632104,0,-210.883086376854,518877487
0.0164137931034483,0.0588235294117647,0.806216870089086,0.26576453125,2.01902710386721,0.119234319411561,0.929960243244356,3.68e-05,5281842,215626.776248171,0,0,0,0.01721420632104,0,-215.311633141469,936992343
0.0164137931034483,0.0588235294117647,1.88312497172173,0.76566953125,10.5110873236074,1.41976280148574,0.862590821928182,3.67999999999999e-05,5281842,515626.656370179,0,0,0,0.01721420632104,0,-330.444526289485,2365605
0.0164137931034483,0.0588235294117647,1.94916401382075,0.76566953125,7.67176046499264,1.53765915062144,0.817032921328454,3.68e-05,5281842,515625.029353336,0,0,0,0.01721420632104,0,-404.831921698683,380157076
0.0164137931034483,0.0588235294117647,1.82071166364628,0.76566953125,10.5466640428458,2.45500989058908,0.914986627761867,3.68e-05,5281842,515626.530271431,0,0,0,0.01721420632104,0,-356.504867185776,471078473
0.0164137931034483,0.0588235294117647,1.83231402972668,0.76566953125,14.6138901946619,1.55519519694261,0.890501371140544,3.68e-05,5281842,515623.588285824,0,0,0,0.01721420632104,0,-326.401193144685,342190197
0.0164137931034483,0.0588235294117647,-0.842868945274905,0.76566953125,3.85494844138002,34.2686798297733,0.355730308085836,3.68e-05,5281842,515625.205607635,0,0,0,0.01721420632104,0,-240.010687793385,348996287
0.0164137931034483,0.0588235294117647,1.0048596540021,0.51571703125,0.626343433334797,0.0724854279582979,0.534891111340409,3.68000000000001e-05,5281842,65625.386171787,0,0,0,0.01721420632104,0,-172.645685737259,1066245718
0.0164137931034483,0.0588235294117647,0.997117394408398,0.51571703125,0.599551307823567,0.072511138968922,0.53618659281082,3.68e-05,5281842,65628.0371829609,0,0,0,0.01721420632104,0,-172.511019955054,1053675890
0.0164137931034483,0.0588235294117647,1.01069936282481,0.51571703125,0.623118168490645,0.0716544593456544,0.517274063308086,3.68e-05,5281842,65624.7239611697,0,0,0,0.01721420632104,0,-172.447468314365,747190792
0.0164137931034483,0.0588235294117647,1.00888670401375,0.51571703125,0.629171579068311,0.0715061411772926,0.53558849196511,3.68e-05,5281842,65626.7581645888,0,0,0,0.01721420632104,0,-172.447717804522,379234128
0.0164137931034483,0.0588235294117647,0.993777380492147,0.51571703125,0.614824103680448,0.0730945246506383,0.53138310564398,3.68e-05,5281842,65624.8239597408,0,0,0,0.01721420632104,0,-172.623769409879,278710575
0.0164137931034483,0.0588235294117647,1.15252199792787,0.01581203125,0.828172947480904,0.0767818438731371,0.604562390117116,3.68e-05,5281842,365622.785265688,0,0,0,0.01721420632104,0,-182.59804082677,524654581
0.0164137931034483,0.0588235294117647,1.15459087918749,0.01581203125,0.822822434857391,0.075771111269658,0.611129716257051,3.68e-05,5281842,365624.749012689,0,0,0,0.01721420632104,0,-180.431917540526,704220980
0.0164137931034483,0.0588235294117647,1.16412131782263,0.01581203125,0.826688234246018,0.075478548831687,0.59935480543983,3.68e-05,5281842,365625.906282178,0,0,0,0.01721420632104,0,-179.854426455216,857933378
0.0164137931034483,0.0588235294117647,1.17899718741556,0.01581203125,0.839063627483043,0.0755784291326174,0.593889316203811,3.68e-05,5281842,365624.118605774,0,0,0,0.01721420632104,0,-180.9342971861,573781274
0.0164137931034483,0.0588235294117647,1.184121329474,0.01581203125,0.854587733715033,0.0747145782266061,0.598771066312711,3.68e-05,5281842,365626.54281945,0,0,0,0.01721420632104,0,-179.53784263296,353389218
0.0164137931034483,0.0588235294117647,1.05963882276947,0.89064578125,0.565368735000485,0.0817111622899928,0.610919940299017,3.68e-05,5281842,290624.643013573,0,0,0,0.01721420632104,0,-172.394717261177,649595799
0.0164137931034483,0.0588235294117647,1.1055563929554,0.89064578125,0.57200740599243,0.0827092154255556,0.622813641648424,3.68e-05,5281842,290626.188775668,0,0,0,0.01721420632104,0,-172.541746466379,381478659
0.0164137931034483,0.0588235294117647,1.05419491452843,0.89064578125,0.530826665006188,0.0825867122055845,0.614175765810534,3.68e-05,5281842,290626.814107802,0,0,0,0.01721420632104,0,-172.411277246617,167252368
0.0164137931034483,0.0588235294117647,1.05106241548357,0.89064578125,0.562632408123521,0.0824894063741589,0.614719706222026,3.68e-05,5281842,290626.732667253,0,0,0,0.01721420632104,0,-172.425595299734,381322296
0.0164137931034483,0.0588235294117647,1.09369534715484,0.89064578125,0.541275474290742,0.0821350426053382,0.616291133956195,3.68e-05,5281842,290624.076182084,0,0,0,0.01721420632104,0,-172.382700442299,171002446
0.0164137931034483,0.0588235294117647,1.23630588066009,0.39074078125,0.932505608203885,0.0868644597106272,0.68873629604191,3.68000000000001e-05,5281842,590625.813460551,0,0,0,0.01721420632104,0,-185.746432409394,119915641
0.0164137931034483,0.0588235294117647,1.15064536830793,0.39074078125,1.23824969374309,0.0902351048914344,0.804982662466322,3.67999999999999e-05,5281842,590621.448805067,0,0,0,0.01721420632104,0,-192.507859498985,860055014
0.0164137931034483,0.0588235294117647,1.1160047091037,0.39074078125,1.48898656104664,0.0881771398729776,0.864030533449889,3.68e-05,5281842,590624.824974897,0,0,0,0.01721420632104,0,-197.515384334415,836504210
0.0164137931034483,0.0588235294117647,1.1971300083533,0.39074078125,0.943034312863391,0.0868999196441052,0.677502742087907,3.68e-05,5281842,590622.9423604,0,0,0,0.01721420632104,0,-185.588863659673,468140660
0.0164137931034483,0.0588235294117647,1.03659638947255,0.39074078125,1.3690026997213,0.098482267786777,0.823816713655098,3.68e-05,5281842,590623.48908288,0,0,0,0.01721420632104,0,-196.146962984381,830599477
0.0164137931034483,0.0588235294117647,1.10556246304224,0.14078828125,0.746935364442257,0.068985134243987,0.563140739090069,3.68000000000001e-05,5281842,140625.365208315,0,0,0,0.01721420632104,0,-171.225923619281,274550183
