"rho","gamma","phi","sigma_P","sigma_M","Beta_0","delta","mu_H","N_0","I_0","R_0","C_0","r","omega","epsilon","LL","seed"
0.0832068965517241,0.0588235294117647,1.18832692369865,0.79691359375,0.632708851018072,0.0619039127630794,0.753477006362311,3.68e-05,5281842,384375.251847098,0,0,0,0.01721420632104,0,-172.635075503682,594887102
0.0832068965517241,0.0588235294117647,1.19716562166311,0.79691359375,0.617040290211733,0.0614853144991947,0.75457667769287,3.68e-05,5281842,384375.426022913,0,0,0,0.01721420632104,0,-172.629640610553,656791478
0.0832068965517241,0.0588235294117647,1.19331942310186,0.79691359375,0.61467695371658,0.0617624275617392,0.751301217904987,3.68000000000001e-05,5281842,384375.461436396,0,0,0,0.01721420632104,0,-172.626791715875,842158860
0.0832068965517241,0.0588235294117647,1.19544985077023,0.79691359375,0.620443962923325,0.0619367710800877,0.756995747190964,3.68e-05,5281842,384376.499895394,0,0,0,0.01721420632104,0,-172.626627425543,525509373
0.0832068965517241,0.0588235294117647,1.18986933157961,0.79691359375,0.623022760602957,0.0616469570990877,0.753676656310613,3.68e-05,5281842,384376.23564708,0,0,0,0.01721420632104,0,-172.609386485975,265910716
0.0832068965517241,0.0588235294117647,1.3639475012946,0.29700859375,0.836660009523893,0.0542507946805878,0.581002217701946,3.68e-05,5281842,84376.7446024136,0,0,0,0.01721420632104,0,-181.76710661384,504644282
0.0832068965517241,0.0588235294117647,1.34342650653999,0.29700859375,0.798441242703848,0.0536345634929322,0.602619070741866,3.67999999999999e-05,5281842,84377.0846408294,0,0,0,0.01721420632104,0,-183.070563592698,868205707
0.0832068965517241,0.0588235294117647,1.36782443144619,0.29700859375,0.811228952316326,0.0540035204441567,0.580271666693626,3.68000000000001e-05,5281842,84375.0633943498,0,0,0,0.01721420632104,0,-182.150317788589,392681494
0.0832068965517241,0.0588235294117647,1.34052585986825,0.29700859375,0.822261758790948,0.0539543783360748,0.585199560148774,3.68e-05,5281842,84377.0394831176,0,0,0,0.01721420632104,0,-182.186460945085,686297367
0.0832068965517241,0.0588235294117647,1.33760526153158,0.29700859375,0.825339926378805,0.0541066975678638,0.576273661800103,3.68e-05,5281842,84377.2592315425,0,0,0,0.01721420632104,0,-181.927067195351,540116489
0.0832068965517241,0.0588235294117647,0.989294502424958,0.04705609375,1.09005203436513,0.0885758511523811,0.947956387654148,3.68000000000001e-05,5281842,534377.234560251,0,0,0,0.01721420632104,0,-180.010802299656,728011898
0.0832068965517241,0.0588235294117647,1.11725299361667,0.04705609375,0.798665319034241,0.0761478152451481,0.904587296484695,3.68e-05,5281842,534374.787359058,0,0,0,0.01721420632104,0,-174.906249584512,1056798204
