"I_0","gamma","b_3","sigma_P","sigma_M","rho","b_1","b_2","mu_H","N_0","R_0","C_0","r","g","epsilon","LL","seed"
165517.965517241,0.0588235294117647,-0.0307584456075267,0.95313390625,1.50444782099526,0.490632036942244,3.78583725901911,5.18848910461714,3.68e-05,5301405,0,0,0,0,0,-196.382090085789,634991595
165517.965517241,0.0588235294117647,0.536396028930718,0.95313390625,1.43292183308663,0.52633339313901,3.63045465140102,2.43256685148826,3.68e-05,5301405,0,0,0,0,0,-195.372123963895,417323369
165517.965517241,0.0588235294117647,-6.75478225665286,0.445417890625,2.27992326690462,0.899786081781295,3.13306702010626,-0.12460340666125,3.68e-05,5301405,0,0,0,0,0,-227.977591616314,875492355
165517.965517241,0.0588235294117647,-6.06653835468696,0.445417890625,1.95792678287019,0.864491807389234,2.68292458211706,-0.363615454971829,3.68e-05,5301405,0,0,0,0,0,-219.2628458042,14634041
165517.965517241,0.0588235294117647,-6.83925275262386,0.445417890625,3.01346832977247,0.889749055570532,4.2302096320321,0.0226650670522822,3.68000000000001e-05,5301405,0,0,0,0,0,-244.070910831185,1071185474
165517.965517241,0.0588235294117647,-7.73511281678666,0.445417890625,4.37539232252352,0.830435361555472,5.34212061484123,0.147582709993206,3.67999999999999e-05,5301405,0,0,0,0,0,-263.703601215601,221077477
165517.965517241,0.0588235294117647,-6.45532966171249,0.445417890625,2.07653574072153,0.836124512806587,2.77073706273919,-0.244462152137577,3.68e-05,5301405,0,0,0,0,0,-222.628507180585,546148184
165517.965517241,0.0588235294117647,0.170490203308385,0.945322890625,1.50245304401658,0.433953821243428,3.63250954079164,5.35987055389047,3.68e-05,5301405,0,0,0,0,0,-196.409870872268,503792205
165517.965517241,0.0588235294117647,0.7128674732452,0.945322890625,1.45786293593949,0.482819190937821,3.3829424625621,3.44004100726139,3.68e-05,5301405,0,0,0,0,0,-195.881310750623,118698557
165517.965517241,0.0588235294117647,0.709842237599588,0.945322890625,1.45041948272139,0.475903562067876,3.47618905738444,2.95566038144547,3.68e-05,5301405,0,0,0,0,0,-195.610652531266,457953317
165517.965517241,0.0588235294117647,0.670070847352835,0.945322890625,1.4796282400957,0.450206580109053,3.3351570265204,3.98644938966499,3.68e-05,5301405,0,0,0,0,0,-196.244922861208,1034270880
165517.965517241,0.0588235294117647,0.70348045107936,0.945322890625,1.46179526915974,0.489947203761549,3.39955064955027,3.32558385053913,3.68e-05,5301405,0,0,0,0,0,-195.81726835286,873961316
165517.965517241,0.0588235294117647,-12.9434148877335,0.695370390625,6.59649815213361,0.553373028599296,2.36533712807701,1.98130421971375,3.67999999999999e-05,5301405,0,0,0,0,0,-282.889235018163,13233455
165517.965517241,0.0588235294117647,-12.8261205184807,0.695370390625,6.36725820443292,0.647427802523555,2.78358772405911,1.64861498204473,3.68e-05,5301405,0,0,0,0,0,-281.061998354214,801947482
165517.965517241,0.0588235294117647,-12.929052905313,0.695370390625,8.4239020543081,0.446426055189218,1.9400892311029,1.83206988446491,3.68e-05,5301405,0,0,0,0,0,-287.124860336709,375899671
165517.965517241,0.0588235294117647,-11.8029711629764,0.695370390625,7.04419528054738,0.487962037788352,2.60116572086457,1.55414817005781,3.68e-05,5301405,0,0,0,0,0,-278.309703745875,862944602
165517.965517241,0.0588235294117647,-13.4752205634357,0.695370390625,9.3195862091969,0.552601835606879,2.42223500871499,1.79459257703961,3.67999999999999e-05,5301405,0,0,0,0,0,-289.075146757966,902891602
165517.965517241,0.0588235294117647,-3.97577939870166,0.195465390625,0.559285768763912,0.0275515716961285,-1.48989786213904,-3.00681714123781,3.68e-05,5301405,0,0,0,0,0,-166.136780114993,246774416
165517.965517241,0.0588235294117647,-4.25856180959298,0.195465390625,0.697535979976896,0.134759462087279,-1.38386300059231,-3.54111451934172,3.68e-05,5301405,0,0,0,0,0,-174.430362054811,120981260
165517.965517241,0.0588235294117647,-3.96468728188616,0.195465390625,0.569698369839308,0.027599245671988,-1.49805612944282,-3.00857990919298,3.68e-05,5301405,0,0,0,0,0,-166.162102671823,14262755
165517.965517241,0.0588235294117647,-3.9721429881801,0.195465390625,0.55791896403098,0.0272909112132786,-1.49400139251139,-2.99872063648138,3.68e-05,5301405,0,0,0,0,0,-166.166024982998,864717221
165517.965517241,0.0588235294117647,-3.96117236154486,0.195465390625,0.563588444727735,0.0272510516113246,-1.50421307067403,-3.0095240221512,3.68e-05,5301405,0,0,0,0,0,-166.162874149472,194345316
165517.965517241,0.0588235294117647,-12.8027720796965,0.820346640625,4.09689814302982,0.863320166874169,1.16247535663021,-2.96868378927637,3.68e-05,5301405,0,0,0,0,0,-257.277000802004,71263975
165517.965517241,0.0588235294117647,-11.7978566738441,0.820346640625,3.06990718095905,0.867720106374365,0.161414005324477,-1.62326468436302,3.68000000000001e-05,5301405,0,0,0,0,0,-242.970536342383,838008559
165517.965517241,0.0588235294117647,-13.8773132601786,0.820346640625,4.68096494044049,0.787154982264655,0.684348923842127,-1.94759404672506,3.68e-05,5301405,0,0,0,0,0,-267.997406835856,306029070
165517.965517241,0.0588235294117647,-13.1623607053787,0.820346640625,4.06144824010872,0.761293653110414,0.54841514559921,-1.86294180646108,3.68e-05,5301405,0,0,0,0,0,-261.275398565078,1009943778
165517.965517241,0.0588235294117647,-11.8736581351748,0.820346640625,2.99997779855565,0.826727709238566,0.325585826288748,-1.80855436239044,3.68000000000001e-05,5301405,0,0,0,0,0,-245.257865210351,99800351
165517.965517241,0.0588235294117647,0.4545526822496,0.320441640625,1.44292389993149,0.591468267094872,3.63104558961704,2.06672230682656,3.67999999999999e-05,5301405,0,0,0,0,0,-194.86524808001,28481413
165517.965517241,0.0588235294117647,0.324340685834257,0.320441640625,1.44394346949799,0.679002342770299,3.68160846221658,1.93045358118703,3.68e-05,5301405,0,0,0,0,0,-194.953041735447,283809219
165517.965517241,0.0588235294117647,0.368362494612283,0.320441640625,1.44692177635356,0.64893766850771,3.66290803149667,1.98078591209741,3.68e-05,5301405,0,0,0,0,0,-194.915915001252,87739958
165517.965517241,0.0588235294117647,0.357742075062506,0.320441640625,1.4451785013111,0.649715477178041,3.66772834305208,1.97186637476102,3.68000000000001e-05,5301405,0,0,0,0,0,-194.91837995755,264608864
165517.965517241,0.0588235294117647,0.438070850514466,0.320441640625,1.44126006555976,0.600663826196656,3.6437684617542,2.04310170898339,3.68e-05,5301405,0,0,0,0,0,-194.870213718897,735572669
165517.965517241,0.0588235294117647,-5.58061944649696,0.070489140625,0.940394625733027,0.911870032779003,-0.828581895907668,-3.56160400939397,3.68e-05,5301405,0,0,0,0,0,-182.668384078785,701734792
165517.965517241,0.0588235294117647,-6.3734534056756,0.070489140625,1.54975204022842,0.873406600818266,-0.311011523826713,-0.4595561870863,3.68e-05,5301405,0,0,0,0,0,-200.822716531425,605062816
165517.965517241,0.0588235294117647,-5.32678326336785,0.070489140625,0.841220504559753,0.756928433345161,-0.977850105598356,-3.4855852035281,3.68e-05,5301405,0,0,0,0,0,-180.684132843448,487514298
165517.965517241,0.0588235294117647,-6.23287023120293,0.070489140625,1.27166196588204,0.625553810342333,-0.523114581840218,-2.88377616907142,3.68e-05,5301405,0,0,0,0,0,-191.015977350005,758311238
165517.965517241,0.0588235294117647,-6.75942013714569,0.070489140625,1.55288189621273,0.895519489425014,0.106845491907742,-0.268498105993124,3.68e-05,5301405,0,0,0,0,0,-203.507117856605,104180106
165517.965517241,0.0588235294117647,2.02310448031169,0.570394140625,4.76976013436729,0.857883115706887,10.5028103950778,-2.17951790096585,3.68e-05,5301405,0,0,0,0,0,-255.18875220367,231412067
165517.965517241,0.0588235294117647,2.62972824929108,0.570394140625,6.93051865341413,0.815272034536732,10.2777147295891,-3.6169097586842,3.68e-05,5301405,0,0,0,0,0,-278.082177139276,40017173
165517.965517241,0.0588235294117647,1.57729976120684,0.570394140625,4.7521215046803,0.802033716620678,10.3285596291683,-2.15121838575265,3.68000000000001e-05,5301405,0,0,0,0,0,-259.822404457805,886306031
165517.965517241,0.0588235294117647,2.17055510310865,0.570394140625,5.84635168923614,0.864943776682483,9.51309191242234,-2.54709049273481,3.68e-05,5301405,0,0,0,0,0,-266.068869042947,255494003
165517.965517241,0.0588235294117647,2.69736982876798,0.570394140625,4.48023813051029,0.854057551078252,10.0498550208295,-2.00655506643791,3.68e-05,5301405,0,0,0,0,0,-249.986059499333,269035137
186207.586206897,0.0588235294117647,-4.93350036922305,0.60944921875,0.764976184255725,0.613805496721133,-1.09916845157574,-3.61459275835763,3.67999999999999e-05,5301405,0,0,0,0,0,-178.735908348253,347173409
186207.586206897,0.0588235294117647,-5.55422294400649,0.60944921875,0.853070741724259,0.844282292126692,-0.791625730536625,-3.61787698405091,3.68e-05,5301405,0,0,0,0,0,-182.207595344725,1042200255
186207.586206897,0.0588235294117647,-5.34980358928808,0.60944921875,0.824421365800519,0.730694081009638,-0.833416669815547,-3.68706362821584,3.68e-05,5301405,0,0,0,0,0,-180.911803175088,813699717
186207.586206897,0.0588235294117647,-5.31449556383947,0.60944921875,0.855016552029174,0.72988722341774,-0.86235366868313,-3.6799057421391,3.68e-05,5301405,0,0,0,0,0,-180.754599003556,324882972
186207.586206897,0.0588235294117647,-5.17676441840188,0.60944921875,0.79093742473749,0.808159009763127,-0.956634043100486,-3.6570690406665,3.68e-05,5301405,0,0,0,0,0,-180.416285714328,697427005
186207.586206897,0.0588235294117647,0.489670139468266,0.10954421875,1.55799870284895,0.748606428235596,3.00535139010324,4.87411299879747,3.68000000000001e-05,5301405,0,0,0,0,0,-197.632334551423,507325512
186207.586206897,0.0588235294117647,1.33978044691794,0.10954421875,1.61640088678471,0.578931910592751,2.88132051439122,3.96509215013993,3.68e-05,5301405,0,0,0,0,0,-198.785877413326,489676548
186207.586206897,0.0588235294117647,0.609765642253733,0.10954421875,1.49973957210749,0.596835913795837,3.29101669413077,3.74861156984674,3.68e-05,5301405,0,0,0,0,0,-196.04668874318,439275404
186207.586206897,0.0588235294117647,1.64067631671708,0.10954421875,3.07914477921652,0.787093538747606,1.40022974481301,2.96718373853475,3.68e-05,5301405,0,0,0,0,0,-246.282473565591,715200649
186207.586206897,0.0588235294117647,2.30292795196071,0.10954421875,1.74601097196936,0.490019866107973,2.62852871891615,4.53180710577859,3.68e-05,5301405,0,0,0,0,0,-201.972494576183,614813262
186207.586206897,0.0588235294117647,-15.5522122965707,0.35949671875,8.98359430183114,0.854403086351156,6.63515695508857,0.802484097585804,3.67999999999999e-05,5301405,0,0,0,0,0,-301.646427828599,277151854
186207.586206897,0.0588235294117647,-16.5928599396791,0.35949671875,9.35304687424867,0.846382086263934,5.99761062007554,1.46645218933384,3.68e-05,5301405,0,0,0,0,0,-301.9065811539,377251120
186207.586206897,0.0588235294117647,-16.6391209223719,0.35949671875,9.55108365436802,0.867573842737678,5.75464323489788,1.38335627708461,3.68e-05,5301405,0,0,0,0,0,-301.472359201616,851605148
186207.586206897,0.0588235294117647,-15.1475720188073,0.35949671875,9.88468619845375,0.834105252134374,6.91611982479514,0.181718521746738,3.67999999999999e-05,5301405,0,0,0,0,0,-303.102579928115,937936457
186207.586206897,0.0588235294117647,-16.1185965209825,0.35949671875,9.13215941617013,0.892079417926824,5.5616656776264,1.68463371861467,3.68e-05,5301405,0,0,0,0,0,-300.159683902193,366004365
186207.586206897,0.0588235294117647,-4.07735444326625,0.85940171875,0.487658013929163,0.0321371295692095,-1.45096257485533,-2.94893422119032,3.68e-05,5301405,0,0,0,0,0,-167.473981940125,455926908
186207.586206897,0.0588235294117647,-4.07716812033603,0.85940171875,0.490072186125622,0.0328997299797687,-1.45961288295135,-2.98033535165301,3.68e-05,5301405,0,0,0,0,0,-167.510378641836,338504844
186207.586206897,0.0588235294117647,-4.11749874410779,0.85940171875,0.50642027846686,0.0366994790627865,-1.42697303447531,-3.03219011079497,3.68e-05,5301405,0,0,0,0,0,-167.639475186461,852595581
186207.586206897,0.0588235294117647,-4.16731682032456,0.85940171875,0.510907443834592,0.0449243480038233,-1.45683133975468,-3.08659752324152,3.68000000000001e-05,5301405,0,0,0,0,0,-168.061313566957,309159180
186207.586206897,0.0588235294117647,-4.1506150674016,0.85940171875,0.511151931097467,0.0435483558118748,-1.44337127225954,-3.10100755284422,3.67999999999999e-05,5301405,0,0,0,0,0,-167.99040046951,156196200
186207.586206897,0.0588235294117647,-6.80388190735676,0.23452046875,1.3107566155217,0.913736734263129,-0.302481214509268,-2.95006149743924,3.68e-05,5301405,0,0,0,0,0,-193.511000531874,605926528
186207.586206897,0.0588235294117647,-7.12368437885923,0.23452046875,1.37994227109689,0.908998865704787,-0.338366226494029,-2.75106867427214,3.68000000000001e-05,5301405,0,0,0,0,0,-195.137313109268,722427323
186207.586206897,0.0588235294117647,-5.98321922730317,0.23452046875,1.00888824051655,0.860316728031544,-0.630917471077219,-3.5643868445862,3.68e-05,5301405,0,0,0,0,0,-185.924187281973,528816466
186207.586206897,0.0588235294117647,-7.36231309024421,0.23452046875,1.41139979135104,0.919189231192002,-0.332972312920039,-2.65658855073918,3.68e-05,5301405,0,0,0,0,0,-196.612507287601,1043932991
186207.586206897,0.0588235294117647,-6.6881297823366,0.23452046875,1.30984377008468,0.904566719365342,-0.300549125533227,-3.02149476711348,3.68e-05,5301405,0,0,0,0,0,-193.06688445456,122222940
186207.586206897,0.0588235294117647,0.635083068902981,0.73442546875,1.47387816165888,0.505072855483855,3.38698391229812,3.60585497756471,3.68e-05,5301405,0,0,0,0,0,-195.969172771006,916532877
186207.586206897,0.0588235294117647,-0.0571658957761851,0.73442546875,1.50111316281812,0.461256477745218,3.76148019899398,5.53301512054593,3.67999999999999e-05,5301405,0,0,0,0,0,-196.244283263078,90079752
186207.586206897,0.0588235294117647,-0.0489366726997784,0.73442546875,1.50202774686461,0.456829407943185,3.75407324111579,5.58003273709845,3.68e-05,5301405,0,0,0,0,0,-196.245243107228,538731684
186207.586206897,0.0588235294117647,-0.0558598880055411,0.73442546875,1.50147495055105,0.455129460708957,3.75785033488961,5.58197060081954,3.68e-05,5301405,0,0,0,0,0,-196.241654764334,657535703
186207.586206897,0.0588235294117647,-0.0628345345128605,0.73442546875,1.50007394135868,0.464504474369839,3.76359134176366,5.52715601425261,3.68e-05,5301405,0,0,0,0,0,-196.244200073305,990591123
186207.586206897,0.0588235294117647,-4.248499866305,0.98437796875,0.493523888438581,0.0731789423776902,-1.45230831837656,-3.26010878059505,3.68000000000001e-05,5301405,0,0,0,0,0,-169.242995765988,577048512
186207.586206897,0.0588235294117647,-4.2945082006936,0.98437796875,0.495640068956252,0.0677672770241053,-1.42507495151025,-3.21746507964918,3.68000000000001e-05,5301405,0,0,0,0,0,-169.05042448755,337299832
186207.586206897,0.0588235294117647,-4.33793964176064,0.98437796875,0.511224474852252,0.0930194725432157,-1.42122666846418,-3.29940159821606,3.67999999999999e-05,5301405,0,0,0,0,0,-169.938261814736,292671956
186207.586206897,0.0588235294117647,-4.2830191305409,0.98437796875,0.504710516689528,0.0822960380286353,-1.46664492040119,-3.26309357340457,3.68000000000001e-05,5301405,0,0,0,0,0,-169.609499798373,421290354
186207.586206897,0.0588235294117647,-4.43121201732428,0.98437796875,0.545649946460838,0.132731714135488,-1.37430074902281,-3.38198451282142,3.68e-05,5301405,0,0,0,0,0,-171.071304195473,485279326
186207.586206897,0.0588235294117647,4.30674660472925,0.48447296875,6.72524952941108,0.766987282667593,5.41579918459771,-1.80219374492734,3.68e-05,5301405,0,0,0,0,0,-270.628303554455,365379051
186207.586206897,0.0588235294117647,4.67829473072228,0.48447296875,3.09600848887107,0.829548667863281,5.88486665588688,-0.285001838951664,3.68e-05,5301405,0,0,0,0,0,-227.041126694013,347498039
186207.586206897,0.0588235294117647,5.55275343336808,0.48447296875,2.24924866569466,0.811278483098302,5.17224737030252,0.800791044594512,3.68e-05,5301405,0,0,0,0,0,-212.167460454979,966048938
186207.586206897,0.0588235294117647,4.15159169962605,0.48447296875,13.5898233878267,0.715320194090657,4.49262472836512,-3.73662532681128,3.68e-05,5301405,0,0,0,0,0,-315.897397892434,967707689
186207.586206897,0.0588235294117647,5.01814903540323,0.48447296875,4.55367570430175,0.77101456667771,5.51860290217485,-1.26369629419379,3.67999999999999e-05,5301405,0,0,0,0,0,-252.474100281566,1028676206
186207.586206897,0.0588235294117647,-11.7783796390472,0.79691359375,3.30280301484753,0.871257350725258,1.29924613288646,-3.31024919763441,3.68000000000001e-05,5301405,0,0,0,0,0,-246.150129190101,469234664
186207.586206897,0.0588235294117647,-14.6543047417648,0.79691359375,5.25163953437916,0.856468826624982,1.93778665858439,-3.69081946584328,3.68e-05,5301405,0,0,0,0,0,-277.29711025332,12097392
186207.586206897,0.0588235294117647,-11.1739388687789,0.79691359375,2.855042910168,0.869935604292652,1.0030828229726,-2.98367996092925,3.68e-05,5301405,0,0,0,0,0,-238.020132811151,328097570
186207.586206897,0.0588235294117647,-15.1989212659231,0.79691359375,15.6299030347597,0.598176747786779,4.55618346432819,-3.08380679309788,3.68e-05,5301405,0,0,0,0,0,-322.945646392895,354592355
186207.586206897,0.0588235294117647,-13.3391965837653,0.79691359375,4.37504888269791,0.802629341670465,1.39570569196106,-3.14223252233499,3.68e-05,5301405,0,0,0,0,0,-263.912968214492,233051936
186207.586206897,0.0588235294117647,-2.27209455879806,0.29700859375,1.94516200257157,0.8079066824934,3.12010508219497,6.51569246310587,3.68e-05,5301405,0,0,0,0,0,-210.299496537713,622400342
186207.586206897,0.0588235294117647,-2.17900020812105,0.29700859375,2.76158282586463,0.761107637113152,2.46567974216966,5.28865065782911,3.68000000000001e-05,5301405,0,0,0,0,0,-227.682939081946,595572707
186207.586206897,0.0588235294117647,-2.8693340525793,0.29700859375,3.57650031394983,0.772965162330047,1.61231907221382,5.91755045366989,3.68e-05,5301405,0,0,0,0,0,-248.051229613662,452805657
186207.586206897,0.0588235294117647,-3.27298605445245,0.29700859375,8.34508678225114,0.742009163273293,-0.00504374512798007,5.90386244850179,3.68e-05,5301405,0,0,0,0,0,-288.869392638459,697762855
186207.586206897,0.0588235294117647,-2.28631162962537,0.29700859375,4.09679000276382,0.814572376677112,1.50938998795773,5.52849220104726,3.68e-05,5301405,0,0,0,0,0,-248.43911605772,988939236
186207.586206897,0.0588235294117647,-7.184133800999,0.04705609375,1.99342323006917,0.802069210909562,1.75941109701006,-0.0809563167723434,3.68e-05,5301405,0,0,0,0,0,-216.076732450483,718670504
186207.586206897,0.0588235294117647,-6.39217893911052,0.04705609375,1.5805929649865,0.866898246047261,0.920816319618912,-0.39643776112973,3.68e-05,5301405,0,0,0,0,0,-203.295515403532,491067731
186207.586206897,0.0588235294117647,-5.83431794578754,0.04705609375,1.45366006718445,0.842613748838576,0.777424374281061,-0.60556335525842,3.68e-05,5301405,0,0,0,0,0,-199.795065255411,823677769
186207.586206897,0.0588235294117647,-5.56333736549102,0.04705609375,1.38309299795341,0.776511359918122,0.504841650152483,-0.724439432155327,3.68e-05,5301405,0,0,0,0,0,-198.108168021256,524192254
186207.586206897,0.0588235294117647,-6.14327554482001,0.04705609375,1.51372261707424,0.807220834595536,0.960403935247595,-0.476808930229535,3.68e-05,5301405,0,0,0,0,0,-202.447325968207,339507595
186207.586206897,0.0588235294117647,-0.172070389527701,0.54696109375,26.0145727692034,0.837226835050861,1.617718322327,-7.17198831251573,3.67999999999999e-05,5301405,0,0,0,0,0,-357.067408691431,339901903
186207.586206897,0.0588235294117647,-0.457068946650594,0.54696109375,24.6192565618064,0.834646221288485,2.21018804847285,-6.16800288401673,3.68e-05,5301405,0,0,0,0,0,-352.847247861551,668328054
186207.586206897,0.0588235294117647,1.23655074401429,0.54696109375,26.6108400792777,0.840911599160224,1.57478622001434,-6.14576073334076,3.68e-05,5301405,0,0,0,0,0,-362.418983378187,1011092699
186207.586206897,0.0588235294117647,-1.14784010850517,0.54696109375,25.117394453825,0.889148426947234,1.96851806242705,-6.93765946319613,3.68000000000001e-05,5301405,0,0,0,0,0,-348.957005956728,1032688181
186207.586206897,0.0588235294117647,0.354160733128328,0.54696109375,28.6203786365447,0.794714470548917,1.04726165910233,-7.41911435994496,3.68e-05,5301405,0,0,0,0,0,-362.319170483418,739471623
186207.586206897,0.0588235294117647,-4.43921915098385,0.42198484375,0.0409523383918769,0.0240488139300997,-1.2151366474339,-2.19297296136888,3.68e-05,5301405,0,0,0,0,0,-573.834616685411,977765388
186207.586206897,0.0588235294117647,-4.55914558988766,0.42198484375,0.0183299047070839,0.010164398821271,-0.89551239316,-2.16104196887258,3.68e-05,5301405,0,0,0,0,0,-691.878133270582,967466151
186207.586206897,0.0588235294117647,-4.5874373468898,0.42198484375,0.0854994235666939,0.0186476921651605,-1.02131658333802,-2.06918903095589,3.68e-05,5301405,0,0,0,0,0,-544.33274156458,506812525
186207.586206897,0.0588235294117647,-4.00307506046953,0.42198484375,0.552980536101343,0.0294820269047731,-1.46207207717182,-3.01754613699107,3.67999999999999e-05,5301405,0,0,0,0,0,-166.752751561211,474322924
186207.586206897,0.0588235294117647,-4.32820977624724,0.42198484375,0.00903891210008446,0.00352690979540539,0.150596680640089,-1.45794022469008,3.67999999999999e-05,5301405,0,0,0,0,0,-742.461391995306,609880155
186207.586206897,0.0588235294117647,4.19771663824886,0.92188984375,1.81989888854222,0.275546149758469,3.9904548552663,5.48675599785025,3.68e-05,5301405,0,0,0,0,0,-203.966836584115,737368597
186207.586206897,0.0588235294117647,2.53384810121307,0.92188984375,1.79731622745204,0.292989442517578,4.13708534191582,5.36780237144114,3.68000000000001e-05,5301405,0,0,0,0,0,-203.454538248798,42779236
186207.586206897,0.0588235294117647,4.72426450913502,0.92188984375,1.82212124119044,0.278028532270866,4.15822277964402,5.90526074443227,3.68e-05,5301405,0,0,0,0,0,-204.105509362015,933682654
186207.586206897,0.0588235294117647,4.17525131673798,0.92188984375,1.77230054512819,0.277854469716991,3.15661085646662,4.94589111862524,3.67999999999999e-05,5301405,0,0,0,0,0,-202.918307977185,571216814
186207.586206897,0.0588235294117647,5.42199457545025,0.92188984375,1.82258868811576,0.280335990881969,4.24654325294068,5.7073957170221,3.68e-05,5301405,0,0,0,0,0,-204.223642316643,1053323795
186207.586206897,0.0588235294117647,-11.278245578524,0.67193734375,3.6481364367922,0.754523565575363,-1.14993376817337,0.551405856040158,3.68000000000001e-05,5301405,0,0,0,0,0,-246.163701057815,399136771
186207.586206897,0.0588235294117647,-11.2750523837163,0.67193734375,3.61283938134248,0.753326655349102,-0.653346690637903,0.6963271040928,3.68000000000001e-05,5301405,0,0,0,0,0,-245.691179714957,876970441
186207.586206897,0.0588235294117647,-11.2771655228384,0.67193734375,3.61674945576907,0.762274286514946,-0.387424653646208,0.810850059833663,3.68e-05,5301405,0,0,0,0,0,-258.682295984536,442290617
186207.586206897,0.0588235294117647,-10.4632888892114,0.67193734375,3.03619414899697,0.631572329194791,-0.896552269768824,0.0137782706411531,3.68000000000001e-05,5301405,0,0,0,0,0,-239.954821737124,165893580
186207.586206897,0.0588235294117647,-11.2786335049373,0.67193734375,4.308823948961,0.700411165604543,-0.15152536733039,0.870267750710214,3.68e-05,5301405,0,0,0,0,0,-254.385237152576,223444823
186207.586206897,0.0588235294117647,0.723247804835923,0.17203234375,2.56101454821026,0.808510712418297,7.35801224288519,1.09619454545555,3.68e-05,5301405,0,0,0,0,0,-219.041772817705,806901857
186207.586206897,0.0588235294117647,0.915674984288298,0.17203234375,4.47804302821448,0.879051272292921,7.60207507905271,-0.58868971975157,3.68e-05,5301405,0,0,0,0,0,-248.649966727878,62328095
186207.586206897,0.0588235294117647,1.30213277428118,0.17203234375,2.95052263037589,0.798532132669249,8.18055756250539,0.435851397754151,3.68e-05,5301405,0,0,0,0,0,-224.614737066204,674416181
186207.586206897,0.0588235294117647,1.09696290364705,0.17203234375,1.90793764437018,0.846672995809643,8.35555750680193,2.18227520849303,3.68e-05,5301405,0,0,0,0,0,-206.037751919913,945522061
186207.586206897,0.0588235294117647,-3.10871502593949,0.17203234375,7.33151801324222,0.85922186316702,5.85366030141163,-1.2125904573957,3.68e-05,5301405,0,0,0,0,0,-278.174347236415,488660880
186207.586206897,0.0588235294117647,-7.1157722062614,0.26576453125,2.43515725038664,0.837225663245812,8.87307305830239,6.50502767241482,3.68e-05,5301405,0,0,0,0,0,-226.457659654431,854863879
186207.586206897,0.0588235294117647,-7.61720109494576,0.26576453125,2.36421407419999,0.850165646537044,9.65137862855069,7.17900835634037,3.68e-05,5301405,0,0,0,0,0,-224.636270750676,600188260
186207.586206897,0.0588235294117647,-10.535316044311,0.26576453125,4.52637801634299,0.692931210219161,3.40689138942646,1.07603595155077,3.68e-05,5301405,0,0,0,0,0,-265.457535342466,693201898
186207.586206897,0.0588235294117647,-7.64608848013494,0.26576453125,2.85452275644757,0.770077818962655,7.72088745532014,6.59408993102795,3.67999999999999e-05,5301405,0,0,0,0,0,-235.005814427824,799090867
186207.586206897,0.0588235294117647,-7.00159402916225,0.26576453125,2.21558445857716,0.847871545654427,9.46489192836344,7.27212666162033,3.68e-05,5301405,0,0,0,0,0,-219.846089651976,930005738
186207.586206897,0.0588235294117647,-2.79212503672663,0.76566953125,1.52287733767883,0.636848637990733,1.23209000356662,-1.45006115080371,3.68e-05,5301405,0,0,0,0,0,-205.061153065066,952068808
186207.586206897,0.0588235294117647,-3.48851598057047,0.76566953125,1.67489421247062,0.519569149717048,1.67986888996401,-1.04227041929439,3.68e-05,5301405,0,0,0,0,0,-207.198138822558,725263508
186207.586206897,0.0588235294117647,-2.26507842964393,0.76566953125,2.32155064850143,0.605809132247994,2.02137776469402,-1.71028596035283,3.68000000000001e-05,5301405,0,0,0,0,0,-220.377079469503,716564663
186207.586206897,0.0588235294117647,-2.52584815127255,0.76566953125,2.30098733400915,0.646183446445299,2.90183419983932,-1.36015141993115,3.67999999999999e-05,5301405,0,0,0,0,0,-226.268988879056,203238610
186207.586206897,0.0588235294117647,-2.4872595006782,0.76566953125,1.75768945654356,0.56066080404192,1.92734640074875,-1.14250052494444,3.68e-05,5301405,0,0,0,0,0,-222.154706325649,969438701
186207.586206897,0.0588235294117647,-5.24785136366681,0.51571703125,0.85212367766005,0.88859112647848,-0.788407836494265,-3.86189782054497,3.68e-05,5301405,0,0,0,0,0,-181.627383059223,920096475
186207.586206897,0.0588235294117647,-5.29746860354072,0.51571703125,0.863228666835731,0.768708256576242,-0.71748515351037,-3.90891451094322,3.68e-05,5301405,0,0,0,0,0,-181.650563735224,665508294
186207.586206897,0.0588235294117647,-6.81879515259135,0.51571703125,1.32108461578174,0.818061701338973,0.215229707364756,-3.92731624231041,3.68000000000001e-05,5301405,0,0,0,0,0,-194.071911096883,742939715
186207.586206897,0.0588235294117647,-7.90295863408674,0.51571703125,12.5667492824424,0.884394320846929,2.71207487703472,-3.70085839438355,3.68e-05,5301405,0,0,0,0,0,-306.593526524474,993695475
186207.586206897,0.0588235294117647,-6.47092752862378,0.51571703125,1.29981346374865,0.821414926685841,0.213349418387751,-4.35681815228435,3.68e-05,5301405,0,0,0,0,0,-192.785463061781,506545831
186207.586206897,0.0588235294117647,4.49132332389453,0.01581203125,1.73942156566478,0.239833798207219,2.4962002033731,4.91218087319986,3.68e-05,5301405,0,0,0,0,0,-201.9920605517,836328603
186207.586206897,0.0588235294117647,6.64283113446702,0.01581203125,1.79492838407765,0.275317719348404,2.71240330128042,5.07355232752911,3.68e-05,5301405,0,0,0,0,0,-203.406153922995,1014886627
186207.586206897,0.0588235294117647,5.47948612379771,0.01581203125,1.78368078149913,0.276128120049161,2.77570234971348,4.4714156864969,3.68e-05,5301405,0,0,0,0,0,-203.188199795977,276491557
