"delta","gamma","phi","sigma_P","sigma_M","rho","Beta_0","mu_H","N_0","I_0","R_0","C_0","r","omega","epsilon","LL","seed"
0.862068965517241,0.0588235294117647,1.0185103169914,0.445417890625,0.757485962653009,0.0579009439798429,0.0703720146005473,3.68e-05,5281842,145313.359368568,0,0,0,0.01721420632104,0,-176.109810800994,344312253
0.862068965517241,0.0588235294117647,1.01441864916065,0.445417890625,0.757654908341023,0.0576182700914019,0.0704847087600921,3.68e-05,5281842,145314.123764741,0,0,0,0.01721420632104,0,-176.086814338102,377041068
0.862068965517241,0.0588235294117647,1.01352508029206,0.445417890625,0.753763910716801,0.0573372818754448,0.0706142351980876,3.68e-05,5281842,145314.220235102,0,0,0,0.01721420632104,0,-176.082719617982,395784525
0.862068965517241,0.0588235294117647,1.01832723156162,0.445417890625,0.74636232382868,0.0579256999640353,0.0706515696177792,3.68e-05,5281842,145313.013853783,0,0,0,0.01721420632104,0,-176.085231613321,906779255
0.862068965517241,0.0588235294117647,1.01254162502408,0.445417890625,0.759879448254859,0.0567487480085892,0.070669630099646,3.68e-05,5281842,145313.501061345,0,0,0,0.01721420632104,0,-176.088915842764,708616179
0.862068965517241,0.0588235294117647,1.08929477659158,0.945322890625,0.66267093617304,0.0537159708880815,0.0766523714435967,3.68e-05,5281842,445311.907505667,0,0,0,0.01721420632104,0,-174.065781013853,760897063
0.862068965517241,0.0588235294117647,1.08917656173229,0.945322890625,0.659837490124631,0.0553614760311658,0.0760223741424153,3.68e-05,5281842,445312.321607375,0,0,0,0.01721420632104,0,-174.039787390604,375078000
0.862068965517241,0.0588235294117647,1.08904162796547,0.945322890625,0.657067590230317,0.0541508666874634,0.0765776035556149,3.68e-05,5281842,445312.375613044,0,0,0,0.01721420632104,0,-174.037787648105,780550360
0.862068965517241,0.0588235294117647,1.08945417401464,0.945322890625,0.66250233235627,0.0555689843025995,0.075661601209735,3.68e-05,5281842,445312.252947503,0,0,0,0.01721420632104,0,-174.052383224832,292523331
0.862068965517241,0.0588235294117647,1.090637192987,0.945322890625,0.658691564959589,0.0546894611191124,0.076400470874261,3.68e-05,5281842,445312.640186442,0,0,0,0.01721420632104,0,-174.046584949261,173971247
