"delta","gamma","phi","sigma_P","sigma_M","rho","Beta_0","mu_H","N_0","I_0","R_0","C_0","r","omega","epsilon","LL","seed"
0.931034482758621,0.0588235294117647,1.05428249642723,0.60944921875,0.806765796219876,0.0796000785146648,0.0739691028461716,3.68000000000001e-05,5281842,346875.958784627,0,0,0,0.01721420632104,0,-177.64990422216,323958824
0.931034482758621,0.0588235294117647,1.04910205147714,0.60944921875,0.806499953014344,0.0798370828058559,0.0741584643045943,3.68e-05,5281842,346875.155474873,0,0,0,0.01721420632104,0,-177.666678303708,508363492
0.931034482758621,0.0588235294117647,1.05263366177756,0.60944921875,0.80860585289269,0.0788568005128428,0.0745068859277326,3.68e-05,5281842,346874.91371904,0,0,0,0.01721420632104,0,-177.65758978514,1011775484
0.931034482758621,0.0588235294117647,1.05482268641925,0.60944921875,0.812498602659983,0.0794973166109218,0.0740137795670485,3.67999999999999e-05,5281842,346876.213327803,0,0,0,0.01721420632104,0,-177.649633752198,511959269
0.931034482758621,0.0588235294117647,1.04830686606009,0.60944921875,0.805655185740624,0.0797459940850884,0.0741881645905592,3.68e-05,5281842,346875.842499051,0,0,0,0.01721420632104,0,-177.645449173882,864479094
0.931034482758621,0.0588235294117647,0.839206310267154,0.10954421875,1.07014737586573,0.152761237524145,0.0704281940890704,3.68e-05,5281842,46875.7473838618,0,0,0,0.01721420632104,0,-185.301682014867,411481878
0.931034482758621,0.0588235294117647,0.845140311346774,0.10954421875,1.06987081605243,0.155600368376321,0.0704537016090941,3.68000000000001e-05,5281842,46874.2924986325,0,0,0,0.01721420632104,0,-185.30147196836,712510154
0.931034482758621,0.0588235294117647,1.16797494548678,0.10954421875,0.863396174755314,0.891951055595808,0.053620059573404,3.68e-05,5281842,46875.7121101967,0,0,0,0.01721420632104,0,-182.448477134219,865099532
0.931034482758621,0.0588235294117647,1.1421615630966,0.10954421875,0.793196842446055,0.892382180814641,0.0537239251667366,3.67999999999999e-05,5281842,46875.6306503863,0,0,0,0.01721420632104,0,-182.251899056623,370971636
0.931034482758621,0.0588235294117647,0.842900560731181,0.10954421875,1.0695875187642,0.154968234466924,0.0704967025990256,3.68e-05,5281842,46876.1701760205,0,0,0,0.01721420632104,0,-185.278682591248,241112569
0.931034482758621,0.0588235294117647,1.08636821030421,0.35949671875,0.813525902178325,0.0840175132331585,0.0764761165030981,3.68000000000001e-05,5281842,496874.99115269,0,0,0,0.01721420632104,0,-176.877697190934,441150543
0.931034482758621,0.0588235294117647,1.08523224397082,0.35949671875,0.813104770478722,0.0843057803717338,0.0765726851095997,3.67999999999999e-05,5281842,496875.758036544,0,0,0,0.01721420632104,0,-176.873723891999,631714834
0.931034482758621,0.0588235294117647,1.08657269632364,0.35949671875,0.816628228009774,0.0836807727537055,0.0766830691306019,3.68e-05,5281842,496874.533157081,0,0,0,0.01721420632104,0,-176.8831656517,755961600
0.931034482758621,0.0588235294117647,1.08830091787289,0.35949671875,0.817701388893741,0.0840891443728949,0.0763440222213374,3.68e-05,5281842,496874.912029935,0,0,0,0.01721420632104,0,-176.883346286084,1062923327
0.931034482758621,0.0588235294117647,1.08605447186139,0.35949671875,0.816718460913793,0.0844288879684283,0.0766002646955835,3.68e-05,5281842,496874.943496842,0,0,0,0.01721420632104,0,-176.889550838939,198644123
0.931034482758621,0.0588235294117647,1.70134833915068,0.85940171875,3.47382827094803,0.243459776623153,3.62506247796094,3.68e-05,5281842,196875.833745903,0,0,0,0.01721420632104,0,-271.113947083761,889982919
0.931034482758621,0.0588235294117647,0.986290807553223,0.85940171875,0.796587899631396,0.0675357190485801,0.075663458044522,3.68e-05,5281842,196875.758469664,0,0,0,0.01721420632104,0,-179.070138071081,1004783313
0.931034482758621,0.0588235294117647,0.986933572780334,0.85940171875,0.795739256306039,0.0696869167336477,0.07543347982935,3.68e-05,5281842,196875.017182823,0,0,0,0.01721420632104,0,-179.05871513847,881135645
0.931034482758621,0.0588235294117647,0.983696816565653,0.85940171875,0.79452771347288,0.0694734385849201,0.0758206221784264,3.68e-05,5281842,196877.232082933,0,0,0,0.01721420632104,0,-179.062054342518,209572504
0.931034482758621,0.0588235294117647,0.988458470227282,0.85940171875,0.798451497787303,0.0695331158538368,0.0755285099139861,3.68e-05,5281842,196875.175493765,0,0,0,0.01721420632104,0,-179.068052262405,280034541
0.931034482758621,0.0588235294117647,1.07202397082122,0.23452046875,0.817372724554358,0.0819897836843549,0.074632870781322,3.67999999999999e-05,5281842,421874.785540021,0,0,0,0.01721420632104,0,-176.548766143174,846155876
0.931034482758621,0.0588235294117647,1.07330003418092,0.23452046875,0.818440264293252,0.0815813672619366,0.0746079098627427,3.68e-05,5281842,421875.235560642,0,0,0,0.01721420632104,0,-176.541838832011,171721308
0.931034482758621,0.0588235294117647,1.07537153915298,0.23452046875,0.817960839558952,0.0822144506706571,0.0745825088816832,3.68e-05,5281842,421875.196902426,0,0,0,0.01721420632104,0,-176.544058055283,271239667
0.931034482758621,0.0588235294117647,1.07468006129913,0.23452046875,0.813760095273789,0.0814619849670106,0.0745634264080562,3.68e-05,5281842,421875.371694696,0,0,0,0.01721420632104,0,-176.537099556543,275644788
0.931034482758621,0.0588235294117647,1.07035290813439,0.23452046875,0.816694902430397,0.0815733756227319,0.0745926691069017,3.68000000000001e-05,5281842,421875.116120889,0,0,0,0.01721420632104,0,-176.555614177225,1002585317
