"delta","gamma","phi","sigma_P","sigma_M","rho","Beta_0","mu_H","N_0","I_0","R_0","C_0","r","omega","epsilon","LL","seed"
0.793103448275862,0.0588235294117647,1.09847580649092,0.26576453125,0.653764006009277,0.0433582977553435,0.0692179723134628,3.68e-05,5281842,215625.914219129,0,0,0,0.01721420632104,0,-170.60986777392,142028246
0.793103448275862,0.0588235294117647,1.10637030475159,0.26576453125,0.656675570094526,0.0434081989501831,0.0690432467544964,3.68e-05,5281842,215625.332522227,0,0,0,0.01721420632104,0,-170.593068039379,725987757
0.793103448275862,0.0588235294117647,1.10480034426116,0.26576453125,0.647728391406493,0.0432647258627814,0.0690960443873211,3.68e-05,5281842,215627.156434959,0,0,0,0.01721420632104,0,-170.584576991115,369155417
0.793103448275862,0.0588235294117647,1.10112902164241,0.26576453125,0.655037285610924,0.043164573730014,0.069304914967657,3.68000000000001e-05,5281842,215625.24811509,0,0,0,0.01721420632104,0,-170.577061761945,856157926
0.793103448275862,0.0588235294117647,1.10337160054616,0.26576453125,0.651718742102615,0.0430143342178347,0.069196429116944,3.68e-05,5281842,215625.705639536,0,0,0,0.01721420632104,0,-170.581864224043,594731973
0.793103448275862,0.0588235294117647,1.13952738266897,0.76566953125,0.616864438415686,0.0447422627191125,0.0758199801135716,3.68e-05,5281842,515625.114751238,0,0,0,0.01721420632104,0,-171.996385198089,560196285
0.793103448275862,0.0588235294117647,1.13992885824883,0.76566953125,0.621069353685626,0.0447905723660697,0.0757969711290366,3.68000000000001e-05,5281842,515625.315799374,0,0,0,0.01721420632104,0,-172.01919026572,344462587
0.793103448275862,0.0588235294117647,1.13762451240749,0.76566953125,0.625657716279958,0.0459245079694928,0.0757861241039019,3.68e-05,5281842,515624.578005354,0,0,0,0.01721420632104,0,-172.017005730031,670845072
0.793103448275862,0.0588235294117647,1.13778573586787,0.76566953125,0.618286129867339,0.0446402505778818,0.0756692650997054,3.68e-05,5281842,515625.793330993,0,0,0,0.01721420632104,0,-171.989181641656,488012038
0.793103448275862,0.0588235294117647,1.13848853627485,0.76566953125,0.621107702913095,0.0460229581430897,0.075386778366161,3.67999999999999e-05,5281842,515626.011834586,0,0,0,0.01721420632104,0,-171.994430950424,321297278
0.793103448275862,0.0588235294117647,0.960537301137722,0.51571703125,0.708815096888618,0.044046227139744,0.0716886616961906,3.68e-05,5281842,65626.5342552283,0,0,0,0.01721420632104,0,-176.300665976892,77551948
0.793103448275862,0.0588235294117647,1.24193884524554,0.51571703125,1.72315613300815,0.58803767608299,0.355686282117523,3.68e-05,5281842,65626.0440821611,0,0,0,0.01721420632104,0,-202.114449165563,352622182
0.793103448275862,0.0588235294117647,0.971542567921423,0.51571703125,0.709751527583214,0.0447333375051229,0.0715585636095648,3.68e-05,5281842,65625.2097707237,0,0,0,0.01721420632104,0,-176.318639255034,145349827
0.793103448275862,0.0588235294117647,0.959210337001183,0.51571703125,0.708398937767682,0.0443231000418122,0.071397779433335,3.67999999999999e-05,5281842,65626.061682536,0,0,0,0.01721420632104,0,-176.314918762399,625245734
0.793103448275862,0.0588235294117647,0.955268459191523,0.51571703125,0.710397185229956,0.0437889641515522,0.0710838622472858,3.68e-05,5281842,65624.792912962,0,0,0,0.01721420632104,0,-176.342504813469,252721605
0.793103448275862,0.0588235294117647,1.14982342315624,0.01581203125,0.64894465534826,0.0442304864651405,0.0711939215469555,3.68e-05,5281842,365624.612867485,0,0,0,0.01721420632104,0,-168.935214497254,262095208
0.793103448275862,0.0588235294117647,1.15288928639522,0.01581203125,0.650460894895969,0.0440586475339677,0.0712188443081297,3.68e-05,5281842,365625.630959338,0,0,0,0.01721420632104,0,-168.935328139477,680149555
0.793103448275862,0.0588235294117647,1.15702966165402,0.01581203125,0.643871566225616,0.0444004424277605,0.0710558089158066,3.68000000000001e-05,5281842,365625.687209133,0,0,0,0.01721420632104,0,-168.921952656773,729043774
0.793103448275862,0.0588235294117647,1.15542081474459,0.01581203125,0.642568237336448,0.0441957648931079,0.0710902730886691,3.68e-05,5281842,365624.329623539,0,0,0,0.01721420632104,0,-168.911698051218,257351119
0.793103448275862,0.0588235294117647,1.15252631390282,0.01581203125,0.644945254064975,0.0442406393348065,0.0711378359373527,3.68e-05,5281842,365624.818074478,0,0,0,0.01721420632104,0,-168.92805416171,704404036
0.793103448275862,0.0588235294117647,1.07810962693401,0.89064578125,0.564490899066118,0.0391594216726888,0.0732050552771156,3.68e-05,5281842,290626.208444265,0,0,0,0.01721420632104,0,-170.594204278163,343274382
0.793103448275862,0.0588235294117647,1.07779760500382,0.89064578125,0.57337363743553,0.0389926560949539,0.073734598151879,3.68e-05,5281842,290625.941443396,0,0,0,0.01721420632104,0,-170.629056554743,220203361
0.793103448275862,0.0588235294117647,1.07956454960033,0.89064578125,0.567015555249613,0.0390759997646639,0.0737107051242438,3.68e-05,5281842,290625.787937654,0,0,0,0.01721420632104,0,-170.59845013814,965388839
0.793103448275862,0.0588235294117647,1.07739563381367,0.89064578125,0.560946265789916,0.0394124307217507,0.0730711600770399,3.68e-05,5281842,290625.686454339,0,0,0,0.01721420632104,0,-170.605391346284,800917863
0.793103448275862,0.0588235294117647,1.07767651400914,0.89064578125,0.572979596182869,0.0388970903189944,0.0735174244811837,3.68e-05,5281842,290625.26443806,0,0,0,0.01721420632104,0,-170.616239943097,383708080
0.793103448275862,0.0588235294117647,1.17762339408531,0.39074078125,0.684734837505825,0.0510934350101171,0.0770286812490672,3.68e-05,5281842,590624.545208747,0,0,0,0.01721420632104,0,-172.516302838166,495505395
