"delta","gamma","phi","sigma_P","sigma_M","rho","Beta_0","mu_H","N_0","I_0","R_0","C_0","r","omega","epsilon","LL","seed"
0,0.0588235294117647,0.801991726597782,0.07830015625,1.50706076049899,0.534027983223782,0.0611701821377221,3.68e-05,5281842,253126.91857742,0,0,0,0.01721420632104,0,-199.615619911709,280216368
0,0.0588235294117647,1.02533713128975,0.07830015625,1.51551097003945,0.549144641949402,0.0610269066237549,3.68e-05,5281842,253125.672072007,0,0,0,0.01721420632104,0,-199.607024912829,976159221
0,0.0588235294117647,1.1515141290357,0.07830015625,1.51834537741522,0.553341935269767,0.0612001942302212,3.68000000000001e-05,5281842,253127.69670741,0,0,0,0.01721420632104,0,-199.631122093125,489298226
0,0.0588235294117647,2.00492960465305,0.07830015625,1.51355104448504,0.561450446294691,0.0610983670421643,3.68e-05,5281842,253125.850715898,0,0,0,0.01721420632104,0,-199.638212600181,725612153
0,0.0588235294117647,1.03494382867059,0.07830015625,1.51507637089579,0.54557495825705,0.0610511840218808,3.68e-05,5281842,253126.253299436,0,0,0,0.01721420632104,0,-199.610339436557,220931239
0,0.0588235294117647,2.4287199921604,0.57820515625,5.4038446212161,0.1769761989741,0.124820947510628,3.68e-05,5281842,553125.208298022,0,0,0,0.01721420632104,0,-268.972418056577,460017182
0,0.0588235294117647,2.92700346345463,0.57820515625,2.30892778359937,0.305745574674112,0.078834747110212,3.68e-05,5281842,553124.18510948,0,0,0,0.01721420632104,0,-213.204111196796,353125101
0,0.0588235294117647,3.56872529028581,0.57820515625,3.49540481038476,0.115091586977148,0.107712935647186,3.68e-05,5281842,553125.047499946,0,0,0,0.01721420632104,0,-250.839521259582,831837938
0,0.0588235294117647,3.44937107514985,0.57820515625,8.25751682083253,0.155741511169185,0.175344067878854,3.67999999999999e-05,5281842,553124.672930134,0,0,0,0.01721420632104,0,-346.389985258112,1025139998
0,0.0588235294117647,2.35009459513564,0.57820515625,1.71299891128727,0.373305760123014,0.0728144983563837,3.68e-05,5281842,553127.083962309,0,0,0,0.01721420632104,0,-207.499782685415,633646998
0,0.0588235294117647,-0.0301087591896413,0.82815765625,4.27892164532109,0.200106558347335,0.126093327968498,3.68e-05,5281842,103125.979386216,0,0,0,0.01721420632104,0,-235.561124150246,1057758580
0,0.0588235294117647,0.103052238200273,0.82815765625,0.275445032692595,0.676015789068377,1.83140042493467,3.68e-05,5281842,103127.304661433,0,0,0,0.01721420632104,0,-502.202608103052,783670943
0,0.0588235294117647,0.223767455822082,0.82815765625,1.59717799626113,0.633895879603991,5.79222142612262,3.68e-05,5281842,103124.828760692,0,0,0,0.01721420632104,0,-273.637930185403,1015106275
0,0.0588235294117647,0.205559871931295,0.82815765625,3.94664992013684,0.534305409286402,10.4452183947011,3.68e-05,5281842,103125.911053917,0,0,0,0.01721420632104,0,-225.665266771072,924498582
0,0.0588235294117647,-1.00272869788594,0.82815765625,1.02120202875376,0.585743180383015,5.13155675794024,3.68e-05,5281842,103125.282228862,0,0,0,0.01721420632104,0,-368.451526433979,554393254
0,0.0588235294117647,1.63195339087546,0.32825265625,1.56188462612519,0.78616286520198,0.0640209651898752,3.68000000000001e-05,5281842,403126.961790968,0,0,0,0.01721420632104,0,-203.962223907489,565421988
0,0.0588235294117647,2.85618638400798,0.32825265625,1.56943277990954,0.679230299967084,0.0653885826426369,3.68e-05,5281842,403125.266872227,0,0,0,0.01721420632104,0,-204.343102692559,516983768
