"delta","gamma","phi","sigma_P","sigma_M","rho","Beta_0","mu_H","N_0","I_0","R_0","C_0","r","omega","epsilon","LL","seed"
0.344827586206897,0.0588235294117647,1.20131758936953,0.79691359375,1.21786861891932,0.457497667022316,0.0560859721646154,3.68e-05,5281842,384374.747851376,0,0,0,0.01721420632104,0,-191.376113914849,505448918
0.344827586206897,0.0588235294117647,1.06641747506761,0.79691359375,3.55296439900591,0.443162206293104,0.328019475288896,3.68e-05,5281842,384376.177674627,0,0,0,0.01721420632104,0,-356.371301228848,95358647
0.344827586206897,0.0588235294117647,1.9257117767486,0.79691359375,4.98229572907026,0.536654176376022,0.459802272249183,3.68e-05,5281842,384375.956336098,0,0,0,0.01721420632104,0,-364.593524463051,624383193
0.344827586206897,0.0588235294117647,1.8877862915943,0.79691359375,4.26648850095228,0.372764764776152,0.290557562355029,3.68e-05,5281842,384374.993382059,0,0,0,0.01721420632104,0,-252.827803684094,291619110
0.344827586206897,0.0588235294117647,1.52187477726572,0.79691359375,4.19113354537456,0.362305596714205,0.288224096950342,3.68000000000001e-05,5281842,384374.855703916,0,0,0,0.01721420632104,0,-249.4500920683,224771221
0.344827586206897,0.0588235294117647,1.10848890765237,0.29700859375,0.793587481591832,0.0170716989939419,0.069073083220626,3.68e-05,5281842,84376.1018370044,0,0,0,0.01721420632104,0,-176.068761150258,948564767
0.344827586206897,0.0588235294117647,1.10171002180253,0.29700859375,0.790797724746691,0.0170286017802201,0.0688845805872522,3.68e-05,5281842,84374.3837749939,0,0,0,0.01721420632104,0,-176.022423135508,791738058
0.344827586206897,0.0588235294117647,1.11534076373091,0.29700859375,0.793071665579969,0.0173549536359016,0.0687156217518472,3.68e-05,5281842,84374.982298322,0,0,0,0.01721420632104,0,-176.021437732057,123188373
0.344827586206897,0.0588235294117647,1.10486227568787,0.29700859375,0.794952074282995,0.0171681581352659,0.0688812483569476,3.68e-05,5281842,84375.9616836855,0,0,0,0.01721420632104,0,-176.02618156627,810890512
0.344827586206897,0.0588235294117647,1.11191894967728,0.29700859375,0.792326856839961,0.017224987685082,0.0688191331388674,3.67999999999999e-05,5281842,84375.8866731219,0,0,0,0.01721420632104,0,-176.022762857165,310950572
