"delta","gamma","phi","sigma_P","sigma_M","rho","Beta_0","mu_H","N_0","I_0","R_0","C_0","r","omega","epsilon","LL","seed"
0.96551724137931,0.0588235294117647,1.04641675658603,0.79691359375,0.877728922767684,0.102505659465448,0.0766958769287873,3.68e-05,5281842,384375.555954825,0,0,0,0.01721420632104,0,-180.711451497627,509775043
0.96551724137931,0.0588235294117647,1.04689914642223,0.79691359375,0.881951559350854,0.10425131682006,0.0758822524758312,3.68000000000001e-05,5281842,384376.387010259,0,0,0,0.01721420632104,0,-180.714797056359,259021648
0.96551724137931,0.0588235294117647,1.04927122252234,0.79691359375,0.878077486637093,0.102705833589382,0.0763544279723347,3.68e-05,5281842,384374.954745322,0,0,0,0.01721420632104,0,-180.70698822525,664785737
0.96551724137931,0.0588235294117647,1.04950050925041,0.79691359375,0.877296487902289,0.104371157778879,0.0761130740888083,3.68e-05,5281842,384375.235130961,0,0,0,0.01721420632104,0,-180.697712699417,753770458
0.96551724137931,0.0588235294117647,-5.17993171438682,0.79691359375,0.879193193992251,0.32446092492453,0.0600358736535825,3.68e-05,5281842,384377.004454681,0,0,0,0.01721420632104,0,-182.056609553477,991283020
0.96551724137931,0.0588235294117647,0.814607203126511,0.29700859375,1.0489269943468,0.142765168216189,0.0715304260411496,3.67999999999999e-05,5281842,84375.3572207033,0,0,0,0.01721420632104,0,-185.348871146755,420839544
0.96551724137931,0.0588235294117647,0.815719772897084,0.29700859375,1.04477451450768,0.1416111249124,0.0716419775972276,3.67999999999999e-05,5281842,84376.9282676985,0,0,0,0.01721420632104,0,-185.341883412165,477438320
0.96551724137931,0.0588235294117647,0.817694520428018,0.29700859375,1.04591461535474,0.141239225468517,0.0715421847169652,3.67999999999999e-05,5281842,84375.259413972,0,0,0,0.01721420632104,0,-185.336893309616,692488672
0.96551724137931,0.0588235294117647,0.818707040843849,0.29700859375,1.05238469038852,0.141511257001117,0.0715847555082654,3.68e-05,5281842,84375.6729105981,0,0,0,0.01721420632104,0,-185.339845521024,2292195
0.96551724137931,0.0588235294117647,0.813491550829205,0.29700859375,1.05226552383699,0.142396558430175,0.0717256116147219,3.68e-05,5281842,84375.1378708133,0,0,0,0.01721420632104,0,-185.327822771316,299890306
0.96551724137931,0.0588235294117647,0.931050475257985,0.04705609375,1.07409231960195,0.230668813931756,0.102309713265507,3.68e-05,5281842,534373.559543897,0,0,0,0.01721420632104,0,-184.516944031028,506711583
0.96551724137931,0.0588235294117647,1.12101347196231,0.04705609375,0.963702329984487,0.249632592139833,0.0659908903150064,3.68e-05,5281842,534375.648708749,0,0,0,0.01721420632104,0,-182.554392650624,939612295
0.96551724137931,0.0588235294117647,0.909793402639388,0.04705609375,1.11874744474654,0.351590028897765,0.10433153429472,3.68e-05,5281842,534375.264824081,0,0,0,0.01721420632104,0,-187.755020956986,429587677
0.96551724137931,0.0588235294117647,0.985158073356611,0.04705609375,1.59634179609811,0.902361535126395,7.06017984187835,3.68e-05,5281842,534374.73650486,0,0,0,0.01721420632104,0,-199.106807009472,924954019
0.96551724137931,0.0588235294117647,0.890065002090709,0.04705609375,1.1264061126566,0.387114613790032,0.103339080561866,3.68e-05,5281842,534374.763219831,0,0,0,0.01721420632104,0,-187.898235810836,942997024
0.96551724137931,0.0588235294117647,0.978605834044186,0.54696109375,0.927703746178432,0.102591377444903,0.0741270884681211,3.68e-05,5281842,234376.118077677,0,0,0,0.01721420632104,0,-181.765291774948,557981211
0.96551724137931,0.0588235294117647,0.975361425756127,0.54696109375,0.928724542406334,0.10208490723768,0.0743515563107952,3.68e-05,5281842,234374.615207716,0,0,0,0.01721420632104,0,-181.771864806114,445382229
