"delta","gamma","phi","sigma_P","sigma_M","rho","Beta_0","mu_H","N_0","I_0","R_0","C_0","r","omega","epsilon","LL","seed"
0.896551724137931,0.0588235294117647,1.04110958879175,0.26576453125,0.798503406005617,0.0694015435066685,0.0703010486519815,3.68e-05,5281842,215622.895879881,0,0,0,0.01721420632104,0,-176.308354769468,845370167
0.896551724137931,0.0588235294117647,1.03707830128633,0.26576453125,0.799106741034547,0.0701128513144047,0.0701829144103368,3.68e-05,5281842,215626.48422881,0,0,0,0.01721420632104,0,-176.323676679616,1041515431
0.896551724137931,0.0588235294117647,1.03952863987466,0.26576453125,0.798932501029226,0.0701417441588093,0.0701486462914911,3.68e-05,5281842,215627.260864908,0,0,0,0.01721420632104,0,-176.337550218174,1006273713
0.896551724137931,0.0588235294117647,1.04015513874394,0.26576453125,0.800887889569907,0.0695779152582276,0.0703419231601242,3.68e-05,5281842,215627.701338797,0,0,0,0.01721420632104,0,-176.320723505946,15256699
0.896551724137931,0.0588235294117647,1.03885275223163,0.26576453125,0.801091460161419,0.0699721786897305,0.0702851026000861,3.67999999999999e-05,5281842,215626.420685032,0,0,0,0.01721420632104,0,-176.314692375963,608393771
0.896551724137931,0.0588235294117647,1.10089489293318,0.76566953125,0.733462672333487,0.0695618639803531,0.0767964201061771,3.68e-05,5281842,515625.26870368,0,0,0,0.01721420632104,0,-175.777990373437,37108139
0.896551724137931,0.0588235294117647,1.09868639956497,0.76566953125,0.739317266288429,0.0707649644991487,0.0764112942463046,3.68e-05,5281842,515624.322572037,0,0,0,0.01721420632104,0,-175.79158384877,300826725
0.896551724137931,0.0588235294117647,1.10371260060528,0.76566953125,0.735854236598714,0.0706594922496617,0.0762500162618638,3.68e-05,5281842,515624.333266001,0,0,0,0.01721420632104,0,-175.794159569276,237078016
0.896551724137931,0.0588235294117647,1.09947224246729,0.76566953125,0.7418123219329,0.0691228698832617,0.0770062971517861,3.68e-05,5281842,515623.99647167,0,0,0,0.01721420632104,0,-175.787847891071,150661234
0.896551724137931,0.0588235294117647,1.10116768750024,0.76566953125,0.73601036238506,0.0682193437215291,0.0769755142973884,3.68e-05,5281842,515625.49244875,0,0,0,0.01721420632104,0,-175.789571176386,326476615
0.896551724137931,0.0588235294117647,0.910905775854178,0.51571703125,0.891922412649442,0.0812391657695515,0.0720358185764612,3.68e-05,5281842,65626.7104289002,0,0,0,0.01721420632104,0,-181.742702005915,1021240676
0.896551724137931,0.0588235294117647,0.904129841925343,0.51571703125,0.882998519126887,0.0788880182015302,0.072309020107315,3.68e-05,5281842,65625.6164388109,0,0,0,0.01721420632104,0,-181.722496752412,647742541
0.896551724137931,0.0588235294117647,0.910736970308987,0.51571703125,0.868541239056846,0.0804158783108609,0.0720626641713303,3.68e-05,5281842,65625.4613588286,0,0,0,0.01721420632104,0,-181.756918971843,13308486
0.896551724137931,0.0588235294117647,0.91123608360587,0.51571703125,0.882551019707793,0.0797478474325631,0.072459326292137,3.68e-05,5281842,65627.042669444,0,0,0,0.01721420632104,0,-181.732815552587,893651015
0.896551724137931,0.0588235294117647,0.90092154954144,0.51571703125,0.882409329643207,0.0815032513802566,0.0721130727840199,3.68e-05,5281842,65626.6172293406,0,0,0,0.01721420632104,0,-181.71815173892,140995487
0.896551724137931,0.0588235294117647,1.08929955753778,0.01581203125,0.766213740996588,0.0675423580388576,0.0722505455806326,3.68e-05,5281842,365626.134878116,0,0,0,0.01721420632104,0,-173.959000010188,1006343829
0.896551724137931,0.0588235294117647,1.08896430858844,0.01581203125,0.765862226818188,0.0675325289155011,0.0722617173448815,3.68e-05,5281842,365625.686088086,0,0,0,0.01721420632104,0,-173.953639519645,334222702
0.896551724137931,0.0588235294117647,1.09112749240103,0.01581203125,0.768904216830793,0.0681358168791754,0.0721933770118889,3.68e-05,5281842,365624.816399507,0,0,0,0.01721420632104,0,-173.970114708412,546895882
0.896551724137931,0.0588235294117647,1.08925831429157,0.01581203125,0.76840224483317,0.0679146599620352,0.0723092984680144,3.67999999999999e-05,5281842,365625.47295147,0,0,0,0.01721420632104,0,-173.951030300771,170046976
0.896551724137931,0.0588235294117647,1.08858617239831,0.01581203125,0.765589724077364,0.0676467948454295,0.0722800861876485,3.68e-05,5281842,365625.47809956,0,0,0,0.01721420632104,0,-173.960534187158,646944604
0.896551724137931,0.0588235294117647,1.04364437061511,0.89064578125,0.716018405819886,0.0609350553352572,0.0745605741342588,3.67999999999999e-05,5281842,290625.148931154,0,0,0,0.01721420632104,0,-175.859826984461,712505426
0.896551724137931,0.0588235294117647,1.04607861393664,0.89064578125,0.714000711247595,0.0600108972033736,0.0746607177016865,3.68000000000001e-05,5281842,290626.271343903,0,0,0,0.01721420632104,0,-175.83331419938,177132477
0.896551724137931,0.0588235294117647,1.04956466044266,0.89064578125,0.716688308569394,0.0597589347070529,0.0747888807608193,3.68e-05,5281842,290625.491113725,0,0,0,0.01721420632104,0,-175.849791690022,432881949
0.896551724137931,0.0588235294117647,1.04792993042645,0.89064578125,0.718555885231265,0.0610252414086973,0.07457698574718,3.68000000000001e-05,5281842,290625.906585866,0,0,0,0.01721420632104,0,-175.853769475349,466439513
0.896551724137931,0.0588235294117647,1.0441954591826,0.89064578125,0.712378970279137,0.0601472566345972,0.0748895724681275,3.68e-05,5281842,290625.883177937,0,0,0,0.01721420632104,0,-175.866757725968,57878432
0.896551724137931,0.0588235294117647,1.12580417954497,0.39074078125,0.774051362905459,0.0741545398730557,0.0784176090235898,3.68e-05,5281842,590625.839222186,0,0,0,0.01721420632104,0,-175.495231196206,503166129
0.896551724137931,0.0588235294117647,1.12439571890118,0.39074078125,0.77375752388714,0.0740207851734118,0.0783355298406552,3.68000000000001e-05,5281842,590625.194257758,0,0,0,0.01721420632104,0,-175.481194987505,1028124070
0.896551724137931,0.0588235294117647,1.12626134062588,0.39074078125,0.773809508842001,0.0738775338803492,0.0779870408373258,3.68000000000001e-05,5281842,590624.974967139,0,0,0,0.01721420632104,0,-175.463385650747,372353404
0.896551724137931,0.0588235294117647,1.12377609804046,0.39074078125,0.772611892784886,0.0728861734455885,0.0783536132291983,3.68e-05,5281842,590624.711581003,0,0,0,0.01721420632104,0,-175.475157256637,668977233
