"delta","gamma","phi","sigma_P","sigma_M","rho","Beta_0","mu_H","N_0","I_0","R_0","C_0","r","omega","epsilon","LL","seed"
0.862068965517241,0.0588235294117647,0.401162964991335,0.79691359375,1.46699372563477,0.538577632007605,16.3451184370813,3.68e-05,5281842,384375.253468146,0,0,0,0.01721420632104,0,-195.649787998837,985904715
0.862068965517241,0.0588235294117647,1.09218098383518,0.79691359375,0.67302037266045,0.0547237699608716,0.0744018157043517,3.68e-05,5281842,384376.109856132,0,0,0,0.01721420632104,0,-173.739234317552,679609519
0.862068965517241,0.0588235294117647,1.09450058210599,0.79691359375,0.675591553195527,0.0557878124869246,0.073844985865508,3.68e-05,5281842,384375.222390152,0,0,0,0.01721420632104,0,-173.739979874788,634778583
0.862068965517241,0.0588235294117647,1.09155777194585,0.79691359375,0.676661283746767,0.0549051862928397,0.0743142710564011,3.68e-05,5281842,384373.855537703,0,0,0,0.01721420632104,0,-173.739928242302,296841600
0.862068965517241,0.0588235294117647,1.50263239792227,0.79691359375,3.12940974491568,0.37184250677786,2.97270116148936,3.67999999999999e-05,5281842,384376.770106026,0,0,0,0.01721420632104,0,-309.01245351909,902860356
0.862068965517241,0.0588235294117647,0.959682928878928,0.29700859375,0.849245878757413,0.0727474850503775,0.0698305982847791,3.68e-05,5281842,84375.1530081757,0,0,0,0.01721420632104,0,-179.051224977277,729601405
0.862068965517241,0.0588235294117647,0.967375595165864,0.29700859375,0.853361695813715,0.0725320522141477,0.0697748504393599,3.68e-05,5281842,84375.2091738478,0,0,0,0.01721420632104,0,-179.061980229479,975154944
0.862068965517241,0.0588235294117647,0.970919438830894,0.29700859375,0.852041053683415,0.0736138172020336,0.0696102527044373,3.68e-05,5281842,84376.2031783898,0,0,0,0.01721420632104,0,-179.096470894471,813700028
0.862068965517241,0.0588235294117647,0.959170213279941,0.29700859375,0.854593191118083,0.0727952189522754,0.0698801688312475,3.68e-05,5281842,84376.137368075,0,0,0,0.01721420632104,0,-179.054401476547,324831849
0.862068965517241,0.0588235294117647,0.965347930835626,0.29700859375,0.85967310654658,0.072790377391481,0.0697269147769616,3.68e-05,5281842,84376.5686267548,0,0,0,0.01721420632104,0,-179.088433607584,1037371543
0.862068965517241,0.0588235294117647,1.20553594031523,0.04705609375,0.803569984818261,0.0958878046478291,0.0692607686619637,3.68e-05,5281842,534373.897048789,0,0,0,0.01721420632104,0,-175.757766673196,314718064
0.862068965517241,0.0588235294117647,0.383177577748621,0.04705609375,1.4809178891219,0.548561976923049,16.4206197617639,3.68000000000001e-05,5281842,534374.937356042,0,0,0,0.01721420632104,0,-195.577816495393,643571861
0.862068965517241,0.0588235294117647,1.2085643771796,0.04705609375,0.815520670708375,0.108490885480871,0.0672946340878073,3.68e-05,5281842,534374.743149901,0,0,0,0.01721420632104,0,-176.599910761063,697613231
0.862068965517241,0.0588235294117647,0.385091142378324,0.04705609375,1.47727287401482,0.550151418030558,16.3514219264654,3.68e-05,5281842,534375.415712119,0,0,0,0.01721420632104,0,-195.577086348842,151615283
0.862068965517241,0.0588235294117647,0.38406482836508,0.04705609375,1.47994536825231,0.551770475579741,16.3843121161284,3.68e-05,5281842,534376.131266998,0,0,0,0.01721420632104,0,-195.576691194385,150200596
0.862068965517241,0.0588235294117647,1.06497810878766,0.54696109375,0.703940031495027,0.0540309999022146,0.0713891555398299,3.68000000000001e-05,5281842,234375.79895701,0,0,0,0.01721420632104,0,-174.14422603488,84798034
0.862068965517241,0.0588235294117647,1.05729651026609,0.54696109375,0.702819295522603,0.0541194165212407,0.0714360472701619,3.68e-05,5281842,234375.313325082,0,0,0,0.01721420632104,0,-174.130876496157,488429509
0.862068965517241,0.0588235294117647,1.06032465050579,0.54696109375,0.710279863067282,0.0537739294704718,0.0715658245283416,3.68e-05,5281842,234375.164507753,0,0,0,0.01721420632104,0,-174.135835899954,178593352
0.862068965517241,0.0588235294117647,1.06279512254702,0.54696109375,0.702877692154256,0.0544669459496835,0.0713340766463099,3.68e-05,5281842,234375.902332766,0,0,0,0.01721420632104,0,-174.118939251604,174707907
0.862068965517241,0.0588235294117647,1.06055828212796,0.54696109375,0.703546418717879,0.0535102687289047,0.0714938160821042,3.68e-05,5281842,234377.108095715,0,0,0,0.01721420632104,0,-174.131769394019,2018873
0.862068965517241,0.0588235294117647,2.58443940428052,0.42198484375,0.0248261069751237,0.0519452364213674,0.11888047151828,3.68e-05,5281842,309374.716069847,0,0,0,0.01721420632104,0,-921.361145528173,394735479
0.862068965517241,0.0588235294117647,2.58814107788834,0.42198484375,0.006597835018018,0.0516532012834651,0.118451618813483,3.68e-05,5281842,309372.763582576,0,0,0,0.01721420632104,0,-921.308665080862,101513025
0.862068965517241,0.0588235294117647,2.55069914979005,0.42198484375,0.0190021009992822,0.049390710829822,0.122029043022397,3.68e-05,5281842,309375.467548757,0,0,0,0.01721420632104,0,-921.708706525403,858691876
0.862068965517241,0.0588235294117647,2.60377430468669,0.42198484375,0.0183617500459818,0.0521943581657825,0.117741300737584,3.68e-05,5281842,309374.631409492,0,0,0,0.01721420632104,0,-921.626941270982,551729231
0.862068965517241,0.0588235294117647,2.06686859855924,0.42198484375,0.0481980686871697,0.00226393335509666,0.779990121949305,3.68000000000001e-05,5281842,309374.124785716,0,0,0,0.01721420632104,0,-815.189391864691,158926907
0.862068965517241,0.0588235294117647,0.708113279363193,0.92188984375,1.11805690792148,0.096008060040584,0.182238879290167,3.68e-05,5281842,9374.17650043462,0,0,0,0.01721420632104,0,-192.475604259877,590107201
0.862068965517241,0.0588235294117647,0.764146801452494,0.92188984375,0.739658709441751,0.0429938482494445,0.0809643936308605,3.68e-05,5281842,9378.18499646884,0,0,0,0.01721420632104,0,-185.23124163461,216356988
0.862068965517241,0.0588235294117647,1.00348218890569,0.92188984375,0.664084398017235,0.763808881536823,0.055903063710632,3.68e-05,5281842,9377.29484975109,0,0,0,0.01721420632104,0,-183.295265293566,913984353
0.862068965517241,0.0588235294117647,0.764297705708965,0.92188984375,0.87149753202007,0.0607359078520707,0.0801134076615546,3.68e-05,5281842,9377.84639701276,0,0,0,0.01721420632104,0,-185.291575758449,809542309
0.862068965517241,0.0588235294117647,1.01165932830901,0.92188984375,0.627578528517244,0.803786184390337,0.0568417111213411,3.68e-05,5281842,9376.15651903554,0,0,0,0.01721420632104,0,-182.682819212527,696774445
0.862068965517241,0.0588235294117647,1.11690587979409,0.67193734375,0.699258068005117,0.0584438617732484,0.074878759976622,3.68e-05,5281842,459375.712847664,0,0,0,0.01721420632104,0,-173.789452238515,186305423
0.862068965517241,0.0588235294117647,1.11595894647351,0.67193734375,0.699350923675909,0.0587730794945613,0.0748063592092004,3.68e-05,5281842,459374.756247997,0,0,0,0.01721420632104,0,-173.788330008167,1037427472
0.862068965517241,0.0588235294117647,1.11154375868075,0.67193734375,0.695396763335431,0.0582148843094009,0.0747821122933323,3.68e-05,5281842,459375.102182399,0,0,0,0.01721420632104,0,-173.775771468228,1063974825
0.862068965517241,0.0588235294117647,1.11691330085125,0.67193734375,0.695993074448002,0.0584838225881267,0.0746065600517039,3.68e-05,5281842,459376.057219075,0,0,0,0.01721420632104,0,-173.774346669598,697576957
0.862068965517241,0.0588235294117647,1.11188517266035,0.67193734375,0.689633713426112,0.0584434597539598,0.074748609646643,3.68e-05,5281842,459375.07874682,0,0,0,0.01721420632104,0,-173.801322431787,240606830
0.862068965517241,0.0588235294117647,1.21755047378874,0.17203234375,0.771755695724596,0.392186448353153,0.0538627972093561,3.68e-05,5281842,159376.510803737,0,0,0,0.01721420632104,0,-178.092010235856,1008709803
0.862068965517241,0.0588235294117647,1.20812638334771,0.17203234375,0.766606624028077,0.421553772988889,0.0538498434454222,3.68e-05,5281842,159375.327907274,0,0,0,0.01721420632104,0,-177.984149676449,497067812
0.862068965517241,0.0588235294117647,1.0343544416953,0.17203234375,0.786661763664909,0.0630162701440507,0.0689594213202039,3.68000000000001e-05,5281842,159374.356472853,0,0,0,0.01721420632104,0,-175.574577716241,170357082
0.862068965517241,0.0588235294117647,1.040094842166,0.17203234375,0.788444011012582,0.0625701767796309,0.0690156960641314,3.68e-05,5281842,159375.96797331,0,0,0,0.01721420632104,0,-175.562180138647,975997555
0.862068965517241,0.0588235294117647,1.03961110335971,0.17203234375,0.785418057861006,0.0636920507014808,0.0689707168111846,3.68e-05,5281842,159377.747099811,0,0,0,0.01721420632104,0,-175.561425126305,707614382
