"delta","gamma","phi","sigma_P","sigma_M","rho","Beta_0","mu_H","N_0","I_0","R_0","C_0","r","omega","epsilon","LL","seed"
0.96551724137931,0.0588235294117647,0.874930404442004,0.445417890625,0.973932267455473,0.111483897849215,0.0735906694870252,3.68e-05,5281842,145313.230584195,0,0,0,0.01721420632104,0,-183.407386270691,624483819
0.96551724137931,0.0588235294117647,0.881035873338526,0.445417890625,0.969088025812386,0.111358600936895,0.0734654063262934,3.68e-05,5281842,145313.304939391,0,0,0,0.01721420632104,0,-183.398953509062,595583559
0.96551724137931,0.0588235294117647,0.881965590702969,0.445417890625,0.964912654964355,0.111725971224625,0.0733496273189432,3.68e-05,5281842,145312.996798685,0,0,0,0.01721420632104,0,-183.419856640474,159659287
0.96551724137931,0.0588235294117647,0.878948446116156,0.445417890625,0.959479113634403,0.110802253006377,0.0735003591263969,3.68e-05,5281842,145313.707018486,0,0,0,0.01721420632104,0,-183.416866003136,993708834
0.96551724137931,0.0588235294117647,0.878569273501603,0.445417890625,0.974111958746121,0.110453284075422,0.0733960451681945,3.68000000000001e-05,5281842,145313.840984233,0,0,0,0.01721420632104,0,-183.417936510289,440198168
0.96551724137931,0.0588235294117647,1.05608377415776,0.945322890625,0.874410957564346,0.107398048109398,0.0773905347935918,3.67999999999999e-05,5281842,445312.834095718,0,0,0,0.01721420632104,0,-180.732012115422,308937751
0.96551724137931,0.0588235294117647,1.06317251166785,0.945322890625,0.859966049450887,0.105639883371443,0.0773515218983412,3.68e-05,5281842,445314.090168229,0,0,0,0.01721420632104,0,-180.749322805842,269221956
0.96551724137931,0.0588235294117647,1.05794831059552,0.945322890625,0.866713264106574,0.104993116792892,0.0775306395933302,3.68e-05,5281842,445313.021108678,0,0,0,0.01721420632104,0,-180.75498936372,596088777
0.96551724137931,0.0588235294117647,1.0638801124533,0.945322890625,0.864211981139183,0.106891020578095,0.076869808721444,3.67999999999999e-05,5281842,445312.169554441,0,0,0,0.01721420632104,0,-180.736265267814,387917780
0.96551724137931,0.0588235294117647,1.06003418949755,0.945322890625,0.871286753055788,0.104247750703266,0.0777924068218708,3.68e-05,5281842,445312.329390082,0,0,0,0.01721420632104,0,-180.722711169557,305983548
0.96551724137931,0.0588235294117647,0.627729799317448,0.695370390625,1.63707033996042,0.38689131331867,12.8881050441814,3.68e-05,5281842,295314.928690903,0,0,0,0.01721420632104,0,-203.63618719448,850689702
0.96551724137931,0.0588235294117647,1.59265358741169,0.695370390625,4.08350473737856,0.217017017565209,1.6588348099377,3.68e-05,5281842,295313.558228662,0,0,0,0.01721420632104,0,-262.813438040749,752901025
0.96551724137931,0.0588235294117647,0.229700204481701,0.695370390625,1.53458249234552,0.545693700413593,23.2511700745677,3.68e-05,5281842,295313.169118971,0,0,0,0.01721420632104,0,-197.053673697114,834895036
0.96551724137931,0.0588235294117647,1.01450107744154,0.695370390625,0.897257051355992,0.09939142070266,0.0755354888485327,3.68e-05,5281842,295314.337880835,0,0,0,0.01721420632104,0,-181.172175579197,657282128
0.96551724137931,0.0588235294117647,1.0152495516797,0.695370390625,0.890499177593906,0.0995481782011488,0.0751131615195666,3.68000000000001e-05,5281842,295314.351455732,0,0,0,0.01721420632104,0,-181.182036732947,169565743
0.96551724137931,0.0588235294117647,1.0806468388536,0.195465390625,0.892462581705326,0.110802513059177,0.0808067703829325,3.67999999999999e-05,5281842,595312.399961597,0,0,0,0.01721420632104,0,-179.232484284113,397796978
0.96551724137931,0.0588235294117647,1.07903320615859,0.195465390625,0.894133268923019,0.111270676941219,0.0808710540314398,3.68e-05,5281842,595312.610917431,0,0,0,0.01721420632104,0,-179.243749067628,165883681
0.96551724137931,0.0588235294117647,1.08081664830548,0.195465390625,0.892972870643779,0.111792725496974,0.0806228810838037,3.68e-05,5281842,595311.97064446,0,0,0,0.01721420632104,0,-179.239106539335,519335810
0.96551724137931,0.0588235294117647,1.08182693009084,0.195465390625,0.893464030605982,0.111561863671245,0.0805854997374503,3.68e-05,5281842,595312.595032105,0,0,0,0.01721420632104,0,-179.237906138094,4849811
0.96551724137931,0.0588235294117647,1.0802991827883,0.195465390625,0.894376801119838,0.11144479199296,0.0808843130568219,3.68e-05,5281842,595313.40026277,0,0,0,0.01721420632104,0,-179.235104701566,437797819
0.96551724137931,0.0588235294117647,0.802885425450628,0.820346640625,0.937552146330867,0.086709006132955,0.0785358823020092,3.68e-05,5281842,70313.5065271743,0,0,0,0.01721420632104,0,-185.025683986744,583035169
0.96551724137931,0.0588235294117647,0.788332140043257,0.820346640625,0.945519691874961,0.0877628285140505,0.0786325928336696,3.68e-05,5281842,70312.3101699389,0,0,0,0.01721420632104,0,-184.996660948244,937890449
0.96551724137931,0.0588235294117647,0.798062315110332,0.820346640625,0.956005655984235,0.0923779268225578,0.0777372114928863,3.68e-05,5281842,70313.2107945917,0,0,0,0.01721420632104,0,-185.03195737341,1025333240
0.96551724137931,0.0588235294117647,0.795781799666762,0.820346640625,0.935490736839946,0.0885739546875798,0.0791262756223838,3.68e-05,5281842,70312.5068184905,0,0,0,0.01721420632104,0,-184.969815169425,529846154
0.96551724137931,0.0588235294117647,0.793704962749739,0.820346640625,0.944335564011327,0.0931180554980192,0.0775025097418146,3.68e-05,5281842,70313.2961407269,0,0,0,0.01721420632104,0,-185.025997638504,773807303
0.96551724137931,0.0588235294117647,1.03874068159213,0.320441640625,0.902908188219131,0.104173158375323,0.0745907546662629,3.68e-05,5281842,370313.091270873,0,0,0,0.01721420632104,0,-179.965359906414,305707919
0.96551724137931,0.0588235294117647,1.03918806334818,0.320441640625,0.90144949929235,0.105023420428798,0.0745083260753511,3.68e-05,5281842,370312.861320863,0,0,0,0.01721420632104,0,-179.970007606773,539703646
0.96551724137931,0.0588235294117647,1.04055800494718,0.320441640625,0.901755810229883,0.104351772215072,0.074455726370321,3.68e-05,5281842,370313.69797766,0,0,0,0.01721420632104,0,-179.95839450209,275733112
0.96551724137931,0.0588235294117647,1.03923734020081,0.320441640625,0.901529308439338,0.104252111484417,0.074632565907264,3.67999999999999e-05,5281842,370313.301670061,0,0,0,0.01721420632104,0,-179.960932317929,994686492
0.96551724137931,0.0588235294117647,1.03804266891672,0.320441640625,0.902024057340776,0.103740782850033,0.0745820201121092,3.67999999999999e-05,5281842,370312.29013849,0,0,0,0.01721420632104,0,-179.959879503905,30492915
0.96551724137931,0.0588235294117647,0.967920261771731,0.070489140625,0.958267122249286,0.115150903612643,0.0716453540866576,3.68e-05,5281842,220312.811295418,0,0,0,0.01721420632104,0,-181.260547597153,142818747
