"delta","gamma","phi","sigma_P","sigma_M","rho","Beta_0","mu_H","N_0","I_0","R_0","C_0","r","omega","epsilon","LL","seed"
0.448275862068966,0.0588235294117647,1.94242100524453,0.79691359375,5.45894262575937,0.438755398710903,0.475872279455576,3.68e-05,5281842,384376.28826016,0,0,0,0.01721420632104,0,-315.735380398301,151986117
0.448275862068966,0.0588235294117647,1.93933977452652,0.79691359375,5.11186813596983,0.450801971470803,0.440862455343644,3.68e-05,5281842,384374.929443197,0,0,0,0.01721420632104,0,-279.593661756415,360196946
0.448275862068966,0.0588235294117647,1.893286917968,0.79691359375,3.46368850046037,0.463278241191279,0.414012865516563,3.68000000000001e-05,5281842,384377.435555666,0,0,0,0.01721420632104,0,-282.271545680812,1056007344
0.448275862068966,0.0588235294117647,1.5405497667347,0.79691359375,4.53483043131597,0.506905474867208,0.508519377095092,3.68e-05,5281842,384377.658226665,0,0,0,0.01721420632104,0,-364.891423182992,941151518
0.448275862068966,0.0588235294117647,1.20735875277531,0.79691359375,0.694592802829639,0.0256422545080125,0.0723799231769586,3.68e-05,5281842,384373.312106238,0,0,0,0.01721420632104,0,-176.700632405869,115411177
0.448275862068966,0.0588235294117647,1.09110863540628,0.29700859375,0.681706615193421,0.0190105984012867,0.0685584269582045,3.68e-05,5281842,84374.3380346878,0,0,0,0.01721420632104,0,-172.141122085903,120467677
0.448275862068966,0.0588235294117647,1.08854388643474,0.29700859375,0.680011154749781,0.0189001925766763,0.0683837776695786,3.68e-05,5281842,84377.4843453104,0,0,0,0.01721420632104,0,-172.126391368126,218724843
0.448275862068966,0.0588235294117647,1.09699629718365,0.29700859375,0.68071469805578,0.0190184726031733,0.0685112496652024,3.67999999999999e-05,5281842,84375.6123360214,0,0,0,0.01721420632104,0,-172.136804191329,376161978
0.448275862068966,0.0588235294117647,1.09651801360597,0.29700859375,0.68166477177022,0.0187840068583866,0.0684034423912955,3.68000000000001e-05,5281842,84376.7614869812,0,0,0,0.01721420632104,0,-172.149709588878,24032521
0.448275862068966,0.0588235294117647,1.09927028037369,0.29700859375,0.686445735666106,0.0188966255669548,0.0684646116120288,3.68e-05,5281842,84374.1806477298,0,0,0,0.01721420632104,0,-172.144594268829,825811470
0.448275862068966,0.0588235294117647,1.33097715528638,0.04705609375,0.992822781871924,0.0553289081103577,0.0784080835213674,3.68e-05,5281842,534373.764138767,0,0,0,0.01721420632104,0,-183.193989309023,777856745
0.448275862068966,0.0588235294117647,1.33134173495406,0.04705609375,0.996831302993999,0.0559309496416766,0.0780578008227591,3.68000000000001e-05,5281842,534375.453857544,0,0,0,0.01721420632104,0,-183.135641536645,133382076
0.448275862068966,0.0588235294117647,1.33274706660764,0.04705609375,0.995785789404937,0.0560806383451908,0.0781982253014924,3.68000000000001e-05,5281842,534373.888246355,0,0,0,0.01721420632104,0,-183.165601519459,1049926011
0.448275862068966,0.0588235294117647,1.33350532670838,0.04705609375,1.00138647864069,0.0566466870021068,0.0780326913492807,3.68e-05,5281842,534374.740107551,0,0,0,0.01721420632104,0,-183.1442118047,578392902
0.448275862068966,0.0588235294117647,1.33116764469261,0.04705609375,0.996188613752494,0.0562992757406823,0.0780110752115842,3.67999999999999e-05,5281842,534374.447921559,0,0,0,0.01721420632104,0,-183.13016404158,281275028
0.448275862068966,0.0588235294117647,1.19160745401115,0.54696109375,0.690724828813532,0.0219934038428093,0.0698140525512822,3.68e-05,5281842,234375.976000651,0,0,0,0.01721420632104,0,-173.88778885363,400803068
0.448275862068966,0.0588235294117647,1.18896112083884,0.54696109375,0.689878651030583,0.0221590274590776,0.069552741969955,3.68e-05,5281842,234374.876676281,0,0,0,0.01721420632104,0,-173.824476480811,585373591
0.448275862068966,0.0588235294117647,1.19358008776539,0.54696109375,0.687800949455079,0.0219567654831836,0.0695919537633477,3.68000000000001e-05,5281842,234375.011929877,0,0,0,0.01721420632104,0,-173.819379641165,884446278
0.448275862068966,0.0588235294117647,1.18533979583044,0.54696109375,0.681700372769787,0.0223149388847473,0.0696055607177617,3.68e-05,5281842,234376.466496945,0,0,0,0.01721420632104,0,-173.856999173597,720889435
0.448275862068966,0.0588235294117647,1.18805080296816,0.54696109375,0.687251897742774,0.0218269954281744,0.0698429413334125,3.68e-05,5281842,234375.786982715,0,0,0,0.01721420632104,0,-173.852232240964,23850138
0.448275862068966,0.0588235294117647,1.80325504030652,0.42198484375,0.0301096781233858,0.671503788926497,0.98938939386518,3.68e-05,5281842,309376.129182236,0,0,0,0.01721420632104,0,-589.435567178717,636798711
0.448275862068966,0.0588235294117647,2.32029248617564,0.42198484375,0.270017944108265,0.614595714896304,1.29476849609465,3.68e-05,5281842,309373.028092727,0,0,0,0.01721420632104,0,-543.096711901564,416629455
0.448275862068966,0.0588235294117647,1.63202350472774,0.42198484375,0.0259596146609123,0.0025649882377502,0.197870443156159,3.68e-05,5281842,309375.604166628,0,0,0,0.01721420632104,0,-796.313647847227,822969417
0.448275862068966,0.0588235294117647,2.08753506576641,0.42198484375,0.0174182732845065,0.00712673761627023,0.307638018286414,3.68e-05,5281842,309377.229265561,0,0,0,0.01721420632104,0,-903.837916416298,262373224
0.448275862068966,0.0588235294117647,2.01157058379394,0.42198484375,0.00611408319706132,0.00529701606209747,0.327740510885099,3.68e-05,5281842,309375.599234472,0,0,0,0.01721420632104,0,-903.160439033338,830115417
0.448275862068966,0.0588235294117647,1.37703591766211,0.92188984375,4.11832713733879,0.562122049641653,0.437988725990398,3.68e-05,5281842,9376.93674280662,0,0,0,0.01721420632104,0,-251.490787816979,176378308
0.448275862068966,0.0588235294117647,1.56125889534061,0.92188984375,3.61475787278916,0.359025699340305,0.660258295249746,3.68e-05,5281842,9375.04830600625,0,0,0,0.01721420632104,0,-425.978407536435,342486774
0.448275862068966,0.0588235294117647,1.06077401798826,0.92188984375,2.67602706288922,0.475802185264564,0.388792181406929,3.68000000000001e-05,5281842,9376.51528288403,0,0,0,0.01721420632104,0,-252.167122148946,596648816
0.448275862068966,0.0588235294117647,1.87636151223705,0.92188984375,5.06284272412903,0.387433900388805,0.71299572214167,3.68e-05,5281842,9375.89231988898,0,0,0,0.01721420632104,0,-410.008780873305,299563957
0.448275862068966,0.0588235294117647,1.55209158637138,0.92188984375,2.75490783210413,0.379724920117731,0.404590455084448,3.68e-05,5281842,9377.43323582207,0,0,0,0.01721420632104,0,-250.240562461833,338259240
