"delta","gamma","phi","sigma_P","sigma_M","rho","Beta_0","mu_H","N_0","I_0","R_0","C_0","r","omega","epsilon","LL","seed"
1,0.0588235294117647,0.733860491832597,0.26576453125,1.08002186816222,0.149454309683076,0.0835731645764601,3.68e-05,5281842,215625.312724352,0,0,0,0.01721420632104,0,-185.819448555874,338111866
1,0.0588235294117647,0.731669876584031,0.26576453125,1.07370050250034,0.14959961858228,0.0839710664014093,3.68e-05,5281842,215625.681475034,0,0,0,0.01721420632104,0,-185.81598059206,943990454
1,0.0588235294117647,0.734658699845978,0.26576453125,1.07472215669445,0.149716071671874,0.0835424093811916,3.68e-05,5281842,215624.57059096,0,0,0,0.01721420632104,0,-185.814806431832,206012150
1,0.0588235294117647,0.732968470713386,0.26576453125,1.07515391833775,0.149237382848524,0.0840598981409758,3.68e-05,5281842,215625.577664896,0,0,0,0.01721420632104,0,-185.815083409837,490791117
1,0.0588235294117647,0.732743403310568,0.26576453125,1.07332491998192,0.149969455930347,0.0837471133413398,3.68e-05,5281842,215627.487647975,0,0,0,0.01721420632104,0,-185.806950009112,515598479
1,0.0588235294117647,1.10800713626704,0.76566953125,1.01493429983146,0.173438014503441,0.0756168764414962,3.68000000000001e-05,5281842,515625.649088455,0,0,0,0.01721420632104,0,-184.840742893912,247091751
1,0.0588235294117647,1.1064761909068,0.76566953125,1.01129176321907,0.168619316021234,0.0765429575681832,3.68e-05,5281842,515624.873975011,0,0,0,0.01721420632104,0,-184.821619837601,230563092
1,0.0588235294117647,1.10678897302077,0.76566953125,1.00675659807664,0.172199736676822,0.0758788975519932,3.68e-05,5281842,515625.57224476,0,0,0,0.01721420632104,0,-184.825354974517,425090478
1,0.0588235294117647,1.10734706029893,0.76566953125,1.01809627169149,0.170249862654919,0.0762984725073288,3.68e-05,5281842,515625.266946896,0,0,0,0.01721420632104,0,-184.810265101864,303187561
1,0.0588235294117647,1.10779852437382,0.76566953125,1.00779876828739,0.168516017281056,0.076686167182867,3.68e-05,5281842,515625.242927597,0,0,0,0.01721420632104,0,-184.786956254316,421930670
1,0.0588235294117647,0.683508554168131,0.51571703125,1.11686592919885,0.170269862806536,0.0751164821056155,3.68e-05,5281842,65627.4881007853,0,0,0,0.01721420632104,0,-188.628689580464,119629386
1,0.0588235294117647,0.68374772058697,0.51571703125,1.12428283117362,0.169793995024319,0.0754149947982691,3.68e-05,5281842,65625.4721829354,0,0,0,0.01721420632104,0,-188.597468253719,773909409
1,0.0588235294117647,0.687148340567015,0.51571703125,1.11093251000563,0.16806667096216,0.0754059281385642,3.68e-05,5281842,65623.8378767666,0,0,0,0.01721420632104,0,-188.633208118495,929215660
1,0.0588235294117647,0.689246573728453,0.51571703125,1.1204598663168,0.170063138971897,0.0755177374488271,3.68e-05,5281842,65627.0915505384,0,0,0,0.01721420632104,0,-188.623950843168,503551669
1,0.0588235294117647,0.687391251368094,0.51571703125,1.11244187304603,0.167895363007779,0.0752696387679159,3.68e-05,5281842,65625.686523766,0,0,0,0.01721420632104,0,-188.607486615225,355920874
1,0.0588235294117647,1.09738786815204,0.01581203125,1.07100630049737,0.167815664289159,0.0722461502758822,3.67999999999999e-05,5281842,365624.836022444,0,0,0,0.01721420632104,0,-184.609498890624,855497080
1,0.0588235294117647,1.09885515010934,0.01581203125,1.06563387243556,0.166916021132699,0.0720914913875848,3.68e-05,5281842,365624.749281169,0,0,0,0.01721420632104,0,-184.633539921738,756229637
1,0.0588235294117647,1.09543170768665,0.01581203125,1.06105705062495,0.165141171408274,0.0721971573296158,3.68e-05,5281842,365624.914776407,0,0,0,0.01721420632104,0,-184.636958828746,483003887
1,0.0588235294117647,1.09865267631245,0.01581203125,1.05590044147342,0.166741928769529,0.0721197478427469,3.68e-05,5281842,365625.156333599,0,0,0,0.01721420632104,0,-184.625653408642,1043527424
1,0.0588235294117647,1.0996369995805,0.01581203125,1.05987370291102,0.165567106271191,0.0720695946454622,3.68e-05,5281842,365624.318152214,0,0,0,0.01721420632104,0,-184.628626028037,649022332
1,0.0588235294117647,1.09736166958474,0.89064578125,1.03260031084654,0.168502421427428,0.0725464724566923,3.68e-05,5281842,290625.579283573,0,0,0,0.01721420632104,0,-186.408367859006,228394193
1,0.0588235294117647,1.11405250575354,0.89064578125,0.978948525937696,0.573468041770045,0.0578993146080122,3.68000000000001e-05,5281842,290625.219505774,0,0,0,0.01721420632104,0,-185.890881451278,669854692
1,0.0588235294117647,1.11404108584194,0.89064578125,0.988975846737975,0.57980721460192,0.0578924140574675,3.68e-05,5281842,290624.816424944,0,0,0,0.01721420632104,0,-185.895126649737,549410316
1,0.0588235294117647,1.09962291912197,0.89064578125,1.03310616918033,0.163713818879648,0.072719109687634,3.68e-05,5281842,290626.525583245,0,0,0,0.01721420632104,0,-186.417711946071,1043401285
1,0.0588235294117647,1.11576186864463,0.89064578125,0.985561150748221,0.604625516327137,0.0579043630663194,3.68e-05,5281842,290626.694947781,0,0,0,0.01721420632104,0,-185.852128868957,307362801
1,0.0588235294117647,1.1036503355266,0.39074078125,1.02367095506834,0.165694918605603,0.0786999355810012,3.68e-05,5281842,590625.268620423,0,0,0,0.01721420632104,0,-184.072616705368,205642006
1,0.0588235294117647,1.10557379085298,0.39074078125,1.02521237987561,0.164641741534898,0.0784417608775231,3.67999999999999e-05,5281842,590624.897786844,0,0,0,0.01721420632104,0,-184.073598474603,827720441
1,0.0588235294117647,1.10389006260799,0.39074078125,1.01900473573019,0.164818282598625,0.0789239528807388,3.68e-05,5281842,590623.706903552,0,0,0,0.01721420632104,0,-184.071407348448,783935279
1,0.0588235294117647,1.10317542953394,0.39074078125,1.0256799792718,0.1649836132373,0.0789054296050136,3.67999999999999e-05,5281842,590623.698465459,0,0,0,0.01721420632104,0,-184.066139058522,698497600
1,0.0588235294117647,1.10389085903496,0.39074078125,1.02210702645775,0.164417973278838,0.0785842724284139,3.68e-05,5281842,590625.035071077,0,0,0,0.01721420632104,0,-184.074832280225,480751175
1,0.0588235294117647,0.709427618183211,0.14078828125,1.10316095169567,0.16370548245105,0.0760905511538834,3.68e-05,5281842,140626.649582052,0,0,0,0.01721420632104,0,-186.280148812098,512617573
1,0.0588235294117647,0.711418037488968,0.14078828125,1.10383879301014,0.162634944339811,0.0761354547040197,3.68e-05,5281842,140625.981573449,0,0,0,0.01721420632104,0,-186.285066431775,747428399
1,0.0588235294117647,0.709387949948663,0.14078828125,1.10590752330776,0.163862907587371,0.0761278197368822,3.68e-05,5281842,140625.715590613,0,0,0,0.01721420632104,0,-186.279962452507,504503238
1,0.0588235294117647,0.708832003220771,0.14078828125,1.10942808563318,0.163784577970561,0.0762062147984837,3.68e-05,5281842,140625.067952229,0,0,0,0.01721420632104,0,-186.277779616696,176653970
1,0.0588235294117647,0.71139048575643,0.14078828125,1.10003836712951,0.16481852968319,0.0760036071470696,3.68e-05,5281842,140625.3919101,0,0,0,0.01721420632104,0,-186.281232340449,323216940
1,0.0588235294117647,1.10527783218879,0.64069328125,1.02022261889867,0.161475930264005,0.0747607289127528,3.68e-05,5281842,440625.271348332,0,0,0,0.01721420632104,0,-184.946855800799,633023258
1,0.0588235294117647,1.10433223145934,0.64069328125,1.02816924864983,0.161696765281826,0.074775394032993,3.68e-05,5281842,440625.38330644,0,0,0,0.01721420632104,0,-184.952917226963,515800496
1,0.0588235294117647,1.10354513198598,0.64069328125,1.02745699571642,0.163345823491788,0.0745584120092418,3.68e-05,5281842,440623.633282052,0,0,0,0.01721420632104,0,-184.961672814989,225176399
1,0.0588235294117647,1.10406070010478,0.64069328125,1.02647167274905,0.167046192874622,0.0742313687334218,3.68000000000001e-05,5281842,440625.101842401,0,0,0,0.01721420632104,0,-184.98415647682,240548892
1,0.0588235294117647,1.10453694372044,0.64069328125,1.02270507571248,0.161313147075007,0.0747650571211167,3.68e-05,5281842,440624.631780578,0,0,0,0.01721420632104,0,-184.975366192388,584856645
1,0.0588235294117647,0.746422543308674,0.07830015625,1.07779123108106,0.154250805956197,0.0875340481860454,3.67999999999999e-05,5281842,253125.626428038,0,0,0,0.01721420632104,0,-185.164793482334,1009261729
1,0.0588235294117647,0.74828915427925,0.07830015625,1.07849599955937,0.154364287431685,0.0876499082356531,3.68e-05,5281842,253124.661891462,0,0,0,0.01721420632104,0,-185.173714609062,863493478
1,0.0588235294117647,0.747361176929704,0.07830015625,1.07982433015638,0.154700894226177,0.0877444778185303,3.68e-05,5281842,253126.122303016,0,0,0,0.01721420632104,0,-185.171916409933,642076150
1,0.0588235294117647,0.748290801697817,0.07830015625,1.07864032892242,0.155312800997073,0.0877024798277733,3.68000000000001e-05,5281842,253125.624060056,0,0,0,0.01721420632104,0,-185.179663830871,618431618
1,0.0588235294117647,0.74840615486476,0.07830015625,1.07445971833047,0.15473567434788,0.0877941170845441,3.68e-05,5281842,253126.16924228,0,0,0,0.01721420632104,0,-185.179869009103,574044495
1,0.0588235294117647,1.10411449068612,0.57820515625,1.02038969645487,0.164934881556224,0.0779526417357777,3.68e-05,5281842,553125.136130588,0,0,0,0.01721420632104,0,-184.460877237149,253003489
1,0.0588235294117647,1.10456845275976,0.57820515625,1.02427178188349,0.165568430641866,0.0771729796587318,3.68e-05,5281842,553124.234768657,0,0,0,0.01721420632104,0,-184.467638857002,919578643
1,0.0588235294117647,1.10250253500422,0.57820515625,1.01929562687244,0.167427883733221,0.0772909021731632,3.68000000000001e-05,5281842,553125.123954279,0,0,0,0.01721420632104,0,-184.484485234371,196654821
1,0.0588235294117647,1.1067645308429,0.57820515625,1.01589089975964,0.163667346980263,0.0774607945997342,3.68000000000001e-05,5281842,553123.986233577,0,0,0,0.01721420632104,0,-184.45845289529,695129304
1,0.0588235294117647,1.1066649207885,0.57820515625,1.02011391867747,0.167081290051609,0.0773437476427053,3.68000000000001e-05,5281842,553125.3363096,0,0,0,0.01721420632104,0,-184.462289314202,510680127
1,0.0588235294117647,1.5137298252326,0.82815765625,0.0329945054104547,0.14156127591305,0.0663570833857566,3.68e-05,5281842,103123.784416772,0,0,0,0.01721420632104,0,-404.845545879303,849590189
1,0.0588235294117647,0.703355950337244,0.82815765625,1.04498826195988,0.120619498894145,0.0819869532429008,3.68e-05,5281842,103124.452253107,0,0,0,0.01721420632104,0,-187.198641613514,162570725
1,0.0588235294117647,1.04763815277863,0.82815765625,1.68972822941741,0.646589581105101,7.39602856909639,3.68e-05,5281842,103124.941132435,0,0,0,0.01721420632104,0,-204.207357701812,97145757
1,0.0588235294117647,2.4919192180159,0.82815765625,1.07153089799825,0.0601878926582729,4.55014229355411,3.67999999999999e-05,5281842,103125.790643352,0,0,0,0.01721420632104,0,-459.024050017306,529197963
1,0.0588235294117647,0.696538499055818,0.82815765625,1.02531157436226,0.0835248785106572,0.0874678575332115,3.68e-05,5281842,103125.81609475,0,0,0,0.01721420632104,0,-187.821705287743,1024404867
1,0.0588235294117647,1.10090887822617,0.32825265625,1.04685928416963,0.161109260008759,0.0732183409665234,3.68e-05,5281842,403124.395860657,0,0,0,0.01721420632104,0,-184.807044621511,663954208
1,0.0588235294117647,1.10151068702854,0.32825265625,1.04300663450481,0.163580504821093,0.0732088163213654,3.68e-05,5281842,403125.589141467,0,0,0,0.01721420632104,0,-184.794733077441,906228167
1,0.0588235294117647,1.10303309281982,0.32825265625,1.05151245067382,0.163034085554254,0.0730495178654542,3.68e-05,5281842,403125.039127536,0,0,0,0.01721420632104,0,-184.802026134634,651613692
1,0.0588235294117647,1.10032092083064,0.32825265625,1.04268946734293,0.162235313827047,0.0731759697512656,3.67999999999999e-05,5281842,403124.819513799,0,0,0,0.01721420632104,0,-184.809372458611,1037176269
1,0.0588235294117647,1.10437215071907,0.32825265625,1.0440977889364,0.163058181675102,0.0730497531892349,3.68e-05,5281842,403126.575143703,0,0,0,0.01721420632104,0,-184.79951692214,760367904
1,0.0588235294117647,0.722793903222447,0.70318140625,1.05845710552686,0.134069922854752,0.0835226922084373,3.68e-05,5281842,178125.825204291,0,0,0,0.01721420632104,0,-186.59498192443,12456641
1,0.0588235294117647,0.726590111300627,0.70318140625,1.05428925752353,0.133811846315685,0.0836347411723314,3.68e-05,5281842,178126.532474453,0,0,0,0.01721420632104,0,-186.577091917201,554565236
1,0.0588235294117647,0.723134636301876,0.70318140625,1.06100618682069,0.132832864606063,0.0838907652696973,3.68e-05,5281842,178125.093592398,0,0,0,0.01721420632104,0,-186.578549140245,580178974
1,0.0588235294117647,0.724297868384332,0.70318140625,1.04222862692418,0.131689901693714,0.0843955040020523,3.68e-05,5281842,178125.234596636,0,0,0,0.01721420632104,0,-186.574721010824,88170650
1,0.0588235294117647,0.72250745115706,0.70318140625,1.05339565054736,0.132802499796366,0.0841839933528796,3.68e-05,5281842,178125.45717339,0,0,0,0.01721420632104,0,-186.589936038712,603013386
1,0.0588235294117647,1.09971383450036,0.20327640625,1.03348466970333,0.160066789060139,0.0752350818705567,3.68e-05,5281842,478124.937814791,0,0,0,0.01721420632104,0,-184.010988286952,55649827
1,0.0588235294117647,1.09996738513087,0.20327640625,1.03285511230195,0.159033763578851,0.0751544971481339,3.68e-05,5281842,478124.971695988,0,0,0,0.01721420632104,0,-184.016314027688,380164512
1,0.0588235294117647,1.09989975200764,0.20327640625,1.03648577144937,0.158907849285303,0.0751556353865308,3.68000000000001e-05,5281842,478124.981572401,0,0,0,0.01721420632104,0,-184.027863475912,945578934
1,0.0588235294117647,1.10151032709279,0.20327640625,1.0354299601053,0.158441653059415,0.0752426296435514,3.68e-05,5281842,478124.87968882,0,0,0,0.01721420632104,0,-183.9922118908,883580472
1,0.0588235294117647,1.09906618135196,0.20327640625,1.03253417191517,0.159862900896,0.0750191639550123,3.68e-05,5281842,478126.490084114,0,0,0,0.01721420632104,0,-184.04191349988,472956410
1,0.0588235294117647,0.668342444971475,0.45322890625,1.21508655920257,0.262258017168288,0.0739579887372653,3.67999999999999e-05,5281842,28126.543081304,0,0,0,0.01721420632104,0,-191.301742771435,1059077809
1,0.0588235294117647,0.663442956004459,0.45322890625,1.21299843799305,0.25770307658038,0.0738539264998626,3.68e-05,5281842,28125.7016983705,0,0,0,0.01721420632104,0,-191.310791461026,168422684
1,0.0588235294117647,0.661771677434377,0.45322890625,1.1719679820399,0.210130830502496,0.161620803468107,3.68e-05,5281842,28125.2619776132,0,0,0,0.01721420632104,0,-191.944460651811,407526012
1,0.0588235294117647,0.663948114816177,0.45322890625,1.17990568374777,0.220727706724224,0.163653441708838,3.68e-05,5281842,28125.7636244328,0,0,0,0.01721420632104,0,-191.944969809643,14302280
1,0.0588235294117647,0.659908254776444,0.45322890625,1.221192005752,0.255407345733102,0.0741077345964691,3.68e-05,5281842,28125.2831105754,0,0,0,0.01721420632104,0,-191.294374775761,222922303
1,0.0588235294117647,1.0984814564406,0.95313390625,1.01557623909466,0.169643407559633,0.0731978469576672,3.68e-05,5281842,328126.67476568,0,0,0,0.01721420632104,0,-185.999895281498,844671233
1,0.0588235294117647,1.10047645341522,0.95313390625,1.00811987463455,0.171661064425393,0.0724050541687234,3.68e-05,5281842,328125.964338308,0,0,0,0.01721420632104,0,-186.017020868784,1037076077
1,0.0588235294117647,1.10132877917772,0.95313390625,1.02979447206811,0.166716387961588,0.0728172376888216,3.68e-05,5281842,328126.276607776,0,0,0,0.01721420632104,0,-186.014830428371,411620004
1,0.0588235294117647,1.10504602765401,0.95313390625,1.02075667499407,0.17521744621142,0.0721090942924968,3.67999999999999e-05,5281842,328124.742444479,0,0,0,0.01721420632104,0,-185.973275837376,780765601
1,0.0588235294117647,1.10565138646056,0.95313390625,1.01987157706354,0.173982922761731,0.0727180648855612,3.68e-05,5281842,328124.887584759,0,0,0,0.01721420632104,0,-185.968574412752,701405630
1,0.0588235294117647,0.713015141837783,0.445417890625,1.07825152097043,0.145714346170365,0.0796799137719946,3.68e-05,5281842,145313.11617586,0,0,0,0.01721420632104,0,-186.665019076309,675783443
1,0.0588235294117647,0.710842548441103,0.445417890625,1.08258915918869,0.145681695960743,0.0793786251029002,3.68e-05,5281842,145311.913392615,0,0,0,0.01721420632104,0,-186.6449309553,369608839
1,0.0588235294117647,0.716340369969062,0.445417890625,1.0759252368153,0.148974294513819,0.0790641881936979,3.67999999999999e-05,5281842,145312.995027829,0,0,0,0.01721420632104,0,-186.670592942799,98456127
1,0.0588235294117647,0.713046426930691,0.445417890625,1.06770317255509,0.145518147962138,0.0795113057845138,3.68e-05,5281842,145312.09949306,0,0,0,0.01721420632104,0,-186.694406274782,600154624
1,0.0588235294117647,0.714465345921091,0.445417890625,1.08033869867616,0.147770623113174,0.0793454891873274,3.68e-05,5281842,145313.730584893,0,0,0,0.01721420632104,0,-186.670244146812,787726620
1,0.0588235294117647,1.10826291112701,0.945322890625,1.01358255359979,0.177025331181904,0.0740797238103246,3.68e-05,5281842,445314.429092742,0,0,0,0.01721420632104,0,-185.218612163234,106469475
1,0.0588235294117647,1.10719975905615,0.945322890625,1.01004334013355,0.176699242619901,0.0741351920484487,3.68e-05,5281842,445313.364032896,0,0,0,0.01721420632104,0,-185.24452559744,942740289
1,0.0588235294117647,1.1048604396651,0.945322890625,1.00853836293931,0.178888117461741,0.0738593107513979,3.68e-05,5281842,445313.615244212,0,0,0,0.01721420632104,0,-185.27130236701,722020145
1,0.0588235294117647,1.10745511114805,0.945322890625,1.01085612801211,0.171873691595842,0.074702209176926,3.68000000000001e-05,5281842,445312.202507461,0,0,0,0.01721420632104,0,-185.228954169691,558123890
1,0.0588235294117647,1.10469226205512,0.945322890625,1.00143651118052,0.196050670301433,0.0727340974453124,3.68e-05,5281842,445312.661008107,0,0,0,0.01721420632104,0,-185.266996580846,443984304
1,0.0588235294117647,1.09777786089592,0.695370390625,1.05849229878257,0.168131480241293,0.0720285352422104,3.68e-05,5281842,295315.344654707,0,0,0,0.01721420632104,0,-186.34477314188,975858699
1,0.0588235294117647,1.0976967864569,0.695370390625,1.05356476755671,0.165525667296865,0.072123433751446,3.68e-05,5281842,295313.293982108,0,0,0,0.01721420632104,0,-186.387813538623,677312847
1,0.0588235294117647,1.0989578545651,0.695370390625,1.0395977000835,0.165791350545145,0.0723220716727078,3.68e-05,5281842,295312.951229252,0,0,0,0.01721420632104,0,-186.343908719063,869710960
1,0.0588235294117647,1.04875757106277,0.695370390625,1.67711107170586,0.787026713783808,7.12008950005784,3.68e-05,5281842,295314.470837216,0,0,0,0.01721420632104,0,-203.053004863619,236099306
1,0.0588235294117647,1.09782152333418,0.695370390625,1.0485449579123,0.16678791252814,0.0723304420232646,3.67999999999999e-05,5281842,295313.817658929,0,0,0,0.01721420632104,0,-186.329756761501,754386544
1,0.0588235294117647,1.10267926689655,0.195465390625,1.02171747088599,0.162543277911101,0.0790918202882758,3.68e-05,5281842,595310.462875609,0,0,0,0.01721420632104,0,-183.634195932328,280606323
1,0.0588235294117647,1.10301847446291,0.195465390625,1.02311330020586,0.162954044908503,0.0792834955862933,3.68e-05,5281842,595312.610672797,0,0,0,0.01721420632104,0,-183.62435451181,512362772
1,0.0588235294117647,1.10418302874385,0.195465390625,1.02573259108818,0.163546970411857,0.079030151267186,3.68000000000001e-05,5281842,595311.615776738,0,0,0,0.01721420632104,0,-183.632818787361,1013369402
1,0.0588235294117647,1.10127891270716,0.195465390625,1.02308741123938,0.162541990734426,0.0791866850695482,3.68e-05,5281842,595312.500114758,0,0,0,0.01721420632104,0,-183.636545071865,613063802
1,0.0588235294117647,1.10048414710174,0.195465390625,1.02418792381696,0.163612027199289,0.0792475014827077,3.68e-05,5281842,595312.35857451,0,0,0,0.01721420632104,0,-183.642119662129,151135093
1,0.0588235294117647,0.693396977700364,0.820346640625,1.04772785628315,0.119993669905064,0.0814758203401276,3.68e-05,5281842,70312.9614484534,0,0,0,0.01721420632104,0,-187.891166198291,792761661
1,0.0588235294117647,0.691699358456214,0.820346640625,1.06566291891607,0.128406982634206,0.0800921226280193,3.68e-05,5281842,70313.7042060718,0,0,0,0.01721420632104,0,-187.884159101315,762150956
1,0.0588235294117647,0.688922879961696,0.820346640625,1.0332954371998,0.120649757604583,0.0810180465113687,3.68e-05,5281842,70313.0246740362,0,0,0,0.01721420632104,0,-187.943467514508,9380415
1,0.0588235294117647,0.69316273611664,0.820346640625,1.0670588593683,0.12654301960341,0.0805386874351029,3.68e-05,5281842,70314.4892281222,0,0,0,0.01721420632104,0,-187.934285589965,263546952
