"delta","gamma","phi","sigma_P","sigma_M","rho","Beta_0","mu_H","N_0","I_0","R_0","C_0","r","omega","epsilon","LL","seed"
0.931034482758621,0.0588235294117647,0.78245190558984,0.07830015625,1.05669511244055,0.139827329049257,0.0964047931049925,3.68e-05,5281842,253125.982071855,0,0,0,0.01721420632104,0,-186.54217529562,603254956
0.931034482758621,0.0588235294117647,1.02790789924593,0.07830015625,0.854358667050883,0.0852519501977567,0.0709073248260507,3.68e-05,5281842,253126.319552536,0,0,0,0.01721420632104,0,-177.563661407893,281098695
0.931034482758621,0.0588235294117647,1.02774103680647,0.07830015625,0.856721480426144,0.0854631065587247,0.0709427342234305,3.68e-05,5281842,253126.025600989,0,0,0,0.01721420632104,0,-177.553880308836,61091840
0.931034482758621,0.0588235294117647,1.02831002990783,0.07830015625,0.853499284128641,0.0860843122578974,0.0709803776024486,3.68e-05,5281842,253125.813796969,0,0,0,0.01721420632104,0,-177.55090341048,533855159
0.931034482758621,0.0588235294117647,1.02754418001148,0.07830015625,0.859032960466802,0.0856222706961156,0.0709079713978403,3.67999999999999e-05,5281842,253125.532105841,0,0,0,0.01721420632104,0,-177.574186164778,451003703
0.931034482758621,0.0588235294117647,1.0936546914292,0.57820515625,0.815060167614333,0.0871654389731,0.0778741240081159,3.68000000000001e-05,5281842,553124.429205881,0,0,0,0.01721420632104,0,-177.524995599224,798384595
0.931034482758621,0.0588235294117647,1.09336727483623,0.57820515625,0.811633661932439,0.0870390481211082,0.0779624993267398,3.67999999999999e-05,5281842,553124.883282566,0,0,0,0.01721420632104,0,-177.532770420995,590234045
0.931034482758621,0.0588235294117647,1.09054532120032,0.57820515625,0.804937890716608,0.0866097595768491,0.0780974660572202,3.68e-05,5281842,553126.605889688,0,0,0,0.01721420632104,0,-177.542011929264,517428144
0.931034482758621,0.0588235294117647,1.09005822866114,0.57820515625,0.811486169386586,0.086644759242091,0.0782559006488009,3.68e-05,5281842,553126.38716726,0,0,0,0.01721420632104,0,-177.546068339244,610063430
0.931034482758621,0.0588235294117647,1.09475184293037,0.57820515625,0.80910945181141,0.0867205446695909,0.0779899584383878,3.68e-05,5281842,553125.039165929,0,0,0,0.01721420632104,0,-177.542632546274,858764405
0.931034482758621,0.0588235294117647,0.770341065581526,0.82815765625,0.0327775261148641,0.0287458169367044,0.0779068118530691,3.68e-05,5281842,103125.041791994,0,0,0,0.01721420632104,0,-288.871507752294,705422185
0.931034482758621,0.0588235294117647,0.281350604226023,0.82815765625,1.52160280560504,0.376895343676068,22.2199552233207,3.68e-05,5281842,103125.307868131,0,0,0,0.01721420632104,0,-196.962108037266,922168203
0.931034482758621,0.0588235294117647,0.9153985084167,0.82815765625,0.86876228371995,0.0744064958194953,0.0755424761187815,3.68e-05,5281842,103125.184884103,0,0,0,0.01721420632104,0,-181.109261691205,377018509
0.931034482758621,0.0588235294117647,2.1953202504596,0.82815765625,0.277821363252293,0.120907731180601,3.68069469708097,3.68e-05,5281842,103127.642549847,0,0,0,0.01721420632104,0,-535.527891732604,93405416
0.931034482758621,0.0588235294117647,1.84940976921449,0.82815765625,0.0559261779889141,0.0691857976350762,2.89184511001265,3.68e-05,5281842,103125.925136671,0,0,0,0.01721420632104,0,-562.511479697292,960478989
0.931034482758621,0.0588235294117647,1.0678160011996,0.32825265625,0.81720639160871,0.0817794618096066,0.0743235063217123,3.68e-05,5281842,403126.245850698,0,0,0,0.01721420632104,0,-176.858946065739,852541203
0.931034482758621,0.0588235294117647,1.07173448691263,0.32825265625,0.815488336452466,0.0818392358289877,0.0742449785125063,3.68e-05,5281842,403126.323473278,0,0,0,0.01721420632104,0,-176.857182299355,500653212
0.931034482758621,0.0588235294117647,1.06814202009466,0.32825265625,0.817673572464219,0.0817194638711427,0.0744548098072872,3.68e-05,5281842,403126.089349529,0,0,0,0.01721420632104,0,-176.870646907275,339313925
0.931034482758621,0.0588235294117647,1.06838207540396,0.32825265625,0.815360087758918,0.0810199702034222,0.0745116629524318,3.68e-05,5281842,403125.041929467,0,0,0,0.01721420632104,0,-176.858338774782,123649974
0.931034482758621,0.0588235294117647,1.06933280989283,0.32825265625,0.815810300002121,0.0821967389241214,0.0743130344435809,3.68e-05,5281842,403125.524395587,0,0,0,0.01721420632104,0,-176.866912824216,88816281
0.931034482758621,0.0588235294117647,0.977642998375901,0.70318140625,0.821911273514488,0.0729464921560415,0.0741224420820143,3.68e-05,5281842,178127.032952669,0,0,0,0.01721420632104,0,-179.473047297331,764848451
0.931034482758621,0.0588235294117647,0.978272849616458,0.70318140625,0.818488428195809,0.0728236857018737,0.074256677113172,3.68e-05,5281842,178126.220750679,0,0,0,0.01721420632104,0,-179.511300997946,906744164
0.931034482758621,0.0588235294117647,0.97749660678735,0.70318140625,0.829534712411708,0.0727659948508087,0.0743006709568151,3.68e-05,5281842,178125.274619608,0,0,0,0.01721420632104,0,-179.469981065445,715378335
