"phi","gamma","sigma_P","sigma_M","rho","Beta_0","delta","mu_H","N_0","I_0","R_0","C_0","r","omega","epsilon","LL","seed"
1.19163859274096,0.0588235294117647,0.23452046875,1.29495997745947,0.366379179656638,0.253424884050203,0.817397018984699,3.68e-05,5281842,215624.934021997,0,0,0,0.01721420632104,0,-195.841092941056,990328954
1.19163859274096,0.0588235294117647,0.23452046875,1.29860272844505,0.383710554725419,0.250981069378625,0.811844581951381,3.68e-05,5281842,215625.166616309,0,0,0,0.01721420632104,0,-195.811304019308,1017667854
1.19163859274096,0.0588235294117647,0.23452046875,1.30810968177403,0.38032812999662,0.25782302343488,0.83175240419249,3.68e-05,5281842,215624.791063531,0,0,0,0.01721420632104,0,-195.836014428053,1021898118
1.19163859274096,0.0588235294117647,0.23452046875,1.28944017764103,0.422437978302968,0.25896535080533,0.836504621420538,3.68000000000001e-05,5281842,215628.333303495,0,0,0,0.01721420632104,0,-195.857854424514,263972910
1.19163859274096,0.0588235294117647,0.23452046875,1.29386388058465,0.352497059449263,0.24547741995502,0.798006868401951,3.68e-05,5281842,215624.307714889,0,0,0,0.01721420632104,0,-195.788884267875,938381972
1.19163859274096,0.0588235294117647,0.73442546875,0.595725410108862,0.0364801223124983,0.0752548823461494,0.711543048134791,3.68e-05,5281842,515625.35145011,0,0,0,0.01721420632104,0,-171.20105446785,915964518
1.19163859274096,0.0588235294117647,0.73442546875,0.594303068347065,0.0371099586018271,0.0752435184185503,0.718990886754574,3.68e-05,5281842,515625.418745623,0,0,0,0.01721420632104,0,-171.215746464452,239241472
1.19163859274096,0.0588235294117647,0.73442546875,0.588564516132482,0.0371854851835588,0.0753728154938159,0.71874354343058,3.68e-05,5281842,515624.070594893,0,0,0,0.01721420632104,0,-171.209465948465,531233586
1.19163859274096,0.0588235294117647,0.73442546875,1.22892434674412,0.217060004809481,0.168996062704159,0.759363169557833,3.68e-05,5281842,515623.856445208,0,0,0,0.01721420632104,0,-191.244252298013,522603763
1.19163859274096,0.0588235294117647,0.73442546875,0.590819646026757,0.0369852655108575,0.0751340771609687,0.713990989560308,3.68000000000001e-05,5281842,515625.061679629,0,0,0,0.01721420632104,0,-171.191016600167,381461977
1.19163859274096,0.0588235294117647,0.48447296875,0.631883363019344,0.0248388432921861,0.0681769492216858,0.555210512067346,3.68e-05,5281842,65626.0301907232,0,0,0,0.01721420632104,0,-172.38361969572,146777405
1.19163859274096,0.0588235294117647,0.48447296875,0.632989215584241,0.0247443770734987,0.0680750655325612,0.552034919187923,3.68e-05,5281842,65626.2487874452,0,0,0,0.01721420632104,0,-172.373614749868,750522897
1.19163859274096,0.0588235294117647,0.48447296875,0.631926001159788,0.0253242358898804,0.0680114942316482,0.556356661297094,3.68e-05,5281842,65625.6764528791,0,0,0,0.01721420632104,0,-172.404832640465,849134453
1.19163859274096,0.0588235294117647,0.48447296875,0.643700861009644,0.0251100330329187,0.0679503327424027,0.554763992429218,3.68e-05,5281842,65624.2835309545,0,0,0,0.01721420632104,0,-172.389951892777,429694877
1.19163859274096,0.0588235294117647,0.48447296875,0.631614731117447,0.0251332728945161,0.0678259109346334,0.550581409647685,3.68e-05,5281842,65626.4348254499,0,0,0,0.01721420632104,0,-172.376979135063,602845372
1.19163859274096,0.0588235294117647,0.98437796875,0.0114864969314396,0.508941366817954,1.11400662242504,0.258483345936223,3.68e-05,5281842,365625.072623884,0,0,0,0.01721420632104,0,-614.452078986471,682572469
1.19163859274096,0.0588235294117647,0.98437796875,0.0339952268709177,0.347345876172746,0.543027000406416,0.264994759964846,3.68e-05,5281842,365623.710266416,0,0,0,0.01721420632104,0,-877.329069839873,442964067
1.19163859274096,0.0588235294117647,0.98437796875,0.0125218602433698,0.449494433767857,0.845868209488561,0.240516682749155,3.68e-05,5281842,365624.4214918,0,0,0,0.01721420632104,0,-861.578760138144,255165848
1.19163859274096,0.0588235294117647,0.98437796875,0.0105621877454288,0.481099542831248,0.960834923240965,0.143518113056445,3.68000000000001e-05,5281842,365624.234882802,0,0,0,0.01721420632104,0,-682.338963761717,315275082
1.19163859274096,0.0588235294117647,0.98437796875,0.00462700167043465,0.547250510668962,1.14771834533248,0.123672472392101,3.68e-05,5281842,365623.193121391,0,0,0,0.01721420632104,0,-606.634517824257,975201772
1.19163859274096,0.0588235294117647,0.35949671875,0.571889046213461,0.030821420567764,0.0698657691351584,0.673986114753658,3.68e-05,5281842,290623.686218477,0,0,0,0.01721420632104,0,-167.572262988688,179060753
1.19163859274096,0.0588235294117647,0.35949671875,0.576611046287216,0.030724558799091,0.0697195802138596,0.671768676503449,3.68e-05,5281842,290624.69880633,0,0,0,0.01721420632104,0,-167.528296448486,496985033
1.19163859274096,0.0588235294117647,0.35949671875,0.578077989767295,0.0308013950400406,0.0698467441697186,0.676154512735336,3.68e-05,5281842,290626.087542327,0,0,0,0.01721420632104,0,-167.557891297028,48799626
1.19163859274096,0.0588235294117647,0.35949671875,0.573317472766577,0.0308025406825729,0.0696435376838714,0.673223828657511,3.68e-05,5281842,290625.794735505,0,0,0,0.01721420632104,0,-167.508238967016,970943048
1.19163859274096,0.0588235294117647,0.35949671875,0.582234972837192,0.0309435261227123,0.069700960240275,0.673617835433933,3.67999999999999e-05,5281842,290624.787907988,0,0,0,0.01721420632104,0,-167.542901184835,871041533
1.19163859274096,0.0588235294117647,0.85940171875,1.63703715097741,0.308191143266573,0.324619926551873,0.773176211444386,3.67999999999999e-05,5281842,590625.037124063,0,0,0,0.01721420632104,0,-201.080907585992,604132207
1.19163859274096,0.0588235294117647,0.85940171875,1.48460184426805,0.52670185014704,9.6923444342369,0.733412126163805,3.68e-05,5281842,590624.885942767,0,0,0,0.01721420632104,0,-196.483137970976,958632103
1.19163859274096,0.0588235294117647,0.85940171875,1.48947578441051,0.503880054005372,9.77759943241303,0.726241676408637,3.68000000000001e-05,5281842,590626.493390505,0,0,0,0.01721420632104,0,-196.481432077582,671531442
1.19163859274096,0.0588235294117647,0.85940171875,1.48208449321702,0.514755623943348,9.75063970550035,0.730349084148334,3.67999999999999e-05,5281842,590624.938416552,0,0,0,0.01721420632104,0,-196.477326845921,438674056
1.19163859274096,0.0588235294117647,0.85940171875,7.79057509913802,0.256219961398479,5.28263529720996,0.421312032332274,3.68e-05,5281842,590625.843160908,0,0,0,0.01721420632104,0,-263.176580323961,366831044
1.19163859274096,0.0588235294117647,0.10954421875,1.34550810937763,0.471832626665939,0.277341494966606,0.824634477612195,3.67999999999999e-05,5281842,140626.846995414,0,0,0,0.01721420632104,0,-196.522452653784,805207871
1.19163859274096,0.0588235294117647,0.10954421875,1.3390775228146,0.45968777427797,0.276705495553508,0.822082843009819,3.68e-05,5281842,140625.575552583,0,0,0,0.01721420632104,0,-196.580616849955,10834123
1.19163859274096,0.0588235294117647,0.10954421875,1.33909745285869,0.447116350992249,0.27348775021168,0.812012748313762,3.68e-05,5281842,140626.292670719,0,0,0,0.01721420632104,0,-196.649042368027,86632377
1.19163859274096,0.0588235294117647,0.10954421875,1.34917592601859,0.469410313839088,0.278075037824451,0.824710237875542,3.68e-05,5281842,140624.96599393,0,0,0,0.01721420632104,0,-196.566502352174,959766436
1.19163859274096,0.0588235294117647,0.10954421875,1.3488298127984,0.474431211610767,0.277702282364636,0.820633229189941,3.68000000000001e-05,5281842,140626.646051854,0,0,0,0.01721420632104,0,-196.691691408525,979482037
1.19163859274096,0.0588235294117647,0.60944921875,0.596309063544486,0.0360994106543381,0.0729659634246231,0.707349304733167,3.68e-05,5281842,440626.008357838,0,0,0,0.01721420632104,0,-170.065631288905,583360611
1.19163859274096,0.0588235294117647,0.60944921875,0.591252804266957,0.0355726255210632,0.0731664469178869,0.708639387449581,3.68000000000001e-05,5281842,440625.633382646,0,0,0,0.01721420632104,0,-170.049489693643,134947280
1.19163859274096,0.0588235294117647,0.60944921875,0.595079371182159,0.0359988322886245,0.073092866649342,0.707889009173753,3.68e-05,5281842,440625.070804875,0,0,0,0.01721420632104,0,-170.07577382012,874063484
1.19163859274096,0.0588235294117647,0.60944921875,0.594471515705962,0.0361916015985043,0.0727517243263628,0.70956575877334,3.68e-05,5281842,440624.494500256,0,0,0,0.01721420632104,0,-170.050267482917,950582414
