"phi","gamma","sigma_P","sigma_M","rho","Beta_0","delta","mu_H","N_0","I_0","R_0","C_0","r","omega","epsilon","LL","seed"
0.433323124633075,0.0588235294117647,0.398551796875,1.05339305580007,0.0291462552053891,0.0793179431480474,0.457248390132792,3.68e-05,5281842,145312.242907552,0,0,0,0.01721420632104,0,-188.022889809469,670098428
0.433323124633075,0.0588235294117647,0.398551796875,1.05328327830319,0.0283236416158133,0.0796841486371583,0.449980044313469,3.68e-05,5281842,145312.812791017,0,0,0,0.01721420632104,0,-188.017399926476,628824007
0.433323124633075,0.0588235294117647,0.398551796875,1.03969228708949,0.028783154110181,0.0794341416920254,0.460978819352328,3.68e-05,5281842,145312.905246322,0,0,0,0.01721420632104,0,-188.065347239011,793319239
0.433323124633075,0.0588235294117647,0.398551796875,1.05752024438517,0.0304330289616076,0.0790673196134953,0.456730709587574,3.67999999999999e-05,5281842,145313.999150041,0,0,0,0.01721420632104,0,-188.008055483182,380084646
0.433323124633075,0.0588235294117647,0.398551796875,1.05141162575316,0.0293448785294312,0.079193818251577,0.453491432577281,3.68000000000001e-05,5281842,145313.053125665,0,0,0,0.01721420632104,0,-188.006743878092,92480954
0.433323124633075,0.0588235294117647,0.898456796875,1.44705671521094,0.464316293142597,14.743884075999,0.759165357319712,3.68e-05,5281842,445312.788165464,0,0,0,0.01721420632104,0,-195.234914828823,82019974
0.433323124633075,0.0588235294117647,0.898456796875,3.18119289645864,0.327313050138013,0.181807096417544,0.446711655515771,3.68e-05,5281842,445315.439500889,0,0,0,0.01721420632104,0,-233.348210202543,80148582
0.433323124633075,0.0588235294117647,0.898456796875,1.29987362685797,0.414186832384074,0.0671241348392261,0.493737753891418,3.68e-05,5281842,445312.509836757,0,0,0,0.01721420632104,0,-195.626182325956,942549232
0.433323124633075,0.0588235294117647,0.898456796875,11.6216466645926,0.54509155605875,0.342099405605063,0.619664240016203,3.68e-05,5281842,445312.46025562,0,0,0,0.01721420632104,0,-346.065951222777,952536474
0.433323124633075,0.0588235294117647,0.898456796875,4.71067968832685,0.470228434042138,0.242636652082495,0.266026631461835,3.68e-05,5281842,445312.675698257,0,0,0,0.01721420632104,0,-302.815521402827,238903368
0.433323124633075,0.0588235294117647,0.148599296875,1.34895469285462,0.50091608967435,0.0690311968022936,0.467974532996367,3.68e-05,5281842,295314.265730825,0,0,0,0.01721420632104,0,-195.293869584241,722396276
0.433323124633075,0.0588235294117647,0.148599296875,1.34468098727043,0.518228360448706,0.0688947548220175,0.46878826955457,3.68e-05,5281842,295313.414679095,0,0,0,0.01721420632104,0,-195.286493765307,301166617
0.433323124633075,0.0588235294117647,0.148599296875,1.35070235297504,0.513282187869098,0.0686974025842341,0.465318192927571,3.68e-05,5281842,295313.882453424,0,0,0,0.01721420632104,0,-195.271157810473,227595081
