"phi","gamma","sigma_P","sigma_M","rho","Beta_0","delta","mu_H","N_0","I_0","R_0","C_0","r","omega","epsilon","LL","seed"
1.84162327969057,0.0588235294117647,0.23452046875,0.998169495915834,0.0427889012284629,0.0613563491250237,0.503492246236181,3.68e-05,5281842,215624.879597669,0,0,0,0.01721420632104,0,-182.467239086912,741358203
1.84162327969057,0.0588235294117647,0.23452046875,0.995478833526364,0.0434035571776282,0.0613393943655682,0.507605625705729,3.68e-05,5281842,215626.664138825,0,0,0,0.01721420632104,0,-182.475421668356,744655455
1.84162327969057,0.0588235294117647,0.23452046875,0.992970115425173,0.0437707955047755,0.0612150298874127,0.508103279342476,3.68e-05,5281842,215625.433298401,0,0,0,0.01721420632104,0,-182.463575798983,88426568
1.84162327969057,0.0588235294117647,0.23452046875,0.998402606039276,0.0434991394959048,0.0612556962310712,0.506356752754953,3.68e-05,5281842,215627.611247369,0,0,0,0.01721420632104,0,-182.467055192803,1034771721
1.84162327969057,0.0588235294117647,0.23452046875,1.0014236749926,0.0438366766808621,0.0612412112618328,0.509283450234953,3.68e-05,5281842,215626.535426009,0,0,0,0.01721420632104,0,-182.473845056862,237367336
1.84162327969057,0.0588235294117647,0.73442546875,0.98457448721095,0.0510834379292083,0.0671238811084319,0.557952966920125,3.68e-05,5281842,515625.996546196,0,0,0,0.01721420632104,0,-186.138225844598,776329031
1.84162327969057,0.0588235294117647,0.73442546875,1.00536776555624,0.0515049452778289,0.0669646129536334,0.56038463596114,3.68e-05,5281842,515625.687819993,0,0,0,0.01721420632104,0,-186.138165992979,803828392
1.84162327969057,0.0588235294117647,0.73442546875,0.98344023831323,0.052267305356964,0.0670407340418208,0.552408983132067,3.68e-05,5281842,515624.094167293,0,0,0,0.01721420632104,0,-186.176230337688,2143431
1.84162327969057,0.0588235294117647,0.73442546875,0.99920038841769,0.0512054700054539,0.0673677301816737,0.557947301490065,3.68e-05,5281842,515623.860726176,0,0,0,0.01721420632104,0,-186.165065364788,232376745
1.84162327969057,0.0588235294117647,0.73442546875,0.990880323457244,0.0519901237481659,0.0670138995416044,0.559841142534417,3.68e-05,5281842,515624.550794573,0,0,0,0.01721420632104,0,-186.128117502716,645147216
1.84162327969057,0.0588235294117647,0.48447296875,0.988137607112669,0.0289328630208395,0.0639162756092282,0.371610477395478,3.68e-05,5281842,65625.5752906049,0,0,0,0.01721420632104,0,-183.67110328774,380188
1.84162327969057,0.0588235294117647,0.48447296875,0.98496541758258,0.0279739630139944,0.0640111738454645,0.363767904896857,3.68e-05,5281842,65626.9633527651,0,0,0,0.01721420632104,0,-183.678761306562,979705215
1.84162327969057,0.0588235294117647,0.48447296875,0.98159640585539,0.0288819762298633,0.0639449484923409,0.370038732970564,3.68e-05,5281842,65626.1066611702,0,0,0,0.01721420632104,0,-183.660316683745,72541540
1.84162327969057,0.0588235294117647,0.48447296875,0.994937865544821,0.0284659770302041,0.0641357987099706,0.365923302930542,3.68e-05,5281842,65625.1376371323,0,0,0,0.01721420632104,0,-183.682665889538,794292136
1.84162327969057,0.0588235294117647,0.48447296875,0.995504122725863,0.0286663945648914,0.0638888792005324,0.364214937964358,3.68000000000001e-05,5281842,65625.9522019101,0,0,0,0.01721420632104,0,-183.69289117179,495670537
1.84162327969057,0.0588235294117647,0.98437796875,0.0151086121119942,0.21727079732579,0.735852948977311,0.384160133927465,3.68e-05,5281842,365625.343933214,0,0,0,0.01721420632104,0,-871.110640631112,319228544
1.84162327969057,0.0588235294117647,0.98437796875,0.0248946481033219,0.579350894735829,1.56818570614156,0.356220989021225,3.68e-05,5281842,365624.132306933,0,0,0,0.01721420632104,0,-525.99743165212,94986833
1.84162327969057,0.0588235294117647,0.98437796875,0.0157868481856192,0.150155147233518,0.536145047513932,0.397166884578126,3.68e-05,5281842,365625.75621779,0,0,0,0.01721420632104,0,-872.128444779349,480805061
1.84162327969057,0.0588235294117647,0.98437796875,0.0140674696967459,0.63418929783902,2.25581703094752,0.12068256019239,3.68e-05,5281842,365625.836688074,0,0,0,0.01721420632104,0,-501.408473653392,285443815
1.84162327969057,0.0588235294117647,0.98437796875,0.0134984264135916,0.0851484252578538,0.554820830577676,0.435256295428568,3.68e-05,5281842,365626.051091019,0,0,0,0.01721420632104,0,-887.192826635773,655778096
1.84162327969057,0.0588235294117647,0.35949671875,1.01430984497277,0.0497915388724346,0.0618922012238346,0.530993099668017,3.68e-05,5281842,290625.151814454,0,0,0,0.01721420632104,0,-183.599240702849,490867071
1.84162327969057,0.0588235294117647,0.35949671875,1.01058790164146,0.0501791314993358,0.0619607038964167,0.52853054863357,3.68e-05,5281842,290624.220372358,0,0,0,0.01721420632104,0,-183.613138737401,982471774
1.84162327969057,0.0588235294117647,0.35949671875,1.00383299807529,0.0504174313566679,0.0617631865818792,0.528099140860852,3.67999999999999e-05,5281842,290624.097838547,0,0,0,0.01721420632104,0,-183.604979145498,774032967
1.84162327969057,0.0588235294117647,0.35949671875,1.0039843746352,0.0510331492093768,0.0618179152258716,0.530690424329557,3.68e-05,5281842,290626.457405095,0,0,0,0.01721420632104,0,-183.620183422685,74509979
1.84162327969057,0.0588235294117647,0.35949671875,1.01311789246918,0.0492811115118698,0.0620344779212438,0.534985978040377,3.68e-05,5281842,290624.632407819,0,0,0,0.01721420632104,0,-183.630381076102,796084151
1.84162327969057,0.0588235294117647,0.85940171875,0.989686715729972,0.0496824733714925,0.0698510901144968,0.568102887836426,3.68e-05,5281842,590625.310378399,0,0,0,0.01721420632104,0,-186.586475859407,39861175
1.84162327969057,0.0588235294117647,0.85940171875,2.59827838491888,0.41464007008092,9.16173061855704,0.899061510749014,3.68e-05,5281842,590624.770150123,0,0,0,0.01721420632104,0,-219.913546022761,783122105
1.84162327969057,0.0588235294117647,0.85940171875,1.65025354480295,0.504265768079523,11.7672160159837,0.548577010925185,3.68e-05,5281842,590624.285260179,0,0,0,0.01721420632104,0,-200.751115680766,242283259
1.84162327969057,0.0588235294117647,0.85940171875,1.64985420829437,0.463258881501428,12.0727702439926,0.530654106562656,3.68e-05,5281842,590624.872897227,0,0,0,0.01721420632104,0,-200.774288812437,281127686
1.84162327969057,0.0588235294117647,0.85940171875,1.65084336390936,0.489705077073335,11.8615223817509,0.54247649114357,3.68e-05,5281842,590625.344562403,0,0,0,0.01721420632104,0,-200.755607772693,720659728
1.84162327969057,0.0588235294117647,0.10954421875,2.97267526263608,0.876089698023535,0.345640074238229,0.635814172158163,3.67999999999999e-05,5281842,140626.189953003,0,0,0,0.01721420632104,0,-242.779394421129,723169049
1.84162327969057,0.0588235294117647,0.10954421875,3.1474841354382,0.871101445064806,0.711282721733863,0.809478212083383,3.68e-05,5281842,140626.322981808,0,0,0,0.01721420632104,0,-246.164302953839,998090680
1.84162327969057,0.0588235294117647,0.10954421875,3.05715994125138,0.883761407085808,0.492653892897553,0.727812861681404,3.68e-05,5281842,140628.26491163,0,0,0,0.01721420632104,0,-244.711813381429,762000776
1.84162327969057,0.0588235294117647,0.10954421875,2.57319500872801,0.844992518827044,0.176310289614262,0.431166309364552,3.68e-05,5281842,140627.157044606,0,0,0,0.01721420632104,0,-229.567930748973,781732345
1.84162327969057,0.0588235294117647,0.10954421875,0.986621419936579,0.036281576971153,0.0618060639024933,0.478808458396511,3.68000000000001e-05,5281842,140626.630163389,0,0,0,0.01721420632104,0,-181.795442031547,1013131068
1.84162327969057,0.0588235294117647,0.60944921875,1.00388676352913,0.052773374439587,0.0650393200531814,0.55690210314234,3.68e-05,5281842,440625.420362992,0,0,0,0.01721420632104,0,-185.524455968572,438863557
1.84162327969057,0.0588235294117647,0.60944921875,1.01171642112323,0.0523336099637563,0.0653232775480982,0.556122714199171,3.68e-05,5281842,440624.32672775,0,0,0,0.01721420632104,0,-185.555505385511,946738097
1.84162327969057,0.0588235294117647,0.60944921875,1.01572130880489,0.0559453193449515,0.0647613086359731,0.553383691511088,3.68000000000001e-05,5281842,440626.208850026,0,0,0,0.01721420632104,0,-185.526280242407,216765980
