"phi","gamma","sigma_P","sigma_M","rho","Beta_0","delta","mu_H","N_0","I_0","R_0","C_0","r","omega","epsilon","LL","seed"
0.758315468107881,0.0588235294117647,0.398551796875,0.751597109757827,0.0249587520996324,0.0737718336211163,0.600683418323932,3.68e-05,5281842,145314.137566251,0,0,0,0.01721420632104,0,-176.050397831978,858264353
0.758315468107881,0.0588235294117647,0.398551796875,0.750058919253473,0.0252591166242542,0.0739586084335411,0.609004422932493,3.67999999999999e-05,5281842,145314.120184219,0,0,0,0.01721420632104,0,-176.057811558183,145923387
0.758315468107881,0.0588235294117647,0.398551796875,0.745185206304554,0.0247145995888533,0.0742543585767716,0.593935775044029,3.68e-05,5281842,145311.72083383,0,0,0,0.01721420632104,0,-176.126069607382,548465391
0.758315468107881,0.0588235294117647,0.398551796875,0.752318650042383,0.024728641378807,0.0741071902160052,0.603007968809682,3.68e-05,5281842,145313.113392312,0,0,0,0.01721420632104,0,-176.064732984724,526058365
0.758315468107881,0.0588235294117647,0.398551796875,0.752882420352828,0.0250662863296506,0.074044473046573,0.606094636385681,3.68e-05,5281842,145313.475486414,0,0,0,0.01721420632104,0,-176.07687932528,11559552
0.758315468107881,0.0588235294117647,0.898456796875,12.1714922236032,0.574618293227279,0.396872772483616,0.42984263231856,3.67999999999999e-05,5281842,445312.433882792,0,0,0,0.01721420632104,0,-343.830158907477,481752232
0.758315468107881,0.0588235294117647,0.898456796875,1.44257287744083,0.475941957904182,11.8492153251521,0.724210261901747,3.68e-05,5281842,445312.229420784,0,0,0,0.01721420632104,0,-195.160692432908,346499800
0.758315468107881,0.0588235294117647,0.898456796875,1.02481555551628,0.269707835099005,0.0627766573603187,0.693425751083552,3.68000000000001e-05,5281842,445311.479325633,0,0,0,0.01721420632104,0,-187.41300023387,203062973
0.758315468107881,0.0588235294117647,0.898456796875,3.83963396010949,0.379095380811642,0.170007759119121,0.45975674119938,3.68e-05,5281842,445313.396839445,0,0,0,0.01721420632104,0,-226.446082581455,179399739
0.758315468107881,0.0588235294117647,0.898456796875,3.92232512849853,0.608364926644421,0.356617186991489,0.6122890043414,3.68e-05,5281842,445312.427439184,0,0,0,0.01721420632104,0,-297.683669923734,772486204
0.758315468107881,0.0588235294117647,0.148599296875,0.944986486584315,0.0539218465725677,0.0879174510147698,0.753637103880561,3.68e-05,5281842,295313.017765511,0,0,0,0.01721420632104,0,-181.920919529721,840860909
0.758315468107881,0.0588235294117647,0.148599296875,0.947286262305505,0.0538386816504971,0.0881760133365784,0.753956834849764,3.68000000000001e-05,5281842,295311.077002874,0,0,0,0.01721420632104,0,-181.911454731086,64083875
0.758315468107881,0.0588235294117647,0.148599296875,0.946508273866175,0.0551908963627469,0.0878229518024299,0.761969496364512,3.67999999999999e-05,5281842,295311.909737715,0,0,0,0.01721420632104,0,-181.898914897656,921962508
0.758315468107881,0.0588235294117647,0.148599296875,0.949709028291547,0.0560313150221083,0.0879028776061007,0.764411019769226,3.67999999999999e-05,5281842,295311.6891029,0,0,0,0.01721420632104,0,-181.905189318674,226967296
