"phi","gamma","sigma_P","sigma_M","rho","Beta_0","delta","mu_H","N_0","I_0","R_0","C_0","r","omega","epsilon","LL","seed"
0.433323124633075,0.0588235294117647,0.07830015625,1.44703567954236,0.803767883970207,0.0699198420826594,0.416276617821123,3.68e-05,5281842,384375.201230973,0,0,0,0.01721420632104,0,-200.751364533936,301077101
0.433323124633075,0.0588235294117647,0.07830015625,1.44840516002864,0.836695926785043,0.0697125990158998,0.376498271744314,3.68e-05,5281842,384374.898758423,0,0,0,0.01721420632104,0,-200.56155484088,910116979
0.433323124633075,0.0588235294117647,0.07830015625,1.44323799577948,0.799218684750753,0.069511912877693,0.387918805001436,3.68e-05,5281842,384374.60977785,0,0,0,0.01721420632104,0,-200.66305478485,575487444
0.433323124633075,0.0588235294117647,0.07830015625,1.45034041912733,0.861120178802542,0.069435788036344,0.416012502029431,3.68e-05,5281842,384375.090174895,0,0,0,0.01721420632104,0,-200.319011338572,305006748
0.433323124633075,0.0588235294117647,0.07830015625,1.42295658997248,0.811765627149608,0.0695231456076797,0.412297196982475,3.68e-05,5281842,384376.302010068,0,0,0,0.01721420632104,0,-200.633872902761,431009269
0.433323124633075,0.0588235294117647,0.57820515625,0.949172562308771,0.0201890552521426,0.0745781691093941,0.389534192220381,3.68e-05,5281842,84377.0447159552,0,0,0,0.01721420632104,0,-183.755987667934,840690374
0.433323124633075,0.0588235294117647,0.57820515625,1.18115988944177,0.0632520472481476,0.0589875117775239,0.151247360712466,3.68e-05,5281842,84374.0428963668,0,0,0,0.01721420632104,0,-191.601593631147,159707695
0.433323124633075,0.0588235294117647,0.57820515625,0.966145619766126,0.0205239429371258,0.0736885217249974,0.337903714404616,3.68e-05,5281842,84377.2932264389,0,0,0,0.01721420632104,0,-184.205472195816,696134664
0.433323124633075,0.0588235294117647,0.57820515625,1.1874069266541,0.0585863154300652,0.0594570308378197,0.272058785389022,3.68e-05,5281842,84375.4052131365,0,0,0,0.01721420632104,0,-190.749486689767,1058974375
0.433323124633075,0.0588235294117647,0.57820515625,0.962644110985514,0.0189896949437598,0.0744832572889618,0.343248365906492,3.68000000000001e-05,5281842,84375.3060583525,0,0,0,0.01721420632104,0,-184.120731923284,665218102
0.433323124633075,0.0588235294117647,0.32825265625,6.57629744419234,0.082033789845861,0.135384722357452,0.488550371950188,3.68e-05,5281842,534373.774139587,0,0,0,0.01721420632104,0,-358.443230203807,945396167
0.433323124633075,0.0588235294117647,0.32825265625,3.03174972671798,0.251386659554519,0.102327238208305,0.702903286261606,3.68e-05,5281842,534375.03815534,0,0,0,0.01721420632104,0,-245.372499151754,219895891
0.433323124633075,0.0588235294117647,0.32825265625,2.94216398607923,0.346081440208097,0.0856955027290856,0.884553420062232,3.68e-05,5281842,534376.141135473,0,0,0,0.01721420632104,0,-228.865323445188,484455225
0.433323124633075,0.0588235294117647,0.32825265625,3.36828593108162,0.331951333639712,0.0784862960173021,0.822607162626667,3.68e-05,5281842,534378.583841394,0,0,0,0.01721420632104,0,-231.319707812203,509155339
0.433323124633075,0.0588235294117647,0.32825265625,2.53158145352446,0.400221894473089,0.096590862795383,0.912079501052439,3.68e-05,5281842,534373.861126566,0,0,0,0.01721420632104,0,-236.680891761653,332822874
0.433323124633075,0.0588235294117647,0.82815765625,4.54817079957192,0.196082841854756,0.119344077196512,0.222429308659183,3.68e-05,5281842,234376.682241406,0,0,0,0.01721420632104,0,-232.175140701297,767885222
0.433323124633075,0.0588235294117647,0.82815765625,0.89581814581911,0.0228392764001976,0.0795458988595046,0.46819776816445,3.68e-05,5281842,234374.912817212,0,0,0,0.01721420632104,0,-187.312845986216,727354459
0.433323124633075,0.0588235294117647,0.82815765625,0.923097740950261,0.0245066141902801,0.0780767778578049,0.49181801161156,3.68000000000001e-05,5281842,234374.455834241,0,0,0,0.01721420632104,0,-187.223906480869,421159915
0.433323124633075,0.0588235294117647,0.82815765625,0.88455636264034,0.0220369779639351,0.0794988490322551,0.47735637478409,3.67999999999999e-05,5281842,234376.069818973,0,0,0,0.01721420632104,0,-187.42818900622,99870389
0.433323124633075,0.0588235294117647,0.82815765625,0.852250910454265,0.0245718406324618,0.0791458718973863,0.442420435017522,3.68e-05,5281842,234376.786644276,0,0,0,0.01721420632104,0,-187.524002908891,971195532
0.433323124633075,0.0588235294117647,0.45322890625,1.28575948712083,0.235996155123509,0.0708423896533537,0.468136483154333,3.68e-05,5281842,309377.341399118,0,0,0,0.01721420632104,0,-194.349701687016,515242562
0.433323124633075,0.0588235294117647,0.45322890625,1.27905098939923,0.227429954184934,0.0707113343915795,0.464147029463687,3.68e-05,5281842,309376.394197148,0,0,0,0.01721420632104,0,-194.349086554501,526000875
0.433323124633075,0.0588235294117647,0.45322890625,1.27159869340969,0.208672242715544,0.0713457190669454,0.459391547476352,3.68e-05,5281842,309375.690457804,0,0,0,0.01721420632104,0,-194.347199734004,77908883
0.433323124633075,0.0588235294117647,0.45322890625,1.27048673738488,0.223181702577048,0.0703227832645663,0.46914044285654,3.68000000000001e-05,5281842,309374.543237974,0,0,0,0.01721420632104,0,-194.328372514534,899051541
0.433323124633075,0.0588235294117647,0.45322890625,1.27437937213599,0.211638049628628,0.0706743761248538,0.452563714849217,3.68e-05,5281842,309375.087549997,0,0,0,0.01721420632104,0,-194.296560071691,317906609
0.433323124633075,0.0588235294117647,0.95313390625,0.974289524470626,0.0482812802807552,0.0782808261457914,0.760621790628879,3.68000000000001e-05,5281842,9375.34786236515,0,0,0,0.01721420632104,0,-186.520365248471,377591429
0.433323124633075,0.0588235294117647,0.95313390625,0.965756279938967,0.0456447990013023,0.0760267115878802,0.717346097372562,3.68e-05,5281842,9375.54222053885,0,0,0,0.01721420632104,0,-186.013460679291,384275990
0.433323124633075,0.0588235294117647,0.95313390625,0.854810977375196,0.0362836543716272,0.0752974196135921,0.686090039158582,3.68e-05,5281842,9376.1540299366,0,0,0,0.01721420632104,0,-185.011750995859,993654371
0.433323124633075,0.0588235294117647,0.95313390625,0.756344210234313,0.0229969781959086,0.0766768362026695,0.640098545652738,3.67999999999999e-05,5281842,9376.28351157056,0,0,0,0.01721420632104,0,-183.790436098261,1047566
