"phi","gamma","sigma_P","sigma_M","rho","Beta_0","delta","mu_H","N_0","I_0","R_0","C_0","r","omega","epsilon","LL","seed"
2.16661562316537,0.0588235294117647,0.23452046875,1.22351893943052,0.0822993774789945,0.0588725705608159,0.429031164017231,3.68e-05,5281842,215625.72500701,0,0,0,0.01721420632104,0,-189.648794019369,668430875
2.16661562316537,0.0588235294117647,0.23452046875,1.21888293178003,0.0729692172744133,0.0597575047190907,0.407206451662799,3.68e-05,5281842,215625.025465198,0,0,0,0.01721420632104,0,-189.588720958681,104744489
2.16661562316537,0.0588235294117647,0.23452046875,1.22198866057673,0.0764896469543067,0.0593183768024952,0.418840814118114,3.68e-05,5281842,215626.47981198,0,0,0,0.01721420632104,0,-189.587891057523,49448256
2.16661562316537,0.0588235294117647,0.23452046875,1.22555746964801,0.0830322982874461,0.0587988210887756,0.435890359396846,3.68e-05,5281842,215626.458798563,0,0,0,0.01721420632104,0,-189.656513964439,804691766
2.16661562316537,0.0588235294117647,0.23452046875,1.23242292099284,0.0850578557737748,0.0585846913600544,0.441837671807763,3.68e-05,5281842,215625.910693745,0,0,0,0.01721420632104,0,-189.683295457645,435490003
2.16661562316537,0.0588235294117647,0.73442546875,6.07178371092543,0.353990739642253,2.81249696026622,0.913596618548396,3.68e-05,5281842,515626.400613856,0,0,0,0.01721420632104,0,-302.835208475079,391054577
2.16661562316537,0.0588235294117647,0.73442546875,3.0146117326419,0.56590038873724,0.456490967227063,0.693085686529248,3.68e-05,5281842,515623.823017936,0,0,0,0.01721420632104,0,-254.803678644372,1043120701
2.16661562316537,0.0588235294117647,0.73442546875,5.34980840289335,0.63468032412713,1.18835476857181,0.866701048522236,3.68e-05,5281842,515625.297288975,0,0,0,0.01721420632104,0,-278.484417755486,913133441
2.16661562316537,0.0588235294117647,0.73442546875,3.32008852728308,0.352327315859759,0.264170680658354,0.572145309952748,3.68e-05,5281842,515625.383119726,0,0,0,0.01721420632104,0,-242.605648748252,921136818
2.16661562316537,0.0588235294117647,0.73442546875,1.32499043126979,0.187351161016056,0.0623519297437873,0.419743024729015,3.68e-05,5281842,515623.739615158,0,0,0,0.01721420632104,0,-194.797540800414,334599272
2.16661562316537,0.0588235294117647,0.48447296875,1.11195674059682,0.0336217030332999,0.0630023676367444,0.29303300142021,3.68e-05,5281842,65625.6254792253,0,0,0,0.01721420632104,0,-187.568235184909,61993153
2.16661562316537,0.0588235294117647,0.48447296875,1.12859226869909,0.0335838419049113,0.0629029357385235,0.289305479344756,3.67999999999999e-05,5281842,65626.1681512322,0,0,0,0.01721420632104,0,-187.576670078062,500263304
2.16661562316537,0.0588235294117647,0.48447296875,1.13114787160513,0.0338551644136351,0.0628687540446178,0.28574150100463,3.68e-05,5281842,65625.5399554716,0,0,0,0.01721420632104,0,-187.582184146971,891000021
2.16661562316537,0.0588235294117647,0.48447296875,1.12808045041869,0.033439164621155,0.0627878784139444,0.289322893495879,3.68e-05,5281842,65626.1450776002,0,0,0,0.01721420632104,0,-187.570236149861,169489242
2.16661562316537,0.0588235294117647,0.48447296875,1.13103827975771,0.0333966959902718,0.062898020326098,0.285688510658943,3.67999999999999e-05,5281842,65626.4355930298,0,0,0,0.01721420632104,0,-187.57175418382,522834854
2.16661562316537,0.0588235294117647,0.98437796875,0.0937509840969248,0.681528488066484,2.4176554302113,0.225528197583783,3.68e-05,5281842,365623.739529343,0,0,0,0.01721420632104,0,-476.706496684211,53307894
2.16661562316537,0.0588235294117647,0.98437796875,0.0202743568205888,0.510426585877483,1.22436482644924,0.465130061530204,3.68000000000001e-05,5281842,365624.935613992,0,0,0,0.01721420632104,0,-560.833337410353,147202411
2.16661562316537,0.0588235294117647,0.98437796875,0.0220503993090228,0.339481588217451,0.757289948396972,0.132804888650082,3.68e-05,5281842,365624.113211667,0,0,0,0.01721420632104,0,-865.269951806306,834069142
2.16661562316537,0.0588235294117647,0.98437796875,0.0095114283251103,0.531542893626221,1.57103252057841,0.132813791345556,3.68000000000001e-05,5281842,365623.73831446,0,0,0,0.01721420632104,0,-564.621546064313,808029546
2.16661562316537,0.0588235294117647,0.98437796875,0.0104904795419753,0.469672457510925,3.07202112503491,0.29831843190118,3.68e-05,5281842,365623.316448646,0,0,0,0.01721420632104,0,-494.429673887765,940143202
2.16661562316537,0.0588235294117647,0.35949671875,1.24820708386243,0.0848135754003594,0.0608783623000834,0.409938034930358,3.68e-05,5281842,290624.915609045,0,0,0,0.01721420632104,0,-191.188207501566,499512011
2.16661562316537,0.0588235294117647,0.35949671875,1.24615246167529,0.084672147190005,0.0608581005136938,0.411358864624711,3.68e-05,5281842,290625.181663663,0,0,0,0.01721420632104,0,-191.1954641452,139341009
2.16661562316537,0.0588235294117647,0.35949671875,1.24646697532288,0.0835805757040874,0.0609160422807316,0.409367612542316,3.68e-05,5281842,290625.494548702,0,0,0,0.01721420632104,0,-191.17017838874,216328151
2.16661562316537,0.0588235294117647,0.35949671875,1.23980815177753,0.084493492347001,0.0608140274859329,0.412800313611982,3.68e-05,5281842,290625.57071782,0,0,0,0.01721420632104,0,-191.187722831587,610870218
2.16661562316537,0.0588235294117647,0.35949671875,1.24765588192084,0.0828728943678774,0.0610841455865999,0.410546546910677,3.68e-05,5281842,290626.347361736,0,0,0,0.01721420632104,0,-191.209319453107,271124850
2.16661562316537,0.0588235294117647,0.85940171875,1.71277146659745,0.587107964134167,12.7585757385489,0.52819565568335,3.68e-05,5281842,590624.170705735,0,0,0,0.01721420632104,0,-202.561464248786,534001639
2.16661562316537,0.0588235294117647,0.85940171875,1.70851608926985,0.583903806187549,12.7989091968984,0.54515061314855,3.68e-05,5281842,590625.052047804,0,0,0,0.01721420632104,0,-202.623302615811,269252497
2.16661562316537,0.0588235294117647,0.85940171875,1.71495142411307,0.524768408897637,13.0612750028372,0.48936332852914,3.68e-05,5281842,590624.812367757,0,0,0,0.01721420632104,0,-202.482426869575,359654289
2.16661562316537,0.0588235294117647,0.85940171875,4.85539619631575,0.416522383479207,5.31256642962345,0.895019786062962,3.68e-05,5281842,590625.107781037,0,0,0,0.01721420632104,0,-271.363971001315,795353450
2.16661562316537,0.0588235294117647,0.85940171875,1.75260369362752,0.592625938978052,12.8039465755574,0.630205448221587,3.67999999999999e-05,5281842,590625.282160981,0,0,0,0.01721420632104,0,-203.54956233524,415052837
2.16661562316537,0.0588235294117647,0.10954421875,1.23736496677363,0.112232873348296,0.0548873976009335,0.43226490351473,3.68000000000001e-05,5281842,140626.830395723,0,0,0,0.01721420632104,0,-189.498054848817,114572438
2.16661562316537,0.0588235294117647,0.10954421875,1.17811493884593,0.0516958031225577,0.0602695380745686,0.377317884070749,3.67999999999999e-05,5281842,140625.109340389,0,0,0,0.01721420632104,0,-187.836182468274,19139928
