"Beta_0","gamma","phi","sigma_P","sigma_M","rho","delta","mu_H","N_0","I_0","R_0","C_0","r","omega","epsilon","LL","seed"
0.206896551724138,0.0588235294117647,1.03916078567635,0.07830015625,1.16094059705042,0.282521421638705,0.915318348299428,3.68e-05,5281842,253125.230489513,0,0,0,0.01721420632104,0,-190.191878686181,253697237
0.206896551724138,0.0588235294117647,1.03724002252682,0.07830015625,1.16281998750434,0.281591595445475,0.918263477769165,3.68e-05,5281842,253125.484143741,0,0,0,0.01721420632104,0,-190.194000002747,619111238
0.206896551724138,0.0588235294117647,1.03500440485307,0.07830015625,1.15740314574347,0.280813470212282,0.916417945595884,3.68e-05,5281842,253125.273354976,0,0,0,0.01721420632104,0,-190.301237783248,208211931
0.206896551724138,0.0588235294117647,1.03574702789129,0.07830015625,1.16247929993054,0.280984372254552,0.918938784386654,3.68e-05,5281842,253125.686822413,0,0,0,0.01721420632104,0,-190.233233384603,584384121
0.206896551724138,0.0588235294117647,1.03487086168787,0.07830015625,1.16613257623914,0.282826035244131,0.924600649690599,3.68e-05,5281842,253126.831206623,0,0,0,0.01721420632104,0,-190.179729187049,675960795
0.206896551724138,0.0588235294117647,1.09883132271485,0.57820515625,1.14155349137426,0.224200024902531,0.886042791592592,3.68e-05,5281842,553125.106736989,0,0,0,0.01721420632104,0,-191.193174013429,528749414
0.206896551724138,0.0588235294117647,1.05080427393692,0.57820515625,1.02896278255947,0.160500074520947,0.845740359285304,3.68e-05,5281842,553125.844926287,0,0,0,0.01721420632104,0,-192.250048713766,320748488
0.206896551724138,0.0588235294117647,1.13760508868181,0.57820515625,1.13244433222166,0.145168781918139,0.827366455415816,3.68e-05,5281842,553127.169592237,0,0,0,0.01721420632104,0,-191.781216887732,713093676
0.206896551724138,0.0588235294117647,1.07933973686201,0.57820515625,1.13086312196033,0.204265747534237,0.884014805154048,3.68e-05,5281842,553123.227018293,0,0,0,0.01721420632104,0,-190.968224408693,840550838
0.206896551724138,0.0588235294117647,1.10896597658863,0.57820515625,1.17371663662987,0.148961454078499,0.862642080537228,3.67999999999999e-05,5281842,553123.789998855,0,0,0,0.01721420632104,0,-191.423253969705,11775994
0.206896551724138,0.0588235294117647,-0.299830563431589,0.82815765625,6.47430589658965,0.0296240789436263,0.362934578699711,3.68e-05,5281842,103124.409358735,0,0,0,0.01721420632104,0,-493.679200781287,988143765
0.206896551724138,0.0588235294117647,1.00819349853422,0.82815765625,1.17272620017349,0.0936935734292907,0.619627616955525,3.68e-05,5281842,103126.847679007,0,0,0,0.01721420632104,0,-194.778564531216,115708502
0.206896551724138,0.0588235294117647,0.988746800375817,0.82815765625,4.88310773763907,0.0679826557026642,0.454613044663132,3.68e-05,5281842,103127.79025703,0,0,0,0.01721420632104,0,-237.554275087118,147155902
