"Beta_0","gamma","phi","sigma_P","sigma_M","rho","delta","mu_H","N_0","I_0","R_0","C_0","r","omega","epsilon","LL","seed"
0.172413793103448,0.0588235294117647,0.926962831049669,0.26576453125,1.07518018740836,0.170908743036803,0.905661964699185,3.68e-05,5281842,215624.13900134,0,0,0,0.01721420632104,0,-188.286260265681,411601402
0.172413793103448,0.0588235294117647,0.930609457060886,0.26576453125,1.0702285578489,0.167128902967659,0.899651589720463,3.67999999999999e-05,5281842,215625.332810295,0,0,0,0.01721420632104,0,-188.316206612926,570842167
0.172413793103448,0.0588235294117647,0.930181170406635,0.26576453125,1.07703007067068,0.167027642645758,0.900618227025459,3.68000000000001e-05,5281842,215624.712990826,0,0,0,0.01721420632104,0,-188.292578138078,258021312
0.172413793103448,0.0588235294117647,0.930921538068347,0.26576453125,1.08663058740877,0.165864380723573,0.903384331062594,3.68e-05,5281842,215625.591711475,0,0,0,0.01721420632104,0,-188.29646954383,1043459999
0.172413793103448,0.0588235294117647,0.925049110658911,0.26576453125,1.07969738521227,0.169834828649862,0.905146977400947,3.68e-05,5281842,215625.770724782,0,0,0,0.01721420632104,0,-188.298343579915,1067121794
0.172413793103448,0.0588235294117647,1.02886339146255,0.76566953125,0.978246863364195,0.108398164482563,0.874746120137693,3.68e-05,5281842,515624.262974502,0,0,0,0.01721420632104,0,-187.424856164671,967443818
0.172413793103448,0.0588235294117647,1.03530149149952,0.76566953125,0.979631656739826,0.109930159197229,0.865706467176403,3.68e-05,5281842,515623.015957125,0,0,0,0.01721420632104,0,-187.447434648263,1011230111
0.172413793103448,0.0588235294117647,1.05538732597346,0.76566953125,0.981167797606174,0.112954294797337,0.865147543246566,3.67999999999999e-05,5281842,515625.086983085,0,0,0,0.01721420632104,0,-187.519925610038,422747092
0.172413793103448,0.0588235294117647,1.02877017158099,0.76566953125,0.965555874652011,0.113482659277904,0.896624918699682,3.68e-05,5281842,515625.699289507,0,0,0,0.01721420632104,0,-187.473547474967,716955662
0.172413793103448,0.0588235294117647,1.0213411544908,0.76566953125,0.972521695602949,0.0982040580468451,0.87379786267975,3.68e-05,5281842,515623.72967687,0,0,0,0.01721420632104,0,-187.52174574444,306390460
0.172413793103448,0.0588235294117647,0.81230834579617,0.51571703125,1.08413662891634,0.136036963178914,0.897557273424144,3.68e-05,5281842,65625.6311463459,0,0,0,0.01721420632104,0,-190.035040202304,988674168
0.172413793103448,0.0588235294117647,0.814346562178377,0.51571703125,1.07837988739634,0.126685056650358,0.877321368762583,3.68e-05,5281842,65625.4455301441,0,0,0,0.01721420632104,0,-190.028386089697,285101705
