"Beta_0","gamma","phi","sigma_P","sigma_M","rho","delta","mu_H","N_0","I_0","R_0","C_0","r","omega","epsilon","LL","seed"
0.0689655172413793,0.0588235294117647,1.14563243069135,0.26576453125,0.569701841706327,0.0273053512434278,0.647970502248802,3.67999999999999e-05,5281842,215625.18989387,0,0,0,0.01721420632104,0,-166.763158684443,343241743
0.0689655172413793,0.0588235294117647,1.1465335596785,0.26576453125,0.566226403326475,0.0273499748351653,0.646501926462138,3.68e-05,5281842,215626.122441317,0,0,0,0.01721420632104,0,-166.745448915923,792960868
0.0689655172413793,0.0588235294117647,1.14663966505477,0.26576453125,0.564426427891787,0.0272191998220539,0.646589803745803,3.68000000000001e-05,5281842,215626.799314045,0,0,0,0.01721420632104,0,-166.745419820723,589644198
0.0689655172413793,0.0588235294117647,1.14883502296674,0.26576453125,0.571729453890692,0.0275043068397536,0.649285723173108,3.68e-05,5281842,215624.761962997,0,0,0,0.01721420632104,0,-166.764475268063,1037895400
0.0689655172413793,0.0588235294117647,1.14872352147558,0.26576453125,0.564332778106035,0.0273959092137175,0.647036854158982,3.67999999999999e-05,5281842,215625.212070884,0,0,0,0.01721420632104,0,-166.769134710751,879105731
0.0689655172413793,0.0588235294117647,1.19030136965058,0.76566953125,0.592526011939911,0.0444642850439122,0.714064472126833,3.68e-05,5281842,515624.677839617,0,0,0,0.01721420632104,0,-171.566481183097,327918798
0.0689655172413793,0.0588235294117647,1.19041693087166,0.76566953125,0.592901479611447,0.0449301390203772,0.711443163767554,3.68e-05,5281842,515625.345634923,0,0,0,0.01721420632104,0,-171.574288094645,553661188
0.0689655172413793,0.0588235294117647,1.18926961494473,0.76566953125,0.588682832222523,0.0443194686116978,0.711740098951013,3.68e-05,5281842,515625.468604887,0,0,0,0.01721420632104,0,-171.587422280717,1040328968
0.0689655172413793,0.0588235294117647,1.18807036945885,0.76566953125,0.589560571649949,0.0441168549347272,0.715788524056493,3.67999999999999e-05,5281842,515625.050015117,0,0,0,0.01721420632104,0,-171.539265802189,453387051
0.0689655172413793,0.0588235294117647,1.18415130637844,0.76566953125,0.587549397039682,0.0436814836309622,0.707375056695334,3.68e-05,5281842,515625.162978878,0,0,0,0.01721420632104,0,-171.601712167265,174570883
0.0689655172413793,0.0588235294117647,1.01915631036039,0.51571703125,0.586826358991053,0.0241084265906958,0.587591074856652,3.68e-05,5281842,65626.8179763137,0,0,0,0.01721420632104,0,-170.663619158085,141623616
0.0689655172413793,0.0588235294117647,1.02375115703513,0.51571703125,0.576795080475268,0.024097085882567,0.586579619899295,3.68e-05,5281842,65624.8827231248,0,0,0,0.01721420632104,0,-170.632027440556,759565655
0.0689655172413793,0.0588235294117647,1.03060338123025,0.51571703125,0.591222262291401,0.0240664571139843,0.582830022186366,3.68e-05,5281842,65625.540845869,0,0,0,0.01721420632104,0,-170.677116006569,289751567
0.0689655172413793,0.0588235294117647,1.02743674432852,0.51571703125,0.579560978815128,0.0242841387972645,0.591023046296342,3.67999999999999e-05,5281842,65626.5233136209,0,0,0,0.01721420632104,0,-170.687757218991,322303651
0.0689655172413793,0.0588235294117647,1.02181180925074,0.51571703125,0.584069899000009,0.0244749584625541,0.589020835639629,3.68e-05,5281842,65625.5017096971,0,0,0,0.01721420632104,0,-170.655034053429,240432735
0.0689655172413793,0.0588235294117647,1.23885547373604,0.01581203125,0.615127603875804,0.0352044342919514,0.699964263521733,3.68000000000001e-05,5281842,365625.75654913,0,0,0,0.01721420632104,0,-167.719984490371,605109471
0.0689655172413793,0.0588235294117647,1.2408272681038,0.01581203125,0.614503528813142,0.0350776593877943,0.699466218727198,3.68e-05,5281842,365624.962884586,0,0,0,0.01721420632104,0,-167.702428201865,157793547
0.0689655172413793,0.0588235294117647,1.23980609650895,0.01581203125,0.613886649799029,0.0351818401226758,0.69954107037267,3.68e-05,5281842,365624.642327873,0,0,0,0.01721420632104,0,-167.712171114069,521461119
0.0689655172413793,0.0588235294117647,1.24048836901161,0.01581203125,0.616620212880765,0.0352261826117526,0.698816255246927,3.68e-05,5281842,365625.136609621,0,0,0,0.01721420632104,0,-167.7116728805,90602192
0.0689655172413793,0.0588235294117647,1.23810105428647,0.01581203125,0.614014023830168,0.0351814812534874,0.700053939128574,3.68e-05,5281842,365624.830398216,0,0,0,0.01721420632104,0,-167.723225478999,309702919
0.0689655172413793,0.0588235294117647,1.11376183741955,0.89064578125,0.50792707055798,0.0324475322367494,0.669132112975469,3.68e-05,5281842,290622.994459823,0,0,0,0.01721420632104,0,-168.417585641037,356570608
0.0689655172413793,0.0588235294117647,1.11044045745637,0.89064578125,0.494085756410029,0.0326476207291109,0.673180551725098,3.68e-05,5281842,290625.592676855,0,0,0,0.01721420632104,0,-168.393884248366,1024515455
0.0689655172413793,0.0588235294117647,1.11846877733671,0.89064578125,0.508826657101762,0.0319280132276103,0.667427665605146,3.68e-05,5281842,290624.623274588,0,0,0,0.01721420632104,0,-168.404691184152,954770969
0.0689655172413793,0.0588235294117647,1.11078150716622,0.89064578125,0.507866422816736,0.0321973633673558,0.670299897092001,3.68e-05,5281842,290625.403539489,0,0,0,0.01721420632104,0,-168.416883613657,910492506
0.0689655172413793,0.0588235294117647,1.10852725214788,0.89064578125,0.487474879724555,0.0323273735485244,0.667964826422529,3.68e-05,5281842,290625.874442142,0,0,0,0.01721420632104,0,-168.395461863458,184591560
0.0689655172413793,0.0588235294117647,1.25395011612092,0.39074078125,0.691326539529018,0.0567054080878183,0.749143625667379,3.68000000000001e-05,5281842,590625.253409912,0,0,0,0.01721420632104,0,-173.465050075124,53583132
0.0689655172413793,0.0588235294117647,1.25533453573551,0.39074078125,0.694730019739025,0.0573784227544336,0.753038655343189,3.68000000000001e-05,5281842,590625.749444936,0,0,0,0.01721420632104,0,-173.449578046792,1004111957
0.0689655172413793,0.0588235294117647,1.25470639860208,0.39074078125,0.691110538115557,0.0569851910826097,0.750912283348132,3.68e-05,5281842,590625.872857861,0,0,0,0.01721420632104,0,-173.458618455987,64969561
0.0689655172413793,0.0588235294117647,1.25472086505525,0.39074078125,0.683694392292192,0.0573161027394507,0.751323502482895,3.68e-05,5281842,590625.003530429,0,0,0,0.01721420632104,0,-173.44981562925,588261251
0.0689655172413793,0.0588235294117647,1.25094057338886,0.39074078125,0.689637401337872,0.0574609620726588,0.749324830893696,3.68000000000001e-05,5281842,590624.28609318,0,0,0,0.01721420632104,0,-173.489760433261,388242000
0.0689655172413793,0.0588235294117647,1.09042376679843,0.14078828125,0.588662916043385,0.0252037781090706,0.609360962507278,3.68000000000001e-05,5281842,140626.504515376,0,0,0,0.01721420632104,0,-167.62261878729,30895682
0.0689655172413793,0.0588235294117647,1.09007054953593,0.14078828125,0.58924933711039,0.0248932368321981,0.607016786065847,3.68e-05,5281842,140625.615287906,0,0,0,0.01721420632104,0,-167.635073426073,314297943
0.0689655172413793,0.0588235294117647,1.08790301613095,0.14078828125,0.596212782187586,0.0249340096834307,0.607140934214482,3.68e-05,5281842,140625.50255009,0,0,0,0.01721420632104,0,-167.635968424686,901856459
0.0689655172413793,0.0588235294117647,1.09216806013914,0.14078828125,0.587793946451455,0.0250774446455282,0.611630638094086,3.68e-05,5281842,140625.517132296,0,0,0,0.01721420632104,0,-167.628820278466,354269040
0.0689655172413793,0.0588235294117647,1.09184792381289,0.14078828125,0.591466800398712,0.0247063520359634,0.606366338567079,3.68e-05,5281842,140625.048061217,0,0,0,0.01721420632104,0,-167.637885481967,946966171
0.0689655172413793,0.0588235294117647,1.19051807935188,0.64069328125,0.591380997543051,0.0398531742001588,0.705070465821279,3.67999999999999e-05,5281842,440624.397159756,0,0,0,0.01721420632104,0,-170.303948813487,642135739
0.0689655172413793,0.0588235294117647,1.1890066351411,0.64069328125,0.588080060836362,0.0403895570102602,0.705483652011128,3.68e-05,5281842,440626.324640195,0,0,0,0.01721420632104,0,-170.312580272788,744435285
0.0689655172413793,0.0588235294117647,1.19447539155259,0.64069328125,0.59016233192756,0.0400835005752011,0.705276723716695,3.67999999999999e-05,5281842,440625.485969206,0,0,0,0.01721420632104,0,-170.30538981641,475648621
0.0689655172413793,0.0588235294117647,1.19101650042226,0.64069328125,0.589599727438146,0.0396090910211028,0.703659963069855,3.68e-05,5281842,440625.227443179,0,0,0,0.01721420632104,0,-170.287665291898,958731099
0.0689655172413793,0.0588235294117647,1.18322633903702,0.64069328125,0.593656817682964,0.0401143573643164,0.706660166411551,3.68e-05,5281842,440624.868958512,0,0,0,0.01721420632104,0,-170.316875921666,488948188
0.0689655172413793,0.0588235294117647,1.16834937972968,0.07830015625,0.574090317402576,0.0288632821071232,0.661282530424843,3.68e-05,5281842,253125.763211945,0,0,0,0.01721420632104,0,-166.102460647506,923775602
0.0689655172413793,0.0588235294117647,1.17003689369349,0.07830015625,0.572464103422937,0.0285884742726417,0.65726695684792,3.68e-05,5281842,253126.439198286,0,0,0,0.01721420632104,0,-166.101780846458,447244230
0.0689655172413793,0.0588235294117647,1.16915325289765,0.07830015625,0.573548026482284,0.0288421207797307,0.660546379841144,3.68e-05,5281842,253126.053508738,0,0,0,0.01721420632104,0,-166.096051505146,599782489
0.0689655172413793,0.0588235294117647,1.16636848826669,0.07830015625,0.57493980511921,0.0289657999660745,0.661892140390346,3.68e-05,5281842,253125.616947656,0,0,0,0.01721420632104,0,-166.109607955527,352338138
0.0689655172413793,0.0588235294117647,1.16921872010734,0.07830015625,0.573296021955971,0.0286727325158593,0.65989787196802,3.68e-05,5281842,253125.33090363,0,0,0,0.01721420632104,0,-166.101171538747,119038253
0.0689655172413793,0.0588235294117647,1.21910493833318,0.57820515625,0.638486241955642,0.0499110917456147,0.7350563926024,3.68e-05,5281842,553125.206646801,0,0,0,0.01721420632104,0,-172.388469715977,783578075
0.0689655172413793,0.0588235294117647,1.21885772987251,0.57820515625,0.642458723794532,0.0487700617422824,0.730525343237863,3.68e-05,5281842,553125.565399752,0,0,0,0.01721420632104,0,-172.396765056962,2163389
0.0689655172413793,0.0588235294117647,1.22154675017729,0.57820515625,0.64015977530633,0.0495163839082208,0.730217102596731,3.67999999999999e-05,5281842,553123.989217617,0,0,0,0.01721420632104,0,-172.368562062133,291109278
0.0689655172413793,0.0588235294117647,1.21673861684065,0.57820515625,0.633588899143253,0.0497330407024417,0.732420808541609,3.68e-05,5281842,553125.901079811,0,0,0,0.01721420632104,0,-172.368984845671,87876155
0.0689655172413793,0.0588235294117647,1.22350571951754,0.57820515625,0.639829576882466,0.0496162749386412,0.730807211107663,3.68e-05,5281842,553125.206539039,0,0,0,0.01721420632104,0,-172.367434859743,659169766
0.0689655172413793,0.0588235294117647,1.03305726879363,0.82815765625,0.468997643477504,0.0267111685260081,0.632013355545342,3.68e-05,5281842,103124.810185247,0,0,0,0.01721420632104,0,-167.863775741504,898230715
0.0689655172413793,0.0588235294117647,1.04224593587784,0.82815765625,0.480929517294336,0.0261747679018313,0.627956046439114,3.67999999999999e-05,5281842,103125.140100656,0,0,0,0.01721420632104,0,-167.907259365801,588954745
0.0689655172413793,0.0588235294117647,1.02410955229813,0.82815765625,0.478563416262762,0.0262237315324903,0.62659001937216,3.68e-05,5281842,103127.305274009,0,0,0,0.01721420632104,0,-167.885970733311,288262603
0.0689655172413793,0.0588235294117647,1.03807559585919,0.82815765625,0.482900409637034,0.0266555471639633,0.63204903284012,3.68e-05,5281842,103123.952733087,0,0,0,0.01721420632104,0,-167.926303486179,588642188
0.0689655172413793,0.0588235294117647,1.03072048588151,0.82815765625,0.481891453613191,0.0266519472178002,0.632759971015224,3.68e-05,5281842,103124.995386737,0,0,0,0.01721420632104,0,-167.910557728941,134919774
0.0689655172413793,0.0588235294117647,1.21574790936172,0.32825265625,0.617366180665863,0.038205863078792,0.705995592245195,3.68e-05,5281842,403125.514352594,0,0,0,0.01721420632104,0,-169.222088730485,592449989
0.0689655172413793,0.0588235294117647,1.21695372129689,0.32825265625,0.616634467767998,0.0382454056984507,0.70593346758189,3.68e-05,5281842,403125.359972263,0,0,0,0.01721420632104,0,-169.207152175281,206741459
0.0689655172413793,0.0588235294117647,1.21513569605395,0.32825265625,0.618913333949057,0.0379945069338967,0.705707012607487,3.68e-05,5281842,403125.886716924,0,0,0,0.01721420632104,0,-169.230760749939,395535159
0.0689655172413793,0.0588235294117647,1.21586318211349,0.32825265625,0.615473718921892,0.0384310216363913,0.708369115762887,3.68e-05,5281842,403124.540970538,0,0,0,0.01721420632104,0,-169.19946114416,504469081
0.0689655172413793,0.0588235294117647,1.2138834103051,0.32825265625,0.613789766408008,0.0384393282985788,0.708271647946157,3.68000000000001e-05,5281842,403124.91480033,0,0,0,0.01721420632104,0,-169.228284096676,595392801
0.0689655172413793,0.0588235294117647,1.09815895281791,0.70318140625,0.513577117429946,0.0275346545447767,0.64524692827322,3.68000000000001e-05,5281842,178126.388529526,0,0,0,0.01721420632104,0,-167.452225402998,500664448
0.0689655172413793,0.0588235294117647,1.10186607807337,0.70318140625,0.512431730806302,0.0276891096370104,0.642151918064859,3.68e-05,5281842,178125.183787044,0,0,0,0.01721420632104,0,-167.419225374239,922209888
0.0689655172413793,0.0588235294117647,1.09387799908195,0.70318140625,0.516814683641693,0.027996677192736,0.645745825461508,3.67999999999999e-05,5281842,178124.680679525,0,0,0,0.01721420632104,0,-167.418330820589,127939459
0.0689655172413793,0.0588235294117647,1.09604340363382,0.70318140625,0.51243456708243,0.0279441122312717,0.64509676769004,3.67999999999999e-05,5281842,178125.05672219,0,0,0,0.01721420632104,0,-167.419826282002,62174875
0.0689655172413793,0.0588235294117647,1.09893698463792,0.70318140625,0.509987271497749,0.0274307865247066,0.642596392329689,3.68e-05,5281842,178126.575677591,0,0,0,0.01721420632104,0,-167.426577446877,471971134
0.0689655172413793,0.0588235294117647,1.25937413976253,0.20327640625,0.665506137438204,0.045433950015193,0.729183659257412,3.68e-05,5281842,478124.741823356,0,0,0,0.01721420632104,0,-170.773474088402,508145505
0.0689655172413793,0.0588235294117647,1.25929752585126,0.20327640625,0.668630563838585,0.0454864884961991,0.730749878541743,3.68e-05,5281842,478125.253589951,0,0,0,0.01721420632104,0,-170.760325259313,509469160
0.0689655172413793,0.0588235294117647,1.26256997839522,0.20327640625,0.66708000895081,0.045242270681444,0.728230461758351,3.68e-05,5281842,478124.912270261,0,0,0,0.01721420632104,0,-170.751011811296,526730112
0.0689655172413793,0.0588235294117647,1.26142984047649,0.20327640625,0.668230595043468,0.0457315402186256,0.728425002783366,3.68000000000001e-05,5281842,478124.754327337,0,0,0,0.01721420632104,0,-170.776135348026,725557426
0.0689655172413793,0.0588235294117647,1.25927356717804,0.20327640625,0.669359854561633,0.0454952070430156,0.729776723555594,3.68000000000001e-05,5281842,478125.163634939,0,0,0,0.01721420632104,0,-170.777687888207,585515120
0.0689655172413793,0.0588235294117647,0.925233116486239,0.45322890625,0.740341481269255,0.027627677891881,0.546439887020519,3.68e-05,5281842,28126.4694146404,0,0,0,0.01721420632104,0,-176.977761611358,868216218
0.0689655172413793,0.0588235294117647,0.933368669548623,0.45322890625,0.746626907931835,0.0277945795159994,0.544445809285974,3.68e-05,5281842,28126.6189668683,0,0,0,0.01721420632104,0,-176.941426531535,631741537
0.0689655172413793,0.0588235294117647,0.927606955880366,0.45322890625,0.738323260202178,0.0280197499101218,0.550106999313438,3.68e-05,5281842,28124.0189595496,0,0,0,0.01721420632104,0,-176.983040205517,706148193
0.0689655172413793,0.0588235294117647,0.920584519362713,0.45322890625,0.744923232610904,0.028369103534679,0.552978898022284,3.68e-05,5281842,28126.0790594664,0,0,0,0.01721420632104,0,-176.945790301758,646591254
0.0689655172413793,0.0588235294117647,0.938540061447058,0.45322890625,0.745627924804038,0.0277850005104559,0.547862809776448,3.68e-05,5281842,28127.0087449245,0,0,0,0.01721420632104,0,-176.99785092528,148630771
0.0689655172413793,0.0588235294117647,1.11917368031657,0.95313390625,0.495449596233114,0.0339581481867772,0.672120319864145,3.68e-05,5281842,328126.495797575,0,0,0,0.01721420632104,0,-168.842742050487,983457817
0.0689655172413793,0.0588235294117647,1.12285593600716,0.95313390625,0.505193923520376,0.0340023176642282,0.677499998421138,3.68e-05,5281842,328124.527656602,0,0,0,0.01721420632104,0,-168.840761012213,490554041
0.0689655172413793,0.0588235294117647,1.11780402426778,0.95313390625,0.498599177097282,0.0337176012329982,0.675896512307732,3.68e-05,5281842,328125.561630112,0,0,0,0.01721420632104,0,-168.876214593377,505083542
0.0689655172413793,0.0588235294117647,1.11046518523406,0.95313390625,0.485366894705601,0.0345063742233174,0.676625434648745,3.68e-05,5281842,328126.089751416,0,0,0,0.01721420632104,0,-168.846860992711,187397514
0.0689655172413793,0.0588235294117647,1.11088413091546,0.95313390625,0.501410160816117,0.0340191544787119,0.678442215736427,3.68e-05,5281842,328126.427929203,0,0,0,0.01721420632104,0,-168.873618543873,770319568
0.0689655172413793,0.0588235294117647,1.10762047806111,0.445417890625,0.554529189339886,0.0253454678740961,0.620136804318906,3.68e-05,5281842,145312.599235995,0,0,0,0.01721420632104,0,-167.510627135535,528899248
0.0689655172413793,0.0588235294117647,1.10384538334881,0.445417890625,0.545697701200917,0.0256673808457611,0.6243300041564,3.68e-05,5281842,145313.288857754,0,0,0,0.01721420632104,0,-167.484580355791,792442651
0.0689655172413793,0.0588235294117647,1.10815498723672,0.445417890625,0.544948200644212,0.0258995537550843,0.625555085254125,3.68e-05,5281842,145313.899102656,0,0,0,0.01721420632104,0,-167.494953509735,779124745
0.0689655172413793,0.0588235294117647,1.10254930668354,0.445417890625,0.546966335042958,0.0251893610119555,0.620512376668968,3.68e-05,5281842,145313.029175064,0,0,0,0.01721420632104,0,-167.49696039817,650274348
0.0689655172413793,0.0588235294117647,1.10189671167675,0.445417890625,0.554662686267544,0.0254839866010916,0.624250142989055,3.68e-05,5281842,145313.72261494,0,0,0,0.01721420632104,0,-167.500187422444,28509294
0.0689655172413793,0.0588235294117647,1.15021987504569,0.945322890625,0.541591895365901,0.0386068521418925,0.690824655169229,3.68000000000001e-05,5281842,445313.518175617,0,0,0,0.01721420632104,0,-170.430111332269,84304153
